,NIPAL2 (79815)
ACH-000004,-0.28211372629500003
ACH-000007,-0.330297941355
ACH-000009,-0.18376062737799997
ACH-000011,-0.165785902897
ACH-000012,-0.286598037498
ACH-000013,-0.40759778845600003
ACH-000014,-0.24233877647100002
ACH-000015,-0.30194710926999996
ACH-000017,-0.392824801515
ACH-000018,-0.300676649908
ACH-000019,-0.429393868667
ACH-000021,-0.25285146335299996
ACH-000022,-0.212682767275
ACH-000025,-0.436110875016
ACH-000028,-0.37983665977
ACH-000030,-0.26526596067499997
ACH-000035,-0.0998599420383
ACH-000036,-0.341249928049
ACH-000037,-0.38520770287100004
ACH-000039,-0.05294782928780001
ACH-000040,-0.157569366766
ACH-000041,-0.389796847804
ACH-000042,-0.34752979465800005
ACH-000045,-0.159780870947
ACH-000047,-0.379659800383
ACH-000052,-0.260739535724
ACH-000053,-0.38933293553000003
ACH-000054,-0.195866105224
ACH-000055,-0.37962109623400003
ACH-000060,-0.537135676439
ACH-000067,-0.403106316695
ACH-000070,-0.473460562453
ACH-000075,-0.385600817384
ACH-000078,-0.195058018825
ACH-000082,-0.36049301658200006
ACH-000085,-0.701567579421
ACH-000086,-0.0623689460506
ACH-000087,-0.054964676929400005
ACH-000092,-0.311202287527
ACH-000095,-0.14890779204500001
ACH-000097,-0.363759169154
ACH-000098,-0.378905689758
ACH-000099,-0.265399915667
ACH-000108,-0.27680553566599997
ACH-000113,-0.221156152227
ACH-000115,-0.31485175410300004
ACH-000116,-0.32871040169
ACH-000118,-0.285067291274
ACH-000120,-0.0823657094698
ACH-000123,-0.28057191598299996
ACH-000127,-0.257580477603
ACH-000128,-0.507077990683
ACH-000132,-0.37893321225599996
ACH-000133,-0.372755894092
ACH-000137,-0.311967003516
ACH-000138,-0.439949505638
ACH-000142,-0.268611017847
ACH-000143,-0.300160289791
ACH-000146,-0.420380356973
ACH-000148,-0.237106965341
ACH-000150,-0.270758181554
ACH-000152,-0.313758759241
ACH-000153,-0.521478797574
ACH-000159,-0.379527707232
ACH-000160,-0.294300201003
ACH-000163,-0.408346448575
ACH-000167,-0.453179374038
ACH-000168,-0.101894892574
ACH-000169,-0.280138960606
ACH-000178,-0.34288388557800004
ACH-000182,-0.134476924469
ACH-000183,-0.389886220916
ACH-000188,-0.265997961157
ACH-000189,-0.0786752382973
ACH-000190,-0.355573607358
ACH-000198,-0.47695707581200003
ACH-000204,0.196072494792
ACH-000206,-0.207076406649
ACH-000207,-0.440900698491
ACH-000211,-0.289506850414
ACH-000215,-0.324000650315
ACH-000221,-0.0920566172757
ACH-000222,-0.21183965539000002
ACH-000223,-0.411682872571
ACH-000226,-0.318431462774
ACH-000227,-0.570342407483
ACH-000228,-0.312496972245
ACH-000231,-0.276011879677
ACH-000232,-0.252936191464
ACH-000233,-0.266436739329
ACH-000234,-0.284684177411
ACH-000235,-0.282464593945
ACH-000237,-0.20793614012800002
ACH-000238,-0.20753907473299998
ACH-000243,-0.248571506104
ACH-000244,-0.35348773277900003
ACH-000246,-0.285342162876
ACH-000248,-0.231707574832
ACH-000250,-0.311799245034
ACH-000251,-0.594714228857
ACH-000253,-0.386426133642
ACH-000255,-0.0741997380018
ACH-000256,-0.440933785128
ACH-000257,-0.297323891159
ACH-000258,-0.641937900509
ACH-000259,-0.293689489666
ACH-000260,-0.254234179995
