,LRRC4B (94030)
ACH-000004,-0.051177716616400006
ACH-000007,0.0502274422956
ACH-000009,0.0296655967583
ACH-000011,-0.044371656380400006
ACH-000012,0.11795366232200001
ACH-000013,-0.291150352879
ACH-000014,-0.0767096403373
ACH-000015,-0.204597433326
ACH-000017,0.0411203093416
ACH-000018,-0.14716741206800002
ACH-000019,-0.216605123856
ACH-000021,0.0595458434616
ACH-000022,-0.226441194058
ACH-000025,0.138154901313
ACH-000028,-0.0791564221213
ACH-000030,-0.08587801200410002
ACH-000035,0.0814961984945
ACH-000036,-0.0056399954292
ACH-000037,0.0934823779927
ACH-000039,0.285545643974
ACH-000040,0.041478050322800004
ACH-000041,0.011551257128899999
ACH-000042,-0.0197777413624
ACH-000045,-0.165707070745
ACH-000047,-0.165249706255
ACH-000052,0.118524370331
ACH-000053,0.019155756686
ACH-000054,0.049150153900499996
ACH-000055,-0.08401102226669999
ACH-000060,0.058578531891800005
ACH-000067,-0.10792594512
ACH-000070,-0.0479668363253
ACH-000075,0.0730299998373
ACH-000078,0.142966170774
ACH-000082,0.010696213679799999
ACH-000085,-0.0011651090197
ACH-000086,-0.162528374286
ACH-000087,0.115987747492
ACH-000092,-0.210814827544
ACH-000095,0.148139336102
ACH-000097,-0.0611184337194
ACH-000098,-0.011496311669299998
ACH-000099,0.13757718048
ACH-000108,-0.0218388688863
ACH-000113,-0.0569079920505
ACH-000115,-0.0897850446567
ACH-000116,0.0182279577771
ACH-000118,-0.0994238251137
ACH-000120,-0.0348784708363
ACH-000123,0.026998639534
ACH-000127,0.094438403815
ACH-000128,0.18768348642299998
ACH-000132,-0.0673885632969
ACH-000133,0.0166018057025
ACH-000137,-0.137799962535
ACH-000138,-0.119537018484
ACH-000142,-0.0354920841371
ACH-000143,0.0420534142514
ACH-000146,0.0919114741335
ACH-000148,0.194321075997
ACH-000150,-0.0685551810685
ACH-000152,0.0294347457909
ACH-000153,0.314026882218
ACH-000159,0.029323985387099998
ACH-000160,-0.025968747724900005
ACH-000163,-0.165299962745
ACH-000167,-0.038412099654699994
ACH-000168,-0.0164410709784
ACH-000169,0.039676203626
ACH-000178,0.125610690986
ACH-000182,-0.212400371582
ACH-000183,-0.0135651619986
ACH-000188,-0.00465254992564
ACH-000189,-0.254790792389
ACH-000190,0.111540350461
ACH-000198,-0.0683246778507
ACH-000204,0.140106757144
ACH-000206,0.08085153545960001
ACH-000207,0.103419850255
ACH-000211,0.017344404847599998
ACH-000215,0.0773741301995
ACH-000221,-0.36708086788000005
ACH-000222,-0.21881378195099999
ACH-000223,0.169357533741
ACH-000226,0.130644868379
ACH-000227,0.215532171641
ACH-000228,0.06864116569619999
ACH-000231,-0.000350540596979
ACH-000232,-0.0865154532144
ACH-000233,-0.0942750871811
ACH-000234,-0.10281298344
ACH-000235,-0.07824394078289999
ACH-000237,-0.0555641829536
ACH-000238,0.16132584082499998
ACH-000243,-0.051148215340400004
ACH-000244,0.07786276988469999
ACH-000246,-0.06321793858210001
ACH-000248,0.0152653777578
ACH-000250,0.00891225132783
ACH-000251,0.156825007302
ACH-000253,-0.00199104482847
ACH-000255,-0.0904496302723
ACH-000256,-0.116903558599
ACH-000257,0.0829065858207
ACH-000258,0.16752394850500002
ACH-000259,-0.015395149467
ACH-000260,0.0232028298403
ACH-000261,-0.130455417701
ACH-000262,-0.36404166110799996
ACH-000263,-0.341493457519
ACH-000264,0.166661627452
ACH-000265,-0.09067947401519999
ACH-000266,-0.0651619286257
ACH-000272,0.0641159732273
ACH-000273,0.0165751854939
ACH-000274,0.0707687829582
ACH-000277,0.0598758749498
ACH-000278,0.07114902954010001
ACH-000279,-0.0028680247679799997
ACH-000280,-0.296323717396
ACH-000281,-0.08587161166989998
ACH-000288,0.0663463606855
ACH-000291,-0.0780620621883
ACH-000293,-0.12814452368100002
ACH-000294,-0.134318328664
ACH-000295,0.18437402037999998
ACH-000296,-0.0617653541854
ACH-000302,-0.334054081048
ACH-000304,-0.374800883081
ACH-000307,0.191959328988
ACH-000308,-0.184125363675
ACH-000310,0.289342191697
ACH-000311,-0.05260006890269999
ACH-000312,0.16000255178
ACH-000315,0.020686692511400002
ACH-000316,-0.171731770589
ACH-000317,-0.119743626988
ACH-000318,-0.0665197374716
ACH-000319,-0.0740274618572
ACH-000320,0.131151872812
ACH-000322,0.234686783996
ACH-000323,0.050019927741199996
ACH-000324,0.0357701348052
ACH-000329,-0.061795283977100005
ACH-000330,0.0484273499194
ACH-000331,0.00581989444454
ACH-000332,-0.0296045685238
ACH-000334,0.07966798508060001
ACH-000335,0.120591089105
ACH-000336,0.145431791666
ACH-000337,0.102321139912
ACH-000339,0.049500082915699996
ACH-000341,0.021079703873400003
ACH-000348,-0.0113727808095
ACH-000350,0.044805250356099995
ACH-000352,-0.041319045506000004
ACH-000356,-0.134335192296
ACH-000361,-0.0859025802693
ACH-000362,-0.245738274949
ACH-000363,-0.08412858738420001
ACH-000364,-0.289777667528
ACH-000365,-0.130049585542
ACH-000366,-0.20508978951600002
ACH-000368,-0.12408197958799999
ACH-000374,-0.028826401075900003
ACH-000375,-0.09605838619939999
ACH-000376,0.14417493862
ACH-000381,-0.0661018444063
ACH-000383,-0.029078738740599998
ACH-000387,0.217197243626
ACH-000389,0.116369893284
ACH-000390,-0.104488082986
ACH-000393,-0.0374503139448
ACH-000395,-0.073771550604
ACH-000397,-0.0537127363205
ACH-000401,0.0205449169432
ACH-000402,-0.175011839161
ACH-000403,-0.00349330029786
ACH-000404,-0.106022418399
ACH-000406,0.0519013080119
ACH-000407,-0.14759330730999998
ACH-000408,-0.013663531243600001
ACH-000410,-0.0905443948649
ACH-000411,0.030459672702099996
ACH-000414,-0.0166908918847
ACH-000415,0.0159567519058
ACH-000416,-0.0101524221731
ACH-000420,-0.24647034252900002
ACH-000421,0.0327435677516
ACH-000424,-0.0473873725002
ACH-000425,0.0581263394654
ACH-000426,-0.0271352781788
ACH-000427,-0.10389243880799999
ACH-000433,-0.22851488465999997
ACH-000436,-0.039538097045
ACH-000444,0.128917591553
ACH-000445,0.24096200424400002
ACH-000448,-0.138443685794
ACH-000450,0.0800178607563
ACH-000452,-0.06368101571740001
ACH-000454,0.328073804892
ACH-000458,-0.160357708461
ACH-000459,-0.127890923125
ACH-000460,0.015506876676100002
ACH-000461,-0.0470242663505
ACH-000463,0.101644190761
ACH-000464,0.033259111126900005
ACH-000466,-0.29227886998
ACH-000467,-0.0754865357849
ACH-000468,-0.107333476171
ACH-000469,-0.0354326928702
ACH-000470,0.08234315109160001
ACH-000471,-0.155431605468
ACH-000472,-0.00520648089214
ACH-000473,0.031050433507400003
ACH-000475,-0.0475699275815
ACH-000476,-0.0014040730055699998
ACH-000477,0.00551293476088
ACH-000480,-0.00137191450498
ACH-000481,0.039651774245800006
ACH-000483,0.0553720798722
ACH-000484,0.0010002415199099998
ACH-000485,-0.0426800756857
ACH-000486,-0.067307241032
ACH-000487,-0.0958147478397
ACH-000488,-0.0528058952403
ACH-000490,-0.010608967959399999
ACH-000491,0.174593753085
ACH-000495,0.109077944079
ACH-000496,-0.109920484596
ACH-000499,-0.07372734315349999
ACH-000500,0.0281888757895
ACH-000502,0.0254779681137
ACH-000503,-0.34351291389300004
ACH-000505,-0.0104284048855
ACH-000507,-0.219479028412
ACH-000510,-0.110964798656
ACH-000511,-0.0317974157915
ACH-000512,0.00466583349905
ACH-000516,-0.051002569628999996
ACH-000517,-0.043120252675099995
ACH-000518,0.10697827089199999
ACH-000520,0.0723597416401
ACH-000521,0.028084565402900004
ACH-000522,-0.0321339270129
ACH-000524,0.10230059642999999
ACH-000527,-0.0696112457702
ACH-000528,0.00971946133916
ACH-000537,-0.0679663445699
ACH-000541,0.284727737737
ACH-000542,0.00208135880015
ACH-000544,-0.04720684618649999
ACH-000545,0.0474049253124
ACH-000547,-0.20816864642900001
ACH-000548,-0.0353007888039
ACH-000549,-0.038860557766999995
ACH-000550,0.0967391330097
ACH-000552,-0.0454897529812
ACH-000556,0.07241653372830001
ACH-000557,-0.0313423448587
ACH-000570,0.122948714923
ACH-000571,-0.056929682068999996
ACH-000573,-0.0706936959971
ACH-000576,0.23708828691
ACH-000580,0.0558383577996
ACH-000584,-0.178690211664
ACH-000585,-0.14259030368
ACH-000588,-0.0070317521354100005
ACH-000589,-0.09360688882169999
ACH-000591,-0.00395648214299
ACH-000593,-0.224698247406
ACH-000600,0.005666323099430001
ACH-000601,0.0935280253903
ACH-000604,0.13115354983799998
ACH-000605,-0.096771345955
ACH-000606,-0.0698779885601
ACH-000608,-0.18313906956300002
ACH-000614,-0.121037407521
ACH-000616,-0.00174121407331
ACH-000618,-0.09131929357660001
ACH-000619,0.0647849491571
ACH-000620,-0.114841643907
ACH-000621,-0.0471431966816
ACH-000622,0.00351757395829
ACH-000623,-0.08836589319129999
ACH-000624,-0.000731869057553
ACH-000627,0.0105284725363
ACH-000630,0.0357860287913
ACH-000632,0.0996064098481
ACH-000633,0.0214731935368
ACH-000637,-0.12249481535000001
ACH-000638,-0.0158506532233
ACH-000646,-0.08260723623319999
ACH-000647,0.0944769580785
ACH-000648,0.04848594780669999
ACH-000649,-0.0788729496215
ACH-000651,-0.0690880032775
ACH-000652,-0.14097769922700001
ACH-000653,0.006806000776600001
ACH-000657,-0.151599108982
ACH-000658,0.0345172731626
ACH-000661,-0.281977664908
ACH-000662,-0.524879891923
ACH-000663,-0.129574780735
ACH-000665,0.00436667037793
ACH-000671,0.12291403113600001
ACH-000673,0.07174190501019999
ACH-000676,-0.09197442707589999
ACH-000677,-0.136529550293
ACH-000681,-0.21179404055599999
ACH-000682,0.0781986743642
ACH-000683,-0.0600454494302
ACH-000684,-0.024481755196599998
ACH-000688,-0.20887684116099997
ACH-000693,0.06760934149469999
ACH-000694,-0.132364827788
ACH-000695,-0.037260147387300005
ACH-000696,0.050362989801
ACH-000697,-0.016976529906799997
ACH-000699,0.050706697319599994
ACH-000701,-0.152361217138
ACH-000706,-0.0655289960971
ACH-000711,-0.0830178150478
ACH-000713,-0.11864545003799999
ACH-000714,-0.0633485648416
ACH-000718,0.15791045776100002
ACH-000720,0.0429256663913
ACH-000721,-0.0760368470234
ACH-000724,-0.089739439036
ACH-000725,-0.0760717623557
ACH-000732,0.116170499959
ACH-000734,-0.07454367721010001
ACH-000735,-0.047315602278399996
ACH-000736,-0.0489539931207
ACH-000738,0.05245928327959999
ACH-000746,0.0996192093743
ACH-000747,0.105307824169
ACH-000748,-0.0486717217804
ACH-000753,0.0409555283636
ACH-000756,-0.31012009336699997
ACH-000757,-0.0946561420425
ACH-000758,-0.00297444237973
ACH-000760,-0.050151119581000006
ACH-000763,-0.046873163636400005
ACH-000764,-0.21346640967500002
ACH-000765,-0.126232489631
ACH-000766,-0.057490556792099995
ACH-000767,0.151305949265
ACH-000768,-0.0498548889889
ACH-000769,0.0705601448691
ACH-000770,0.0872767318337
ACH-000771,0.0524195893569
ACH-000773,0.09952876558839999
ACH-000776,-0.08488546319819999
ACH-000777,-0.05396240858990001
ACH-000778,-0.107280436115
ACH-000781,-0.040042509758699996
ACH-000782,0.043546784044900005
ACH-000783,-0.141533916444
ACH-000784,-0.182461114582
ACH-000785,-0.168066923304
ACH-000787,0.037595441967
ACH-000788,0.00892504076233
ACH-000791,-0.0355008982178
ACH-000792,-0.0011162805503800001
ACH-000794,-0.0735261581297
ACH-000796,-0.116816977949
ACH-000799,0.257931984464
ACH-000800,-0.367286205667
ACH-000802,0.114920337316
ACH-000804,0.09296973501589999
ACH-000805,-0.0213523497826
ACH-000809,-0.050442124069099994
ACH-000810,-0.00531363720944
ACH-000811,0.0601197455253
ACH-000817,0.23502928273200002
ACH-000819,-0.0616106287886
ACH-000820,-0.117283830277
ACH-000821,-0.124845325373
ACH-000822,-0.138651962389
ACH-000823,-0.053400393109699996
ACH-000824,-0.0918756464306
ACH-000827,-0.0174553177177
ACH-000829,0.133444704167
ACH-000831,0.0321224442697
ACH-000832,-0.028212439682299997
ACH-000833,-0.251164845039
ACH-000834,0.016494016046200002
ACH-000835,0.061333406547699997
ACH-000836,0.136015834227
ACH-000837,-0.0514207465126
ACH-000838,-0.109871248081
ACH-000839,0.132350079781
ACH-000840,0.09326113939549999
ACH-000841,-0.0190189429084
ACH-000843,-0.114722979273
ACH-000846,-0.08875718958689999
ACH-000847,-0.140422386731
ACH-000848,-0.12328106667099999
ACH-000849,0.12304306229
ACH-000851,0.141453767557
ACH-000855,0.0312201136122
ACH-000856,-0.0651255388468
ACH-000858,-0.0434545066608
ACH-000859,0.254728539448
ACH-000861,0.09771556095969999
ACH-000862,-0.109110598007
ACH-000865,-0.11007924666300001
ACH-000866,-0.0398859139147
ACH-000867,-0.090518176596
ACH-000869,-0.162623425425
ACH-000872,-0.0318448980119
ACH-000873,-0.302479629844
ACH-000876,-0.130247096536
ACH-000878,-0.336429023192
ACH-000880,-0.0312795689346
ACH-000881,-0.0519895478861
ACH-000882,0.0247455055081
ACH-000884,0.21169072711399997
ACH-000885,-0.0585186524965
ACH-000887,-0.135916464489
ACH-000888,0.10209749993999999
ACH-000889,0.0662444091308
ACH-000890,-0.0396219426459
ACH-000896,-0.0547127221109
ACH-000898,-0.218030637143
ACH-000900,0.0468023896213
ACH-000901,0.0118005562729
ACH-000905,-0.00209706335567
ACH-000906,-0.0295937375287
ACH-000907,0.12393045085000001
ACH-000910,0.012870187969
ACH-000911,-0.0342477392421
ACH-000912,-0.135999236058
ACH-000913,0.0230318333452
ACH-000915,-0.0855190803222
ACH-000916,0.547523860798
ACH-000917,-0.0927863568991
ACH-000921,0.0291522945702
ACH-000924,-0.077095565716
ACH-000926,-0.061155112182599995
ACH-000928,-0.046187199008
ACH-000929,0.0582485966106
ACH-000932,-0.013400821784099999
ACH-000935,0.14319229736199998
ACH-000936,0.0381950672128
ACH-000937,0.03489362905519999
ACH-000938,0.051998120130000006
ACH-000939,-0.0396729632812
ACH-000941,-0.023853649949599997
ACH-000943,-0.10874913356100001
ACH-000946,0.0236944271538
ACH-000947,0.026608947247700004
ACH-000948,-0.00691737158158
ACH-000950,-0.136291479857
ACH-000953,-0.013866022949
ACH-000957,-0.0115527404242
ACH-000958,0.0958175197438
ACH-000960,0.058539912776699995
ACH-000963,0.0919359637048
ACH-000968,-0.23670146884100002
ACH-000969,0.12291936447
ACH-000973,-0.100646789911
ACH-000974,-0.174187654685
ACH-000975,-0.0541881312885
ACH-000976,-0.224461807038
ACH-000978,-0.19470943150800002
ACH-000980,-0.07275504103210001
ACH-000984,-0.043808481677
ACH-000986,0.024822311603900003
ACH-000988,-0.203028442684
ACH-000993,-0.25522571868599997
ACH-000994,-0.0276948749169
ACH-000996,-0.172725011696
ACH-001001,-0.0517184451831
ACH-001020,-0.092593186693
ACH-001028,0.09070675899810002
ACH-001031,-0.0438339451563
ACH-001038,-0.051521036917
ACH-001048,-0.0396000104271
ACH-001050,-0.0978105297499
ACH-001053,0.0631616924365
ACH-001054,-0.006012778210720001
ACH-001061,0.0699150241904
ACH-001067,-0.103021649066
ACH-001075,-0.16945843236900002
ACH-001096,0.018327126011599998
ACH-001128,-0.0633188190425
ACH-001134,-0.20437517370799999
ACH-001151,-0.0104189850422
ACH-001163,0.102925131508
ACH-001164,0.0110983748445
ACH-001173,0.0157722083017
ACH-001183,-0.18388315409400002
ACH-001184,0.0468716701526
ACH-001190,0.160705908779
ACH-001192,-0.107988093734
ACH-001193,0.503247765598
ACH-001196,0.10745592854199999
ACH-001197,-0.0105993755418
ACH-001205,-0.0227396530697
ACH-001211,0.061522519343
ACH-001212,-0.403624038573
ACH-001228,-0.132266504946
ACH-001232,0.0787346410068
ACH-001239,0.140727516174
ACH-001274,0.178451095696
ACH-001275,0.0699009548322
ACH-001277,-0.06451177464630001
ACH-001278,-0.15316501411699998
ACH-001280,0.022254056431900003
ACH-001283,0.0393106003133
ACH-001289,0.0186904476094
ACH-001295,-0.0185277756027
ACH-001300,-0.24105282022100002
ACH-001301,-0.0820140601513
ACH-001302,0.100166644219
ACH-001303,-0.18043852886300002
ACH-001306,0.179122781703
ACH-001318,-0.0202953727349
ACH-001322,-0.199342518021
ACH-001328,0.0585567870995
ACH-001332,0.0494213026858
ACH-001333,-0.23023542606400002
ACH-001336,-0.0652496957175
ACH-001340,-0.0363708000845
ACH-001346,0.0673040428369
ACH-001353,-0.098467180342
ACH-001354,0.0804061496479
ACH-001367,-0.185297167014
ACH-001368,-0.0853744071699
ACH-001374,-0.0787557184634
ACH-001375,-0.170454418871
ACH-001377,0.0313908961405
ACH-001380,0.033432123517
ACH-001391,0.065656615623
ACH-001407,-0.0828239952388
ACH-001408,-0.07638480997010001
ACH-001413,0.154202193186
ACH-001430,-0.136764293289
ACH-001431,-0.38498036687200005
ACH-001450,-0.07453267155110001
ACH-001496,0.0223630768355
ACH-001500,-0.111997686666
ACH-001521,-0.0033618031117300003
ACH-001523,-0.193586594164
ACH-001532,0.10464023852900001
ACH-001536,0.0769932429613
ACH-001550,-0.122375117205
ACH-001552,-0.21564871903900001
ACH-001554,-0.0375699886282
ACH-001645,-0.138922046969
ACH-001654,-0.043355989749099995
ACH-001715,0.0561907647238
ACH-001735,0.0202663196536
ACH-001736,-0.00914052916284
ACH-001737,0.14825831280500001
ACH-001740,0.031125625660700002
ACH-001745,-0.14180215828
ACH-001750,-0.14268140612
ACH-001765,-0.0828551660867
ACH-001956,-0.00829324617328
ACH-001957,-0.133880245252
