,LYSMD1 (388695)
ACH-000004,-0.161139776373
ACH-000007,-0.597147368446
ACH-000009,-0.51502852557
ACH-000011,-0.46891041430299996
ACH-000012,-0.45011141869599997
ACH-000013,-0.426193560888
ACH-000014,-0.5375129919780001
ACH-000015,-0.18445364201900002
ACH-000017,-0.46075858282
ACH-000018,-0.10069197085699999
ACH-000019,-0.51553636273
ACH-000021,-0.501194707323
ACH-000022,-0.252786890574
ACH-000025,-0.524147303524
ACH-000028,-0.501587998658
ACH-000030,-0.295960246439
ACH-000035,-0.5189993784120001
ACH-000036,-0.351063528846
ACH-000037,-0.214440666354
ACH-000039,-0.219623886149
ACH-000040,-0.23421477058600002
ACH-000041,-0.364731281908
ACH-000042,-0.288634281393
ACH-000045,-0.353220374283
ACH-000047,-0.210976895126
ACH-000052,-0.205067963706
ACH-000053,-0.516866592135
ACH-000054,-0.229993081437
ACH-000055,-0.165139166944
ACH-000060,-0.307857742519
ACH-000067,-0.330834967643
ACH-000070,-0.208009449362
ACH-000075,-0.48984992907200003
ACH-000078,-0.587969767337
ACH-000082,-0.345681415502
ACH-000085,-0.279077770831
ACH-000086,-0.603883402318
ACH-000087,-0.183687380269
ACH-000092,-0.431730517927
ACH-000095,-0.330419915842
ACH-000097,-0.30977149954300004
ACH-000098,-0.38813527510799994
ACH-000099,-0.430258348024
ACH-000108,-0.407010927593
ACH-000113,-0.26697378807100003
ACH-000115,-0.5362201488539999
ACH-000116,-0.24434860981800002
ACH-000118,-0.312728685334
ACH-000120,-0.352419795765
ACH-000123,-0.537165055517
ACH-000127,-0.43857050279700005
ACH-000128,-0.193485588896
ACH-000132,-0.40072870555699996
ACH-000133,-0.40886241825099995
ACH-000137,-0.360080105705
ACH-000138,-0.360595632688
ACH-000142,-0.594648747863
ACH-000143,-0.304603608712
ACH-000146,-0.36275679937700006
ACH-000148,-0.339793427732
ACH-000150,-0.25765118853700003
ACH-000152,-0.25506302108
ACH-000153,-0.3203634441
ACH-000159,-0.24364869000999997
ACH-000160,-0.29694608139600004
ACH-000163,-0.351434829621
ACH-000167,-0.628706900005
ACH-000168,-0.0771681947996
ACH-000169,-0.273138939651
ACH-000178,-0.181622487908
ACH-000182,-0.338143365471
ACH-000183,-0.320239794452
ACH-000188,-0.24432897141399998
ACH-000189,-0.567412391806
ACH-000190,-0.22324563522399998
ACH-000198,-0.391061278261
ACH-000204,-0.45896177421000006
ACH-000206,-0.375443227688
ACH-000207,0.17725279093
ACH-000211,-0.312095186175
ACH-000215,-0.39373117770300003
ACH-000221,-0.26767644078
ACH-000222,-0.345972859766
ACH-000223,-0.280249048487
ACH-000226,-0.33461461973400003
ACH-000227,-0.39709421277199997
ACH-000228,-0.517829101036
ACH-000231,-0.403350861345
ACH-000232,-0.46710843070299995
ACH-000233,-0.323490616681
ACH-000234,-0.40451042028399997
ACH-000235,-0.364532504955
ACH-000237,-0.36763349855300004
ACH-000238,-0.312958455823
ACH-000243,-0.285146140404
ACH-000244,-0.323730526484
ACH-000246,-0.319288808351
ACH-000248,-0.377405332505
ACH-000250,-0.304047261912
ACH-000251,-0.303615113844
ACH-000253,-0.26085242204
ACH-000255,-0.345871452377
ACH-000256,-0.207337750091
ACH-000257,-0.40462572166500005
ACH-000258,-0.369537396539
ACH-000259,-0.334794697087
ACH-000260,-0.358660523637
ACH-000261,-0.25157187252700003
ACH-000262,-0.247191575079
ACH-000263,0.00461091058225
ACH-000264,-0.579230413483
ACH-000265,-0.356569830809
ACH-000266,-0.257703472216
ACH-000272,-0.388961499176
ACH-000273,-0.553817185542
ACH-000274,-0.29577193078
ACH-000277,-0.37141712416699996
ACH-000278,-0.383467946601
ACH-000279,-0.3277696233
ACH-000280,-0.198435381617
ACH-000281,-0.284639952493
ACH-000288,-0.428140833602
ACH-000291,-0.31544838622
ACH-000293,-0.270443916363
ACH-000294,-0.37787221541
ACH-000295,-0.14757302941199998
ACH-000296,-0.504590944985
ACH-000302,-0.430902553072
ACH-000304,0.11214985978499999
ACH-000307,-0.187907883608
ACH-000308,-0.411774683068
ACH-000310,-0.46628510336999995
ACH-000311,-0.336800136955
ACH-000312,-0.427878293983
ACH-000315,-0.311101011606
ACH-000316,-0.169380313589
ACH-000317,-0.297273128293
ACH-000318,-0.30235392220699997
ACH-000319,-0.286969767622
ACH-000320,-0.647470043886
ACH-000322,-0.572175921974
ACH-000323,-0.514679026945
ACH-000324,-0.331907870704
ACH-000329,-0.29495741969
ACH-000330,-0.636007072016
ACH-000331,-0.314398120459
ACH-000332,-0.38075238474699996
ACH-000334,-0.697213222975
ACH-000335,-0.207509134527
ACH-000336,-0.400953081042
ACH-000337,-0.559781910014
ACH-000339,-0.25473092790999996
ACH-000341,-0.6807123225030001
ACH-000348,-0.284041999459
ACH-000350,-0.282439538928
ACH-000352,-0.322653615418
ACH-000356,-0.420355855058
ACH-000361,-0.40246347956
ACH-000362,-0.32634279302200003
ACH-000363,-0.268443598148
ACH-000364,-0.393981329288
ACH-000365,-0.270482947137
ACH-000366,-0.297579005211
ACH-000368,-0.342457309834
ACH-000374,-0.327740543856
ACH-000375,-0.25451619655900004
ACH-000376,-0.329948622154
ACH-000381,-0.39520570448
ACH-000383,-0.48318685293700003
ACH-000387,-0.333028182434
ACH-000389,-0.062111049865199996
