,PRKCZ (5590)
ACH-000211,-0.326719920204
ACH-000215,-0.311563611688
ACH-000221,-0.412370428793
ACH-000222,-0.22886137623799999
ACH-000223,-0.199593849476
ACH-000226,-0.0957925969469
ACH-000227,-0.222634451127
ACH-000228,-0.09324331931339999
ACH-000231,-0.325605620301
ACH-000232,-0.20656576631999998
ACH-000233,-0.40328968721999997
ACH-000234,-0.33849636659800003
ACH-000235,-0.319424212491
ACH-000237,-0.30937040327
ACH-000238,-0.24840676172200002
ACH-000243,-0.0851441404024
ACH-000244,-0.397347329805
ACH-000246,-0.234093678067
ACH-000248,-0.262347251181
ACH-000250,-0.405831442797
ACH-000251,-0.063791325983
ACH-000253,-0.18005145855799998
ACH-000255,-0.0819557869113
ACH-000256,-0.39721648231299994
ACH-000257,-0.629086966577
ACH-000258,-0.0284172387647
ACH-000259,-0.183543670059
ACH-000260,-0.25038147910999997
ACH-000261,-0.279260343727
ACH-000262,-0.414173335792
ACH-000263,-0.11277951923599999
ACH-000264,-0.36961728944899996
ACH-000265,-0.14701793732000001
ACH-000266,-0.37526988652500004
ACH-000272,-0.149227338835
ACH-000273,-0.37291399690399996
ACH-000274,-0.178078703271
ACH-000277,-0.17609584730099997
ACH-000278,-0.413644811013
ACH-000279,-0.42218647919
ACH-000280,-0.528910801893
ACH-000281,-0.23871800450999997
ACH-000288,-0.546332239797
ACH-000291,-0.23988585055599998
ACH-000293,-0.364735151728
ACH-000294,-0.316466045007
ACH-000295,-0.321069530434
ACH-000296,-0.433504537713
ACH-000302,-0.48614889262100003
ACH-000304,-0.36631973152099995
ACH-000307,-0.232388838066
ACH-000308,-0.210860462438
ACH-000310,-0.200641486205
ACH-000311,-0.159471747384
ACH-000312,-0.283869354094
ACH-000315,-0.151026194093
ACH-000316,-0.295768921036
ACH-000317,-0.39118009037699997
ACH-000318,-0.12912164822
ACH-000319,-0.28714260684
ACH-000320,-0.11238180619799999
ACH-000322,-0.264394534025
ACH-000323,-0.30903256204
ACH-000324,-0.30844316774999997
ACH-000329,-0.322849539038
ACH-000330,-0.17303029624400001
ACH-000331,-0.0812452364013
ACH-000332,-0.22288089016899998
ACH-000334,0.0066947928188100005
ACH-000335,-0.111659877053
ACH-000336,0.0206715548355
ACH-000337,-0.102977458549
ACH-000339,-0.15518402676100002
ACH-000341,-0.19150038724800003
ACH-000348,-0.16718349660499998
ACH-000350,-0.202676377564
ACH-000352,-0.379473755154
ACH-000356,-0.274574767494
ACH-000361,-0.380177308587
ACH-000362,-0.323747970487
ACH-000363,-0.24921855885000002
ACH-000364,-0.48773841395900003
ACH-000365,-0.131799085841
ACH-000366,-0.295043441012
ACH-000368,-0.5118086357989999
ACH-000374,-0.144692477626
ACH-000375,-0.5557991910450001
ACH-000376,-0.0657344390943
ACH-000381,-0.216745861162
ACH-000383,-0.325111289016
ACH-000387,-0.29984945828000004
ACH-000389,-0.442051599838
ACH-000390,-0.20828141364100003
ACH-000393,-0.34024457098099997
ACH-000395,-0.34555588045999996
ACH-000397,-0.260808371343
ACH-000401,-0.27619076143300003
ACH-000402,0.009305865043510001
ACH-000403,-0.298969657467
ACH-000404,-0.0849373026563
ACH-000406,-0.27980211146899997
ACH-000407,-0.306601960259
ACH-000408,-0.04872424617169999
ACH-000410,-0.09263256706329999
ACH-000411,-0.11640821347500001
ACH-000414,-0.174115413054
ACH-000415,-0.172593820416
ACH-000416,-0.371316352863
ACH-000420,-0.344648179812
ACH-000421,-0.270210888475
ACH-000424,-0.134888530482
ACH-000425,-0.233761132113
ACH-000426,-0.153618620343
ACH-000427,-0.225337293694
ACH-000433,-0.322438019634
ACH-000436,-0.136406506932
ACH-000444,-0.05722862388069999
ACH-000445,-0.412684949024
ACH-000448,-0.23887159171100003
ACH-000450,-0.18196729827
ACH-000452,-0.293843183687
ACH-000454,-0.09029522717810001
ACH-000458,-0.461814995687
ACH-000459,-0.308408432656
ACH-000460,-0.344159020829
ACH-000461,-0.29453549579599997
ACH-000463,-0.169591665028
ACH-000464,-0.295496616966
ACH-000466,-0.621754307641
ACH-000467,-0.29278954173099997
ACH-000468,-0.243303453802
ACH-000469,-0.44057092346999993
ACH-000470,-0.38698739032799995
ACH-000471,-0.278530174336
ACH-000472,-0.185308413774
ACH-000473,-0.376770355669
ACH-000475,-0.256544141652
ACH-000476,-0.43475305795900004
ACH-000477,0.23193794145100002
ACH-000480,-0.19292338880600002
ACH-000481,-0.0687104523592
ACH-000483,-0.331390293407
ACH-000484,-0.634212382028
ACH-000485,-0.178783144153
ACH-000486,-0.40445759438199996
ACH-000487,-0.28581667857500004
ACH-000488,-0.30423551921799996
ACH-000490,-0.222422825272
ACH-000491,-0.262089305255
ACH-000495,-0.0351368887979
ACH-000496,-0.261245022914
ACH-000499,0.027619361673499997
ACH-000500,-0.30213059806299997
ACH-000502,-0.472865595856
ACH-000503,-0.175778072892
ACH-000505,-0.290344652185
ACH-000507,-0.276367679806
ACH-000510,-0.26234427175999997
ACH-000511,-0.279435151614
ACH-000512,-0.0688017151749
ACH-000516,-0.180046716491
ACH-000517,-0.172444978453
ACH-000518,-0.213743749635
ACH-000520,-0.152517026372
ACH-000521,-0.255296890467
ACH-000522,-0.229305655359
ACH-000524,-0.480627643951
ACH-000527,-0.229814122275
ACH-000528,-0.126099155594
ACH-000537,-0.376928653023
ACH-000541,-0.529668797397
ACH-000542,-0.375395456235
ACH-000544,-0.215254055991
ACH-000545,-0.131404840139
ACH-000547,-0.37842508121299995
ACH-000548,-0.116617345495
ACH-000549,-0.27710804936
ACH-000550,-0.445665405206
ACH-000552,-0.408861060786
ACH-000556,-0.09281240675760001
ACH-000557,-0.20014861374899998
ACH-000570,-0.36265858137199997
ACH-000571,-0.220289771434
ACH-000573,-0.223710260611
ACH-000576,-0.15683952817
ACH-000580,-0.515315005319
ACH-000584,-0.316476238487
ACH-000585,-0.245639456813
ACH-000588,-0.24282827249800001
ACH-000589,-0.143035630145
ACH-000591,-0.221141074101
ACH-000593,-0.332369653062
ACH-000600,-0.264090963231
ACH-000601,-0.224681761842
ACH-000604,-0.07922596342539999
ACH-000605,-0.04270200650830001
ACH-000606,-0.320164485921
ACH-000608,-0.595176432887
ACH-000614,-0.263721614362
ACH-000616,-0.236113490289
ACH-000618,-0.220405532216
ACH-000619,-0.23290192604899998
ACH-000620,-0.382683599107
ACH-000621,-0.24646291090199998
ACH-000622,-0.122602955773
ACH-000623,-0.165225332604
ACH-000624,-0.330368972516
ACH-000627,-0.387707844365
ACH-000630,-0.33481583845400004
ACH-000632,-0.306675530003
ACH-000633,-0.422079012345
ACH-000637,-0.220625961166
ACH-000638,-0.19171552341200002
ACH-000646,-0.6231700529590001
ACH-000647,-0.257466459575
ACH-000648,-0.37830255742200003
ACH-000649,-0.29147753365400003
ACH-000651,-0.20388273256900002
ACH-000652,-0.308193075368
ACH-000653,-0.024544993770599998
ACH-000657,-0.346945598084
ACH-000658,-0.0938334774893
ACH-000661,-0.26978071386
ACH-000662,-0.120441160239
ACH-000663,-0.065805301631
ACH-000665,-0.103968366196
ACH-000671,-0.48896600797300005
ACH-000673,-0.34397826343599996
ACH-000676,-0.162545885508
ACH-000677,-0.115117674056
ACH-000681,-0.111120564056
ACH-000682,-0.284733298193
ACH-000683,-0.376005342219
ACH-000684,-0.465953125352
ACH-000688,-0.597870152899
ACH-000693,-0.284776471054
ACH-000694,-0.18535397325999997
ACH-000695,-0.50135380839
ACH-000696,-0.320592041705
ACH-000697,-0.33678122066
ACH-000699,-0.306686730861
ACH-000701,-0.15061606966
ACH-000706,-0.116261714869
ACH-000711,-0.15435033758
ACH-000713,-0.218995511834
ACH-000714,-0.430268201752
ACH-000718,-0.199040793541
ACH-000720,-0.214750101216
ACH-000721,-0.303656245658
ACH-000724,-0.28112050291900004
ACH-000725,-0.135970320022
ACH-000732,-0.176713171977
ACH-000734,-0.234607713514
ACH-000735,-0.268615793536
ACH-000736,-0.09335844842520001
ACH-000738,-0.295846471757
ACH-000746,-0.263294564016
ACH-000747,-0.255816466409
ACH-000748,-0.152018010615
ACH-000753,-0.353959193806
ACH-000756,-0.328573219549
ACH-000757,-0.128234264879
ACH-000758,-0.531966235708
ACH-000760,-0.216899820181
ACH-000763,-0.11624668189099999
ACH-000764,-0.10752997945000001
ACH-000765,-0.186079494722
ACH-000766,-0.07208437856989999
ACH-000767,-0.208380867709
ACH-000768,-0.219572740902
ACH-000769,-0.27872265376999994
ACH-000770,-0.19780232600000003
ACH-000771,-0.229191800182
ACH-000773,-0.24726424160799998
ACH-000776,-0.23747491803100002
ACH-000777,-0.360756707289
ACH-000778,-0.11537199749000002
ACH-000781,-0.219356346693
ACH-000782,-0.6838275436669999
ACH-000783,-0.43667958714599997
ACH-000784,-0.31333313198699997
ACH-000785,-0.0511671955004
ACH-000787,-0.202098310585
ACH-000788,-0.235633484562
ACH-000791,-0.0532464933399
ACH-000792,-0.17516450161299998
ACH-000794,-0.470927243905
ACH-000796,-0.581275056307
ACH-000799,-0.292276522646
ACH-000800,-0.5081113777
ACH-000802,-0.0305588331071
ACH-000804,-0.269047413552
ACH-000805,-0.115239448552
ACH-000809,-0.433481650652
ACH-000810,-0.163829965381
ACH-000811,-0.264048969694
ACH-000817,-0.27179881004900003
ACH-000819,-0.168053725504
ACH-000820,-0.8215812580740001
ACH-000821,-0.14929079090199998
ACH-000822,-0.0570537383017
ACH-000823,-0.199114973013
ACH-000824,-0.387121544832
ACH-000827,-0.345199578287
ACH-000829,-0.192204579252
ACH-000831,-0.16868777380600003
ACH-000832,-0.191375161972
ACH-000833,-0.286637092842
ACH-000834,-0.26263044135200003
ACH-000835,-0.24573404355099998
ACH-000836,-0.195521070795
ACH-000837,-0.12056425829600001
ACH-000838,0.0391675885668
ACH-000839,-0.317290745062
ACH-000840,-0.270587616039
ACH-000841,-0.360109137601
ACH-000843,-0.284843643084
ACH-000846,-0.267753165053
ACH-000847,-0.254782814746
ACH-000848,-0.0786383949812
ACH-000849,-0.48609735915299995
ACH-000851,-0.22311758451900002
ACH-000855,0.0356767415629
ACH-000856,-0.392687087734
ACH-000858,-0.306777540393
ACH-000859,-0.241672547522
ACH-000861,-0.326257475656
ACH-000862,-0.11135624265499999
ACH-000865,-0.10999763790400001
ACH-000866,-0.130294191656
ACH-000867,-0.265692947214
ACH-000869,-0.282122612246
ACH-000872,-0.157016799536
ACH-000873,-0.291458342441
ACH-000876,-0.22561849729699998
ACH-000878,-0.110153552111
ACH-000880,-0.61545833442
ACH-000881,-0.211121751384
ACH-000882,-0.390089693357
ACH-000884,-0.44501525344899995
ACH-000885,-0.341976053918
ACH-000887,-0.44139158008100005
ACH-000888,-0.36327055026999994
ACH-000889,-0.359864199525
ACH-000890,-0.11049095004899999
ACH-000896,-0.055106257116
ACH-000898,-0.35596519153000006
ACH-000900,-0.186517200202
ACH-000901,-0.4892443295100001
ACH-000905,-0.19335495870900002
ACH-000906,-0.227266707813
ACH-000907,-0.0627189503074
ACH-000910,-0.465905248497
ACH-000911,-0.230187130035
ACH-000912,-0.255569542444
ACH-000913,-0.432154333424
ACH-000915,-0.360087557003
ACH-000916,-0.0452921576817
ACH-000917,-0.278722256901
ACH-000921,-0.331311031228
ACH-000924,-0.30041470700399997
ACH-000926,-0.162738021573
ACH-000928,-0.524103778504
ACH-000929,-0.37535539454899997
ACH-000932,-0.0121064588395
ACH-000935,-0.408300962542
ACH-000936,-0.25639964553000005
ACH-000937,-0.270742365922
ACH-000938,-0.273320739568
ACH-000939,-0.48589331966300003
ACH-000941,-0.197433280484
ACH-000943,-0.104145173157
ACH-000946,-0.178706386267
ACH-000947,-0.330583499687
ACH-000948,-0.203792917474
ACH-000950,-0.021734262152900002
ACH-000953,-0.515725040888
ACH-000957,-0.153593242992
ACH-000958,-0.32691047316300004
ACH-000960,-0.404188149631
ACH-000963,-0.0583345845383
ACH-000968,-0.0872525621191
ACH-000969,-0.329454371065
ACH-000973,-0.221367408882
ACH-000974,-0.195659293864
ACH-000975,-0.397769535366
ACH-000976,-0.41730244374
ACH-000978,-0.160116827683
ACH-000980,-0.134529980238
ACH-000984,-0.349601531787
ACH-000986,-0.27342163922699997
ACH-000988,-0.261760269579
ACH-000993,-0.13332632140999998
ACH-000994,-0.17474340388700002
ACH-000996,-0.308992386126
ACH-001001,-0.25036242213000004
ACH-001020,-0.174520216501
ACH-001028,-0.333250829138
ACH-001031,-0.409576925394
ACH-001038,-0.287824331512
ACH-001048,-0.297493299651
ACH-001050,-0.037010883805800004
ACH-001053,0.0187018219393
ACH-001054,-0.180648745512
ACH-001061,-0.262038100104
ACH-001067,-0.44778545774499995
ACH-001075,-0.270163395522
ACH-001096,-0.230773976872
ACH-001128,-0.035981720717
ACH-001134,-0.173429495079
ACH-001151,-0.276261527907
ACH-001163,-0.512671797266
ACH-001164,0.150502203707
ACH-001173,-0.180474369597
ACH-001183,-0.311899639709
ACH-001184,-0.315165190663
ACH-001190,-0.57423718614
ACH-001192,-0.35701102198600004
ACH-001193,-0.578492029832
ACH-001196,-0.39875394901199995
ACH-001197,-0.22276008413800003
ACH-001205,-0.0350300030651
ACH-001211,-0.281731456393
ACH-001212,-0.45182887800300003
ACH-001228,-0.484610924908
ACH-001232,-0.370387142332
ACH-001239,-0.0999140828778
ACH-001274,-0.31656224499
ACH-001275,-0.521953437734
ACH-001277,-0.485918089715
ACH-001278,-0.179409337018
ACH-001280,-0.300743868408
ACH-001283,-0.386598537766
ACH-001289,-0.180925224214
ACH-001295,-0.20745261663400003
ACH-001300,-0.177164977013
ACH-001301,-0.36837226706299997
ACH-001302,-0.325665761596
ACH-001303,-0.013567460581
ACH-001306,-0.26709278095600003
ACH-001318,-0.183259498552
ACH-001322,-0.18868105442699998
ACH-001328,-0.407120598765
ACH-001332,-0.0625467033769
ACH-001333,-0.250651765064
ACH-001336,-0.0217627884827
ACH-001340,-0.19388479371300002
ACH-001346,-0.154038136803
ACH-001353,-0.400851789991
ACH-001354,0.136679536613
ACH-001367,-0.48338834239600004
ACH-001368,-0.254578789524
ACH-001374,-0.7572244930600001
ACH-001375,-0.251946340341
ACH-001377,-0.178915704958
ACH-001380,-0.37490808502499995
ACH-001391,-0.21461850204100003
ACH-001407,-0.129522760992
ACH-001408,-0.10782008186799999
ACH-001413,-0.06824129232819999
ACH-001430,-0.6783351778929999
ACH-001431,-0.5049510413830001
ACH-001450,-0.212376029073
ACH-001496,-0.152978615134
ACH-001500,-0.28413245313900004
ACH-001521,-0.386123519202
ACH-001523,-0.33015559023200003
ACH-001532,-0.269540077084
ACH-001536,-0.312312112376
ACH-001550,-0.180431559146
ACH-001552,-0.44460323841899996
ACH-001554,-0.119503390478
ACH-001645,-0.386511920172
ACH-001654,-0.29588512510000003
ACH-001715,-0.203741694285
ACH-001735,-0.254839990093
ACH-001736,-0.225546158014
ACH-001737,-0.5311347042360001
ACH-001740,-0.23354967447299999
ACH-001745,-0.359334256051
ACH-001750,-0.3753404571
ACH-001765,-0.176226191336
ACH-001956,-0.227900359221
ACH-001957,-0.29218017913600003
