,ESRRG (2104)
ACH-000004,0.04561076239180001
ACH-000007,-0.0896547158375
ACH-000009,-0.36559160885700004
ACH-000011,-0.118230213349
ACH-000012,-0.30517146266
ACH-000013,-0.0189740300527
ACH-000014,-0.152171698102
ACH-000015,-0.042867695319
ACH-000017,-0.0463344818041
ACH-000018,0.19011403375100003
ACH-000019,0.060775769307199995
ACH-000021,-0.143331633376
ACH-000022,-0.0271072598859
ACH-000025,-0.175937605374
ACH-000028,-0.0630943680031
ACH-000030,-0.0168802730359
ACH-000035,-0.04460824140240001
ACH-000036,-0.147529373337
ACH-000037,-0.387977213734
ACH-000039,-0.20627701721500002
ACH-000040,-0.0678703586638
ACH-000041,-0.136225902112
ACH-000042,-0.052770461914099995
ACH-000045,-0.34261591166
ACH-000047,-0.16105366342
ACH-000052,-0.453552385264
ACH-000053,-0.122740574889
ACH-000054,0.027942929513
ACH-000055,-0.418401839515
ACH-000060,-0.190717623728
ACH-000067,0.0112173696952
ACH-000070,-0.379567506272
ACH-000075,-0.155796030966
ACH-000078,-0.25287371825
ACH-000082,-0.0659589419162
ACH-000085,-0.0799022970773
ACH-000086,-0.0569268132421
ACH-000087,-0.308034467559
ACH-000092,-0.190444167362
ACH-000095,-0.22228032519299998
ACH-000097,0.11773206987700001
ACH-000098,-0.154440213243
ACH-000099,-0.07597115034610001
ACH-000108,0.00449473173153
ACH-000113,0.053387049526699995
ACH-000115,-0.0542704314769
ACH-000116,-0.07768045028710001
ACH-000118,0.0250004850819
ACH-000120,-0.131176396939
ACH-000123,-0.212289148732
ACH-000127,-0.048033922470399996
ACH-000128,-0.287874015859
ACH-000132,-0.250706479696
ACH-000133,-0.0847414432759
ACH-000137,0.0148777909912
ACH-000138,0.04198583456280001
ACH-000142,0.0470110775269
ACH-000143,-0.085084185809
ACH-000146,-0.0167612153982
ACH-000148,-0.0779855988122
ACH-000150,-0.12650723692
ACH-000152,-0.09465411396880001
ACH-000153,-0.43743325232600005
ACH-000159,-0.057330039747599995
ACH-000160,-0.139026495536
ACH-000163,-0.0337230712667
ACH-000167,0.0562148345621
ACH-000168,-0.138023061192
ACH-000169,-0.13063558075099999
ACH-000178,0.000239855313494
ACH-000182,-0.150148294854
ACH-000183,-0.0321359776632
ACH-000188,-0.035530905814699996
ACH-000189,-0.181045852629
ACH-000190,-0.038390949832900007
ACH-000198,-0.162387499294
ACH-000204,-0.11750600379000001
ACH-000206,0.149812946809
ACH-000207,0.015161797209299999
ACH-000211,-0.0231274992912
ACH-000215,-0.149468654231
ACH-000221,-0.00603905835037
ACH-000222,0.142155981575
ACH-000223,-0.140316087205
ACH-000226,-0.276318055219
ACH-000227,-0.39013674865000003
ACH-000228,0.0970213232055
ACH-000231,-0.09433543359369999
ACH-000232,-0.228721585948
ACH-000233,-0.055313776268600005
ACH-000234,-0.048171226605400005
ACH-000235,-0.0751309752202
ACH-000237,-0.15496270854900002
ACH-000238,-0.353645275195
ACH-000243,-0.0740157883555
ACH-000244,0.242972452959
ACH-000246,-0.121927318975
ACH-000248,-0.20239138269
ACH-000250,-0.07923783140660001
ACH-000251,-0.15505359841
ACH-000253,-0.104424435535
ACH-000255,-0.00726061521255
ACH-000256,-0.08089812435930001
ACH-000257,0.152277067775
ACH-000258,-0.7560667050130001
ACH-000259,0.0358266800966
ACH-000260,-0.139951559091
ACH-000261,-0.0615139276155
ACH-000262,0.105289431105
ACH-000263,-0.111929439847
ACH-000264,-0.0902594409105
ACH-000265,0.0945067574138
ACH-000266,-0.111137581721
ACH-000272,-0.10945938210799999
ACH-000273,-0.11331061266300001
ACH-000274,-0.0726912347647
ACH-000277,-0.158250732106
ACH-000278,-0.20299510415199998
ACH-000279,-0.109703070326
ACH-000280,0.18259241027800002
ACH-000281,-0.07864644154910001
ACH-000288,-0.0685412837495
ACH-000291,-0.10145800094799999
ACH-000293,0.16350041180299998
ACH-000294,-0.120748478901
ACH-000295,-0.18409307239
ACH-000296,-0.154966464317
