,GFOD1 (54438)
ACH-000004,0.191415913038
ACH-000007,0.20585392451499998
ACH-000009,0.285555248957
ACH-000011,0.22936984058600002
ACH-000012,0.25727938264600003
ACH-000013,0.17640942565
ACH-000014,0.198132795854
ACH-000015,0.191953516811
ACH-000017,0.11701301795199999
ACH-000018,-0.005357179725189999
ACH-000019,0.164956300975
ACH-000021,0.266140521336
ACH-000022,0.134932001637
ACH-000025,0.12225539545999999
ACH-000028,0.252600357181
ACH-000030,0.27529495301
ACH-000035,0.309917989695
ACH-000036,0.156877530091
ACH-000037,0.12773097682499998
ACH-000039,0.5066143529029999
ACH-000040,0.124946305876
ACH-000041,0.0872816403207
ACH-000042,0.201958845824
ACH-000045,0.282528008046
ACH-000047,0.184398273945
ACH-000052,0.259868550058
ACH-000053,0.325352335088
ACH-000054,0.249073584816
ACH-000055,0.21294335547200002
ACH-000060,0.103848181251
ACH-000067,0.0694790941569
ACH-000070,0.320044436114
ACH-000075,0.33357960515
ACH-000078,0.545645570266
ACH-000082,0.24456155425
ACH-000085,0.261228658203
ACH-000086,0.311240004294
ACH-000087,0.0110708789852
ACH-000092,0.254005913236
ACH-000095,0.207878446627
ACH-000097,0.27982607800500003
ACH-000098,0.19165431782900003
ACH-000099,0.376080195539
ACH-000108,0.232169297629
ACH-000113,0.0880485495641
ACH-000115,0.429042040181
ACH-000116,0.301848409886
ACH-000118,0.21596459657900002
ACH-000120,0.15681119388
ACH-000123,0.255210537334
ACH-000127,0.16922611982500002
ACH-000128,0.227330899126
ACH-000132,0.173157540839
ACH-000133,0.0761320090201
ACH-000137,0.114777996686
ACH-000138,0.323789925785
ACH-000142,0.133309887322
ACH-000143,0.16287296030600001
ACH-000146,0.43607534873000003
ACH-000148,0.155080662745
ACH-000150,0.183594034306
ACH-000152,0.0902320100861
ACH-000153,0.030958838967300003
ACH-000159,0.204995549404
ACH-000160,0.0592738959806
ACH-000163,0.244094431977
ACH-000167,0.019521896698900004
ACH-000168,0.0358425896674
ACH-000169,0.25916756964800003
ACH-000178,0.331597227123
ACH-000182,0.19906708731699999
ACH-000183,0.211036992993
ACH-000188,0.270670262741
ACH-000189,0.43209729237800004
ACH-000190,0.36919654689000003
ACH-000198,0.313372600774
ACH-000204,0.387652301124
ACH-000206,0.22862832655
ACH-000207,0.294450674135
ACH-000211,0.18065815437600002
ACH-000215,0.154873930912
ACH-000221,0.327896161979
ACH-000222,0.337640015651
ACH-000223,0.00938613328463
ACH-000226,0.34119512446
ACH-000227,0.131313361002
ACH-000228,0.275543787321
ACH-000231,0.121037802005
ACH-000232,0.27029367353399997
ACH-000233,0.325533711914
ACH-000234,0.05968550198559999
ACH-000235,0.246361948731
ACH-000237,0.307918899426
ACH-000238,0.0840894279725
ACH-000243,0.31488317320500003
ACH-000244,0.11164618638399999
ACH-000246,0.123893394048
ACH-000248,0.24644750318300002
ACH-000250,0.234480828458
ACH-000251,0.6433275458
ACH-000253,0.180737334502
ACH-000255,0.24974954161999996
ACH-000256,0.288746695889
ACH-000257,0.246851002546
ACH-000258,0.202735234274
