,MGMT (4255)
ACH-000004,0.042422334798600005
ACH-000007,0.12827641223
ACH-000009,0.26296232913
ACH-000011,0.156939990031
ACH-000012,0.23440788713100003
ACH-000013,0.248675988024
ACH-000014,0.221357256552
ACH-000015,0.19484250023400002
ACH-000017,0.164608349277
ACH-000018,0.275414266561
ACH-000019,0.147059247072
ACH-000021,0.23799566806699998
ACH-000022,0.0504532497638
ACH-000025,0.18204856008900003
ACH-000028,0.34504975225400003
ACH-000030,0.20859649837900002
ACH-000035,0.416915084639
ACH-000036,0.181180394697
ACH-000037,0.07134229124080001
ACH-000039,0.331996424234
ACH-000040,0.0544105290852
ACH-000041,0.264523232931
ACH-000042,0.130593732545
ACH-000045,0.23753194980999998
ACH-000047,0.130157666874
ACH-000052,0.17882368953400002
ACH-000053,0.20268520206500001
ACH-000054,0.140119550406
ACH-000055,0.233932721476
ACH-000060,0.154762522558
ACH-000067,0.0713173640605
ACH-000070,0.29268821793
ACH-000075,0.109656326124
ACH-000078,0.127333330188
ACH-000082,0.22272607627500002
ACH-000085,0.23909790711399997
ACH-000086,0.20159728996399998
ACH-000087,0.293293993422
ACH-000092,0.266391195879
ACH-000095,0.19173968595199997
ACH-000097,0.117648598307
ACH-000098,0.21653343894699997
ACH-000099,0.240036071465
ACH-000108,0.35059946176
ACH-000113,0.191627398649
ACH-000115,0.0986947514607
ACH-000116,0.17573722895899999
ACH-000118,0.18550173140299997
ACH-000120,0.22626773495299998
ACH-000123,0.38872232145999996
ACH-000127,0.22094282642299998
ACH-000128,0.159291357285
ACH-000132,0.245915275286
ACH-000133,0.0043472209009300005
ACH-000137,0.097641787421
ACH-000138,0.219724796885
ACH-000142,0.20938338796
ACH-000143,0.000900550714533
ACH-000146,0.295471827824
ACH-000148,0.175954576178
ACH-000150,0.09912959419
ACH-000152,0.203784958233
ACH-000153,0.350568601491
ACH-000159,0.294212752561
ACH-000160,0.380477413617
ACH-000163,0.339036320769
ACH-000167,0.546934583766
ACH-000168,0.194377833436
ACH-000169,-0.0786127935746
ACH-000178,0.133724979191
ACH-000182,0.22833026690400002
ACH-000183,0.24404285739599998
ACH-000188,0.25782208817499996
ACH-000189,0.337762906268
ACH-000190,0.42243532571599995
ACH-000198,0.223157121164
ACH-000204,0.3418761831
ACH-000206,-0.11209701705999998
ACH-000207,0.290345504325
ACH-000211,0.141379276695
ACH-000215,0.210566006082
ACH-000221,0.180857587356
ACH-000222,0.26912937153
ACH-000223,0.15471446319499998
ACH-000226,0.270211679517
ACH-000227,-0.00625560242574
ACH-000228,0.09090422511910001
ACH-000231,0.163428062426
ACH-000232,0.126482002146
ACH-000233,0.184474871302
ACH-000234,0.160729526154
ACH-000235,0.177797185339
ACH-000237,0.256583068908
ACH-000238,0.175666904843
ACH-000243,0.255932641746
ACH-000244,0.0567789275275
ACH-000246,0.270041344282
ACH-000248,0.284449634335
ACH-000250,0.14932301717399998
ACH-000251,0.24036557210700002
ACH-000253,0.0977798675619
ACH-000255,0.243439453901
ACH-000256,0.22253710758
ACH-000257,0.15326324896
ACH-000258,0.0232467122866
ACH-000259,0.0458269273563
ACH-000260,0.23423618284699999
ACH-000261,0.15581579854
ACH-000262,0.18575986138
ACH-000263,0.129753198718
ACH-000264,0.25810459137499997
ACH-000265,0.322613763756
ACH-000266,0.123310249606
ACH-000272,0.183704819931
ACH-000273,0.142428834718
ACH-000274,0.167854525881
ACH-000277,-0.131301985032
ACH-000278,0.157185308138
ACH-000279,0.0509661090334
ACH-000280,0.193586921571
ACH-000281,0.11556963810799999
ACH-000288,0.0905532142907
ACH-000291,0.31185507810199997
ACH-000293,0.204716686415
ACH-000294,0.337622276783
ACH-000295,0.0150800501445
ACH-000296,0.07351476901119999
ACH-000302,0.17819762993299998
ACH-000304,0.226561504445
ACH-000307,0.298846429426
ACH-000308,0.219656177539
ACH-000310,0.15683198393699999
ACH-000311,0.131764888746
ACH-000312,0.0607458966327
ACH-000315,-0.00222705151346
ACH-000316,0.11413746399800001
ACH-000317,-0.0322851196676
ACH-000318,0.30156507102200003
ACH-000319,0.136871308291
ACH-000320,0.0544511556566
ACH-000322,0.172027488794
ACH-000323,0.353181380394
ACH-000324,0.146605993056
ACH-000329,0.130769219197
ACH-000330,0.046373938081700004
ACH-000331,0.270827932331
ACH-000332,0.24348747200999998
ACH-000334,0.401627948974
ACH-000335,0.219733700693
ACH-000336,0.130507501868
ACH-000337,0.402147311536
ACH-000339,0.193757544131
ACH-000341,0.133503533288
ACH-000348,0.308843133917
ACH-000350,0.229166464524
ACH-000352,0.177122386861
ACH-000356,0.381119125393
ACH-000361,0.424550912776
ACH-000362,0.203999101754
ACH-000363,0.19851792518800002
ACH-000364,0.23922988537099998
ACH-000365,0.16275436708
ACH-000366,0.18830196874400001
ACH-000368,0.275185183086
ACH-000374,0.27488192243
ACH-000375,0.158940787751
ACH-000376,0.280839631972
ACH-000381,0.12171344541200001
ACH-000383,0.127761581208
ACH-000387,0.214060498742
ACH-000389,0.12113482850299999
ACH-000390,0.130577210138
ACH-000393,0.363501107126
ACH-000395,0.264538537176
ACH-000397,0.265922630483
ACH-000401,0.09917167952160001
ACH-000402,0.176530007128
ACH-000403,0.264548107575
ACH-000404,-0.05473266509409999
ACH-000406,0.21427021839000002
ACH-000407,0.11042611230100001
ACH-000408,0.127465211605
ACH-000410,0.198676897165
ACH-000411,0.170732393042
ACH-000414,0.187597320272
ACH-000415,0.336543550531
ACH-000416,0.20067463927
ACH-000420,0.0573021399089
ACH-000421,0.196702379565
ACH-000424,-0.0657894827006
ACH-000425,0.13872407662
ACH-000426,0.20177038002300002
ACH-000427,0.40811079118199994
ACH-000433,0.360887206698
ACH-000436,0.26324290437
ACH-000444,0.0949052669232
ACH-000445,0.282671114444
ACH-000448,0.13772845079600002
ACH-000450,0.145483858834
ACH-000452,0.24850853552700003
ACH-000454,0.182240611389
ACH-000458,0.0543265719984
ACH-000459,0.139978020419
ACH-000460,0.244364389736
ACH-000461,0.494046269858
ACH-000463,0.179232967215
ACH-000464,0.24227303783000004
ACH-000466,0.14297730274599998
ACH-000467,0.148530566149
ACH-000468,0.37449484312799997
ACH-000469,0.282184807572
ACH-000470,0.06974336366780001
ACH-000471,0.104659412666
ACH-000472,0.257702157845
ACH-000473,0.5141825244389999
ACH-000475,0.19490970554900003
ACH-000476,0.303711650729
ACH-000477,0.330557593981
ACH-000480,0.18949375554900003
ACH-000481,0.184686171668
ACH-000483,0.192286592872
ACH-000484,0.309147243692
ACH-000485,0.214159916191
ACH-000486,0.29526747547800003
ACH-000487,0.2124640643
ACH-000488,0.214849853101
ACH-000490,0.208718714212
ACH-000491,0.335761829934
ACH-000495,0.14310537454299999
ACH-000496,0.262983027447
ACH-000499,0.0313026917663
ACH-000500,0.331565856114
ACH-000502,0.191423967958
ACH-000503,0.124771217634
ACH-000505,0.146462825588
ACH-000507,0.279674395902
ACH-000510,0.294659582706
ACH-000511,0.212126519206
ACH-000512,0.064952529597
ACH-000516,0.218719884228
ACH-000517,0.267240310388
ACH-000518,0.19712415974599998
ACH-000520,0.257143954881
