,NSMCE2 (286053)
ACH-000004,-0.5349457874100001
ACH-000007,-0.499633241108
ACH-000009,-0.549424697425
ACH-000011,-0.270414186629
ACH-000012,-0.73747757522
ACH-000013,-0.786084450688
ACH-000014,-0.498094251095
ACH-000015,-0.6503285211609999
ACH-000017,-0.497336135713
ACH-000018,-0.649025643796
ACH-000019,-0.46580034143700005
ACH-000021,-0.7711114455220001
ACH-000022,-0.358392306404
ACH-000025,-0.5678094536289999
ACH-000028,-0.429537192804
ACH-000030,-0.5069787182609999
ACH-000035,-0.681909756637
ACH-000036,-0.686946480361
ACH-000037,-0.299041079412
ACH-000039,-0.938542191871
ACH-000040,-0.6741908522229999
ACH-000041,-0.705195042639
ACH-000042,-0.681888689156
ACH-000045,-0.444371991254
ACH-000047,-0.551493451848
ACH-000052,-0.9897228762270001
ACH-000053,-0.480167486562
ACH-000054,-0.49086619616000005
ACH-000055,-0.871513358409
ACH-000060,-0.629250192722
ACH-000067,-0.8891859721269999
ACH-000070,-0.629979626734
ACH-000075,-0.670145255743
ACH-000078,-0.529330009253
ACH-000082,-0.144061417395
ACH-000085,-0.809315118752
ACH-000086,-0.319705870361
ACH-000087,-0.671464623014
ACH-000092,-0.905136016651
ACH-000095,-0.7460791353749999
ACH-000097,-0.614110034936
ACH-000098,-0.643566063984
ACH-000099,-0.547983140457
ACH-000108,-0.28807338390500004
ACH-000113,-0.475673047339
ACH-000115,-0.45850807711400005
ACH-000116,-0.544455225016
ACH-000118,-0.456126867833
ACH-000120,-0.49227196296899994
ACH-000123,-0.4685202384
ACH-000127,-0.701783426739
ACH-000128,-0.650378397655
ACH-000132,-0.529048901548
ACH-000133,-0.728114071319
ACH-000137,-0.563582532732
ACH-000138,-0.580885319281
ACH-000142,-0.602394250974
ACH-000143,-0.649861759632
ACH-000146,-0.408508232237
ACH-000148,-0.552886656906
ACH-000150,-0.595116635453
ACH-000152,-0.788113477526
ACH-000153,-0.636458830234
ACH-000159,-0.28548028845600004
ACH-000160,-0.37706222071400003
ACH-000163,-0.616485955915
ACH-000167,0.18826761834300001
ACH-000168,-0.477229350704
ACH-000169,-0.679192849015
ACH-000178,-0.561737199762
ACH-000182,-0.6767814782580001
ACH-000183,-0.320734318699
ACH-000188,-0.7382273156970001
ACH-000189,-0.741679173719
ACH-000190,-0.20726441566599998
ACH-000198,-0.521684616086
ACH-000204,-0.5537327681090001
ACH-000206,-0.8396058293549999
ACH-000207,-0.7804646169410001
ACH-000211,-0.687117547199
ACH-000215,-0.635248345991
ACH-000221,-0.461209808399
ACH-000222,-0.235643252738
ACH-000223,-0.5961590966170001
ACH-000226,-0.372263426735
ACH-000227,-0.598271777408
ACH-000228,-0.905119424783
ACH-000231,-0.889836480876
ACH-000232,-0.698893968875
ACH-000233,-0.682533503389
ACH-000234,-0.890772437076
ACH-000235,-0.7375530723929999
ACH-000237,-0.715923396877
ACH-000238,-0.7381004743430001
ACH-000243,-0.597238479499
ACH-000244,-0.663711761677
ACH-000246,-0.605953559613
ACH-000248,-0.732870113979
ACH-000250,-0.47607187607699997
ACH-000251,-0.47440668416500004
ACH-000253,-0.629656600772
ACH-000255,-0.481027616453
ACH-000256,-1.0090816134
ACH-000257,-0.663293556897
ACH-000258,-0.787985014245
ACH-000259,-0.43025167029
ACH-000260,-0.586330331433
ACH-000261,-0.686735475869
ACH-000262,-0.509256713895
ACH-000263,-0.315320842027
ACH-000264,-0.16277333488
ACH-000265,-0.53798390133
ACH-000266,-0.9471918695229999
ACH-000272,-0.765948409486
ACH-000273,-0.569359360528
ACH-000274,-0.382948396126
ACH-000277,-1.06232118136
ACH-000278,-0.7842757287600001
ACH-000279,-0.702601667222
ACH-000280,-0.584170642026
ACH-000281,-0.7725445671150001
ACH-000288,-0.235791997571
ACH-000291,-0.412731038156
ACH-000293,-0.5814792430569999
ACH-000294,-0.443774833178
ACH-000295,-0.498771899928
ACH-000296,-0.43935732571900005
ACH-000302,-0.35622843097499995
ACH-000304,-0.46489433317100004
ACH-000307,-0.610717297972
ACH-000308,-0.788424388813
ACH-000310,-0.569094018567
ACH-000311,-0.403847373908
ACH-000312,-0.41112175522100003
ACH-000315,-0.41727777555600004
ACH-000316,-0.700189259754
ACH-000317,-0.759186569594
ACH-000318,-0.49155279599600005
ACH-000319,-0.346840932055
ACH-000320,-0.401569387349
ACH-000322,-0.43792605381000005
ACH-000323,-0.5296750673780001
ACH-000324,-0.506244284642
ACH-000329,-0.511521088363
ACH-000330,-0.621577546249
ACH-000331,-0.7037143299009999
ACH-000332,-0.7995996595880001
ACH-000334,-0.725618240252
ACH-000335,-0.581480731309
ACH-000336,-0.8026076340080001
ACH-000337,-0.8014666395829999
ACH-000339,-0.81724422772
ACH-000341,-0.400812714639
ACH-000348,-0.744769608901
ACH-000350,-0.641798961943
ACH-000352,-0.216771834139
ACH-000356,-0.79408712733
