,DIS3L2 (129563)
ACH-000004,-0.061178485522300007
ACH-000007,0.047113227131
ACH-000009,0.18929521469799998
ACH-000011,0.0941049364532
ACH-000012,0.125268725157
ACH-000013,0.119347446028
ACH-000014,0.232583617995
ACH-000015,0.146832179887
ACH-000017,0.246803569308
ACH-000018,0.168479366995
ACH-000019,-0.0200997710716
ACH-000021,0.23045586711399998
ACH-000022,0.123266844749
ACH-000025,0.0658728933457
ACH-000028,0.0151514880712
ACH-000030,0.086142935884
ACH-000035,0.0876014084082
ACH-000036,0.0399445117807
ACH-000037,0.03474542345269999
ACH-000039,0.250425645505
ACH-000040,-0.469042228432
ACH-000041,0.262507100269
ACH-000042,0.109870395081
ACH-000045,0.009297794128360001
ACH-000047,0.11882232477600001
ACH-000052,0.117980206995
ACH-000053,0.101794056844
ACH-000054,-0.023202451400599997
ACH-000055,0.0270423388795
ACH-000060,0.335057659801
ACH-000067,0.036268731500400005
ACH-000070,0.40186836423699995
ACH-000075,-0.5100754350710001
ACH-000078,0.21281660652399997
ACH-000082,0.0591010069736
ACH-000085,-0.140830578235
ACH-000086,0.144730647011
ACH-000087,-0.11317585778400001
ACH-000092,0.22775816387699999
ACH-000095,0.17216430265500002
ACH-000097,0.120447004408
ACH-000098,0.0735816734881
ACH-000099,0.20180153425099998
ACH-000108,0.12242293623099999
ACH-000113,0.03636466179680001
ACH-000115,0.055590094675
ACH-000116,0.240575982727
ACH-000118,0.198731045337
ACH-000120,0.204516129343
ACH-000123,0.184629864762
ACH-000127,0.13485107322
ACH-000128,0.04816046316790001
ACH-000132,0.336915937143
ACH-000133,0.036222246524199996
ACH-000137,0.189057875646
ACH-000138,0.0935095046156
ACH-000142,0.0855855498102
ACH-000143,0.25616235728500003
ACH-000146,0.145164020891
ACH-000148,0.183645924349
ACH-000150,0.143609309784
ACH-000152,0.056177395283399996
ACH-000153,0.156887716103
ACH-000159,0.17232315763099998
ACH-000160,0.116852017049
ACH-000163,0.197010073741
ACH-000167,0.08588266926819998
ACH-000168,0.292470359119
ACH-000169,0.20650809328400002
ACH-000178,0.241224788372
ACH-000182,0.073543837825
ACH-000183,0.0254150191959
ACH-000188,0.0183259042926
ACH-000189,0.291758596015
ACH-000190,0.140165726194
ACH-000198,0.08941719522260001
ACH-000204,0.12945755062300002
ACH-000206,-0.0276708580826
ACH-000207,0.229665512161
ACH-000211,-0.42994956797300005
ACH-000215,0.140764711169
ACH-000221,-0.00286713014103
ACH-000222,0.249695827853
ACH-000223,0.105558042053
ACH-000226,-0.0240784663942
ACH-000227,-0.12909017631
ACH-000228,-0.0073425166836100005
ACH-000231,0.193131959982
