,OR5L1 (219437)
ACH-000004,0.0756154545601
ACH-000007,-0.0699863790346
ACH-000009,0.152105991999
ACH-000011,0.00413412662151
ACH-000012,0.0681770892151
ACH-000013,0.195182152663
ACH-000014,0.238388307775
ACH-000015,0.00311666125917
ACH-000017,0.054481721344800005
ACH-000018,-0.0618674980343
ACH-000019,-0.14844384921499998
ACH-000021,-0.0800614542132
ACH-000022,0.0912615806911
ACH-000025,0.00162544870949
ACH-000028,-0.18681811640299997
ACH-000030,0.0723340369481
ACH-000035,0.237154332484
ACH-000036,-0.0932712368348
ACH-000037,-0.257168522569
ACH-000039,-0.0385326257315
ACH-000040,-0.0747996405471
ACH-000041,0.268694828543
ACH-000042,0.115893480438
ACH-000045,-0.0974038234265
ACH-000047,0.150893672403
ACH-000052,0.05172949854040001
ACH-000053,-0.0794582191417
ACH-000054,0.0372784113048
ACH-000055,0.21063899956
ACH-000060,0.171047219597
ACH-000067,0.154324750505
ACH-000070,-0.11269387814300001
ACH-000075,-0.0255837197605
ACH-000078,0.17622188975000003
ACH-000082,-0.16075408310699998
ACH-000085,-0.033307611114400004
ACH-000086,-0.216579352241
ACH-000087,0.017570430653799998
ACH-000092,0.0236912836986
ACH-000095,-0.0498759331879
ACH-000097,-0.053157004157999996
ACH-000098,0.0844602464391
ACH-000099,0.0242790126987
ACH-000108,0.0330027454563
ACH-000113,0.0105530814997
ACH-000115,0.141099975831
ACH-000116,-0.060291047030199996
ACH-000118,-0.0540941379789
ACH-000120,-0.142599098278
ACH-000123,-0.0172297689847
ACH-000127,0.120356954191
ACH-000128,0.08640249863600001
ACH-000132,-0.169204463437
ACH-000133,-0.0184188467168
ACH-000137,-0.0756432404222
ACH-000138,-0.0614532884794
ACH-000142,-0.22302415809300002
ACH-000143,-0.0532360233644
ACH-000146,0.0632418492155
ACH-000148,0.0466931527925
ACH-000150,-0.07580207946430001
ACH-000152,0.0680454236187
ACH-000153,-0.5276867999629999
ACH-000159,-0.0472786129021
ACH-000160,-0.0279554543976
ACH-000163,0.19323011954
ACH-000167,-0.135434254735
ACH-000168,0.06527154904799999
ACH-000169,-0.0213705606955
ACH-000178,-0.09829608494619999
ACH-000182,0.005690268370939999
ACH-000183,0.0520349008238
ACH-000188,-0.263821998125
ACH-000189,0.197048372097
ACH-000190,-0.125979317928
ACH-000198,-0.020382186075
ACH-000204,-0.0882274325753
ACH-000206,0.0732172861866
ACH-000207,-0.0141961216698
ACH-000211,-0.200309018493
ACH-000215,0.005069278192189999
ACH-000221,-0.0302926267239
ACH-000222,0.066439930362
ACH-000223,-0.0348370648351
ACH-000226,-0.0930763215798
ACH-000227,-0.223026324512
ACH-000228,-0.343204561954
ACH-000231,-0.0395556081336
ACH-000232,0.035565882451300004
ACH-000233,0.08983802397489998
ACH-000234,-0.120133788815
ACH-000235,0.0384513448955
ACH-000237,-0.0442945708577
ACH-000238,0.176849833378
ACH-000243,-0.013087806831200002
ACH-000244,-0.33519015044399997
ACH-000246,-0.0200535045458
ACH-000248,-0.0434848688643
ACH-000250,0.00983893311532
ACH-000251,0.224395677254
ACH-000253,-0.0665536976648
ACH-000255,0.116189385576
ACH-000256,-0.169779212209
ACH-000257,0.316979443408
ACH-000258,-0.044189731917699995
ACH-000259,0.00923542081545
ACH-000260,-0.0378777402943
ACH-000261,-0.12726950248500002
ACH-000262,-0.0329153550508
