,RAB4A (5867)
ACH-000004,-0.500809837738
ACH-000007,-0.46425629125
ACH-000009,-0.42317694587300003
ACH-000011,-0.379271600915
ACH-000012,-0.39686502951200003
ACH-000013,-0.44791982632
ACH-000014,-0.512107122695
ACH-000015,-0.351001210874
ACH-000017,-0.5566202081270001
ACH-000018,-0.281694238526
ACH-000019,-0.457599088099
ACH-000021,-0.342981685156
ACH-000022,-0.442313475451
ACH-000025,-0.682505452725
ACH-000028,-0.331357549442
ACH-000030,-0.27994985829700003
ACH-000035,-0.327919398053
ACH-000036,-0.310751757453
ACH-000037,-0.503104870775
ACH-000039,-0.340405765562
ACH-000040,-0.470661364177
ACH-000041,-0.49107921854500003
ACH-000042,-0.364972980542
ACH-000045,-0.455651829688
ACH-000047,-0.302370169889
ACH-000052,-0.33255379274
ACH-000053,-0.332743629324
ACH-000054,-0.361186615329
ACH-000055,-0.570462836224
ACH-000060,-0.408102562746
ACH-000067,-0.500583481859
ACH-000070,-0.8678646180959999
ACH-000075,-0.270694617239
ACH-000078,-0.323620967182
ACH-000082,-0.364818751844
ACH-000085,-0.6341085972789999
ACH-000086,-0.523068015414
ACH-000087,-0.0267731522566
ACH-000092,-0.520170863935
ACH-000095,-0.449626422045
ACH-000097,-0.341329784441
ACH-000098,-0.447449908174
ACH-000099,-0.302640380028
ACH-000108,-0.434378133247
ACH-000113,-0.411933959856
ACH-000115,-0.346579141689
ACH-000116,-0.270190615539
ACH-000118,-0.140358529869
ACH-000120,-0.17343005646200002
ACH-000123,-0.35325761039000003
ACH-000127,-0.348739125321
ACH-000128,-0.181639747285
ACH-000132,-0.612822604428
ACH-000133,-0.245269789247
ACH-000137,-0.592433745019
ACH-000138,-0.38882042829700003
ACH-000142,-0.348647873801
ACH-000143,-0.537212056795
ACH-000146,-0.231802898664
ACH-000148,-0.442122020062
ACH-000150,-0.43449413902199996
ACH-000152,-0.44880334697400004
ACH-000153,-0.513871684329
ACH-000159,-0.518504473809
ACH-000160,-0.592534517875
ACH-000163,-0.164055287813
ACH-000167,-0.290319315182
ACH-000168,-0.312542760913
ACH-000169,-0.239601563074
ACH-000178,-0.38414336477399996
ACH-000182,-0.267900603479
ACH-000183,-0.355296059026
ACH-000188,-0.371923815666
ACH-000189,-0.5215899864019999
ACH-000190,-0.47654136481200005
ACH-000198,-0.46453912503899997
ACH-000204,-0.412949691572
ACH-000206,-0.422367356339
ACH-000207,-0.380643903908
ACH-000211,-0.41437530706
ACH-000215,-0.438685842738
ACH-000221,-0.262064512945
ACH-000222,-0.188352770064
ACH-000223,-0.512780569652
ACH-000226,-0.47772510378399996
ACH-000227,-0.7050811861390001
ACH-000228,-0.412735679011
ACH-000231,-0.467031767138
ACH-000232,-0.556976584982
ACH-000233,-0.592887262818
ACH-000234,-0.623631535061
ACH-000235,-0.357958680559
ACH-000237,-0.44958769284500005
ACH-000238,-0.236954302335
ACH-000243,-0.310983557451
ACH-000244,-0.623986992526
ACH-000246,-0.57456349901
ACH-000248,-0.444774349664
ACH-000250,-0.40666371102300003
ACH-000251,-0.251675795549
ACH-000253,-0.443008156445
ACH-000255,-0.509667806598
ACH-000256,-0.306204482425
ACH-000257,-0.41254917179899997
ACH-000258,-0.600756139031
ACH-000259,-0.22706312440600002
ACH-000260,-0.309091970975
ACH-000261,-0.470853711457
ACH-000262,-0.211459537469
ACH-000263,-0.510451502391
ACH-000264,-0.446920749491
ACH-000265,-0.238963147896
ACH-000266,-0.403528753552
ACH-000272,-0.33923320898000003
ACH-000273,-0.361657921978
ACH-000274,-0.509549278463
ACH-000277,-0.573223617196
ACH-000278,-0.330425992889
ACH-000279,-0.376296719204
ACH-000280,-0.324625344411
ACH-000281,-0.452254356989
ACH-000288,-0.370769068711
ACH-000291,-0.380816738271
ACH-000293,-0.561409102474
ACH-000294,-0.277843096983
ACH-000295,-0.31970608619199997
ACH-000296,-0.371560262043
ACH-000302,-0.259496946382
ACH-000304,-0.157466995302
ACH-000307,-0.477111697917
ACH-000308,-0.414526040405
ACH-000310,-0.354091035844
ACH-000311,-0.281201615152
ACH-000312,-0.427928869228
ACH-000315,-0.7097069910349999
ACH-000316,-0.15869776834000002
ACH-000317,-0.460004754339
ACH-000318,-0.48493236462300005
ACH-000319,-0.419459694048
ACH-000320,-0.23051206882599998
ACH-000322,-0.274979554026
ACH-000323,-0.602943829243
ACH-000324,-0.395403482999
ACH-000329,-0.563055015348
ACH-000330,-0.338225730854
ACH-000331,-0.568604100945
ACH-000332,-0.34118602905400003
ACH-000334,-0.516687461344
ACH-000335,-0.586291721342
ACH-000336,-0.7592503462119999
ACH-000337,-0.545767507657
ACH-000339,-0.37439574733000003
ACH-000341,-0.299504823035
ACH-000348,-0.263276642615
ACH-000350,-0.406346293354
ACH-000352,-0.359162986656
ACH-000356,-0.578485608239
ACH-000361,-0.516276484781
ACH-000362,-0.295481807399
ACH-000363,-0.327000939115
ACH-000364,-0.447091906264
ACH-000365,-0.47021874048199996
ACH-000366,-0.48190037333499997
ACH-000368,-0.147466031065
ACH-000374,-0.305383593457
ACH-000375,-0.294435832329
ACH-000376,-0.369120153548
ACH-000381,-0.0925431895425
ACH-000383,-0.398634648957
ACH-000387,-0.38477732675
ACH-000389,-0.339926591965
ACH-000390,-0.497390013393
ACH-000393,-0.524808062123
ACH-000395,-0.315270944144
ACH-000397,-0.45136771992799996
ACH-000401,-0.300557271164
ACH-000402,-0.16773270787
ACH-000403,-0.544199053429
ACH-000404,-0.283784455037
ACH-000406,-0.328217210158
ACH-000407,-0.48718709895400003
ACH-000408,-0.287341567077
ACH-000410,-0.42440023691100004
ACH-000411,-0.43168044783200005
ACH-000414,-0.35106498032300004
ACH-000415,-0.394782669776
ACH-000416,-0.436682730707
ACH-000420,-0.597060032323
ACH-000421,-0.345810436765
ACH-000424,-0.393148117673
ACH-000425,-0.461091163009
ACH-000426,-0.430469066176
ACH-000427,-0.761004704743
ACH-000433,-0.332967025143
ACH-000436,-0.16390837755899998
ACH-000444,-0.30290045608800004
ACH-000445,-0.317212658204
ACH-000448,-0.391360832618
ACH-000450,-0.34223837983499994
ACH-000452,-0.5108225421270001
ACH-000454,-0.33556460623400003
ACH-000458,-0.299893043912
ACH-000459,-0.09429901449380002
ACH-000460,-0.428025682557
ACH-000461,-0.464307259442
ACH-000463,-0.5264641472389999
ACH-000464,-0.144556584374
ACH-000466,-0.400334928825
ACH-000467,-0.40382403271
ACH-000468,-0.213204835506
ACH-000469,-0.327588354942
ACH-000470,-0.446424561215
ACH-000471,-0.444620321615
ACH-000472,-0.523970332696
ACH-000473,-0.269258441911
ACH-000475,-0.38120890604400004
ACH-000476,-0.550131187288
ACH-000477,-0.158881165451
ACH-000480,-0.387003889219
ACH-000481,-0.405750850425
ACH-000483,-0.46383239649999997
ACH-000484,-0.315492235066
ACH-000485,-0.356298063379
ACH-000486,-0.338659608891
ACH-000487,-0.36731145160499995
ACH-000488,-0.40638923638700003
ACH-000490,-0.38423368992299994
ACH-000491,-0.414174969198
ACH-000495,-0.727171738704
ACH-000496,-0.304853824464
ACH-000499,-0.335186335106
ACH-000500,-0.520399793205
ACH-000502,-0.252114951453
ACH-000503,-0.195553557675
ACH-000505,-0.489967812217
ACH-000507,-0.43606213576700004
ACH-000510,-0.472789895624
ACH-000511,-0.344685247083
ACH-000512,-0.462992395056
ACH-000516,-0.298886430674
ACH-000517,-0.529784016371
ACH-000518,-0.45664807458800005
ACH-000520,-0.300381973323
ACH-000521,-0.352877014531
ACH-000522,-0.499316369257
ACH-000524,-0.415608074735
ACH-000527,-0.468509577083
ACH-000528,-0.371034149462
ACH-000537,-0.260584491109
ACH-000541,-0.455149450465
ACH-000542,-0.41578399468800004
ACH-000544,-0.549667930252
ACH-000545,-0.5048706191269999
ACH-000547,-0.318091833075
ACH-000548,-0.583299371854
ACH-000549,-0.44077138324500004
ACH-000550,-0.36611092050899996
ACH-000552,-0.43200967439300003
ACH-000556,-0.317106081448
ACH-000557,-0.545977221399
ACH-000570,-0.330806316567
ACH-000571,-0.819104718067
ACH-000573,-0.495444274481
ACH-000576,-0.38420136127099996
ACH-000580,-0.386103429349
ACH-000584,-0.192810763503
ACH-000585,-0.337476939459
ACH-000588,-0.139046768851
ACH-000589,-0.258714599578
ACH-000591,-0.00405766005006
ACH-000593,-0.449100505943
ACH-000600,-0.258457005167
ACH-000601,-0.418847993166
ACH-000604,-0.378146439523
ACH-000605,-0.539265055339
ACH-000606,-0.43075355397799997
ACH-000608,-0.356199531059
ACH-000614,-0.436601858568
ACH-000616,-0.365752103072
ACH-000618,-0.450957849746
ACH-000619,-0.33044917479499997
ACH-000620,-0.337035827479
ACH-000621,-0.483617163969
ACH-000622,-0.66919773363
ACH-000623,-0.35743942604900003
ACH-000624,-0.37261609253899997
ACH-000627,-0.349030751287
ACH-000630,-0.400144258237
ACH-000632,-0.432255222404
ACH-000633,-0.488016200005
ACH-000637,-0.332469849669
ACH-000638,-0.22039114390700001
ACH-000646,-0.337527169376
ACH-000647,-0.38595929708400006
ACH-000648,-0.332994522974
ACH-000649,-0.328850069728
ACH-000651,-0.493306571534
ACH-000652,-0.556901921007
ACH-000653,-0.476229813995
ACH-000657,-0.470304328806
ACH-000658,-0.39589045521899996
ACH-000661,-0.38894364811800003
ACH-000662,-0.329698865473
ACH-000663,-0.11859849814500001
ACH-000665,-0.48342875899899995
ACH-000671,-0.371896498322
ACH-000673,-0.450954153874
ACH-000676,-0.386509778912
ACH-000677,-0.260935816107
ACH-000681,-0.292188152802
ACH-000682,-0.409330913608
ACH-000683,-0.5546542091309999
ACH-000684,-0.370102821876
ACH-000688,-0.548718218023
ACH-000693,-0.290559035231
ACH-000694,-0.453421039103
ACH-000695,-0.613753806266
ACH-000696,-0.46152112046599997
ACH-000697,-0.33639769761699995
ACH-000699,-0.250277032651
ACH-000701,-0.323161454345
