,LDOC1L (84247)
ACH-000004,0.08906660394200001
ACH-000007,-0.036206937648
ACH-000009,0.12333307093399999
ACH-000011,0.209176434347
ACH-000012,0.202937887781
ACH-000013,0.0281146338497
ACH-000014,0.186517175312
ACH-000015,0.084056463311
ACH-000017,0.0127507699612
ACH-000018,0.23036421598200002
ACH-000019,0.177086631233
ACH-000021,0.206107378114
ACH-000022,0.0687594238423
ACH-000025,0.134661416382
ACH-000028,0.176822322888
ACH-000030,0.1141918037
ACH-000035,0.16239984078400002
ACH-000036,0.0812952127918
ACH-000037,-0.0111964310742
ACH-000039,0.39702449040700005
ACH-000040,-0.125764275352
ACH-000041,0.024665793151400002
ACH-000042,0.20428413178899998
ACH-000045,0.184084075095
ACH-000047,0.192050744274
ACH-000052,0.407827069997
ACH-000053,0.23965328268000002
ACH-000054,0.195436452224
ACH-000055,0.267492831463
ACH-000060,-0.08321971495710001
ACH-000067,0.249602602398
ACH-000070,0.13731768093
ACH-000075,-0.216410692401
ACH-000078,0.316275996115
ACH-000082,0.122724921041
ACH-000085,0.187709997722
ACH-000086,0.419688781147
ACH-000087,-0.23025329639400002
ACH-000092,0.038003079133599994
ACH-000095,0.0618060909816
ACH-000097,0.216343453654
ACH-000098,0.132125936755
ACH-000099,0.181030325918
ACH-000108,0.20289093690499999
ACH-000113,0.183979544509
ACH-000115,0.152245154625
ACH-000116,0.23698139719
ACH-000118,0.186927259266
ACH-000120,0.16409595217700002
ACH-000123,0.21688842215999998
ACH-000127,0.12817920634299998
ACH-000128,0.09396405817539999
ACH-000132,0.08719748407099999
ACH-000133,0.126564836578
ACH-000137,-0.255497472242
ACH-000138,0.249122316158
ACH-000142,0.363275913793
ACH-000143,-0.10877927555099999
ACH-000146,0.243485128378
ACH-000148,0.0864467109897
ACH-000150,0.236823202449
ACH-000152,0.022680926669000002
ACH-000153,0.33429389295699996
ACH-000159,0.373288079481
ACH-000160,0.08989359504990001
ACH-000163,0.218730774382
ACH-000167,0.149938192833
ACH-000168,0.35586197063
ACH-000169,0.05760789676030001
ACH-000178,0.172534691681
ACH-000182,0.118786764682
ACH-000183,0.138296956588
ACH-000188,0.226091579375
ACH-000189,0.26631734724399997
ACH-000190,0.234056683287
ACH-000198,0.0549140476022
ACH-000204,0.09160419873169999
ACH-000206,0.1120834972
ACH-000207,0.447324203471
ACH-000211,0.009330339655819999
ACH-000215,0.00483385001308
ACH-000221,0.192159419344
ACH-000222,0.28867002578699996
ACH-000223,0.184226759816
ACH-000226,0.289715254476
ACH-000227,-0.265385956881
ACH-000228,0.105748153488
ACH-000231,0.19461196893399998
ACH-000232,0.0550854616026
ACH-000233,0.104333311107
ACH-000234,0.152534819435
ACH-000235,0.132421621657
ACH-000237,0.22062057073600003
ACH-000238,0.224365856758
ACH-000243,0.2111381921
ACH-000244,0.219092832707
ACH-000246,0.170838269062
ACH-000248,0.00502413453336
ACH-000250,0.148254525912
ACH-000251,0.29701286413
ACH-000253,0.140909645484
ACH-000255,0.150966022587
ACH-000256,-0.0012840507856300002
ACH-000257,0.323705019569
ACH-000258,0.133717113134
ACH-000259,0.171227610589
ACH-000260,0.31120600768199996
ACH-000261,0.09659481136590001
ACH-000262,0.0908989910721
ACH-000263,0.137428859705
ACH-000264,0.00709590062364
ACH-000265,0.322915343812
ACH-000266,0.08246109856310001
ACH-000272,0.0962166702864
ACH-000273,0.266925998514
ACH-000274,0.254908759699
ACH-000277,0.110990164334
ACH-000278,-0.0240806435751
ACH-000279,0.09493055870310001
ACH-000280,0.217110604229
ACH-000281,0.163015146267
ACH-000288,0.18239022995
ACH-000291,0.16804913084000003
ACH-000293,0.229504719395
ACH-000294,0.334159510946
ACH-000295,-0.20986227461800003
ACH-000296,0.0210360914398
ACH-000302,0.18143577642499997
ACH-000304,-0.0346467901983
ACH-000307,0.0794298259917
ACH-000308,0.14074287322
ACH-000310,0.345715710444
ACH-000311,0.327763240436
ACH-000312,0.158142716033
ACH-000315,0.185520027447
ACH-000316,0.1223194416
ACH-000317,0.119081560053
ACH-000318,0.206271663105
ACH-000319,0.262966131002
ACH-000320,0.372555655573
ACH-000322,-0.004996004429899999
ACH-000323,0.0697099747005
ACH-000324,0.0414215332659
ACH-000329,0.106399629979
ACH-000330,0.263875911973
ACH-000331,0.13096304324400002
ACH-000332,0.11512934346899999
ACH-000334,0.554159933955
ACH-000335,0.0429443253758
ACH-000336,0.102461907644
ACH-000337,0.05664116448
ACH-000339,0.234478386167
ACH-000341,0.535785068306
ACH-000348,-0.035034350022
ACH-000350,0.170342319198
ACH-000352,0.181152580863
ACH-000356,-0.272566721773
ACH-000361,0.0979035547918
ACH-000362,0.193288247544
ACH-000363,0.0781787039725
ACH-000364,-0.070466820844
ACH-000365,0.2529897774
ACH-000366,0.164259592086
ACH-000368,0.147699531075
ACH-000374,0.24355833049800002
ACH-000375,0.0680464145633
ACH-000376,0.08446526789270001
ACH-000381,0.10098047962300001
ACH-000383,0.072655559716
ACH-000387,0.17887723095
ACH-000389,-0.0190380108043
ACH-000390,0.131793499666
ACH-000393,0.266077384489
ACH-000395,0.192794273275
ACH-000397,0.16303326142400001
ACH-000401,0.14238109351199998
ACH-000402,0.0467917384177
ACH-000403,0.227324884714
ACH-000404,0.12081846227399999
ACH-000406,0.167172110623
ACH-000407,0.134625371464
ACH-000408,0.261619206382
ACH-000410,0.038105564651699994
ACH-000411,0.0775226008323
ACH-000414,0.123090883731
ACH-000415,0.18170396774099998
ACH-000416,0.078169103324
ACH-000420,-0.04227687473590001
ACH-000421,0.0978394722884
ACH-000424,0.00615730739223
ACH-000425,-0.079507667218
ACH-000426,0.09050443111610001
ACH-000427,0.256823399749
ACH-000433,-0.004718402403439999
ACH-000436,0.12114561151599999
ACH-000444,0.061942247908899996
ACH-000445,0.134534373033
ACH-000448,0.182507477265
ACH-000450,-0.024138262278499998
ACH-000452,0.08759751636150001
ACH-000454,0.19467196209000004
ACH-000458,0.10899703446100001
ACH-000459,-0.052653394861699995
ACH-000460,0.141823514969
ACH-000461,-0.00884935933465
ACH-000463,0.167799131631
ACH-000464,0.028599201752999997
ACH-000466,0.11952438079500001
ACH-000467,0.081179427399
ACH-000468,0.305748665022
ACH-000469,0.038818461233800006
ACH-000470,-0.00517792940283
ACH-000471,-0.0297633751119
ACH-000472,0.13741915465399998
ACH-000473,0.18026253965599998
ACH-000475,0.0950838939625
ACH-000476,0.119910200156
ACH-000477,-0.0604658471236
ACH-000480,0.250330068852
ACH-000481,0.0938211105986
ACH-000483,-0.0822307137071
ACH-000484,0.220368609425
ACH-000485,0.287039705228
ACH-000486,-0.012383000632799998
ACH-000487,0.0573090019147
ACH-000488,0.180023562606
ACH-000490,0.18458788059099998
ACH-000491,0.10666891593599999
ACH-000495,0.300534389869
ACH-000496,0.251099339147
ACH-000499,0.16005460596899998
ACH-000500,0.165762222752
ACH-000502,0.20428415663
ACH-000503,0.0298862786326
ACH-000505,0.17980973304
ACH-000507,0.196484848508
ACH-000510,0.0626150972982
ACH-000511,0.148015065831
ACH-000512,0.00972527002662
ACH-000516,-0.0736389055006
ACH-000517,0.0679540847588
ACH-000518,0.08622802995889998
ACH-000520,0.015101737487000002
ACH-000521,0.157324927299
ACH-000522,0.19569946966899998
ACH-000524,0.126998998182
ACH-000527,0.079073897895
ACH-000528,0.0931491532253
ACH-000537,0.0855222860012
ACH-000541,0.294335217555
ACH-000542,0.143412919379
ACH-000544,0.131157946553
ACH-000545,0.207436479018
ACH-000547,0.0119316068845
ACH-000548,0.462758498811
ACH-000549,0.108149513896
ACH-000550,0.0678579196972
ACH-000552,0.25577176508
ACH-000556,0.16848864329399998
ACH-000557,0.12033040167000002
ACH-000570,0.09239755849379999
ACH-000571,0.10749414789
ACH-000573,0.0802526148913
ACH-000576,0.173202644191
ACH-000580,0.36851493349299996
ACH-000584,0.046893058044
ACH-000585,0.17855872302200002
ACH-000588,0.0903024824027
ACH-000589,0.139039444373
ACH-000591,0.182318573668
ACH-000593,0.183505063057
ACH-000600,0.09914637978710002
ACH-000601,0.10740369056500002
ACH-000604,0.0531723224624
ACH-000605,-0.0261169070297
ACH-000606,0.308458586276
ACH-000608,0.0430369644477
ACH-000614,0.317311615559
ACH-000616,0.19748023314100002
ACH-000618,0.21708685561299998
ACH-000619,0.17378535236099998
ACH-000620,0.091664727707
ACH-000621,0.0898217774966
ACH-000622,-0.0959171031164
ACH-000623,-0.0635114217399
ACH-000624,0.146308354472
ACH-000627,0.110360970546
ACH-000630,0.182106328491
ACH-000632,0.230093741173
ACH-000633,0.0591194731493
ACH-000637,-0.000810592314282
ACH-000638,0.318239732194
ACH-000646,0.10035820837300001
ACH-000647,0.040293409229900004
ACH-000648,0.15232433762
ACH-000649,0.15905341101099998
ACH-000651,0.196180980601
ACH-000652,-0.0882671389358
ACH-000653,0.09338356922129999
ACH-000657,0.149257985576
ACH-000658,0.210622949257
ACH-000661,0.0605957651893
ACH-000662,0.189274192424
ACH-000663,0.12097383684
ACH-000665,0.08532274487469999
ACH-000671,0.13210885211200002
ACH-000673,0.11272632191299999
ACH-000676,0.21025544764
ACH-000677,0.00107768966796
ACH-000681,0.238902809984
ACH-000682,0.132221854273
ACH-000683,0.0474956903261
ACH-000684,0.141753200588
ACH-000688,-0.058018215492
ACH-000693,0.0194440331378
ACH-000694,0.185995204839
ACH-000695,-0.027028951110900003
ACH-000696,0.146002115679
ACH-000697,0.09656583882660001
ACH-000699,0.216882373239
ACH-000701,-0.0917922788455
ACH-000706,0.163208870599
ACH-000711,0.0903868914539
ACH-000713,0.15919794899
ACH-000714,0.10205044918
ACH-000718,0.221169364635
ACH-000720,0.10785399307900001
ACH-000721,0.193838960793
ACH-000724,0.191267011204
ACH-000725,-0.18853438200800002
ACH-000732,0.24093615039799998
ACH-000734,0.118605232937
ACH-000735,0.11547099889599999
ACH-000736,0.245245309423
ACH-000738,0.18305277899300001
ACH-000746,0.198556150706
ACH-000747,-0.030914474644800002
ACH-000748,0.11967236275999998
ACH-000753,0.0870984884967
ACH-000756,0.188237927208
ACH-000757,0.222122111407
ACH-000758,0.120151437007
ACH-000760,0.24459413968000002
ACH-000763,0.215767991693
ACH-000764,0.196920690033
ACH-000765,0.234752173382
ACH-000766,0.16658006271099998
ACH-000767,0.0215457114083
ACH-000768,0.33781249715899997
ACH-000769,0.12975600132
ACH-000770,0.23135927368200002
ACH-000771,0.15317656305
ACH-000773,0.301467390045
ACH-000776,0.19726228146299998
ACH-000777,0.22539888243200001
ACH-000778,0.13756511064899998
ACH-000781,0.09355457015419999
ACH-000782,-0.024091451659400003
ACH-000783,0.21428884041700003
ACH-000784,0.220852094761
ACH-000785,0.138522010772
ACH-000787,0.0453156325193
ACH-000788,0.0792318509445
ACH-000791,0.320407604288
ACH-000792,0.048050091239599996
ACH-000794,0.220572535515
ACH-000796,0.0801604228265
ACH-000799,0.31077284409600003
ACH-000800,0.28308185917
ACH-000802,0.00452639397308
ACH-000804,0.297333226769
ACH-000805,-0.321682898151
ACH-000809,0.0935981205641
ACH-000810,0.0544879394671
ACH-000811,0.099290048765
ACH-000817,0.0773081773371
ACH-000819,0.05218910160680001
ACH-000820,0.307518161106
ACH-000821,0.191924083031
ACH-000822,0.12895758159
ACH-000823,0.09707575584989998
ACH-000824,0.100711760543
ACH-000827,0.232876557922
ACH-000829,0.0647112285181
ACH-000831,0.0659329642956
ACH-000832,0.0612071045272
ACH-000833,-0.030339203565000004
ACH-000834,0.252603481572
ACH-000835,0.0106117171113
ACH-000836,0.108241466171
ACH-000837,0.22949657088300002
ACH-000838,0.148579024413
ACH-000839,0.28192736319600004
ACH-000840,0.150400334937
ACH-000841,0.166895451137
ACH-000843,0.11268395030400001
ACH-000846,-0.218815167635
ACH-000847,0.11531151460000001
ACH-000848,0.022621689830800002
ACH-000849,0.270674746684
ACH-000851,0.251887564467
ACH-000855,0.03787183610269999
ACH-000856,0.275705454668
ACH-000858,0.0685912946967
ACH-000859,-0.1168453404
ACH-000861,0.399818787751
ACH-000862,0.190783628682
ACH-000865,0.178499128648
ACH-000866,0.281203698878
ACH-000867,0.11131394569
ACH-000869,0.19850808234700001
ACH-000872,0.28848595761100004
ACH-000873,0.17614464480500003
ACH-000876,0.147108968704
ACH-000878,0.278531247252
ACH-000880,0.194850549416
ACH-000881,0.0755825702515
ACH-000882,0.164749895383
ACH-000884,0.0719035212678
ACH-000885,0.157106075559
ACH-000887,0.126547435806
ACH-000888,0.215491739282
ACH-000889,0.22030107101799998
ACH-000890,-0.16059613615499999
ACH-000896,0.10725974330299999
ACH-000898,-0.029550748065299996
ACH-000900,0.23836347802299998
ACH-000901,0.126233008889
ACH-000905,0.276353112629
ACH-000906,0.045120102587099996
ACH-000907,0.25701092523499997
ACH-000910,0.20545330434599998
ACH-000911,0.146496540318
ACH-000912,0.06901912552999999
ACH-000913,0.138701103882
ACH-000915,0.0503587320682
ACH-000916,0.10587657557800001
ACH-000917,0.0782361955161
ACH-000921,0.0970244078531
ACH-000924,0.061332012979
ACH-000926,0.130791619352
ACH-000928,0.320334548817
ACH-000929,0.105586611349
ACH-000932,0.310029062482
ACH-000935,0.292102367135
ACH-000936,0.0556707733428
ACH-000937,0.133678853194
ACH-000938,-0.020351677615599997
ACH-000939,0.183669429567
ACH-000941,0.245522017408
ACH-000943,0.134609969618
ACH-000946,0.0161047429669
ACH-000947,0.117318211669
ACH-000948,0.12770189101999999
ACH-000950,0.0615143652725
ACH-000953,0.0212244037567
ACH-000957,-0.0125731735424
ACH-000958,0.142610919461
ACH-000960,0.1854490248
ACH-000963,0.178529132418
ACH-000968,0.0016825109197100001
ACH-000969,0.306441101421
ACH-000973,0.0672479278842
ACH-000974,0.133708750023
ACH-000975,0.10020229429
ACH-000976,0.123852245932
ACH-000978,0.373368657359
ACH-000980,-0.03941941347859999
ACH-000984,0.10682472065500001
ACH-000986,0.277169754771
ACH-000988,0.0462523694761
ACH-000993,0.272403647434
ACH-000994,-0.0686534009681
ACH-000996,0.251082563161
ACH-001001,0.10961104065300001
ACH-001020,0.19916570570599998
ACH-001028,0.11296240675000001
ACH-001031,0.0752360335515
ACH-001038,0.181753446908
ACH-001048,0.141244044831
ACH-001050,0.238286259283
ACH-001053,0.11495741864600001
ACH-001054,0.185963477382
ACH-001061,0.169218380084
ACH-001067,0.0254857061725
ACH-001075,0.144377415898
ACH-001096,0.031064880179599998
ACH-001128,-0.0810488795548
ACH-001134,0.07788395931030001
ACH-001151,0.1772597189
ACH-001163,0.156176972005
ACH-001164,-0.0006283892741469999
ACH-001173,0.13759238330499998
ACH-001183,0.397244297061
ACH-001184,0.176170608048
ACH-001190,0.226944030544
ACH-001192,0.028205993472
ACH-001193,-0.0997044590325
ACH-001196,0.09744806738369999
ACH-001197,0.18510120492899998
ACH-001205,0.36830462771899997
ACH-001211,0.00032783519385600005
ACH-001212,0.224952649971
ACH-001228,0.115879731209
ACH-001232,0.30024246345899996
ACH-001239,0.0444589581678
ACH-001274,0.09543512524710002
ACH-001275,0.121191697343
ACH-001277,-0.00351203652335
ACH-001278,0.155184361692
ACH-001280,0.173469771507
ACH-001283,0.154798830541
ACH-001289,0.00558425674931
ACH-001295,0.190320586477
ACH-001300,0.113070957872
ACH-001301,-0.0562775590967
ACH-001302,-0.231237542362
ACH-001303,0.408122192465
ACH-001306,0.23628139806200002
ACH-001318,0.166036148111
ACH-001322,0.00665224037843
ACH-001328,0.13095325348200001
ACH-001332,0.0878630986356
ACH-001333,0.0063012111285100005
ACH-001336,0.222901467493
ACH-001340,0.179706854659
ACH-001346,0.036873946507300005
ACH-001353,0.104971084283
ACH-001354,-0.0431924214232
ACH-001367,0.118698131128
ACH-001368,0.211449100492
ACH-001374,0.595709484311
ACH-001375,0.187659872416
ACH-001377,0.0513667505196
ACH-001380,0.30242743207600004
ACH-001391,0.304051325443
ACH-001407,-0.0196527675701
ACH-001408,0.184943547531
