,VANGL2 (57216)
ACH-000004,-0.13700883517
ACH-000007,0.080562951876
ACH-000009,-0.336148181792
ACH-000011,-0.0157000448887
ACH-000012,-0.246005784698
ACH-000013,-0.10808438865299999
ACH-000014,-0.326781991272
ACH-000015,0.0699459961965
ACH-000017,-0.152669231505
ACH-000018,-0.115065796947
ACH-000019,-0.181434055682
ACH-000021,-0.101451518564
ACH-000022,-0.12474265825099999
ACH-000025,-0.23767814077100002
ACH-000028,-0.115840573559
ACH-000030,0.0263796052925
ACH-000035,-0.018590446635
ACH-000036,-0.0236619279189
ACH-000037,-0.025953081104500002
ACH-000039,-0.005800183531619999
ACH-000040,-0.250547847211
ACH-000041,-0.0314665878633
ACH-000042,-0.00997597738776
ACH-000045,-0.0466077434049
ACH-000047,-0.159156944918
ACH-000052,-0.147925799677
ACH-000053,-0.0822134990063
ACH-000054,-0.0591961973434
ACH-000055,-0.0762207250225
ACH-000060,0.0233365089192
ACH-000067,-0.048604401269199994
ACH-000070,-0.144151224809
ACH-000075,-0.231725735782
ACH-000078,0.13351720235099998
ACH-000082,-0.149635549835
ACH-000085,0.143951618734
ACH-000086,-0.302025449858
ACH-000087,0.24594136698600003
ACH-000092,-0.17149618032800001
ACH-000095,-0.08697912237460001
ACH-000097,-0.0893257163045
ACH-000098,-0.130829933476
ACH-000099,0.00518389914558
ACH-000108,-0.0633529325808
ACH-000113,-0.0332236729874
ACH-000115,0.0496624948921
ACH-000116,-0.07388681609619999
ACH-000118,0.011330015039699999
ACH-000120,-0.139217907608
ACH-000123,0.054636774939199995
ACH-000127,-0.15987831236199998
ACH-000128,-0.038472103215999996
ACH-000132,-0.100441997885
ACH-000133,-0.128606011102
ACH-000137,-0.0208767675602
ACH-000138,-0.08410479742100001
ACH-000142,-0.248693724599
ACH-000143,0.13842091666
ACH-000146,-0.122263199121
ACH-000148,-0.136786702308
ACH-000150,-0.12224462298699999
ACH-000152,-0.09849164505789999
ACH-000153,-0.132683037838
ACH-000159,-0.16966741456
ACH-000160,0.106666420365
ACH-000163,-0.219944458817
ACH-000167,-0.13775646408
ACH-000168,-0.189585864408
ACH-000169,-0.0527044301566
ACH-000178,0.055903514043899996
ACH-000182,-0.031880886174
ACH-000183,-0.00514625149433
ACH-000188,-0.20958992892099998
ACH-000189,-0.156405171502
ACH-000190,0.19145234624200003
ACH-000198,-0.11282984122300001
ACH-000204,-0.12387466033700001
ACH-000206,0.0915538687816
ACH-000207,0.041228131976999996
ACH-000211,-0.0112312589634
ACH-000215,-0.20073958679499998
ACH-000221,-0.18285991089899997
ACH-000222,-0.026038954898599996
ACH-000223,-0.0512195975516
