,ZC3H13 (23091)
ACH-000004,-0.297701748715
ACH-000007,-0.398562154906
ACH-000009,-0.422011864463
ACH-000011,-0.17922486313000002
ACH-000012,-0.38810826761399997
ACH-000013,-0.632166416207
ACH-000014,-0.243432310398
ACH-000015,-0.34308176893299996
ACH-000017,-0.012264233872100001
ACH-000018,-0.0612407111249
ACH-000019,-0.144437004477
ACH-000021,-0.54176285595
ACH-000022,-0.361583916455
ACH-000025,-0.383954820846
ACH-000028,-0.44672995741899996
ACH-000030,-0.220299200302
ACH-000035,-0.8529614459199999
ACH-000036,-0.26935223958500004
ACH-000037,-0.629319351652
ACH-000039,-0.28002171181200003
ACH-000040,-0.405846297488
ACH-000041,-0.141405779663
ACH-000042,-0.521765617502
ACH-000045,-0.555649674838
ACH-000047,-0.337293784954
ACH-000052,-0.400678214998
ACH-000053,-0.383139204331
ACH-000054,-0.0121744108015
ACH-000055,-0.525281276162
ACH-000060,-0.5533916282410001
ACH-000067,-0.47616223789800005
ACH-000070,-0.20362903602000001
ACH-000075,-0.0164856636258
ACH-000078,-0.182956935254
ACH-000082,-0.26846943160500003
ACH-000085,-0.660672141161
ACH-000086,-0.39481806008500003
ACH-000087,0.00483758904799
ACH-000092,-0.5959502169500001
ACH-000095,-0.324403366342
ACH-000097,-0.285558197579
ACH-000098,-0.323393208995
ACH-000099,-0.428506288007
ACH-000108,-0.608339241214
ACH-000113,-0.5717313992440001
ACH-000115,-0.126895719782
ACH-000116,-0.346019420633
ACH-000118,-0.36482082889
ACH-000120,-0.345401891561
ACH-000123,-0.343048714391
ACH-000127,-0.41750844649999996
ACH-000128,-0.493181903165
ACH-000132,-0.269556271701
ACH-000133,-0.157849640348
ACH-000137,-0.323499448534
ACH-000138,-0.4944329841
ACH-000142,-0.530968452188
ACH-000143,-0.983398209392
ACH-000146,-0.79983094897
ACH-000148,-0.31242439332
ACH-000150,-0.455701005519
ACH-000152,-0.33909338665600003
ACH-000153,-0.08782623324239999
ACH-000159,-0.0872935588173
ACH-000160,-0.64487132743
ACH-000163,-0.831748285204
ACH-000167,-0.554147142529
ACH-000168,-0.48075114490299997
ACH-000169,-0.7217301931110001
ACH-000178,-0.305475663273
ACH-000182,-0.8830269747930001
ACH-000183,-0.522727956948
ACH-000188,-0.384905974251
ACH-000189,-0.165827951892
ACH-000190,-0.28420021044300003
ACH-000198,-0.496871400934
ACH-000204,-0.5729383706769999
ACH-000206,-0.165255615901
ACH-000207,-0.17433147952599998
ACH-000211,-0.37916803189900006
ACH-000215,-0.412203965989
ACH-000221,-0.350098181734
ACH-000222,-0.50166003354
ACH-000223,-0.6675946295340001
ACH-000226,-0.320828478711
ACH-000227,-0.110527658353
ACH-000228,-0.452418827957
ACH-000231,-0.35019361633699997
ACH-000232,-0.361271244397
ACH-000233,-0.502160354771
ACH-000234,-0.464280013393
ACH-000235,-0.358201337688
ACH-000237,-0.464633948323
ACH-000238,-0.309796004113
ACH-000243,-0.45528519797399997
ACH-000244,-0.21836442246399998
ACH-000246,-0.438593605147
ACH-000248,-0.375615053775
ACH-000250,-0.39683306741999996
ACH-000251,-1.05079033211
ACH-000253,-0.32919293782299996
ACH-000255,-0.36863340721500004
ACH-000256,-0.358811030034
ACH-000257,-0.446719520813
ACH-000258,-0.777538036459
ACH-000259,-0.41743150213799995
ACH-000260,-0.517952421096
ACH-000261,-0.0469873472934
ACH-000262,-0.298206914055
ACH-000263,-0.5179690086450001
ACH-000264,-0.347710621033
ACH-000265,-0.422064502178
ACH-000266,-0.611687160685
ACH-000272,-0.504406860845
ACH-000273,-0.458753546566
ACH-000274,-0.38968461087899997
ACH-000277,-0.6254338473250001
ACH-000278,-0.7630195716249999
ACH-000279,-0.358041339305
ACH-000280,-0.185439667064
ACH-000281,-0.25844078672
ACH-000288,-0.63840937353
ACH-000291,-0.530067461828
ACH-000293,-0.965690052862
ACH-000294,-0.240594277648
ACH-000295,-0.43035811072400004
ACH-000296,-0.240781782721
ACH-000302,-0.48883268966000004
ACH-000304,-0.56010205133
ACH-000307,-0.5284063109380001
ACH-000308,-0.46112402317900003
ACH-000310,-0.0935031589899
ACH-000311,-0.37257070324600006
ACH-000312,-0.386220424808
ACH-000315,-0.53679696247
ACH-000316,-0.41446967479099994
ACH-000317,-0.7777843106710001
ACH-000318,-0.428938125339
ACH-000319,-0.35826804727300005
ACH-000320,-0.164996740538
ACH-000322,-0.24405311776299998
ACH-000323,-0.570037531029
ACH-000324,-0.364163455258
ACH-000329,0.294041595328
ACH-000330,-0.18299418439800003
