,EIF6 (3692)
ACH-000004,-1.01723386984
ACH-000007,-1.14631204607
ACH-000009,-1.1047217992799998
ACH-000011,-1.25133616206
ACH-000012,-0.98205802592
ACH-000013,-1.23903452366
ACH-000014,-0.934125926621
ACH-000015,-1.1753351783200001
ACH-000017,-1.0270371275799999
ACH-000018,-1.41498311859
ACH-000019,-1.3041476050299998
ACH-000021,-1.1679641920100001
ACH-000022,-1.19497358328
ACH-000025,-1.15127884766
ACH-000028,-1.18884612781
ACH-000030,-1.32887095169
ACH-000035,-0.9589002858460001
ACH-000036,-0.961202244065
ACH-000037,-0.186211698192
ACH-000039,-0.968604927959
ACH-000040,-0.915021335714
ACH-000041,-1.4482837330899998
ACH-000042,-1.20117640457
ACH-000045,-1.4219685137600002
ACH-000047,-1.17729471432
ACH-000052,-0.784065935307
ACH-000053,-1.06935382512
ACH-000054,-0.873685697312
ACH-000055,-1.1366130464700002
ACH-000060,-1.1094647371600002
ACH-000067,-0.8804770736409999
ACH-000070,-1.1585058697
ACH-000075,-1.0990100118600001
ACH-000078,-1.11228256212
ACH-000082,-1.35628223894
ACH-000085,-1.31250493425
ACH-000086,-1.05223726958
ACH-000087,-1.25312043501
ACH-000092,-1.08478905069
ACH-000095,-1.21888040207
ACH-000097,-1.0154059256399999
ACH-000098,-1.05822909252
ACH-000099,-1.12920462895
ACH-000108,-1.03913322404
ACH-000113,-1.0425029906399998
ACH-000115,-1.51573836006
ACH-000116,-1.04066036008
ACH-000118,-1.08076512289
ACH-000120,-1.0296197966
ACH-000123,-1.09337601625
ACH-000127,-1.0956942419
ACH-000128,-1.40429353394
ACH-000132,-1.02664333342
ACH-000133,-1.26815919796
ACH-000137,-0.995256285749
ACH-000138,-1.40913388946
ACH-000142,-1.10721455809
ACH-000143,-0.982676655211
ACH-000146,-1.3588645742399998
ACH-000148,-1.21243940325
ACH-000150,-1.22963870524
ACH-000152,-1.2966614243999999
ACH-000153,-1.1630106984200002
ACH-000159,-0.9532692541750001
ACH-000160,-1.45678616973
ACH-000163,-1.39876449424
ACH-000167,-1.16698812896
ACH-000168,-1.24954849555
ACH-000169,-0.9945883985259999
ACH-000178,-1.07393758032
ACH-000182,-1.17793979612
ACH-000183,-1.09183715925
ACH-000188,-1.26085088292
ACH-000189,-0.987608481858
ACH-000190,-0.7667155910150001
ACH-000198,-1.10386179951
ACH-000204,-0.6220055431979999
ACH-000206,-1.49286087121
ACH-000207,-0.688109205369
ACH-000211,-1.1633052553399998
ACH-000215,-1.0681880888
ACH-000221,-1.3420374882700001
ACH-000222,-1.04589862621
ACH-000223,-0.98896268287
ACH-000226,-1.11482690065
ACH-000227,-0.878226256703
ACH-000228,-0.8939839059520001
ACH-000231,-1.0798603607700001
ACH-000232,-1.21212747049
ACH-000233,-1.28671554779
ACH-000234,-1.35866871151
ACH-000235,-1.09830301067
ACH-000237,-0.9598810387260001
ACH-000238,-0.994426351289
ACH-000243,-1.18930393998
ACH-000244,-1.10247154355
ACH-000246,-1.1205971153799998
ACH-000248,-0.9443968112379999
ACH-000250,-1.23916022204
ACH-000251,-1.2424232827600001
ACH-000253,-1.01979703657
ACH-000255,-1.2558327923000001
ACH-000256,-1.0051209046
ACH-000257,-0.916094073199
ACH-000258,-1.2668092766299999
ACH-000259,-1.22541819404
ACH-000260,-1.30862669527
ACH-000261,-1.20908491384
ACH-000262,-0.887218155882
ACH-000263,-0.8220207513079999
ACH-000264,-0.9248038317799999
ACH-000265,-1.18727774281
ACH-000266,-0.854800773687
ACH-000272,-1.2169292515999999
ACH-000273,-1.19543916649
ACH-000274,-1.34952869282
ACH-000277,-1.28880456037
ACH-000278,-1.04251120065
ACH-000279,-1.2152041834899998
ACH-000280,-1.35088560714
ACH-000281,-1.11847836889
ACH-000288,-1.05065390858
ACH-000291,-1.04451246573
ACH-000293,-0.926075254219
ACH-000294,-1.60517956348
ACH-000295,-1.00724375725
ACH-000296,-1.07044061798
ACH-000302,-1.15065991952
ACH-000304,-1.95219926127
ACH-000307,-1.1263734674700001
ACH-000308,-1.2309273783299999
ACH-000310,-1.24666312877
ACH-000311,-1.20547292663
ACH-000312,-1.16353281208
ACH-000315,-1.0710237282100001
ACH-000316,-1.11031394209
ACH-000317,-1.12194361473
ACH-000318,-1.452171295
ACH-000319,-1.0350657974200002
ACH-000320,-0.7843268633939999
ACH-000322,-0.541560690828
ACH-000323,-0.834035182909
ACH-000324,-0.953803103076
ACH-000329,-1.1632382590500001
ACH-000330,-1.14682786934
ACH-000331,-1.11501843141
ACH-000332,-1.1907363259700001
ACH-000334,-0.9894456028659999
ACH-000335,-1.0779659185
ACH-000336,-1.04938670772
ACH-000337,-0.869188995324
ACH-000339,-1.0870176413500001
ACH-000341,-1.8281892724900002
ACH-000348,-1.1589536893799999
ACH-000350,-1.30983340576
ACH-000352,-1.25411094668
ACH-000356,-1.2313866104100002
ACH-000361,-1.19642284997
ACH-000362,-1.35234743155
