,PSMG4 (389362)
ACH-000266,-1.4603801971200001
ACH-000272,-1.4256629579100002
ACH-000273,-1.6196227545
ACH-000274,-1.5223391152799999
ACH-000277,-1.9388852913099999
ACH-000278,-1.41273239161
ACH-000279,-1.4772883157799999
ACH-000280,-1.60237578296
ACH-000281,-1.8432423537400002
ACH-000288,-1.36657285063
ACH-000291,-1.6024459691
ACH-000293,-1.32293992806
ACH-000294,-1.2439196428200001
ACH-000295,-1.7671582596200002
ACH-000296,-1.35802462641
ACH-000302,-1.4601994870100001
ACH-000304,-1.39992342704
ACH-000307,-1.7784922449200002
ACH-000308,-1.19171689584
ACH-000310,-0.555476385128
ACH-000311,-1.4131918414700002
ACH-000312,-1.39255191243
ACH-000315,-1.69895992833
ACH-000316,-1.74904531819
ACH-000317,-1.8303215845400003
ACH-000318,-1.7469468045400003
ACH-000319,-1.26705963703
ACH-000320,-1.3077447979899999
ACH-000322,-1.1672738843000001
ACH-000323,-1.83696873896
ACH-000324,-1.6511389336700002
ACH-000329,-1.76472484902
ACH-000330,-1.6019683106
ACH-000331,-1.36179584322
ACH-000332,-1.56882487512
ACH-000334,-1.0177992087999999
ACH-000335,-1.67862338049
ACH-000336,-1.8499718703
ACH-000337,-1.6309547459600002
ACH-000339,-1.247372918
ACH-000341,-1.6772812725
ACH-000348,-1.70405067565
ACH-000350,-1.4076839874
ACH-000352,-1.7369696091599998
ACH-000356,-1.5866144351
ACH-000361,-1.59473448856
ACH-000362,-1.13813382778
ACH-000363,-1.58859550091
ACH-000364,-1.4830306958200001
ACH-000365,-1.4102484616100002
ACH-000366,-1.26231760685
ACH-000368,-1.7853777337
ACH-000374,-1.59625001294
ACH-000375,-1.40511588637
ACH-000376,-1.51007973477
ACH-000381,-1.4475160896500001
ACH-000383,-1.6902639976299998
ACH-000387,-0.956408422666
ACH-000389,-1.64806445926
ACH-000390,-1.66021407855
ACH-000393,-1.59041771991
ACH-000395,-1.27649340093
ACH-000397,-1.6581383764300002
ACH-000401,-1.54617273353
ACH-000402,-1.17205967098
ACH-000403,-1.5304076714200001
ACH-000404,-1.76511915212
ACH-000406,-1.27167325082
ACH-000407,-1.7317423703400001
ACH-000408,-1.7521448701400002
ACH-000410,-1.18474796799
ACH-000411,-1.5221243422
ACH-000414,-1.4666519724399998
ACH-000415,-1.48966644917
ACH-000416,-1.38250208814
ACH-000420,-1.4977492812200002
ACH-000421,-1.3785678088100002
ACH-000424,-1.8084088173900001
ACH-000425,-1.5096854181600001
ACH-000426,-1.52114118552
ACH-000427,-1.59345926068
ACH-000433,-1.40287887014
ACH-000436,-1.54230539435
ACH-000444,-1.4322031063499998
ACH-000445,-1.5455916267200003
ACH-000448,-1.4129330680399999
ACH-000450,-1.6756073703999999
ACH-000452,-1.62636718573
ACH-000454,-1.98102777158
ACH-000458,-1.7463061900999999
ACH-000459,-1.0648194475900001
ACH-000460,-1.2973161689200001
ACH-000461,-1.5394399674500001
ACH-000463,-1.50843120898
ACH-000464,-1.7645039138299998
ACH-000466,-1.6397152115
ACH-000467,-1.5857136167399999
ACH-000468,-1.30150778543
ACH-000469,-1.4456062739200002
ACH-000470,-1.7601998704700001
ACH-000471,-1.53591581109
ACH-000472,-1.60144151722
ACH-000473,-1.87012076997
ACH-000475,-1.3349159123799998
ACH-000476,-1.94978934561
ACH-000477,-1.66647314754
ACH-000480,-1.54465502122
ACH-000481,-1.39797288109
ACH-000483,-1.02257727723
ACH-000484,-1.20905369078
ACH-000485,-1.5259412021899998
ACH-000486,-1.4583997529700001
ACH-000487,-1.53459018384
ACH-000488,-1.42629190581
ACH-000490,-1.88990917058
ACH-000491,-1.3483996337200002
ACH-000495,-1.31586391575
ACH-000496,-1.48832790527
ACH-000499,-1.58052214458
ACH-000500,-0.9582844086560001
ACH-000502,-1.30920658063
ACH-000503,-1.75122946692
ACH-000505,-1.57047496182
ACH-000507,-1.41541046333
ACH-000510,-1.3195511436
ACH-000511,-1.5054863452399998
ACH-000512,-1.40070841564
ACH-000516,-1.81237799596
ACH-000517,-1.48086518607
ACH-000518,-1.4065298963
ACH-000520,-1.3976536837399998
ACH-000521,-1.64137265594
ACH-000522,-1.5566209757499998
ACH-000524,-1.43674434801
ACH-000527,-1.33725898451
ACH-000528,-1.58167976853
ACH-000537,-1.59702877137
ACH-000541,-1.25986519961
ACH-000542,-1.34307282161
ACH-000544,-1.10646966033
ACH-000545,-1.5788215312399998
ACH-000547,-1.3934415759099998
ACH-000548,-1.54011376678
ACH-000549,-1.3789256087000001
ACH-000550,-1.4612395950100001
ACH-000552,-1.44833545143
ACH-000556,-1.4294751770899998
ACH-000557,-1.0747494811299998
ACH-000570,-1.54614592963
ACH-000571,-1.8667790547099998
ACH-000573,-1.38270598042
ACH-000576,-1.55930438095
ACH-000580,-1.39016597101
ACH-000584,-1.6695243622799998
ACH-000585,-1.66532758351
ACH-000588,-1.79274371653
ACH-000589,-1.49314517752
ACH-000591,-1.63145778697
ACH-000593,-1.42244345107
ACH-000600,-1.78087984803
ACH-000601,-1.15690783652
ACH-000604,-1.1739041585799999
ACH-000605,-1.7461455668099999
ACH-000606,-1.5443327512399998
ACH-000608,-1.12941542819
ACH-000614,-1.5333547807499999
ACH-000616,-1.4042579741299999
ACH-000618,-1.63672532125
ACH-000619,-1.5378080074
ACH-000620,-1.7243266575799998
ACH-000621,-1.0406660166700001
ACH-000622,-1.3234446547399998
ACH-000623,-1.61273625556
ACH-000624,-1.13642839321
ACH-000627,-1.78474031066
ACH-000630,-1.37017741137
ACH-000632,-1.63083661057
ACH-000633,-1.1015804168799999
ACH-000637,-1.65188672082
ACH-000638,-1.3730655176100002
ACH-000646,-1.0899222662999999
ACH-000647,-1.3049396306399998
ACH-000648,-1.33259598973
ACH-000649,-1.54759163885
ACH-000651,-1.4305389457799997
ACH-000652,-1.63009339944
ACH-000653,-1.6176769103400002
ACH-000657,-1.40226818189
ACH-000658,-1.9641052039900002
ACH-000661,-1.5759627247299999
ACH-000662,-1.51754309393
ACH-000663,-1.5226947069699999
ACH-000665,-1.3672532888799998
ACH-000671,-1.54943559054
ACH-000673,-1.59028257771
ACH-000676,-1.5114247604100002
ACH-000677,-1.5915819652899998
ACH-000681,-1.6227733560799997
ACH-000682,-1.13468069715
ACH-000683,-1.8134811742400003
ACH-000684,-1.68906118384
ACH-000688,-1.3157750554
ACH-000693,-1.50353841225
ACH-000694,-1.503405901
ACH-000695,-1.27021093993
ACH-000696,-1.30117265791
ACH-000697,-1.30588845907
ACH-000699,-1.51752738687
ACH-000701,-1.45467800836
ACH-000706,-1.4888833759600002
ACH-000711,-1.31836339175
ACH-000713,-1.7588909292800001
ACH-000714,-1.40646027699
ACH-000718,-1.71432148496
ACH-000720,-1.60942382296
ACH-000721,-1.4612878634200002
ACH-000724,-1.1020205086100001
ACH-000725,-0.997318655239
ACH-000732,-1.77373962051
ACH-000734,-1.39668234301
ACH-000735,-1.1729181666700002
ACH-000736,-1.6908281874000002
ACH-000738,-1.3800449844299998
ACH-000746,-1.17295089016
ACH-000747,-1.40935776923
ACH-000748,-1.86972184227
ACH-000753,-1.30011023909
ACH-000756,-1.53824266149
ACH-000757,-1.26013853375
ACH-000758,-1.5768933321899998
ACH-000760,-1.6958130865799999
ACH-000763,-1.59851871776
ACH-000764,-1.55540962725
ACH-000765,-1.7386007658900002
ACH-000766,-1.44673931437
ACH-000767,-1.0854385070700001
ACH-000768,-1.4975450854799999
ACH-000769,-1.5579351169600002
ACH-000770,-1.269883109
ACH-000771,-1.3129234669399998
ACH-000773,-1.5166659447100002
ACH-000776,-1.64822657694
ACH-000777,-1.73017028025
ACH-000778,-1.3265670926000002
ACH-000781,-1.4121548178799999
ACH-000782,-1.95182276585
ACH-000783,-1.5693892174200001
ACH-000784,-1.5598204254499999
ACH-000785,-0.996671196561
ACH-000787,-1.51487596545
ACH-000788,-1.43447260514
ACH-000791,-1.31162529824
ACH-000792,-1.52720348025
ACH-000794,-1.31466262516
ACH-000796,-1.5270943392200003
ACH-000799,-1.2284095204799999
ACH-000800,-1.6843813238699998
ACH-000802,-1.58223028697
ACH-000804,-1.68120890391
ACH-000805,-1.6338321853400002
ACH-000809,-1.36411500243
ACH-000810,-1.6734056861000002
ACH-000811,-1.5358775657600001
ACH-000817,-1.61837978919
ACH-000819,-1.66783744466
ACH-000820,-1.69105143787
ACH-000821,-1.7162993729299998
ACH-000822,-1.89500355912
ACH-000823,-1.5305847723
ACH-000824,-1.8209654335699998
ACH-000827,-1.5292487141100002
ACH-000829,-1.01585648232
ACH-000831,-1.45455191868
ACH-000832,-1.3799566232299998
ACH-000833,-1.58809414879
ACH-000834,-1.60565678675
ACH-000835,-1.36104670544
ACH-000836,-1.5021934794999998
ACH-000837,-1.30649437768
ACH-000838,-1.50219615446
ACH-000839,-1.48408845732
ACH-000840,-1.8659489600699999
ACH-000841,-1.74758182655
ACH-000843,-1.5858361258200002
ACH-000846,-1.5339618542
ACH-000847,-1.6047583710799997
ACH-000848,-1.34379189648
ACH-000849,-1.4042015210299998
ACH-000851,-1.62560646808
ACH-000855,-1.86909463682
ACH-000856,-1.5410903526700002
ACH-000858,-1.643575375
ACH-000859,-1.84593374872
ACH-000861,-1.54617353697
ACH-000862,-1.4354163223700003
ACH-000865,-1.4331999600999998
ACH-000866,-1.5537851762200001
ACH-000867,-1.0410390140799999
ACH-000869,-1.0672632843799998
ACH-000872,-1.58172384984
ACH-000873,-1.15039623472
ACH-000876,-1.4698109451499999
ACH-000878,-1.97830137002
ACH-000880,-1.5226102295200001
ACH-000881,-1.8157284064400003
ACH-000882,-1.3967211434600002
ACH-000884,-1.19299416317
ACH-000885,-1.3985679745500001
ACH-000887,-1.30995581966
ACH-000888,-1.41944558197
ACH-000889,-1.3915898969100002
ACH-000890,-1.43379361621
ACH-000896,-1.17202481077
ACH-000898,-1.50081408036
ACH-000900,-1.2821668263200001
ACH-000901,-1.5186468018500001
ACH-000905,-1.62445797382
ACH-000906,-1.4387712393
ACH-000907,-1.5202382574000002
ACH-000910,-1.7910992179599998
ACH-000911,-1.4038088819699999
ACH-000912,-1.47749456009
ACH-000913,-1.45364746305
ACH-000915,-1.5532370413299998
ACH-000916,-1.9161545517299998
ACH-000917,-1.8191485072799998
ACH-000921,-1.43556342738
ACH-000924,-1.28411529956
ACH-000926,-1.62151287458
ACH-000928,-1.35885543606
ACH-000929,-1.38939684968
ACH-000932,-1.35374130194
ACH-000935,-1.3055786734100001
ACH-000936,-1.37613376864
ACH-000937,-1.45806743109
ACH-000938,-1.6829628717299998
ACH-000939,-1.62423115792
ACH-000941,-1.26106661594
ACH-000943,-1.5649222039300001
ACH-000946,-1.3956573237
ACH-000947,-1.44434945041
ACH-000948,-1.5330610295200002
ACH-000950,-1.58136159056
ACH-000953,-1.7544264238799998
ACH-000957,-1.6475795897499999
ACH-000958,-1.5508164157700002
ACH-000960,-1.66812002667
ACH-000963,-0.8281864434649999
ACH-000968,-1.55705944416
ACH-000969,-1.6140367569499998
ACH-000973,-1.3370940961
ACH-000974,-1.4090635399899998
ACH-000975,-1.45669779018
ACH-000976,-1.64488865641
ACH-000978,-1.29109127269
ACH-000980,-1.5100255243599998
ACH-000984,-1.65803644229
ACH-000986,-1.4731670291999999
ACH-000988,-1.7567938860799999
ACH-000993,-1.12052480371
ACH-000994,-1.5616710904100002
ACH-000996,-1.76230685345
ACH-001001,-1.30888252436
ACH-001020,-1.21099233435
ACH-001028,-1.5100947939200002
ACH-001031,-1.3004560313
ACH-001038,-1.19249541253
ACH-001048,-1.3941808545200003
ACH-001050,-1.5369365658200003
ACH-001053,-1.63714366525
ACH-001054,-1.41337813629
ACH-001061,-1.4541603399599998
ACH-001067,-1.3113716883600002
ACH-001075,-1.4951122409600002
ACH-001096,-1.34648545949
ACH-001128,-1.4735999247100002
ACH-001134,-1.37249696035
ACH-001151,-1.6607482560100002
ACH-001163,-1.20659007109
ACH-001164,-1.40467127451
ACH-001173,-1.19539196841
ACH-001183,-1.7491168285499998
ACH-001184,-1.60799627123
ACH-001190,-1.3580246777
ACH-001192,-1.5294604912399998
ACH-001193,-1.22091282981
ACH-001196,-1.5113360365900002
ACH-001197,-1.3670411453600002
ACH-001205,-1.5228323589500001
ACH-001211,-1.1685734897799998
ACH-001212,-1.23014659333
ACH-001228,-1.94632318194
ACH-001232,-1.4027823004
ACH-001239,-1.51448763205
ACH-001274,-1.75346569633
ACH-001275,-1.4424536009
ACH-001277,-1.6589772207
ACH-001278,-1.26394697288
ACH-001280,-1.56019140914
ACH-001283,-1.7550344119999999
ACH-001289,-1.62035361445
ACH-001295,-1.30543258998
ACH-001300,-1.4596514084099999
ACH-001301,-1.5264732025499999
ACH-001302,-1.7376789479900003
ACH-001303,-1.62697291777
ACH-001306,-1.57553927033
ACH-001318,-1.47289108035
ACH-001322,-1.4782251807299998
ACH-001328,-1.5233052853100002
ACH-001332,-1.8884841728
ACH-001333,-1.27953928143
ACH-001336,-1.5369845302
ACH-001340,-1.42449980576
ACH-001346,-1.38477802833
ACH-001353,-1.6327002259399999
ACH-001354,-1.57346204636
ACH-001367,-2.25301025353
ACH-001368,-1.30864959059
ACH-001374,-1.74484225842
ACH-001375,-1.6100870945299999
ACH-001377,-1.4671476640399999
ACH-001380,-1.32102793706
ACH-001391,-1.6447302937000001
ACH-001407,-1.61365426621
ACH-001408,-1.59298071521
ACH-001413,-1.2766521041399999
ACH-001430,-1.62563727062
ACH-001431,-1.56192661954
ACH-001450,-1.7415407586000002
ACH-001496,-1.2502344970000001
ACH-001500,-1.6178844100299998
ACH-001521,-1.15194885673
ACH-001523,-1.2804633137700001
ACH-001532,-1.3287133951799999
ACH-001536,-1.46623320367
ACH-001550,-1.83540794775
ACH-001552,-1.4998269787099998
ACH-001554,-1.6016005228999999
ACH-001645,-1.19344682374
ACH-001654,-1.65172260994
ACH-001715,-1.88260057717
ACH-001735,-1.4889128683200001
ACH-001736,-1.48518114561
ACH-001737,-1.4212576113
ACH-001740,-1.8950611749500001
ACH-001745,-1.87687603441
ACH-001750,-1.7327849361099996
ACH-001765,-1.51001350375
ACH-001956,-1.54396060854
ACH-001957,-1.35544003401
