,OR4N2 (390429)
ACH-000004,-0.33666891731299997
ACH-000007,-0.495107697805
ACH-000009,-0.614895895113
ACH-000011,-0.501787088294
ACH-000012,-0.402998885474
ACH-000013,-0.43258790294200006
ACH-000014,-0.27940720799
ACH-000015,-0.404317853392
ACH-000017,-0.8265913337019999
ACH-000018,-0.39989233791100004
ACH-000019,-0.31344827514199997
ACH-000021,-0.5509217893689999
ACH-000022,-0.415431541449
ACH-000025,-0.510508601428
ACH-000028,-0.47813952754699995
ACH-000030,-0.512725760652
ACH-000035,-0.350539621765
ACH-000036,-0.5421002259409999
ACH-000037,-0.310620036783
ACH-000039,-0.232485884635
ACH-000040,-0.729167543418
ACH-000041,-0.48032752092299996
ACH-000042,-0.265642767511
ACH-000045,-0.523695368635
ACH-000047,-0.32212837282400003
ACH-000052,-0.346119744942
ACH-000053,-0.580155429861
ACH-000054,-0.453475150044
ACH-000055,-0.37813827435
ACH-000060,-0.467195654488
ACH-000067,-0.351733943665
ACH-000070,-0.404328194177
ACH-000075,-0.256371530821
ACH-000078,-0.641506979666
ACH-000082,-0.163831364619
ACH-000085,-0.37280979852300006
ACH-000086,-0.400931091794
ACH-000087,-0.224402073779
ACH-000092,-0.644443590527
ACH-000095,-0.680037364071
ACH-000097,-0.470293505812
ACH-000098,-0.597212525322
ACH-000099,-0.738219047679
ACH-000108,-0.643712936336
ACH-000113,-0.6958750311640001
ACH-000115,-0.510833638669
ACH-000116,-0.775449616359
ACH-000118,-0.727221665952
ACH-000120,-0.784426016706
ACH-000123,-0.535705655058
ACH-000127,-0.616853649775
ACH-000128,-0.516280330298
ACH-000132,-0.667152388038
ACH-000133,-0.481501594535
ACH-000137,-0.597676855383
ACH-000138,-0.450383284459
ACH-000142,-0.289968810569
ACH-000143,-0.810189389706
ACH-000146,-0.648290459886
ACH-000148,-0.478714509825
ACH-000150,-0.35267635106299994
ACH-000152,-0.516123370918
ACH-000153,-0.28186601405699996
ACH-000159,-0.825278176083
ACH-000160,-0.880469283859
ACH-000163,-0.410584598545
ACH-000167,-0.8428124541069999
ACH-000168,-0.522422555175
ACH-000169,-0.49306928082900003
ACH-000178,-0.6620353681719999
ACH-000182,-0.4870314846
ACH-000183,-0.638635732213
ACH-000188,-0.753231678625
ACH-000189,-0.31419600331
ACH-000190,-0.594410775053
ACH-000198,-0.722915359224
ACH-000204,-0.247000771996
ACH-000206,-0.0406426123572
ACH-000207,-0.643780224809
ACH-000211,-0.654843892418
ACH-000215,-0.324306376483
ACH-000221,-0.9001622978589999
ACH-000222,-0.656681933781
ACH-000223,-0.6812907749379999
ACH-000226,-0.6640119868819999
ACH-000227,-0.599305470984
ACH-000228,-0.55848721867
ACH-000231,-0.51572789322
ACH-000232,-0.802448949228
ACH-000233,-0.710056336473
ACH-000234,-0.477167134641
ACH-000235,-0.599898805795
ACH-000237,-0.358371502544
ACH-000238,-0.14585616033399998
ACH-000243,-0.646782811738
ACH-000244,-0.334099634434
ACH-000246,-0.382660118007
ACH-000248,-0.596135537392
ACH-000250,-0.502086677485
ACH-000251,-0.464852564054
ACH-000253,-0.775386704641
ACH-000255,-0.5040090508780001
ACH-000256,-0.354218649318
ACH-000257,-0.5672644183519999
ACH-000258,-0.199391543217
ACH-000259,-0.503081770991
ACH-000260,-0.52367395383
ACH-000261,-0.5997992217010001
ACH-000262,-0.334024652506
ACH-000263,-0.424459687882
ACH-000264,-0.456762048232
ACH-000265,-0.696344947675
ACH-000266,-0.731700510433
ACH-000272,-0.565750905235
ACH-000273,-0.497810631743
ACH-000274,-0.624974229532
ACH-000277,-0.31308737906899997
ACH-000278,-0.6761696362809999
ACH-000279,-0.451686850416
ACH-000280,-0.6659512754510001
ACH-000281,-0.505976937748
ACH-000288,-0.416201301833
ACH-000291,-0.385682856214
ACH-000293,-0.677002773638
ACH-000294,-0.35853245908200004
ACH-000295,-1.23027695476
ACH-000296,-0.843704600286
ACH-000302,-0.57322090942
ACH-000304,-0.695422549881
ACH-000307,-0.407203028697
ACH-000308,-0.328559907958
ACH-000310,-0.8440741559550001
ACH-000311,-0.7902317415090001
ACH-000312,-0.496912918666
ACH-000315,-0.41357704529399997
ACH-000316,-0.70034328958
ACH-000317,-0.930982698832
ACH-000318,-1.1603646061700001
ACH-000319,-0.451217501953
ACH-000320,-0.7865522211489999
ACH-000322,-0.305733223875
ACH-000323,-0.570223538442
ACH-000324,-0.512181626463
ACH-000329,-0.188967239773
ACH-000330,-0.626702163244
ACH-000331,-0.513168259956
ACH-000332,-0.705923725428
ACH-000334,-0.7568824588899999
ACH-000335,-0.5096468307500001
ACH-000336,-0.593959972165
ACH-000337,-0.0290791603284
ACH-000339,-0.69302512422
ACH-000341,-0.6177627504600001
ACH-000348,-0.780323966406
ACH-000350,-0.8688100580529999
ACH-000352,-0.361175965321
ACH-000356,-0.511692648031
ACH-000361,-0.15811869640100001
ACH-000362,-0.7748921574459999
ACH-000363,-0.37977894984300004
ACH-000364,-0.524269933851
ACH-000365,-0.54429002077
ACH-000366,-0.5609125459000001
ACH-000368,-0.542431273837
ACH-000374,-0.7710783004940001
ACH-000375,-0.6963785079379999
ACH-000376,-0.566904628093
ACH-000381,-0.5292494360509999
ACH-000383,-0.732253314122
ACH-000387,-0.500154548406
ACH-000389,-0.318807871747
ACH-000390,-0.674443905108
ACH-000393,-0.737931852983
ACH-000395,-0.776247635898
ACH-000397,-0.45031788199100004
ACH-000401,-0.399846315214
ACH-000402,-0.635255960645
ACH-000403,-0.7816985971829999
ACH-000404,-0.590478990721
ACH-000406,-0.394381476018
ACH-000407,-0.417069121919
ACH-000408,-0.5842551782509999
ACH-000410,-0.5204802878939999
ACH-000411,-0.704074096671
ACH-000414,-0.566177444705
ACH-000415,-0.376810835441
ACH-000416,-0.41627433458700003
ACH-000420,-0.538582574558
ACH-000421,-0.529796362451
ACH-000424,-0.6938880934020001
ACH-000425,-0.471491775753
ACH-000426,-0.991785871937
ACH-000427,-0.568048075118
ACH-000433,-0.648029349942
ACH-000436,-0.632457629703
ACH-000444,-0.63597397877
ACH-000445,-0.35410793154
ACH-000448,-0.452633859813
ACH-000450,-0.5984983280889999
ACH-000452,-0.380922308134
ACH-000454,-0.663111173823
ACH-000458,-0.36893599939800004
ACH-000459,-0.224928832436
ACH-000460,-0.65106290517
ACH-000461,-0.8406202644769999
ACH-000463,-0.7239444343520001
ACH-000464,-0.409964531186
ACH-000466,-0.44618560726400003
ACH-000467,-0.367991327684
ACH-000468,-0.615438442371
ACH-000469,-0.664676523434
ACH-000470,-0.178194820495
ACH-000471,-0.6488480833899999
ACH-000472,-0.59348362084
ACH-000473,-0.506429684763
ACH-000475,-0.563778056589
ACH-000476,-0.468578648115
ACH-000477,-0.749010558264
ACH-000480,-0.7345515593780001
ACH-000481,-0.5525270258030001
ACH-000483,-0.535295351369
ACH-000484,-0.669271146862
ACH-000485,-0.22119892359999999
ACH-000486,-0.45737249767
ACH-000487,-0.34302446363300004
ACH-000488,-0.236259510511
ACH-000490,-0.765139287781
ACH-000491,-0.318746860334
ACH-000495,-1.1360824202500002
ACH-000496,-0.741157598909
ACH-000499,-0.655201763894
ACH-000500,-0.09653645538450001
ACH-000502,-0.407968265786
ACH-000503,-0.718152088977
ACH-000505,-0.6134088416610001
ACH-000507,-0.481256702552
ACH-000510,-0.662146018996
ACH-000511,-0.48035254343500006
ACH-000512,-0.222509801064
ACH-000516,-0.495948687094
ACH-000517,-0.27565452691500003
ACH-000518,-0.623195784169
ACH-000520,-0.446084647535
ACH-000521,-0.7092074847290001
ACH-000522,-0.7690245505159999
ACH-000524,-0.346893608234
ACH-000527,-0.573494449841
ACH-000528,-0.389469175337
ACH-000537,-0.588055715237
ACH-000541,-0.34007898235699996
ACH-000542,-0.767259690436
ACH-000544,-0.93203599926
ACH-000545,-0.586036376382
ACH-000547,-0.443190929562
ACH-000548,-0.274206840762
ACH-000549,-0.544988048473
ACH-000550,-0.39297181285800004
ACH-000552,-0.482041543097
ACH-000556,-0.313225648638
ACH-000557,-0.6238596118699999
ACH-000570,-0.496466306785
ACH-000571,-0.841834825746
ACH-000573,-0.879072329487
ACH-000576,-0.30954758543600003
ACH-000580,-0.7439765806119999
ACH-000584,-0.659140871426
ACH-000585,-0.48362748646700005
ACH-000588,-0.532343663277
ACH-000589,-0.337016465012
ACH-000591,-0.587342834666
ACH-000593,-0.609873956222
ACH-000600,-0.423596416077
ACH-000601,-0.656937014544
ACH-000604,-0.566983604363
ACH-000605,-0.246320770914
ACH-000606,-0.41565849691
ACH-000608,-0.598848297661
ACH-000614,-0.569134337142
ACH-000616,-0.17651575666400002
ACH-000618,-0.6779123235529999
ACH-000619,-0.5814545417600001
ACH-000620,-0.879579252487
ACH-000621,-0.47634875757399997
ACH-000622,-0.6427214578
ACH-000623,-0.410921908638
ACH-000624,-0.92771494919
ACH-000627,-0.9329869559299999
ACH-000630,-0.28943391289500003
ACH-000632,-0.715565812256
ACH-000633,-0.679225823398
ACH-000637,-0.39571340446099995
ACH-000638,-0.6385496643249999
ACH-000646,-0.5390659054320001
ACH-000647,-0.48073028041
ACH-000648,-1.08320037124
ACH-000649,-0.544754418354
ACH-000651,-0.49300730995700004
ACH-000652,0.0028178944342100005
ACH-000653,-0.260155084168
ACH-000657,-0.8023503102609999
ACH-000658,-0.235396311665
ACH-000661,-0.282307194441
ACH-000662,-0.460922742995
ACH-000663,-0.559208870109
ACH-000665,-0.475196660208
ACH-000671,-0.311860464263
ACH-000673,-0.266148280806
ACH-000676,-0.693537204786
ACH-000677,-0.785644888433
ACH-000681,-1.0071538322799998
ACH-000682,-0.5166945751690001
ACH-000683,-0.7180099370899999
ACH-000684,-0.653600385368
ACH-000688,-0.524942416588
ACH-000693,-0.7100788341600001
ACH-000694,-0.590320233475
ACH-000695,-0.756214395785
ACH-000696,-0.447616216829
ACH-000697,-0.699110403185
ACH-000699,-0.579069187656
ACH-000701,-0.707764359046
ACH-000706,-0.380873938376
ACH-000711,-0.43618379404299995
ACH-000713,-0.7427707272949999
ACH-000714,-0.405100690072
ACH-000718,-0.5291033429909999
ACH-000720,-0.505370333306
ACH-000721,-0.7998149375300001
ACH-000724,-0.0745522229775
ACH-000725,-0.472491449993
ACH-000732,-0.410452545932
ACH-000734,-0.41753775547399996
ACH-000735,-0.251232797706
ACH-000736,-0.527126520675
ACH-000738,-0.511625859591
ACH-000746,-0.491999154217
ACH-000747,-0.601050516646
ACH-000748,-0.47003073908299997
ACH-000753,-0.482992654736
ACH-000756,-0.562626160945
ACH-000757,-0.59475510572
ACH-000758,-0.610179238937
ACH-000760,-0.39158863970799995
ACH-000763,-0.7818548241609999
ACH-000764,-0.454883163504
ACH-000765,-0.589190078756
ACH-000766,-0.497052662365
ACH-000767,-0.35136716108000005
ACH-000768,-0.706418467732
ACH-000769,-0.669747487351
ACH-000770,-0.7454704967460001
ACH-000771,-0.176195375809
ACH-000773,-0.431401324746
ACH-000776,-0.7597328634280001
ACH-000777,-0.288396900485
ACH-000778,-0.617193485897
ACH-000781,-0.582012412201
ACH-000782,-0.48854705340800003
ACH-000783,-0.434511090922
ACH-000784,-0.45343669691699995
ACH-000785,-0.453796354424
ACH-000787,-0.546789553623
ACH-000788,-0.7843148671019999
ACH-000791,-0.671013030911
ACH-000792,-0.400155397937
ACH-000794,-0.550529887328
ACH-000796,-0.702259261494
ACH-000799,-0.550872135995
ACH-000800,-0.296000328775
ACH-000802,-0.545119575959
ACH-000804,-0.7362036320600001
ACH-000805,-0.407340195964
ACH-000809,-0.694735767445
ACH-000810,-1.1170561230299998
ACH-000811,-0.418572993191
ACH-000817,-0.497834113081
ACH-000819,-0.43272811908500003
ACH-000820,-0.36326497361599996
ACH-000821,-0.639210716452
ACH-000822,-0.329034396269
ACH-000823,-0.43931674017899996
ACH-000824,-0.559919084601
ACH-000827,-0.39855227026900003
ACH-000829,-0.404704127128
ACH-000831,-0.649307762593
ACH-000832,-0.648966222449
ACH-000833,0.11785924169199999
ACH-000834,-0.514697965652
ACH-000835,-0.692027454092
ACH-000836,-0.36151408379600003
ACH-000837,-0.48664740165200004
ACH-000838,-0.359399848645
ACH-000839,-0.7630081541279999
ACH-000840,-0.551433485418
ACH-000841,-0.725504212447
ACH-000843,-0.7578953264980001
ACH-000846,-0.33417688933899997
ACH-000847,-0.7012738224789999
ACH-000848,-0.375302805646
ACH-000849,-0.7932975607539999
ACH-000851,-0.446411708164
ACH-000855,-0.480856381494
ACH-000856,-0.590719730007
ACH-000858,-0.597207635072
ACH-000859,-0.7821468376999999
ACH-000861,-0.8164518259319999
ACH-000862,-0.381627389599
ACH-000865,-0.403447094068
ACH-000866,-0.369956165483
ACH-000867,-0.45118384002800005
ACH-000869,-0.398345497196
ACH-000872,-0.438374902492
ACH-000873,-0.9693369703799999
ACH-000876,-0.512499958478
ACH-000878,-0.690413346843
ACH-000880,-0.323837760505
ACH-000881,-0.782689597349
ACH-000882,-0.48625599128799996
ACH-000884,-0.541938445766
ACH-000885,-0.83122118729
ACH-000887,-0.343644535731
ACH-000888,-0.318503136646
ACH-000889,-0.622881865738
ACH-000890,-0.619545512665
ACH-000896,-0.40182426578
ACH-000898,-0.789456367313
ACH-000900,-0.565231698657
ACH-000901,-0.440074031764
ACH-000905,-0.732711673257
ACH-000906,-0.898770213213
ACH-000907,-0.7689446218870001
ACH-000910,-0.415104172267
ACH-000911,-0.581653592879
ACH-000912,-0.474956893261
ACH-000913,-0.272780329226
ACH-000915,-0.765177769644
ACH-000916,-0.9186151591680001
ACH-000917,-0.46134118031099997
ACH-000921,-0.40185155907799996
ACH-000924,-0.545899196472
ACH-000926,-0.537631178233
ACH-000928,-0.49583210972900005
ACH-000929,-0.911433295007
ACH-000932,-0.511728640325
ACH-000935,-0.534331076062
ACH-000936,-0.513778825203
ACH-000937,-0.184706868838
ACH-000938,-0.309187321157
ACH-000939,-0.872281700092
ACH-000941,-0.470217754737
ACH-000943,-0.6781857341069999
ACH-000946,-0.704386397117
ACH-000947,-0.586433782015
ACH-000948,-0.506867117396
ACH-000950,-0.49238763747000003
ACH-000953,-1.01249329595
ACH-000957,-0.386559877073
ACH-000958,-0.308425775124
ACH-000960,-0.332653299657
ACH-000963,-0.650228393888
ACH-000968,-0.782186759804
ACH-000969,-0.39627500182899994
ACH-000973,-0.63340622532
ACH-000974,-0.534323387633
ACH-000975,-0.531144799727
ACH-000976,-0.6300954689989999
ACH-000978,-0.528586206241
ACH-000980,-0.45798814692
ACH-000984,-0.541109893848
ACH-000986,-0.62850723977
ACH-000988,-0.615167716653
ACH-000993,-0.37247519354
ACH-000994,-0.667133064132
ACH-000996,-0.8375444587720001
ACH-001001,-0.580017705805
ACH-001020,-0.25176498934700003
ACH-001028,-0.402254337826
ACH-001031,-0.660237493418
ACH-001038,-0.618569783617
ACH-001048,-0.579334072634
ACH-001050,-0.808490964277
ACH-001053,-0.35179651784000004
ACH-001054,-0.623290433737
ACH-001061,-0.46041624225199995
ACH-001067,-0.42951079149899996
ACH-001075,-0.363990696523
ACH-001096,-0.36192165286
ACH-001128,-0.432075279316
ACH-001134,-0.376204418174
ACH-001151,-0.41537043320100003
ACH-001163,-0.711193515993
ACH-001164,-0.5071037596119999
ACH-001173,-0.72704847581
ACH-001183,-0.582622603678
ACH-001184,-0.36974427728
ACH-001190,-0.684379350759
ACH-001192,-0.695554479008
ACH-001193,-0.464838042267
ACH-001196,-0.458546303148
ACH-001197,-0.438129380251
ACH-001205,-0.538947622242
ACH-001211,-0.5359734803239999
ACH-001212,-0.12439455244000001
ACH-001228,-0.659421456713
ACH-001232,-0.570739553177
ACH-001239,-0.36549910069799996
ACH-001274,-0.7550311864129999
ACH-001275,-0.42725745152500005
ACH-001277,-0.6869604999160001
ACH-001278,-0.8543614457359999
ACH-001280,-0.530623029547
ACH-001283,-0.45627934566399997
ACH-001289,-0.763827518574
ACH-001295,-0.671913476256
ACH-001300,-0.34134932654600003
ACH-001301,-0.564671743627
ACH-001302,-0.303097071939
ACH-001303,-0.35832920257399997
ACH-001306,-0.709613397158
ACH-001318,-0.37480948761999994
ACH-001322,-0.568239215415
ACH-001328,-0.7699640028679999
ACH-001332,-0.8044947337270001
ACH-001333,-0.432229296912
ACH-001336,-0.453147247699
ACH-001340,-0.27415840705
ACH-001346,-0.419023961116
ACH-001353,-0.73034021765
ACH-001354,-0.696575364271
ACH-001367,-0.41545981798799997
ACH-001368,-0.471459130138
ACH-001374,-0.433507507158
ACH-001375,-0.295996176037
ACH-001377,-0.701181376978
ACH-001380,-0.673453610756
ACH-001391,-0.431242836647
ACH-001407,-0.33707400836400003
ACH-001408,-0.45173540039399995
ACH-001413,-0.501949421205
ACH-001430,-0.41863246835900003
ACH-001431,-0.688473420069
ACH-001450,-0.424414761178
ACH-001496,-0.354694617772
ACH-001500,-0.6828416638860001
ACH-001521,-0.38506954011600003
ACH-001523,-0.34474235002
ACH-001532,-0.613709498222
ACH-001536,-0.9300031182809999
