,SSC4D (136853)
ACH-000319,-0.16403620071900002
ACH-000320,-0.120298752976
ACH-000322,-0.17350141139199998
ACH-000323,0.059907431239400004
ACH-000324,-0.224860366275
ACH-000329,-0.0868637692215
ACH-000330,-0.179391476026
ACH-000331,-0.128782926489
ACH-000332,-0.110899447665
ACH-000334,0.22624607016399997
ACH-000335,0.123668992827
ACH-000336,0.014678842461000001
ACH-000337,0.019536722116900003
ACH-000339,-0.114438232774
ACH-000341,-0.222427121392
ACH-000348,-0.07250655804930001
ACH-000350,-0.130346310484
ACH-000352,-0.166815314517
ACH-000356,-0.295120288935
ACH-000361,-0.40962074897600004
ACH-000362,-0.286044281018
ACH-000363,-0.0797728006288
ACH-000364,-0.27761277049000005
ACH-000365,-0.109656834037
ACH-000366,-0.042614352674900005
ACH-000368,-0.23064796369100002
ACH-000374,-0.346818466009
ACH-000375,-0.272779878872
ACH-000376,-0.34014529828900003
ACH-000381,-0.214933408718
ACH-000383,-0.404794185787
ACH-000387,-0.204846636783
ACH-000389,-0.034501940115400004
ACH-000390,-0.100187126435
ACH-000393,-0.321850331041
ACH-000395,-0.491601508472
ACH-000397,-0.16740536017000002
ACH-000401,-0.281992164305
ACH-000402,0.258429672795
ACH-000403,-0.183652310793
ACH-000404,-0.0929643670562
ACH-000406,-0.10741957112400001
ACH-000407,-0.215527542416
ACH-000408,-0.0930420333411
ACH-000410,-0.0833500990263
ACH-000411,-0.24152989908599998
ACH-000414,-0.189136537396
ACH-000415,-0.333591238083
ACH-000416,-0.182727573812
ACH-000420,-0.159614021862
ACH-000421,-0.155092925278
ACH-000424,-0.146655720922
ACH-000425,-0.304076572783
ACH-000426,-0.373284204133
ACH-000427,-0.120118129121
ACH-000433,-0.32066874103
ACH-000436,-0.135462972256
ACH-000444,-0.034399023450300006
ACH-000445,-0.130962075916
ACH-000448,-0.0825370792753
ACH-000450,-0.42318529698799995
ACH-000452,-0.155809222127
ACH-000454,0.04292005708330001
ACH-000458,-0.07504968339580001
ACH-000459,-0.241181109804
ACH-000460,-0.050363418722599994
ACH-000461,-0.09959584613320001
ACH-000463,-0.12420311332999999
ACH-000464,-0.240982712064
ACH-000466,-0.0575574381095
ACH-000467,-0.186733366988
ACH-000468,-0.305988517634
ACH-000469,-0.296650466359
ACH-000470,-0.14602630844
ACH-000471,-0.156347282564
ACH-000472,-0.22550098766600002
ACH-000473,-0.36546330238799996
ACH-000475,-0.165147829856
ACH-000476,-0.285165743858
ACH-000477,-0.32106818621800004
ACH-000480,-0.138219376496
ACH-000481,-0.25846560663
ACH-000483,-0.14049984795999998
ACH-000484,-0.116249416105
ACH-000485,-0.156906960704
ACH-000486,-0.149963300585
ACH-000487,-0.095009747276
ACH-000488,-0.174792558379
ACH-000490,-0.220190370529
ACH-000491,-0.41755191411700004
ACH-000495,-0.206155693309
ACH-000496,-0.111243377685
ACH-000499,0.319254484678
ACH-000500,-0.0022525088836500002
ACH-000502,-0.201947896703
ACH-000503,-0.29433391580400003
ACH-000505,-0.0540154060465
ACH-000507,0.22193791671100002
ACH-000510,-0.18176203836399998
ACH-000511,-0.188465998548
ACH-000512,0.351882680601
ACH-000516,0.049704341934
ACH-000517,0.00175060946397
ACH-000518,-0.16330307105
ACH-000520,-0.344553790558
ACH-000521,-0.239002105321
ACH-000522,-0.275258615124
ACH-000524,-0.14881058309
ACH-000527,-0.132190382547
ACH-000528,-0.0834685467065
ACH-000537,-0.23587194983000004
ACH-000541,-0.09918889322489999
ACH-000542,-0.142101222771
ACH-000544,-0.215072936835
ACH-000545,-0.198819172287
ACH-000547,0.0958541689028
ACH-000548,-0.07559053711989999
ACH-000549,-0.0124875529803
ACH-000550,-0.4907397324600001
ACH-000552,-0.0772428692996
ACH-000556,-0.0599404199526
ACH-000557,0.337712636365
ACH-000570,-0.327910155206
ACH-000571,-0.164621887647
ACH-000573,0.0411964760885
ACH-000576,-0.0301916856451
ACH-000580,-0.25640593832499997
ACH-000584,-0.128273884061
ACH-000585,-0.188962488845
ACH-000588,-0.17480571479499998
ACH-000589,-0.07289767039089999
ACH-000591,-0.166748811059
ACH-000593,-0.19171022218699998
ACH-000600,-0.327346351501
ACH-000601,-0.0892286382174
ACH-000604,-0.0316972316987
ACH-000605,-0.167412498976
ACH-000606,-0.061705316204
ACH-000608,-0.0643953041832
ACH-000614,0.0507765725392
ACH-000616,-0.32704202734
ACH-000618,-0.0142801882883
ACH-000619,-0.28325495062100003
ACH-000620,-0.00112963617511
ACH-000621,-0.334144312731
ACH-000622,-0.40029759366400003
ACH-000623,-0.09093748273119999
ACH-000624,-0.14050945421
ACH-000627,-0.104419757906
ACH-000630,-0.149713862865
ACH-000632,-0.18670366234299998
ACH-000633,-0.36742418534500004
ACH-000637,0.0242368133923
ACH-000638,-0.0423823900931
ACH-000646,0.047859688352300006
ACH-000647,0.0561414394046
ACH-000648,-0.140961766474
ACH-000649,-0.128485681104
ACH-000651,-0.012639667671399998
ACH-000652,-0.0909890400604
ACH-000653,-0.0414132124635
ACH-000657,-0.111778147883
ACH-000658,0.171918172832
ACH-000661,-0.288750781467
ACH-000662,0.274004671138
ACH-000663,-0.209092442533
ACH-000665,-0.216089609685
ACH-000671,-0.111019408621
ACH-000673,-0.111433927329
ACH-000676,-0.200890562819
ACH-000677,-0.176038062259
ACH-000681,-0.150101584591
ACH-000682,-0.146647428829
ACH-000683,-0.27136076022
ACH-000684,-0.425860608436
ACH-000688,-0.0789000303626
ACH-000693,-0.285121939111
ACH-000694,0.00796653236623
ACH-000695,-0.35166620770900003
ACH-000696,-0.0023982091885300003
ACH-000697,-0.17823085307199998
ACH-000699,-0.15536773831700001
ACH-000701,-0.123541690489
ACH-000706,-0.100009962401
ACH-000711,-0.11098698644999999
ACH-000713,-0.07217370670960001
ACH-000714,-0.203681776226
ACH-000718,0.0375818163176
ACH-000720,-0.155556997848
ACH-000721,-0.149799115156
ACH-000724,0.06537899125919999
ACH-000725,-0.14437717897500002
ACH-000732,-0.16846728572
ACH-000734,-0.300908237464
ACH-000735,-0.157225679056
ACH-000736,-0.155475863506
ACH-000738,-0.141803522366
ACH-000746,0.0929705602599
ACH-000747,-0.17876971947700002
ACH-000748,-0.153917159816
ACH-000753,-0.173935863121
ACH-000756,-0.00149977123181
ACH-000757,-0.213680223274
ACH-000758,-0.356581069326
ACH-000760,0.062768093321
ACH-000763,-0.0165902359312
ACH-000764,-0.0028792697263899996
ACH-000765,-0.16772879184
ACH-000766,-0.288075482404
ACH-000767,-0.263450903296
ACH-000768,-0.0764399853868
ACH-000769,-0.057519236501699995
ACH-000770,-0.09664763577189998
ACH-000771,-0.17428121632899998
ACH-000773,-0.197631822205
ACH-000776,-0.15388717906899999
ACH-000777,-0.051960721752800004
ACH-000778,-0.170980930613
ACH-000781,-0.165269476069
ACH-000782,-0.021544776735
ACH-000783,-0.20974487843800002
ACH-000784,-0.125657121254
ACH-000785,-0.148921313916
ACH-000787,-0.034918616695900004
ACH-000788,-0.26997886973499996
ACH-000791,-0.163908473507
ACH-000792,0.0248918764823
ACH-000794,-0.0980975327836
ACH-000796,0.011821366806700002
ACH-000799,-0.261356327672
ACH-000800,-0.14776618707800002
ACH-000802,0.0120769463522
ACH-000804,-0.132478667721
ACH-000805,-0.16723905264
ACH-000809,-0.175533077254
ACH-000810,0.026527351889400003
ACH-000811,-0.269129314434
ACH-000817,-0.170574039397
ACH-000819,-0.180778124528
ACH-000820,-0.233172092504
ACH-000821,0.026353222892900003
ACH-000822,-0.030294880213799998
ACH-000823,-0.332617088962
ACH-000824,-0.167341770969
ACH-000827,-0.225048117887
ACH-000829,-0.21074366542999998
ACH-000831,-0.100282746831
ACH-000832,-0.168595362222
ACH-000833,0.0405271342787
ACH-000834,-0.11857679424100001
ACH-000835,-0.140854356228
ACH-000836,-0.0605556846985
ACH-000837,-0.0811424678133
ACH-000838,-0.32132590449799997
ACH-000839,-0.15179898969
ACH-000840,-0.208448288915
ACH-000841,-0.25058358583
ACH-000843,0.174663577584
ACH-000846,-0.0831247944685
ACH-000847,-0.302881825359
ACH-000848,-0.268740246732
ACH-000849,-0.0465175537055
ACH-000851,-0.364261973914
ACH-000855,-0.16954285479800002
ACH-000856,-0.28241228688000003
ACH-000858,-0.151693995201
ACH-000859,-0.014673873167000001
ACH-000861,-0.09508303657
ACH-000862,0.187980230482
ACH-000865,0.004631870032640001
ACH-000866,-0.217329651703
ACH-000867,-0.217473917031
ACH-000869,-0.283737184107
ACH-000872,-0.13518191238900001
ACH-000873,-0.0902153265385
ACH-000876,-0.37676608672300005
ACH-000878,-0.124051152486
ACH-000880,-0.213897286722
ACH-000881,-0.046951444953699996
ACH-000882,-0.110165013034
ACH-000884,-0.162285692684
ACH-000885,-0.379731931307
ACH-000887,-0.231681117546
ACH-000888,-0.137071312409
ACH-000889,-0.241523984196
ACH-000890,-0.227323967194
ACH-000896,-0.15307684116599998
ACH-000898,0.0569982409939
ACH-000900,-0.23282989668200002
ACH-000901,-0.29489321374899996
ACH-000905,-0.187399113967
ACH-000906,-0.183035285119
ACH-000907,-0.0939446633426
ACH-000910,-0.13375096809599998
ACH-000911,-0.191501761811
ACH-000912,-0.182894937936
ACH-000913,-0.0277767846862
ACH-000915,-0.04351846223590001
ACH-000916,-0.527777391066
ACH-000917,-0.190961100537
ACH-000921,-0.225321327672
ACH-000924,0.0122248401025
ACH-000926,-0.10206737145099999
ACH-000928,-0.143160406366
ACH-000929,0.0811565090207
ACH-000932,-0.318003137014
ACH-000935,-0.33874338148
ACH-000936,-0.211019801714
ACH-000937,-0.021354057241599996
ACH-000938,-0.127242008377
ACH-000939,-0.13943322668
ACH-000941,-0.10951826604499999
ACH-000943,-0.124550862678
ACH-000946,-0.159359130886
ACH-000947,-0.107138014533
ACH-000948,-0.123389805404
ACH-000950,-0.0974820532199
ACH-000953,-0.012237738638599999
ACH-000957,-0.171514055568
ACH-000958,-0.253857136135
ACH-000960,-0.224098728587
ACH-000963,-0.17778696804000002
ACH-000968,-0.158647407245
ACH-000969,-0.381173346117
ACH-000973,-0.140414510859
ACH-000974,-0.332039547085
ACH-000975,-0.184397767551
ACH-000976,-0.0794303151004
ACH-000978,-0.11076685646500001
ACH-000980,-0.0716290735179
ACH-000984,-0.29048805083
ACH-000986,-0.16397014661599998
ACH-000988,-0.027482239561799997
ACH-000993,-0.26382113407900004
ACH-000994,-0.257887754367
ACH-000996,-0.275602910296
ACH-001001,-0.213243480629
ACH-001020,-0.42020005640299996
ACH-001028,-0.16667793819
ACH-001031,-0.146097036511
ACH-001038,-0.0328101508501
ACH-001048,-0.139499560976
ACH-001050,-0.0842620187827
ACH-001053,0.0262431994735
ACH-001054,-0.013239056134600002
ACH-001061,-0.187150563745
ACH-001067,-0.291752314526
ACH-001075,-0.00170194964775
ACH-001096,-0.168153993595
ACH-001128,-0.36687436348700003
ACH-001134,-0.24660372905699998
ACH-001151,-0.22966744999299998
ACH-001163,-0.157749063854
ACH-001164,-0.36237461535899995
ACH-001173,-0.062462194589800006
ACH-001183,-0.22034798072700001
ACH-001184,0.011091455886299999
ACH-001190,-0.10488618963
ACH-001192,-0.416513676039
ACH-001193,-0.31945838001800003
ACH-001196,-0.222604164863
ACH-001197,-0.373813686622
ACH-001205,-0.136699897976
ACH-001211,-0.232554702223
ACH-001212,-0.220638819346
ACH-001228,-0.212589467955
ACH-001232,-0.12100918965999999
ACH-001239,-0.214871019034
ACH-001274,-0.117451182188
ACH-001275,-0.295612465821
ACH-001277,-0.22686460542800002
ACH-001278,-0.105864820606
ACH-001280,-0.29332849558400004
ACH-001283,-0.08779808823999999
ACH-001289,-0.16026051775800002
ACH-001295,-0.128338788436
ACH-001300,-0.08965672154939999
ACH-001301,-0.0689524083797
ACH-001302,-0.369887842267
ACH-001303,-0.0055347316391999996
ACH-001306,-0.21537125699700002
ACH-001318,-0.0988469987812
ACH-001322,-0.027496940723900003
ACH-001328,-0.015378333954
ACH-001332,-0.305226306071
ACH-001333,-0.09842257074860002
ACH-001336,-0.11351151137900001
ACH-001340,-0.138822880944
ACH-001346,-0.0747413097901
ACH-001353,-0.288017773855
ACH-001354,-0.379052477445
ACH-001367,-0.239454901066
ACH-001368,-0.294234093153
ACH-001374,-0.394071087614
ACH-001375,-0.176216084921
ACH-001377,-0.141648487075
ACH-001380,-0.0957553606997
ACH-001391,-0.282381566999
ACH-001407,-0.1403088103
ACH-001408,-0.0103063135233
ACH-001413,-0.0733038347037
ACH-001430,0.128797307432
ACH-001431,-0.15672666770500002
ACH-001450,-0.318000921077
ACH-001496,0.103422713174
ACH-001500,-0.189837204049
ACH-001521,-0.12520666802000002
ACH-001523,-0.10300227265900001
ACH-001532,-0.171497982191
ACH-001536,-0.024330393620700004
ACH-001550,-0.0397662702405
ACH-001552,0.024340073740599998
ACH-001554,-0.170696253141
ACH-001645,-0.141153759822
ACH-001654,-0.21127764741799998
ACH-001715,-0.199717095891
ACH-001735,-0.183210536802
ACH-001736,-0.10189052858599999
ACH-001737,-0.39778361008100005
ACH-001740,0.0160535108455
ACH-001745,-0.102884930374
ACH-001750,-0.18280005966200003
ACH-001765,-0.14574298383099998
ACH-001956,-0.0741038859132
ACH-001957,-0.286652004434
