,WHSC1 (7468)
ACH-000312,-0.33082008304099997
ACH-000315,-0.224422031178
ACH-000316,0.034362062395000004
ACH-000317,0.0523264484009
ACH-000318,-0.011447358226399999
ACH-000319,0.0294710803034
ACH-000320,-0.32408334451799997
ACH-000322,-0.39099209633299997
ACH-000323,-0.0259655405547
ACH-000324,-0.130008544094
ACH-000329,-0.19937724316799998
ACH-000330,-0.31220794117899997
ACH-000331,-0.0712005937754
ACH-000332,-0.079188207243
ACH-000334,0.046424683562199996
ACH-000335,0.0533847425134
ACH-000336,0.116981781192
ACH-000337,-0.399786795351
ACH-000339,-0.112714897479
ACH-000341,-0.138339971467
ACH-000348,-0.133704322442
ACH-000350,-0.149073819368
ACH-000352,0.00562587326467
ACH-000356,0.161925289682
ACH-000361,-0.154217419783
ACH-000362,0.066107168512
ACH-000363,-0.18543090085499997
ACH-000364,-0.146780898381
ACH-000365,-0.266186625624
ACH-000366,-0.186817586521
ACH-000368,-0.181434752785
ACH-000374,-0.152659972848
ACH-000375,0.0839307015679
ACH-000376,-0.104927737801
ACH-000381,-0.00882361707482
ACH-000383,-0.0506407109544
ACH-000387,-0.18264230859900002
ACH-000389,-0.20462115575800002
ACH-000390,-0.00873001028759
ACH-000393,-0.19534163136799998
ACH-000395,-0.599630484866
ACH-000397,-0.140223066729
ACH-000401,-0.08507066084720001
ACH-000402,-0.19630235107000002
ACH-000403,-0.039989976634300005
ACH-000404,-0.22684072106699998
ACH-000406,-0.20563945763500002
ACH-000407,-0.06242336902000001
ACH-000408,0.000216466698098
ACH-000410,-0.0661511769799
ACH-000411,-0.0328483738975
ACH-000414,-0.10751344948
ACH-000415,-0.08938764671010001
ACH-000416,-0.08588340484660001
ACH-000420,-0.23328688283500001
ACH-000421,-0.093835875831
ACH-000424,2.9727668336e-05
ACH-000425,0.0217016194077
ACH-000426,-0.222924446745
ACH-000427,-0.050387748447900005
ACH-000433,0.009457007572299999
ACH-000436,-0.089617982669
ACH-000444,-0.167301969292
ACH-000445,-0.244071402218
ACH-000448,-0.215271424484
ACH-000450,0.09304612087210001
ACH-000452,-0.19315534060800002
ACH-000454,0.17411781850400002
ACH-000458,-0.0257125430039
ACH-000459,0.0948408694885
ACH-000460,-0.194055225872
ACH-000461,-0.126346107872
ACH-000463,-0.279758588028
ACH-000464,-0.19717200250300002
ACH-000466,0.0452436500054
ACH-000467,0.0448073480694
ACH-000468,-0.211977697732
ACH-000469,-0.24863808969099999
ACH-000470,-0.180388896315
ACH-000471,-0.122672221448
ACH-000472,-0.09408229346100001
ACH-000473,-0.109439434902
ACH-000475,-0.0620290394511
ACH-000476,-0.122395013171
ACH-000477,-0.150544917776
ACH-000480,-0.0930718577502
ACH-000481,-0.230601932093
ACH-000483,0.243423472828
ACH-000484,-0.22651519132
ACH-000485,-0.176812416306
ACH-000486,0.20966082267499997
ACH-000487,-0.05271466412169999
ACH-000488,-0.143792943455
ACH-000490,-0.13496853760299998
ACH-000491,-0.0631630532218
ACH-000495,-0.168352603885
ACH-000496,-0.201171737287
ACH-000499,-0.10086184162
ACH-000500,0.0381028419308
ACH-000502,-0.107909242441
ACH-000503,-0.0485804740123
ACH-000505,-0.120623494177
ACH-000507,-0.14746413806199998
ACH-000510,-0.226497368398
ACH-000511,-0.0753648006667
ACH-000512,-0.16626270797599998
ACH-000516,0.0629982691278
ACH-000517,-0.11984152644000001
ACH-000518,-0.16406460342
ACH-000520,-0.0338915804317
ACH-000521,-0.200750764808
ACH-000522,-0.13217418930299998
ACH-000524,-0.010538645895700001
ACH-000527,-0.037742262001999996
ACH-000528,-0.19150895157
ACH-000537,-0.25596489001999995
ACH-000541,-0.41712575786300005
ACH-000542,-0.0224466061913
ACH-000544,-0.163231497239
ACH-000545,-0.158119287621
ACH-000547,-0.026368503166099996
ACH-000548,-0.00155248968291
ACH-000549,-0.0669113240988
ACH-000550,-0.0026167423401
ACH-000552,0.022474545491400003
ACH-000556,-0.0182454996346
ACH-000557,-0.034661971194
ACH-000570,-0.25227986627
ACH-000571,-0.133372664954
ACH-000573,-0.10271455506
ACH-000576,-0.21937351841400002
ACH-000580,-0.165011589144
ACH-000584,-0.299238011577
ACH-000585,-0.106291151086
ACH-000588,-0.08628332163889998
ACH-000589,-0.0034756301292399997
ACH-000591,0.10266938404300001
ACH-000593,-0.0538874161794
ACH-000600,-0.171761417335
ACH-000601,-0.351242965977
ACH-000604,-0.11494679950799999
ACH-000605,0.0485461624127
ACH-000606,0.07555180556869999
ACH-000608,-0.0692035358372
ACH-000614,-0.138795865202
ACH-000616,-0.0666109074078
ACH-000618,-0.0108394743203
ACH-000619,-0.0395707539778
ACH-000620,0.0120304591615
ACH-000621,-0.26255518266100003
ACH-000622,-0.0661005275304
ACH-000623,-0.11929649467900001
ACH-000624,-0.14004391507000002
ACH-000627,-0.176248107073
ACH-000630,-0.00493898626813
ACH-000632,-0.126624449966
ACH-000633,0.020072420500700003
ACH-000637,0.0481188842594
ACH-000638,-0.198129375273
ACH-000646,-0.39766035781099995
ACH-000647,-0.0164589323193
ACH-000648,-0.263239701255
ACH-000649,-0.142666220875
ACH-000651,-0.149020159736
ACH-000652,0.260118100166
ACH-000653,-0.1397650741
ACH-000657,-0.23880783045099999
ACH-000658,-0.275645848041
ACH-000661,-0.11038048979599999
ACH-000662,-0.388533437874
ACH-000663,-0.08105990692489999
ACH-000665,0.00765862693395
ACH-000671,-0.10253653545
ACH-000673,-0.17956476043900002
ACH-000676,-0.0637074083556
ACH-000677,0.0831803134596
ACH-000681,-0.233702319135
ACH-000682,-0.116200183896
ACH-000683,-0.04315040477800001
ACH-000684,-0.159939670131
ACH-000688,-0.0617845774627
ACH-000693,-0.0597242172183
ACH-000694,-0.169530437802
ACH-000695,0.141806147006
ACH-000696,-0.110897349871
ACH-000697,-0.0759240996372
ACH-000699,-0.11871813750099999
ACH-000701,-0.221036401296
ACH-000706,-0.0264745375457
ACH-000711,-0.09871696153750001
ACH-000713,-0.334097819542
ACH-000714,-0.07227334065119999
ACH-000718,-0.40650172342
ACH-000720,-0.133023905679
ACH-000721,0.047738938633500004
ACH-000724,-0.0111897963708
ACH-000725,-0.306860003875
ACH-000732,-0.115603708587
ACH-000734,-0.211487291716
ACH-000735,0.0162749337725
ACH-000736,-0.023548070985
ACH-000738,-0.17057287519499997
ACH-000746,-0.277565430542
ACH-000747,-0.044968770935899995
ACH-000748,0.0844982347084
ACH-000753,-0.006479756187890001
ACH-000756,-0.10035438014699999
ACH-000757,-0.0960479194368
ACH-000758,0.018412062355099998
ACH-000760,-0.139729283721
ACH-000763,-0.120306106766
ACH-000764,-0.11920009077299999
ACH-000765,-0.105148843984
ACH-000766,-0.2223741949
ACH-000767,-0.220964396446
ACH-000768,-0.242920250159
ACH-000769,-0.38168966511200003
ACH-000770,-0.113979689924
ACH-000771,-0.204361343547
ACH-000773,-0.19250321055999997
ACH-000776,0.296400763834
ACH-000777,-0.0125100632614
ACH-000778,0.11913946161800001
ACH-000781,-0.302824746638
ACH-000782,-0.193695978626
ACH-000783,-0.23106655952100003
ACH-000784,0.0356096561852
ACH-000785,-0.19356322656599997
ACH-000787,-0.142535072894
ACH-000788,-0.0877615352351
ACH-000791,-0.09973888835400001
ACH-000792,-0.0200428172696
ACH-000794,-0.16663464749600002
ACH-000796,-0.03573711326
ACH-000799,-0.16505125539
ACH-000800,0.105965143234
ACH-000802,-0.09727851303030001
ACH-000804,-0.366522399665
ACH-000805,0.190744378508
ACH-000809,-0.20126381636799998
ACH-000810,-0.00159483284504
ACH-000811,-0.0755800855605
ACH-000817,0.0008914755952899999
ACH-000819,0.15155047108300002
ACH-000820,0.216085747991
ACH-000821,0.11710026115999998
ACH-000822,0.100583765343
ACH-000823,-0.09784503592039999
ACH-000824,-0.108624237839
ACH-000827,-0.0624778497686
ACH-000829,-0.13818196109099998
ACH-000831,-0.158689630093
ACH-000832,0.143541181582
ACH-000833,-0.267639788445
ACH-000834,0.0201132756118
ACH-000835,-0.211029502053
ACH-000836,0.36614301651000003
ACH-000837,-0.35680085755999996
ACH-000838,-0.133364502598
ACH-000839,-0.167265737534
ACH-000840,-0.0594096018556
ACH-000841,-0.24819453709000003
ACH-000843,-0.0932089582882
ACH-000846,0.12650451544500002
ACH-000847,-0.055649201806
ACH-000848,0.10770708345100001
ACH-000849,-3.03300293004e-05
ACH-000851,-0.095070510517
ACH-000855,-0.194667362359
ACH-000856,-0.459149082776
ACH-000858,-0.172478448438
ACH-000859,-0.04561629591440001
ACH-000861,-0.128988411603
ACH-000862,-0.212898076868
ACH-000865,-0.007425298301500001
ACH-000866,-0.19906755946199997
ACH-000867,-0.11005438665799999
ACH-000869,0.07063131225710001
ACH-000872,0.0606060808189
ACH-000873,0.0926856120459
ACH-000876,-0.136461569277
ACH-000878,0.20251965440900002
ACH-000880,-0.171614640997
ACH-000881,-0.16611665794299998
ACH-000882,-0.275317188755
ACH-000884,-0.0730339177242
ACH-000885,-0.0211856215057
ACH-000887,-0.0318568148018
ACH-000888,-0.0216385032293
ACH-000889,-0.048622313031599994
ACH-000890,-0.023134413177799996
ACH-000896,-0.110069266887
ACH-000898,-0.047575758565300004
ACH-000900,-0.234240678068
ACH-000901,-0.0100412206881
ACH-000905,-0.0165442086002
ACH-000906,-0.18310782057500002
ACH-000907,-0.00452614505073
ACH-000910,-0.025497832816099998
ACH-000911,-0.10149089965199999
ACH-000912,-0.165298990052
ACH-000913,-0.13361475857000002
ACH-000915,-0.0390855304774
ACH-000916,-0.36586144080399996
ACH-000917,0.0426777887163
ACH-000921,-0.24931011300500003
ACH-000924,-0.0658916536456
ACH-000926,-0.121935125894
ACH-000928,-0.26078963579
ACH-000929,0.12926611125999998
ACH-000932,-0.250126427441
ACH-000935,-0.32189225336800004
ACH-000936,-0.00615028417569
ACH-000937,-0.0193633329529
ACH-000938,0.04464801042640001
ACH-000939,0.465835805486
ACH-000941,-0.125171933054
ACH-000943,-0.0343783903684
ACH-000946,-0.211878754908
ACH-000947,-0.15014775150100002
ACH-000948,-0.0950683622952
ACH-000950,-0.316800619003
ACH-000953,-0.165413153014
ACH-000957,-0.259907973909
ACH-000958,-0.0774072880015
ACH-000960,-0.0713719934382
ACH-000963,-0.0445594228675
ACH-000968,0.143076894951
ACH-000969,-0.08540541728
ACH-000973,0.04283149144119999
ACH-000974,-0.14180484223
ACH-000975,-0.211995020363
ACH-000976,-0.282709267844
ACH-000978,-0.432156424725
ACH-000980,-0.036940936781
ACH-000984,-0.247183884789
ACH-000986,-0.155672894551
ACH-000988,-0.131389733728
ACH-000993,-0.26335323302499997
ACH-000994,-0.209307129141
ACH-000996,-0.252307421225
ACH-001001,-0.0728247532284
ACH-001020,0.586846971766
ACH-001028,-0.11834664377000001
ACH-001031,-0.218921428597
ACH-001038,-0.0243149393115
ACH-001048,-0.0652956121426
ACH-001050,-0.110259255288
ACH-001053,-0.22954858934900002
ACH-001054,-0.0328885716865
ACH-001061,-0.118806050875
ACH-001067,-0.280184886823
ACH-001075,0.0937698590715
ACH-001096,-0.146318394336
ACH-001128,1.3331567062
ACH-001134,-0.0527697039453
ACH-001151,-0.09870375467039999
ACH-001163,0.018436188929
ACH-001164,-0.23543704713599997
ACH-001173,-0.241665984006
ACH-001183,-0.171566915642
ACH-001184,-0.229099356847
ACH-001190,-0.08839893271810001
ACH-001192,-0.48810460852700005
ACH-001193,-0.13753681784900001
ACH-001196,-0.0641006211768
ACH-001197,-0.186877369027
ACH-001205,-0.192302269863
ACH-001211,0.31729981909899996
ACH-001212,-0.37549634842
ACH-001228,-0.08479767164449999
ACH-001232,-0.21288578340599998
ACH-001239,-0.036995795406
ACH-001274,-0.09339835978800001
ACH-001275,-0.166764868618
ACH-001277,-0.215238828742
ACH-001278,-0.04559262691930001
ACH-001280,-0.158787688211
ACH-001283,-0.039105942848199994
ACH-001289,-0.26150129860300003
ACH-001295,-0.218685613341
ACH-001300,-0.214961685572
ACH-001301,-0.191701351538
ACH-001302,-0.34684018553
ACH-001303,-0.214026820924
ACH-001306,-0.121191888541
ACH-001318,-0.007622783419840001
ACH-001322,0.0054811996376099995
ACH-001328,-0.00940615039307
ACH-001332,-0.293693092336
ACH-001333,-0.34564679177900004
ACH-001336,0.012771525361799999
ACH-001340,-0.0710322918887
ACH-001346,-0.117010167353
ACH-001353,-0.0877599604679
ACH-001354,-0.543840582772
ACH-001367,-0.0442225414781
ACH-001368,-0.11006281081399999
ACH-001374,-0.0176882407234
ACH-001375,-0.150107521671
ACH-001377,-0.14767857597
ACH-001380,-0.0326766405039
ACH-001391,-0.0737925795299
ACH-001407,-0.082256068728
ACH-001408,-0.141511281324
ACH-001413,-0.171890479525
ACH-001430,-0.362281899973
ACH-001431,-0.287989328767
ACH-001450,-0.06978936159530001
ACH-001496,0.18132251352
ACH-001500,0.101857028408
ACH-001521,-0.0395436552294
ACH-001523,-0.07422508857160001
ACH-001532,-0.234676413557
ACH-001536,-0.0290411028235
ACH-001550,0.391410907492
ACH-001552,-0.268903650978
ACH-001554,-0.08622218612369999
ACH-001645,-0.004760077048640001
ACH-001654,-0.14898954328199998
ACH-001715,-0.0509842575395
ACH-001735,-0.160635734049
ACH-001736,-0.109284526353
ACH-001737,0.139037087141
ACH-001740,0.024249881683
ACH-001745,-0.00033075050702099994
ACH-001750,-0.06721018090599999
ACH-001765,-0.024477622321599998
ACH-001956,-0.126269680092
ACH-001957,-0.0790466569205
