,ACSL3 (2181)
ACH-000004,-0.652116518365
ACH-000007,-0.41608709019100004
ACH-000009,-0.492200000788
ACH-000011,-0.316296676565
ACH-000012,-0.82186114984
ACH-000013,-0.00683162476591
ACH-000014,-0.7079776893170001
ACH-000015,-1.07386367931
ACH-000017,-0.467459176614
ACH-000018,-1.0884781763
ACH-000019,-0.41149174376100006
ACH-000021,-0.582685914136
ACH-000022,-0.182062360501
ACH-000025,-0.73488698369
ACH-000028,-0.34969875299900005
ACH-000030,-0.8917976859710001
ACH-000035,-0.229887599383
ACH-000036,-0.44817469971
ACH-000037,-0.55602219824
ACH-000039,-0.630945006719
ACH-000040,-0.864338280716
ACH-000041,-0.35535843082199997
ACH-000042,-0.38945658452299997
ACH-000045,0.211852063924
ACH-000047,-1.1949551514
ACH-000052,-1.34898908166
ACH-000053,-0.144299106782
ACH-000054,-1.0465496504
ACH-000055,-0.9127440825640001
ACH-000060,-0.08735711636700001
ACH-000067,-0.06939741256780001
ACH-000070,-0.0732665724302
ACH-000075,-0.36502556433
ACH-000078,-0.505603564332
ACH-000082,-0.528958115374
ACH-000085,-0.7107369876109999
ACH-000086,-0.772414574842
ACH-000087,-0.538393928438
ACH-000092,-0.7878658528470001
ACH-000095,-0.524516307751
ACH-000097,-0.464392138824
ACH-000098,-0.421124155886
ACH-000099,-0.28926237585700004
ACH-000108,-1.4722981326499998
ACH-000113,-0.31474696116399997
ACH-000115,-0.200555890992
ACH-000116,-0.038138575208
ACH-000118,-1.17229869861
ACH-000120,-0.38700503351300003
ACH-000123,-0.424200954499
ACH-000127,-1.3854936422400002
ACH-000128,-0.34002474294299995
ACH-000132,-0.054965518821199995
ACH-000133,-0.785117100522
ACH-000137,-0.266305239851
ACH-000138,-0.8952038800100001
ACH-000142,-0.130522931379
ACH-000143,-0.876281036394
ACH-000146,-0.5371166590850001
ACH-000148,-0.376236787075
ACH-000150,-0.417525979638
ACH-000152,-0.9935494337440001
ACH-000153,-0.947176797862
ACH-000159,-0.45195704058499997
ACH-000160,-0.0608112445644
ACH-000163,-0.786043955898
ACH-000167,-0.18625414635600002
ACH-000168,-0.180209867716
ACH-000169,-0.803875145438
ACH-000178,-0.578470134234
ACH-000182,-0.289996464945
ACH-000183,-0.14376423307
ACH-000188,-0.763993250537
ACH-000189,-0.57672785433
ACH-000190,-0.6997734510510001
ACH-000198,-0.16239025243799998
ACH-000204,-1.2784449995
ACH-000206,-0.165294679349
ACH-000207,-0.11306818178
ACH-000211,-0.113847593651
ACH-000215,-0.180247157927
ACH-000221,-0.641201020739
ACH-000222,-0.436490912187
ACH-000223,-0.08060916356489999
ACH-000226,-0.259944752131
ACH-000227,-0.39651109075499996
ACH-000228,-0.28175520778
ACH-000231,-0.305393372917
ACH-000232,-1.23004355027
ACH-000233,-0.396086796914
ACH-000234,-0.5523468212070001
ACH-000235,-0.311898133728
ACH-000237,-0.09078893074510001
ACH-000238,-1.6767809469
ACH-000243,-0.41735827163500006
ACH-000244,-0.414206387853
ACH-000246,-0.313163844314
ACH-000248,-0.166382558183
ACH-000250,-0.0839028605839
