,SPN (6693)
ACH-000004,-0.252870002069
ACH-000007,0.20747404641800002
ACH-000009,0.0430161548839
ACH-000011,0.0521625852494
ACH-000012,-0.0606900704562
ACH-000013,-0.13787768488500002
ACH-000014,-0.115504165351
ACH-000015,-0.0386335176151
ACH-000017,-0.10216156577999999
ACH-000018,-0.0027373143480899998
ACH-000019,0.0276045115683
ACH-000021,-0.10207226940400001
ACH-000022,0.0336769048496
ACH-000025,-0.123278974081
ACH-000028,-0.0111424916719
ACH-000030,0.054543839286000005
ACH-000035,0.024856551182300003
ACH-000036,0.0817455025428
ACH-000037,-0.0354420850834
ACH-000039,-0.05207912899259999
ACH-000040,0.027001113054200002
ACH-000041,0.105154990402
ACH-000042,0.006750248033930001
ACH-000045,0.032603259066499995
ACH-000047,-0.11237594048699999
ACH-000052,0.07271930816319999
ACH-000053,0.026066055945900002
ACH-000054,0.0517658612534
ACH-000055,0.026697189937
ACH-000060,0.19410174612300002
ACH-000067,-0.292832583396
ACH-000070,0.085331478168
ACH-000075,-0.185477714144
ACH-000078,0.051479769718199994
ACH-000082,0.0155951356336
ACH-000085,-0.07799372775489999
ACH-000086,0.06903288245910001
ACH-000087,0.083838427551
ACH-000092,0.0025822859444400003
ACH-000095,-0.100471672957
ACH-000097,-0.06964426969410001
ACH-000098,-0.042281387358599994
ACH-000099,0.0116871432553
ACH-000108,0.0530934599204
ACH-000113,0.00080287155128
ACH-000115,0.1690425361
ACH-000116,0.128247119382
ACH-000118,-0.080139778394
ACH-000120,-0.0673480963027
ACH-000123,-0.119657052049
ACH-000127,-0.110319826698
ACH-000128,0.13477374785399998
ACH-000132,0.016780365361799998
ACH-000133,0.0342158354081
ACH-000137,-0.118612739427
ACH-000138,0.08508697578400001
ACH-000142,-0.0460265714663
ACH-000143,0.0140162549125
ACH-000146,0.075038146541
ACH-000148,-0.09687027305649999
ACH-000150,0.047870304858099996
ACH-000152,-0.0959565821214
ACH-000153,0.0741649063076
ACH-000159,-0.08592807946630002
ACH-000160,-0.0593243764188
ACH-000163,0.09708143028920001
ACH-000167,-0.037992857757599995
ACH-000168,0.16829938688999999
ACH-000169,-0.07136940595489999
ACH-000178,-0.0694397720924
ACH-000182,-0.121767266842
ACH-000183,-0.0857813354906
ACH-000188,0.16310630308000001
ACH-000189,0.10164272879599999
ACH-000190,-0.124013939406
ACH-000198,-0.177998293877
ACH-000204,-0.397717298978
ACH-000206,0.0333466617979
ACH-000207,0.0120247243212
ACH-000211,0.0010424632812700001
ACH-000215,-0.012109537004400001
ACH-000221,-0.0483808657482
ACH-000222,-0.0194785243266
ACH-000223,0.134190348096
ACH-000226,0.102904217427
ACH-000227,-0.240861617326
ACH-000228,-0.0926307932
ACH-000231,-0.127683738228
ACH-000232,-0.0379274494081
ACH-000233,-0.19865473810400003
ACH-000234,-0.0356309901122
ACH-000235,0.069102372308
ACH-000237,-0.051735765412800006
ACH-000238,0.169727562339
ACH-000243,-0.162352595049
ACH-000244,-0.09612067527149999
ACH-000246,-0.0894655846944
ACH-000248,0.00468472922178
ACH-000250,-0.0788203824702
ACH-000251,-0.00811725915746
ACH-000253,-0.0487717981769
ACH-000255,-0.00203486579755
ACH-000256,0.07604496274460001
ACH-000257,0.236466682574
ACH-000258,-0.037930446442800005
ACH-000259,0.106863734638
ACH-000260,0.0045018265283000005
ACH-000261,-0.025114733459099998
ACH-000262,-0.234767383328
ACH-000263,0.020491861551700002
ACH-000264,0.0625875312832
ACH-000265,-0.09210173405239999
ACH-000266,0.154185517785
ACH-000272,-0.013137176486
ACH-000273,0.038067789043999996
ACH-000274,0.051300301173
ACH-000277,0.0819901207815
ACH-000278,0.106917957958
ACH-000279,0.04770044611830001
ACH-000280,0.0177000630186
ACH-000281,0.111159928111
ACH-000288,0.0657020781348
ACH-000291,0.027287235156
ACH-000293,0.0150612228941
ACH-000294,-0.224963098475
ACH-000295,0.0662588999206
ACH-000296,-0.0451143189769
ACH-000302,-0.113664659978
ACH-000304,0.132114024482
ACH-000307,0.06210597839
ACH-000308,0.0657985009394
ACH-000310,-0.17529079912099998
