,SNAPIN (23557)
ACH-000605,-0.193446590413
ACH-000606,-0.127288988502
ACH-000608,0.0652470164315
ACH-000614,-0.349921907566
ACH-000616,-0.20257288930999998
ACH-000618,-0.138686187859
ACH-000619,-0.23483178904
ACH-000620,-0.23405834604000003
ACH-000621,-0.09209840073589999
ACH-000622,-0.22755351335299998
ACH-000623,-0.0329802200469
ACH-000624,-0.19608617223299998
ACH-000627,-0.1533033936
ACH-000630,-0.37842729161300004
ACH-000632,-0.008374445597989999
ACH-000633,-0.22392521999899997
ACH-000637,0.00189974105706
ACH-000638,-0.305901410871
ACH-000646,-0.0924082248746
ACH-000647,-0.281214330872
ACH-000648,-0.107527292452
ACH-000649,-0.371074747024
ACH-000651,-0.119732093643
ACH-000652,-0.280472768151
ACH-000653,-0.19954682140799998
ACH-000657,-0.287929556028
ACH-000658,-0.364074886668
ACH-000661,-0.37769839221999996
ACH-000662,-0.571942181833
ACH-000663,-0.31316887821999995
ACH-000665,-0.19180484120400002
ACH-000671,-0.560340038941
ACH-000673,-0.139947674986
ACH-000676,-0.264828608335
ACH-000677,-0.22322791797299998
ACH-000681,-0.045771567194999994
ACH-000682,-0.219543581587
ACH-000683,-0.376657040026
ACH-000684,-0.34949156678099996
ACH-000688,-0.167025948784
ACH-000693,-0.170002977952
ACH-000694,-0.272861520156
ACH-000695,-0.08766565740710001
ACH-000696,-0.172064082309
ACH-000697,-0.22198709655999999
ACH-000699,-0.23030623720600002
ACH-000701,-0.134100753362
ACH-000706,-0.23067349598
ACH-000711,-0.166410131698
ACH-000713,-0.408817150641
ACH-000714,-0.233928621079
ACH-000718,-0.202450007834
ACH-000720,-0.202312025367
ACH-000721,-0.19153428102000003
ACH-000724,-0.194049005254
ACH-000725,-0.463148344104
ACH-000732,-0.27337923052700003
ACH-000734,-0.260252310463
ACH-000735,-0.236351871714
ACH-000736,0.005826314082300001
ACH-000738,-0.0481463196935
ACH-000746,-0.6130441992419999
ACH-000747,-0.204875134925
ACH-000748,-0.345022695502
ACH-000753,-0.251948151791
ACH-000756,-0.218708749801
ACH-000757,-0.219024355532
ACH-000758,-0.345083978533
ACH-000760,-0.676582703617
ACH-000763,-0.267751085724
ACH-000764,-0.29884790308200004
ACH-000765,-0.367078336329
ACH-000766,-0.46119217084799996
ACH-000767,-0.126827185907
ACH-000768,-0.29426466269
ACH-000769,-0.256714112479
ACH-000770,-0.10943542863299999
ACH-000771,-0.16886910792399998
ACH-000773,-0.296322524722
ACH-000776,-0.10914647478900001
ACH-000777,-0.0677158149116
ACH-000778,-0.150113482808
ACH-000781,-0.0884130334725
ACH-000782,-0.19754832098900002
ACH-000783,-0.210110730506
ACH-000784,-0.248737465416
ACH-000785,-0.441537176919
ACH-000787,-0.34415028129
ACH-000788,-0.159282483312
ACH-000791,-0.241915217711
ACH-000792,-0.137339578894
ACH-000794,-0.156487022704
ACH-000796,-0.14859568975600002
ACH-000799,0.0612213991301
ACH-000800,-0.0453905871418
ACH-000802,-0.212399409504
ACH-000804,-0.311558052726
ACH-000805,-0.299440088936
ACH-000809,-0.204543243002
ACH-000810,-0.303667910476
ACH-000811,-0.166498552124
ACH-000817,-0.249243879897
ACH-000819,-0.18407793316399998
ACH-000820,0.0888166087747
ACH-000821,-0.46050392875699997
ACH-000822,-0.33820464614
ACH-000823,-0.295750754982
ACH-000824,-0.206912714948
ACH-000827,-0.152829674402
ACH-000829,-0.32069070479600004
ACH-000831,-0.110639181514
ACH-000832,-0.16219906064300002
ACH-000833,-0.13810379993799998
ACH-000834,-0.409999675038
ACH-000835,-0.0673187017271
ACH-000836,-0.424353412891
ACH-000837,-0.009158706582180001
ACH-000838,-0.403582590547
ACH-000839,-0.0617604664281
ACH-000840,-0.20939619652600003
ACH-000841,-0.24065818764400002
ACH-000843,-0.298364959053
ACH-000846,-0.33233901597300003
ACH-000847,0.008811097701799999
ACH-000848,-0.406559824045
ACH-000849,-0.228903916971
ACH-000851,-0.0198090507515
ACH-000855,-0.29894751357
ACH-000856,-0.11982752769000002
ACH-000858,-0.0735960964127
ACH-000859,-0.363795299573
ACH-000861,-0.34061768104
ACH-000862,-0.0283544366045
ACH-000865,-0.405055473729
ACH-000866,-0.117665509061
ACH-000867,-0.262580531435
ACH-000869,-0.418639589049
ACH-000872,-0.0545373315288
ACH-000873,-0.40328770057400004
ACH-000876,-0.105139804131
ACH-000878,-0.294803311933
ACH-000880,-0.462894957009
ACH-000881,-0.27524526119000003
ACH-000882,-0.40790466246
ACH-000884,0.150888856644
ACH-000885,-0.126715116237
ACH-000887,-0.23400475217099997
ACH-000888,-0.21671312031999998
ACH-000889,-0.308427796839
ACH-000890,-0.211530809226
ACH-000896,-0.20655745639000003
ACH-000898,-0.405347504274
ACH-000900,-0.228525918229
ACH-000901,-0.138935797391
ACH-000905,-0.0954682544887
ACH-000906,-0.103276170581
ACH-000907,-0.458438675397
ACH-000910,-0.033921000809
ACH-000911,-0.152560668322
ACH-000912,-0.0350619060181
ACH-000913,-0.373772615488
ACH-000915,-0.08938298357719998
ACH-000916,0.167535580042
ACH-000917,-0.46074139709
ACH-000921,-0.274462529414
ACH-000924,-0.278318700773
ACH-000926,-0.205673214869
ACH-000928,-0.142150839818
ACH-000929,-0.36334064787799997
ACH-000932,-0.317623284866
ACH-000935,0.0197853114812
ACH-000936,-0.41328573183
ACH-000937,-0.07248196810860001
ACH-000938,-0.232327686116
ACH-000939,-0.041390256551300006
ACH-000941,-0.197503511073
ACH-000943,-0.178892590856
ACH-000946,-0.190091856774
ACH-000947,-0.17554371264600002
ACH-000948,-0.193676355394
ACH-000950,-0.67754573991
ACH-000953,-0.17329120858
ACH-000957,-0.25420757982500003
ACH-000958,0.0195712248568
ACH-000960,-0.0270888677837
ACH-000963,-0.004668313553850001
ACH-000968,-0.408018250744
ACH-000969,-0.237216896314
ACH-000973,-0.241882501793
ACH-000974,-0.22959147039900002
ACH-000975,-0.114537584988
ACH-000976,-0.03733125782769999
ACH-000978,-0.330022066463
ACH-000980,-0.154016551111
ACH-000984,-0.319435735742
ACH-000986,-0.177409595525
ACH-000988,-0.010193304114600002
ACH-000993,-0.0378338419171
ACH-000994,-0.259903055315
ACH-000996,-0.20898900390099998
ACH-001001,-0.166869608312
ACH-001020,0.07041076209439999
ACH-001028,-0.18025161519000002
ACH-001031,-0.287439098979
ACH-001038,-0.171877947816
ACH-001048,-0.219571476832
ACH-001050,-0.232910309954
ACH-001053,0.08432217954900001
ACH-001054,-0.265490674859
ACH-001061,-0.160051952331
ACH-001067,-0.285760830676
ACH-001075,-0.108377734452
ACH-001096,-0.158927166585
ACH-001128,-0.328851785119
ACH-001134,-0.11321161009500001
ACH-001151,-0.295888051887
ACH-001163,-0.38319509846600003
ACH-001164,-0.106842644709
ACH-001173,-0.013484183312600002
ACH-001183,-0.264167065891
ACH-001184,-0.147829475338
ACH-001190,-0.24245351561099998
ACH-001192,-0.230052158605
ACH-001193,-0.0887033278838
ACH-001196,-0.150474436374
ACH-001197,-0.19633893768599997
ACH-001205,-0.37762290600299997
ACH-001211,-0.138441624401
ACH-001212,-0.530812341998
ACH-001228,-0.22162055017700003
ACH-001232,-0.124622389016
ACH-001239,-0.046588824422000005
ACH-001274,-0.06012587891269999
ACH-001275,-0.29002717493200003
ACH-001277,-0.0130312346545
ACH-001278,-0.334948915559
ACH-001280,-0.17473655058600002
ACH-001283,-0.151873907178
ACH-001289,-0.04336952889930001
ACH-001295,-0.154459091296
ACH-001300,-0.47630478007700006
ACH-001301,-0.32736674652
ACH-001302,0.059365150373099994
ACH-001303,-0.506455454943
ACH-001306,-0.170043668497
ACH-001318,-0.522081154592
ACH-001322,-0.249266504701
ACH-001328,-0.0659473360639
ACH-001332,-0.717602227835
ACH-001333,-0.14948950711
ACH-001336,-0.333551194056
ACH-001340,-0.187639791568
ACH-001346,-0.331170039532
ACH-001353,-0.145161438258
ACH-001354,-0.190888400878
ACH-001367,-0.0511296886881
ACH-001368,-0.14906782543299998
ACH-001374,-0.216761754923
ACH-001375,-0.15440843386800002
ACH-001377,-0.17171961153499998
ACH-001380,-0.29968407035
ACH-001391,-0.540959019573
ACH-001407,-0.313754356347
ACH-001408,-0.232213781904
ACH-001413,-0.18162054840300002
ACH-001430,-0.27503721145599996
ACH-001431,-0.17326073649999998
ACH-001450,0.107226948352
ACH-001496,-0.297661931647
ACH-001500,-0.28214093067699997
ACH-001521,-0.141580307853
ACH-001523,-0.34277861445
ACH-001532,-0.108519636369
ACH-001536,-0.102140340594
ACH-001550,-0.18622744581700001
ACH-001552,-0.237048727511
ACH-001554,-0.36878359423699997
ACH-001645,-0.17367984455
ACH-001654,-0.158210094181
ACH-001715,-0.0366054085439
ACH-001735,-0.22417537582199998
ACH-001736,-0.22841199073399998
ACH-001737,-0.403017674505
ACH-001740,-0.316983711982
ACH-001745,-0.371047560854
ACH-001750,-0.07386481083989999
ACH-001765,-0.231199261701
ACH-001956,-0.296242214837
ACH-001957,-0.423520006057
