,RHEB (6009)
ACH-000317,-0.44294439953599996
ACH-000318,-0.34026438995700004
ACH-000319,-0.36217874876999995
ACH-000320,-0.472394212131
ACH-000322,-0.199994298827
ACH-000323,-0.86736878092
ACH-000324,-0.37791309326800004
ACH-000329,-0.584804814243
ACH-000330,-0.254570574971
ACH-000331,-0.782811564835
ACH-000332,-0.5634791748669999
ACH-000334,-0.835185871055
ACH-000335,-0.487340297673
ACH-000336,-0.44198338016000005
ACH-000337,-0.603669549926
ACH-000339,-0.6228005147600001
ACH-000341,-0.507324186449
ACH-000348,-0.277966123059
ACH-000350,-0.529807986295
ACH-000352,-0.5467772658169999
ACH-000356,-0.654437777964
ACH-000361,-0.599861365542
ACH-000362,-0.640238296657
ACH-000363,-0.398039751469
ACH-000364,-0.544367468059
ACH-000365,-0.519405930738
ACH-000366,-0.0007063046423470001
ACH-000368,-0.480585151405
ACH-000374,-0.317315032934
ACH-000375,-0.555125840068
ACH-000376,-0.623250766076
ACH-000381,-0.795451509691
ACH-000383,-0.86674214551
ACH-000387,-0.39329729341799996
ACH-000389,-0.471989513156
ACH-000390,-0.308602509059
ACH-000393,-0.448482500743
ACH-000395,-0.661427802003
ACH-000397,-0.542313038268
ACH-000401,-0.524048285972
ACH-000402,-0.74484305471
ACH-000403,-0.8144922033959999
ACH-000404,-0.104873748393
ACH-000406,-0.46223826252300004
ACH-000407,-0.7717205569750001
ACH-000408,-0.537293770238
ACH-000410,-0.411775304593
ACH-000411,-0.569889115035
ACH-000414,-0.35554692264
ACH-000415,-0.5751888139720001
ACH-000416,-0.557737193733
ACH-000420,-0.485018463887
ACH-000421,-0.238618206709
ACH-000424,-0.69959252771
ACH-000425,-0.524308917491
ACH-000426,-0.256864899934
ACH-000427,-0.615820978809
ACH-000433,-0.607347379793
ACH-000436,-0.220939087673
ACH-000444,-0.798331640976
ACH-000445,-0.39836719070200005
ACH-000448,-0.660779647314
ACH-000450,-0.407558850039
ACH-000452,-0.225721470127
ACH-000454,-0.377568441626
ACH-000458,-0.468859434944
ACH-000459,-0.20925661754799998
ACH-000460,-0.545626859153
ACH-000461,-0.307912313632
ACH-000463,-0.553906858296
ACH-000464,-0.693629777475
ACH-000466,-0.533628904461
ACH-000467,-0.398428841298
ACH-000468,-0.501490144318
ACH-000469,-0.8377273845059999
ACH-000470,-0.366446874501
ACH-000471,-0.859048667869
ACH-000472,-0.5325404643689999
ACH-000473,-0.48932394728699996
ACH-000475,-0.702107363525
ACH-000476,-0.460746532056
ACH-000477,-0.221945315946
ACH-000480,-0.393857066552
ACH-000481,-0.644432552496
ACH-000483,-0.607806403869
ACH-000484,-0.735788580196
ACH-000485,-0.391983638316
ACH-000486,-0.554817696536
ACH-000487,-0.7723326671999999
ACH-000488,-0.633377213884
ACH-000490,-0.423874495964
ACH-000491,-0.418187458532
ACH-000495,-0.473767953008
ACH-000496,-0.7114304934000001
ACH-000499,-0.45630941078000004
ACH-000500,-0.07940984838880001
ACH-000502,-0.678172836751
ACH-000503,-0.158185654163
ACH-000505,-0.311814007647
ACH-000507,-0.20117728846000002
ACH-000510,-0.36798043547799997
ACH-000511,-0.700715555961
ACH-000512,-0.228878932344
ACH-000516,-0.0687022765114
ACH-000517,-0.33729931803900004
ACH-000518,-0.37052422335199997
ACH-000520,-0.584180529173
ACH-000521,-0.568317918902
ACH-000522,-0.721898203601
ACH-000524,-0.642679688828
ACH-000527,-0.459308914576
ACH-000528,-0.504946788076
ACH-000537,-0.782251852373
ACH-000541,-0.877503079309
ACH-000542,-0.805740909413
ACH-000544,-0.455129578812
ACH-000545,-0.644519914751
ACH-000547,-0.544566987635
ACH-000548,-0.376638910489
ACH-000549,-0.6718061936409999
ACH-000550,-0.687609486988
ACH-000552,-0.351927474925
ACH-000556,-0.7995679366940001
ACH-000557,-0.08595510918410001
ACH-000570,-0.612291805045
ACH-000571,-0.436394747254
ACH-000573,-0.350066063579
ACH-000576,0.317825519355
ACH-000580,-0.164897591802
ACH-000584,-0.47821240999700004
ACH-000585,-0.35761038557999997
ACH-000588,-0.14481566617699998
ACH-000589,-0.390424500997
ACH-000591,-0.708864712082
ACH-000593,-0.83672413703
ACH-000600,-0.791703363471
ACH-000601,-0.521406127834
ACH-000604,-0.602654730011
ACH-000605,-0.570476513856
ACH-000606,-0.729809238419
ACH-000608,-0.358801442443
ACH-000614,-0.231975308134
ACH-000616,-0.716947164068
ACH-000618,-0.580482050781
ACH-000619,-0.5568378137100001
ACH-000620,-0.106044544392
ACH-000621,-0.23980371850499999
ACH-000622,-0.499128120191
ACH-000623,-0.34696794102
ACH-000624,-0.685921379172
ACH-000627,-0.693596281479
ACH-000630,-0.6113029251950001
ACH-000632,-0.12316424022
ACH-000633,-0.279382007419
ACH-000637,-0.0822533148203
ACH-000638,-0.268035680095
ACH-000646,-0.421901200367
ACH-000647,-0.420352637719
ACH-000648,-0.24389729848299999
ACH-000649,-0.395635177888
ACH-000651,-0.31505269399700003
ACH-000652,-0.521999118447
ACH-000653,-0.0825107110294
ACH-000657,-0.392328957301
ACH-000658,-0.06908007552249999
ACH-000661,-0.377808806831
ACH-000662,-0.5273220340079999
ACH-000663,-0.533042007069
ACH-000665,-0.555927112315
ACH-000671,-0.32788222723099997
ACH-000673,-0.7328725707800001
ACH-000676,0.0760866531618
ACH-000677,-0.230888288054
ACH-000681,-0.548983118616
ACH-000682,-0.723077086117
ACH-000683,-0.23350361331099997
ACH-000684,-0.699919679442
ACH-000688,-0.614034161637
ACH-000693,-0.54338108743
ACH-000694,-0.520937441564
ACH-000695,-0.229551931307
ACH-000696,-0.296200362705
ACH-000697,-0.23095054045699998
ACH-000699,-0.367183676664
ACH-000701,-0.513451877339
ACH-000706,-0.40519994931000003
ACH-000711,-0.740781225582
ACH-000713,-0.026253175654000004
ACH-000714,-0.396438551995
ACH-000718,-0.598748991656
ACH-000720,-0.554049598309
ACH-000721,-0.23742529832400003
ACH-000724,-0.24794854008900002
ACH-000725,-0.504609570064
ACH-000732,-0.5170020913310001
ACH-000734,-0.598647377375
ACH-000735,-0.510338558609
ACH-000736,-0.502801885832
ACH-000738,-0.451071364564
ACH-000746,0.0191681350132
ACH-000747,-0.535155997654
ACH-000748,-0.655692775637
ACH-000753,-0.013019800294000001
ACH-000756,-0.340045050472
ACH-000757,-0.134566680489
ACH-000758,0.00861128683067
ACH-000760,-0.288793426964
ACH-000763,-0.43115670146799995
ACH-000764,-0.320052620326
ACH-000765,-0.038819203883300006
ACH-000766,-0.969424805714
ACH-000767,-0.121779214294
ACH-000768,-0.432290936606
ACH-000769,-0.5181000483579999
ACH-000770,-0.39785529370899997
ACH-000771,-0.312121419562
ACH-000773,-0.182463665746
ACH-000776,-0.5592878857060001
ACH-000777,-0.5709332917809999
ACH-000778,-0.19192583537900001
ACH-000781,-0.560623355598
ACH-000782,-0.102803555426
ACH-000783,-0.7997249088480001
ACH-000784,-0.50734053654
ACH-000785,-0.40497522959
ACH-000787,-0.291679006407
ACH-000788,-0.0986832454915
ACH-000791,-0.639193298474
ACH-000792,-0.514152584362
ACH-000794,-0.662541526765
ACH-000796,-0.951061444968
ACH-000799,-0.541703191055
ACH-000800,-0.286444163609
ACH-000802,-0.199035168435
ACH-000804,-0.557234353465
ACH-000805,-0.111844947793
ACH-000809,-0.5528060036169999
ACH-000810,0.321205544744
ACH-000811,-0.7767180032340001
ACH-000817,-0.638159769469
ACH-000819,-0.402991937441
ACH-000820,-0.5563969900460001
ACH-000821,0.06387318304819999
ACH-000822,-0.127882859471
ACH-000823,-0.528285050903
ACH-000824,-0.253965157876
ACH-000827,-0.49387393204999996
ACH-000829,-0.31345493437800004
ACH-000831,-0.475630173048
ACH-000832,-0.393886195161
ACH-000833,0.134039856395
ACH-000834,-0.602904092163
ACH-000835,-0.588742540523
ACH-000836,-0.671796373753
ACH-000837,-0.617916524507
ACH-000838,-0.31773603974500003
ACH-000839,-0.731270301554
ACH-000840,0.116729041598
ACH-000841,-0.282826962498
ACH-000843,-0.23958823646400002
ACH-000846,-0.425379992433
ACH-000847,-0.5954612728809999
ACH-000848,-0.33741962741
ACH-000849,-0.494959477937
ACH-000851,-0.742124887734
ACH-000855,-0.467251386289
ACH-000856,-0.387758234486
ACH-000858,-0.641660503466
ACH-000859,-0.582299675307
ACH-000861,-0.499313719742
ACH-000862,-0.54580806477
ACH-000865,-0.411111557823
ACH-000866,-0.287337166388
ACH-000867,-0.370452412314
ACH-000869,-0.797376330427
ACH-000872,-0.407856000877
ACH-000873,-0.47493154554
ACH-000876,-0.655575595308
ACH-000878,-0.595170330114
ACH-000880,-0.28577732241
ACH-000881,-0.332585398479
ACH-000882,-0.419648217522
ACH-000884,-0.5370797766200001
ACH-000885,-0.5689623548920001
ACH-000887,-0.847232232284
ACH-000888,-0.8144394618140001
ACH-000889,-0.257167296062
ACH-000890,-0.491437327084
ACH-000896,-0.5370682557909999
ACH-000898,-0.15839898449
ACH-000900,-0.281329733331
ACH-000901,-0.500687580709
ACH-000905,-0.522368819164
ACH-000906,-0.45525359397299997
ACH-000907,-0.413354111119
ACH-000910,-0.245670205264
ACH-000911,-0.551273748913
ACH-000912,-0.652589525824
ACH-000913,-0.238230221454
ACH-000915,-0.040612270843599994
ACH-000916,-0.479627399066
ACH-000917,-0.389410294396
ACH-000921,-0.70305223676
ACH-000924,-0.369536484887
ACH-000926,-0.34401639045500004
ACH-000928,-0.9280891067370001
ACH-000929,-0.229475747913
ACH-000932,-0.441319372676
ACH-000935,-0.627144907138
ACH-000936,-0.721622995413
ACH-000937,-0.048460677965599996
ACH-000938,0.18506580780999998
ACH-000939,-0.247981775825
ACH-000941,-0.488798013161
ACH-000943,-0.18243949287500003
ACH-000946,-0.28458524539700003
ACH-000947,-0.43057983574600006
ACH-000948,-0.175283874046
ACH-000950,-0.355709196289
ACH-000953,-0.132217131662
ACH-000957,-0.266231767424
ACH-000958,-0.513390673139
ACH-000960,-0.23994953436299998
ACH-000963,-0.491459765222
ACH-000968,-0.0238111468467
ACH-000969,-0.653761191658
ACH-000973,-0.257368091718
ACH-000974,-0.13701259961200002
ACH-000975,-0.481002027174
ACH-000976,-0.276728817109
ACH-000978,-0.311027077313
ACH-000980,-0.108259888274
ACH-000984,-0.13250799860999998
ACH-000986,-0.561425974648
ACH-000988,-0.251005954278
ACH-000993,-0.269876996633
ACH-000994,-0.20341380770300002
ACH-000996,-0.42589306730800003
ACH-001001,-0.5462845642899999
ACH-001020,-0.7983613101520001
ACH-001028,-0.5372357202260001
ACH-001031,-0.368477984804
ACH-001038,-0.491480779093
ACH-001048,-0.558834904669
ACH-001050,-0.35366258725999994
ACH-001053,-0.46069974919
ACH-001054,-0.57514147079
ACH-001061,-0.197009805398
ACH-001067,-0.512724760375
ACH-001075,-0.31677068975699996
ACH-001096,-0.101112236029
ACH-001128,-1.3166608128
ACH-001134,-0.165816762292
ACH-001151,-0.563008944915
ACH-001163,-0.685207510857
ACH-001164,-0.30115031838399997
ACH-001173,-0.549319547197
ACH-001183,-0.73200892049
ACH-001184,-0.0750192007258
ACH-001190,-0.48861925975299997
ACH-001192,-0.605976804081
ACH-001193,-0.414017196483
ACH-001196,-0.499176816819
ACH-001197,-0.25671803180999997
ACH-001205,-0.999801768317
ACH-001211,-0.580178303775
ACH-001212,-0.687088390908
ACH-001228,-0.0664545759566
ACH-001232,-0.916485937317
ACH-001239,-0.507924448552
ACH-001274,-0.5882324044030001
ACH-001275,-0.24678793409000002
ACH-001277,-0.312213800875
ACH-001278,-0.619655853974
ACH-001280,-0.5040093529190001
ACH-001283,-0.454974638449
ACH-001289,-0.19733282172400002
ACH-001295,-0.238473568206
ACH-001300,-0.657328434014
ACH-001301,-0.42262474245
ACH-001302,-0.581375688696
ACH-001303,-0.469681868941
ACH-001306,-0.606606786785
ACH-001318,-0.593250894537
ACH-001322,-0.534154190812
ACH-001328,-0.6575262831440001
ACH-001332,-0.7761723390109999
ACH-001333,-0.296566365931
ACH-001336,-0.509122129457
ACH-001340,-0.511103593465
ACH-001346,-0.525144570634
ACH-001353,-0.42671657708599997
ACH-001354,-0.22435834095600002
ACH-001367,-0.29650445612599996
ACH-001368,-0.658838551005
ACH-001374,-0.39427016513700003
ACH-001375,-0.891257340598
ACH-001377,-0.43871568195699995
ACH-001380,-0.437231365621
ACH-001391,-0.287871118383
ACH-001407,-0.422789700666
ACH-001408,-0.287886260353
ACH-001413,-0.5870836446050001
ACH-001430,-0.73295423926
ACH-001431,-0.54316378813
ACH-001450,-0.674026419681
ACH-001496,-0.555058435127
ACH-001500,-0.49200163033100003
ACH-001521,0.12902543257000001
ACH-001523,-0.300253005761
ACH-001532,-0.608673101443
ACH-001536,-0.62716573861
ACH-001550,-0.595517520031
ACH-001552,-0.310686238124
ACH-001554,-0.522785956331
ACH-001645,-0.352681497437
ACH-001654,-0.7402531705390001
ACH-001715,-0.574318484553
ACH-001735,-0.032107764194499996
ACH-001736,-0.301290125139
ACH-001737,-0.794012804985
ACH-001740,-0.25123694684500003
ACH-001745,-0.04310253552630001
ACH-001750,-0.502921239932
ACH-001765,-0.221291642089
ACH-001956,-0.493172857387
ACH-001957,-0.515693730845
