,TMPRSS11D (9407)
ACH-000004,0.158150592579
ACH-000007,-0.113887354124
ACH-000009,-0.06420833583800001
ACH-000011,0.0943824143908
ACH-000012,-0.10859898409600001
ACH-000013,0.025511890601200002
ACH-000014,0.05718443807469999
ACH-000015,-0.122358922182
ACH-000017,-0.0107881766589
ACH-000018,-0.09443262828360001
ACH-000019,-0.0645257865689
ACH-000021,0.023508702001299998
ACH-000022,0.0185287976178
ACH-000025,0.0632850599928
ACH-000028,-0.0815968289927
ACH-000030,0.0418419706909
ACH-000035,-0.027221664552
ACH-000036,0.244882097334
ACH-000037,0.144426927796
ACH-000039,0.0148865718286
ACH-000040,0.10322119908199999
ACH-000041,-0.059697407632900004
ACH-000042,0.0199856351847
ACH-000045,0.05990750781240001
ACH-000047,0.12678423080499998
ACH-000052,0.0425607815558
ACH-000053,0.0325098372801
ACH-000054,-0.012935220597700001
ACH-000055,0.19252962915600003
ACH-000060,-0.0883985333233
ACH-000067,0.10162503281600001
ACH-000070,0.166451952239
ACH-000075,0.0285081551334
ACH-000078,-0.0104550555955
ACH-000082,0.150399448794
ACH-000085,0.162127398985
ACH-000086,0.140519092224
ACH-000087,0.0953093500626
ACH-000092,0.06534658866399999
ACH-000095,0.09031997532500001
ACH-000097,-0.033609889686599996
ACH-000098,0.0264792496088
ACH-000099,0.14489729521199998
ACH-000108,0.0997477351242
ACH-000113,0.0290807152623
ACH-000115,0.197122235913
ACH-000116,-0.0130500874219
ACH-000118,0.0322814425012
ACH-000120,-0.141919460923
ACH-000123,-0.056454330599699995
ACH-000127,-0.0375483527766
ACH-000128,0.0674365568773
ACH-000132,0.021254410433299998
ACH-000133,-0.008834623763879999
ACH-000137,-0.0644964837929
ACH-000138,0.10104606421
ACH-000142,-0.0728713125286
ACH-000143,-0.079112780188
ACH-000146,0.0118435594458
ACH-000148,-0.035808303719099994
ACH-000150,0.13598620634199998
ACH-000152,0.0347096606099
ACH-000153,-0.337135741048
ACH-000159,-0.0194173396486
ACH-000160,-0.174559762806
ACH-000163,-0.0540224453495
ACH-000167,0.198783033881
ACH-000168,0.247708402067
ACH-000169,0.0055492793082799995
ACH-000178,-0.0297649552928
ACH-000182,0.159473925964
ACH-000183,0.0496969505315
ACH-000188,0.0299489620903
ACH-000189,-0.134840513067
ACH-000190,0.259055937055
ACH-000198,0.0829209225078
ACH-000204,0.26116361465300003
ACH-000206,0.0570077223872
ACH-000207,0.12381224647399999
ACH-000211,-0.056343070232
ACH-000215,-0.011411197522400001
ACH-000221,-0.0912150326915
ACH-000222,0.0371384887181
ACH-000223,0.0125320216056
ACH-000226,-0.0649307602701
ACH-000227,0.136580895778
ACH-000228,0.029221886521400002
ACH-000231,0.167711423523
ACH-000232,0.0659969467875
ACH-000233,0.027783539832099996
ACH-000234,0.252263202235
ACH-000235,0.137005078639
ACH-000237,-0.0638236578939
ACH-000238,0.159599657326
ACH-000243,-0.0118297164761
ACH-000244,-0.245486197951
ACH-000246,0.0675199838965
ACH-000248,0.0469916497557
ACH-000250,0.053130003465
ACH-000251,0.23326981849
ACH-000253,0.0176406559213
ACH-000255,0.10918856594000001
ACH-000256,0.0636123076148
ACH-000257,0.0883362526066
ACH-000258,0.345249274606
ACH-000259,0.0371232441065
ACH-000260,-0.0247097389838
ACH-000261,0.0618488112239
ACH-000262,0.058548902456199994
ACH-000263,0.14670540093
ACH-000264,0.0407486679937
ACH-000265,-0.0802709941443
ACH-000266,0.128197975756
ACH-000272,0.10796306758400001
ACH-000273,0.08516205766560002
ACH-000274,0.136481182515
ACH-000277,0.0961551234898
ACH-000278,0.222314876614
ACH-000279,-0.10963661523700001
ACH-000280,0.00239395373549
ACH-000281,0.0890578009939
ACH-000288,0.09257093533189999
ACH-000291,0.179716066286
ACH-000293,-0.0220430529236
ACH-000294,0.0441590167384
ACH-000295,0.126255870713
ACH-000296,0.245487981808
ACH-000302,-0.008368469818770001
ACH-000304,-0.0580661893324
ACH-000307,0.012960487678
ACH-000308,-0.0754855988321
ACH-000310,0.09058677012739999
ACH-000311,0.149482715264
ACH-000312,0.147469798014
ACH-000315,0.18351849393800002
ACH-000316,-0.07125170617410001
ACH-000317,-0.130144281545
ACH-000318,-0.057646278125
ACH-000319,-0.00576982857568
ACH-000320,-0.151835828221
ACH-000322,-0.05800121966630001
ACH-000323,-0.059838888350300004
ACH-000324,-0.035861366542800005
ACH-000329,0.18559745105300002
ACH-000330,-0.235029785829
ACH-000331,0.100070789981
ACH-000332,0.030617269399900005
ACH-000334,-0.0543051977255
ACH-000335,-0.206009058323
ACH-000336,-0.6606914781669999
ACH-000337,-0.0751387449788
ACH-000339,-0.0311411547462
ACH-000341,-0.22224556413000002
ACH-000348,-0.0398162225267
ACH-000350,-0.138966482272
ACH-000352,-0.0783934163248
ACH-000356,0.122827270033
ACH-000361,-0.135694163824
ACH-000362,0.131561526244
ACH-000363,0.00522613299222
ACH-000364,-0.219111969887
ACH-000365,0.00387694743348
ACH-000366,0.0376701774656
ACH-000368,0.0307181222372
ACH-000374,-0.133734369302
ACH-000375,-0.08477447659460001
ACH-000376,0.084114829101
ACH-000381,0.0406066185126
ACH-000383,-0.08597949109580001
ACH-000387,0.0610063546093
ACH-000389,0.0374540223729
