,DIP2A (23181)
ACH-000004,-0.0968935335409
ACH-000007,0.17310034847300002
ACH-000009,0.0328517083187
ACH-000011,-0.029270145290799996
ACH-000012,0.0198464619218
ACH-000013,0.118919240896
ACH-000014,0.327549345331
ACH-000015,0.146510324231
ACH-000017,-0.125691553101
ACH-000018,0.109597133811
ACH-000019,0.0875780676145
ACH-000021,0.12199328590500001
ACH-000022,-0.0671335400278
ACH-000025,-0.00332699322774
ACH-000028,-0.0984540212713
ACH-000030,-0.0131315918842
ACH-000035,0.152302522808
ACH-000036,-0.0409007382546
ACH-000037,-0.237621467272
ACH-000039,-0.126291696614
ACH-000040,0.139392680771
ACH-000041,0.040569021889199995
ACH-000042,0.0869603204926
ACH-000045,0.168769581711
ACH-000047,-0.0189502688188
ACH-000052,-0.020916949878700002
ACH-000053,-0.010828210561600002
ACH-000054,0.00472145319049
ACH-000055,0.245267926287
ACH-000060,-0.00264443795238
ACH-000067,0.0467762100141
ACH-000070,0.0736434224523
ACH-000075,-0.0100583054727
ACH-000078,-0.11523930985200001
ACH-000082,-0.148052358346
ACH-000085,-0.012061271535200003
ACH-000086,0.10903722958900001
ACH-000087,-0.036447827026
ACH-000092,0.0761126217317
ACH-000095,0.10825716012499999
ACH-000097,0.043410153341
ACH-000098,0.06970964627000001
ACH-000099,-0.0243797637895
ACH-000108,0.11566751039
ACH-000113,0.200498075902
ACH-000115,0.18916966641
ACH-000116,-0.048047078324
ACH-000118,0.176960795769
ACH-000120,0.053551429416500006
ACH-000123,-0.082976361803
ACH-000127,-0.030728330798900003
ACH-000128,0.031107806102800003
ACH-000132,0.0714699948003
ACH-000133,0.142770177617
ACH-000137,0.132320853841
ACH-000138,0.155532095118
ACH-000142,-0.073225126259
ACH-000143,0.0207917822841
ACH-000146,0.0020164194294899998
ACH-000148,-0.0567768618039
ACH-000150,-0.309802507881
ACH-000152,0.005608201005310001
ACH-000153,0.22824007723099998
ACH-000159,-0.0207625437774
ACH-000160,0.09212161822720001
ACH-000163,0.05514917109680001
ACH-000167,-0.299884851717
ACH-000168,-0.037305724839800006
ACH-000169,-0.0955113302301
ACH-000178,0.0615428286864
ACH-000182,0.17451312707199998
ACH-000183,-0.108855049359
ACH-000188,0.114245838797
ACH-000189,-0.265619086713
ACH-000190,0.153904388937
ACH-000198,0.00118029699468
ACH-000204,-0.105354050938
ACH-000206,0.18175088958000002
ACH-000207,-0.159599518595
ACH-000211,0.042400794111299996
ACH-000215,0.030470045184299997
ACH-000221,0.087576421432
ACH-000222,0.14614026596899998
ACH-000223,-0.016112335918
ACH-000226,0.166443967008
ACH-000227,-0.227370935165
ACH-000228,0.166334615789
ACH-000231,-0.131502165488
ACH-000232,0.14751126235200002
ACH-000233,0.00322220651624
ACH-000234,-0.07481809465530001
ACH-000235,0.08498025408510002
ACH-000237,0.07882523740960001
ACH-000238,-0.166125194234
ACH-000243,0.09428629801459999
ACH-000244,-0.266470931592
ACH-000246,0.121087630513
ACH-000248,0.0401307482804
ACH-000250,0.00251672734023
ACH-000251,0.0605023709425
ACH-000253,-0.0213582755669
ACH-000255,0.0891435990354
ACH-000256,-0.0101390472398
ACH-000257,-0.22644219795200002
ACH-000258,0.0436309221859
ACH-000259,-0.008590933277219999
ACH-000260,-0.0554281586663
ACH-000261,0.0008566715295519999
ACH-000262,0.16817818216400002
ACH-000263,0.059842311244599995
ACH-000264,-0.140845011153
ACH-000265,0.189312817719
ACH-000266,-0.051671797966
ACH-000272,0.0167677187112
ACH-000273,0.0947766860501
ACH-000274,-0.0918034971558
ACH-000277,0.183170024446
ACH-000278,-0.126938566762
ACH-000279,0.09557866050760001
ACH-000280,-0.0125582183595
ACH-000281,0.122990991389
ACH-000288,-0.059417876434000004
ACH-000291,0.14630682949100002
ACH-000293,-0.143224224831
ACH-000294,0.00169642074031
ACH-000295,0.36813064221600006
ACH-000296,0.031058761243400002
ACH-000302,0.18108992276099997
ACH-000304,-0.18012180300500003
ACH-000307,0.083073403454
ACH-000308,0.048396598352
ACH-000310,-0.0805339467132
ACH-000311,0.00786728592388
ACH-000312,0.0938315755879
ACH-000315,0.0090661735097
ACH-000316,0.116879840429
ACH-000317,0.0956255741178
ACH-000318,0.180560432083
ACH-000319,0.247832308876
ACH-000320,0.300288356607
ACH-000322,0.147183809299
