,SOHLH1 (402381)
ACH-000004,0.11430562706700001
ACH-000007,-0.348576252497
ACH-000009,-0.42060349590400004
ACH-000011,-0.242322810508
ACH-000012,-0.195626904549
ACH-000013,-0.305105789722
ACH-000014,-0.0915609260269
ACH-000015,-0.35568977621
ACH-000017,-0.07975721456889999
ACH-000018,-0.134948880866
ACH-000019,0.19253094247000002
ACH-000021,-0.132889194184
ACH-000022,-0.303102041483
ACH-000025,-0.107184313898
ACH-000028,0.031330562296500004
ACH-000030,-0.14826923309
ACH-000035,0.129205623243
ACH-000036,-0.126869285921
ACH-000037,-0.34778806560500003
ACH-000039,-0.0164311669951
ACH-000040,-0.134340932348
ACH-000041,-0.279357624267
ACH-000042,-0.407358739563
ACH-000045,-0.30470753754700003
ACH-000047,-0.190432727663
ACH-000052,-0.48493306336900005
ACH-000053,-0.227582107544
ACH-000054,-0.41412047128300006
ACH-000055,-0.210188726995
ACH-000060,0.0442195458536
ACH-000067,-0.0990259941206
ACH-000070,-0.08852610521069999
ACH-000075,-0.141418407085
ACH-000078,-0.158013191176
ACH-000082,-0.0311483040495
ACH-000085,-0.348839809883
ACH-000086,-0.056912435449900003
ACH-000087,-0.496910264806
ACH-000092,-0.252761203317
ACH-000095,-0.11729364227700001
ACH-000097,-0.141102379542
ACH-000098,-0.0687210269097
ACH-000099,-0.29363724773
ACH-000108,-0.240573131039
ACH-000113,-0.155657227191
ACH-000115,-0.18134291875999997
ACH-000116,-0.299015259573
ACH-000118,-0.295365773994
ACH-000120,0.0765013407742
ACH-000123,-0.0532279814784
ACH-000127,-0.104154069968
ACH-000128,-0.353491364626
ACH-000132,-0.35658731839599994
ACH-000133,-0.10631291611600001
ACH-000137,-0.591193977062
ACH-000138,-0.185522437324
ACH-000142,-0.140876885799
ACH-000143,-0.26872885865400004
ACH-000146,-0.17385704994399998
ACH-000148,-0.110985107098
ACH-000150,-0.053040972899699994
ACH-000152,-0.21963951688900002
ACH-000153,-0.104229592518
ACH-000159,-0.27995481481600004
ACH-000160,-0.0815623199853
ACH-000163,-0.211292392399
ACH-000167,0.0155729540588
ACH-000168,-0.48268809885799996
ACH-000169,-0.312426697358
ACH-000178,-0.341348869203
ACH-000182,-0.155572887319
ACH-000183,-0.15308780288100002
ACH-000188,-0.214515052954
ACH-000189,-0.26382380493200003
ACH-000190,-0.35880454422799996
ACH-000198,-0.267802104213
ACH-000204,-0.22070899894499998
ACH-000206,-0.16073745055299998
ACH-000207,-0.224255683522
ACH-000211,-0.14543652898700002
ACH-000215,-0.306480422629
ACH-000221,-0.114447065443
ACH-000222,0.0385509987166
ACH-000223,-0.0284386902569
ACH-000226,-0.152203522023
ACH-000227,-0.41748943189599996
ACH-000228,-0.18400546422800002
ACH-000231,-0.189880827526
ACH-000232,-0.136178760658
ACH-000233,-0.259511906156
ACH-000234,-0.114324559178
ACH-000235,-0.205527459884
ACH-000237,-0.35991726512100003
ACH-000238,-0.475172724182
ACH-000243,-0.125765681071
ACH-000244,-0.787959481683
ACH-000246,-0.293697849839
ACH-000248,-0.11467795168299999
ACH-000250,-0.31657956868799997
ACH-000251,-0.448983830423
ACH-000253,-0.243340739582
ACH-000255,-0.263976141057
ACH-000256,-0.30112537043800003
ACH-000257,-0.30047343585700004
ACH-000258,-0.182457726849
ACH-000259,-0.317654848414
ACH-000260,-0.258904859238
ACH-000261,-0.215919122562
ACH-000262,-0.21756990870700002
ACH-000263,-0.306333981024
ACH-000264,-0.20108337496
ACH-000265,-0.255345187444
ACH-000266,-0.285854729682
ACH-000272,-0.44504102261600004
ACH-000273,-0.284568406676
ACH-000274,-0.10405539736099999
ACH-000277,-0.348868245119
ACH-000278,-0.154433204279
ACH-000279,-0.13607412836
ACH-000280,-0.0848596881805
ACH-000281,-0.244225461008
ACH-000288,0.0308350192759
ACH-000291,-0.19516796872900002
ACH-000293,-0.22221044413600002
ACH-000294,-0.259944016703
ACH-000295,-0.21274025869600002
ACH-000296,-0.17682632000999998
ACH-000302,-0.142938182716
ACH-000304,-0.14663914565199998
ACH-000307,-0.133095767706
ACH-000308,-0.197817197709
ACH-000310,-0.290281463015
ACH-000311,-0.264658256753
ACH-000312,-0.309986116487
ACH-000315,-0.198348166737
ACH-000316,-0.555648984794
ACH-000317,0.040528578974599994
ACH-000318,-0.256496941889
ACH-000319,-0.0059431894312
ACH-000320,-0.119940461273
ACH-000322,-0.17479259534000002
ACH-000323,-0.171070469085
ACH-000324,-0.23862503607500002
ACH-000329,-0.269449895924
ACH-000330,-0.193110506234
ACH-000331,-0.0907562447359
ACH-000332,-0.220817728182
ACH-000334,-0.0750110287065
ACH-000335,0.147105446223
ACH-000336,-0.300200813213
ACH-000337,-0.0968337607231
ACH-000339,-0.200413960977
ACH-000341,-0.116879036936
ACH-000348,-0.0777769861488
ACH-000350,-0.251951728083
ACH-000352,-0.207816277663
ACH-000356,-0.147423045507
ACH-000361,0.0302742794617
ACH-000362,-0.0160609461153
ACH-000363,-0.158786251396
ACH-000364,-0.17191076370900002
ACH-000365,-0.116308802027
ACH-000366,-0.280236275342
ACH-000368,-0.046541236288400005
ACH-000374,-0.09936590868589999
ACH-000375,-0.18374872972800002
ACH-000376,-0.17099139054499998
ACH-000381,-0.208031876213
ACH-000383,-0.285039175177
ACH-000387,-0.00521793082159
ACH-000389,-0.303269518043
ACH-000390,-0.110440158001
ACH-000393,-0.340072927638
ACH-000395,-0.27079120221299996
ACH-000397,-0.21279343460499997
ACH-000401,0.121216111002
ACH-000402,-0.444824324103
ACH-000403,-0.188718822329
ACH-000404,-0.528299234807
ACH-000406,-0.20264580656800002
ACH-000407,-0.185040854357
ACH-000408,0.0462349318644
ACH-000410,-0.20697199504500002
ACH-000411,-0.22243526711
ACH-000414,-0.110392628702
ACH-000415,-0.058167861919900005
ACH-000416,-0.214999654799
ACH-000420,-0.372426717598
ACH-000421,-0.190698093351
ACH-000424,-0.106234821137
ACH-000425,-0.0931695743774
ACH-000426,-0.0691203514605
ACH-000427,-0.0990532931407
ACH-000433,-0.26553436358800003
ACH-000436,-0.0346548706313
ACH-000444,-0.333728034803
ACH-000445,-0.40160453765199994
ACH-000448,-0.173217121195
ACH-000450,-0.452512353626
ACH-000452,-0.107063322358
ACH-000454,-0.339548342309
ACH-000458,-0.26294408593400004
ACH-000459,-0.0335116285653
ACH-000460,-0.167425158299
ACH-000461,-0.0939417745392
ACH-000463,0.00283117367977
ACH-000464,-0.304094564193
ACH-000466,-0.161710880103
ACH-000467,-0.173648830553
ACH-000468,-0.344540764353
ACH-000469,-0.238173008061
ACH-000470,-0.347313588412
ACH-000471,-0.26245913716499997
ACH-000472,-0.22015516941399998
ACH-000473,-0.140331563293
ACH-000475,-0.226848449245
ACH-000476,-0.0393930477341
ACH-000477,-0.324794852075
ACH-000480,-0.254186207838
ACH-000481,-0.052997140965900004
ACH-000483,-0.35359524259
ACH-000484,-0.0701496045695
ACH-000485,-0.18404370853799998
ACH-000486,-0.147352228701
ACH-000487,-0.11773293968599999
ACH-000488,-0.257637606645
ACH-000490,0.008993290408370002
ACH-000491,-0.294027154109
ACH-000495,-0.45798291449100004
ACH-000496,-0.13247167948799998
ACH-000499,-0.05512145248459999
ACH-000500,0.18655241127
ACH-000502,-0.0727514943429
ACH-000503,-0.20555958999600002
ACH-000505,-0.18255972996599998
ACH-000507,-0.312772542712
ACH-000510,-0.12813673765699998
ACH-000511,-0.0889245803786
ACH-000512,-0.277657507292
ACH-000516,-0.0894032163968
ACH-000517,-0.32125908040600004
ACH-000518,-0.050430164834699996
ACH-000520,-0.350740808058
ACH-000521,-0.195720181947
ACH-000522,-0.15193751034000003
ACH-000524,-0.19180352661
ACH-000527,-0.12066408949000001
ACH-000528,-0.229064740469
ACH-000537,-0.112668704397
ACH-000541,0.015539051342799998
ACH-000542,-0.103222450506
ACH-000544,-0.284973140043
ACH-000545,-0.08125893931039999
ACH-000547,-0.241244157905
ACH-000548,-0.172862711133
ACH-000549,-0.166015722864
ACH-000550,-0.36451680370300005
ACH-000552,-0.172950270114
ACH-000556,-0.07466067663999999
ACH-000557,-0.18156997535100003
ACH-000570,-0.152340323059
ACH-000571,-0.21235864278299998
ACH-000573,-0.25486078113899996
ACH-000576,-0.09983953739589999
ACH-000580,-0.210441123255
ACH-000584,-0.19687521443
ACH-000585,-0.286536863285
ACH-000588,-0.24309928809599998
ACH-000589,-0.11037956777899999
ACH-000591,-0.465427089876
ACH-000593,-0.361801612134
ACH-000600,-0.0632586090791
ACH-000601,-0.176720594109
ACH-000604,-0.120487857378
ACH-000605,-0.0415317031745
ACH-000606,-0.0349839866453
ACH-000608,-0.24509414031500001
ACH-000614,-0.0773534664516
ACH-000616,-0.109225314515
ACH-000618,-0.119784746079
ACH-000619,-0.653150410785
ACH-000620,-0.147207946979
ACH-000621,-0.29656649563799997
ACH-000622,-0.469108796532
ACH-000623,-0.103843630753
ACH-000624,-0.17675861246599997
ACH-000627,-0.36391757214500003
ACH-000630,-0.209872947797
ACH-000632,-0.159394829292
ACH-000633,-0.13515630633300002
ACH-000637,-0.324610014782
ACH-000638,-0.10720859510700001
ACH-000646,-0.277591937916
ACH-000647,0.010423494658500001
ACH-000648,-0.492345217658
ACH-000649,-0.267780436768
ACH-000651,-0.270545744531
ACH-000652,-0.327298909619
ACH-000653,-0.19079360744600002
ACH-000657,-0.16791337232999998
ACH-000658,-0.195632563788
ACH-000661,-0.13643888826099998
ACH-000662,-0.6043124619269999
ACH-000663,-0.20237840478100003
ACH-000665,-0.160491997383
ACH-000671,0.017482445953099997
ACH-000673,-0.122039850909
ACH-000676,-0.239867530417
ACH-000677,-0.274713633769
ACH-000681,-0.058568140849
ACH-000682,-0.090598360844
ACH-000683,-0.29806925253899996
ACH-000684,-0.0696180699476
ACH-000688,-0.27050622768599997
ACH-000693,-0.154340221244
ACH-000694,-0.159842259028
ACH-000695,-0.178901178018
ACH-000696,-0.248080079932
ACH-000697,-0.138500878602
ACH-000699,-0.17862736790199998
ACH-000701,-0.215249032264
ACH-000706,-0.244685218132
ACH-000711,-0.128045906288
ACH-000713,-0.140218626043
ACH-000714,0.0146419485998
ACH-000718,-0.177611228073
ACH-000720,-0.12566490960100002
ACH-000721,-0.229972389482
ACH-000724,-0.021326003749599996
ACH-000725,-0.031178125798900003
ACH-000732,-0.153869920905
ACH-000734,-0.184122436073
ACH-000735,-0.188340447271
ACH-000736,-0.26005382909
ACH-000738,-0.29556357869100003
ACH-000746,-0.167527999343
ACH-000747,-0.0710436646391
ACH-000748,-0.431012203873
ACH-000753,-0.17881268298900002
ACH-000756,-0.11652868424799999
ACH-000757,-0.129934243
ACH-000758,-0.254620009265
ACH-000760,-0.13162360303099999
ACH-000763,0.041212217636000005
ACH-000764,0.0451006073991
ACH-000765,-0.18028424823300002
ACH-000766,0.0772556583904
ACH-000767,-0.339550556583
ACH-000768,-0.20731985420000001
ACH-000769,-0.08526538411630001
ACH-000770,-0.10566547453700001
ACH-000771,-0.17293852532900003
ACH-000773,-0.045947883412
ACH-000776,-0.0698121835263
ACH-000777,-0.32367099630999996
ACH-000778,-0.238584142713
ACH-000781,-0.237176987442
ACH-000782,-0.17671682565000002
ACH-000783,-0.30046242364
ACH-000784,-0.18356424177
ACH-000785,-0.0144258762254
ACH-000787,-0.215566320796
ACH-000788,-0.20615188593400002
ACH-000791,-0.117419682566
ACH-000792,-0.20176242100900002
ACH-000794,-0.204599534683
ACH-000796,-0.142662285843
ACH-000799,-0.0565789163794
ACH-000800,-0.145103644461
ACH-000802,-0.134245582186
ACH-000804,-0.21011203589000002
ACH-000805,-0.358680095834
ACH-000809,0.0568358557704
ACH-000810,-0.12188669990999998
ACH-000811,-0.149417097188
ACH-000817,0.00991307762657
ACH-000819,-0.139199820852
ACH-000820,0.0958631681488
ACH-000821,0.10053337180199999
ACH-000822,-0.074342364633
ACH-000823,-0.206420013725
ACH-000824,-0.22676805896699997
ACH-000827,-0.017528629850099998
ACH-000829,-0.221780073017
ACH-000831,-0.125723413201
ACH-000832,-0.109619476144
ACH-000833,-0.26102798940099997
ACH-000834,-0.295510294176
ACH-000835,-0.307312709657
ACH-000836,-0.131737989438
ACH-000837,-0.220365449574
