,STX1A (6804)
ACH-000308,-0.0372481918671
ACH-000310,-0.0440175999826
ACH-000311,0.14250501970100002
ACH-000312,0.0551793763013
ACH-000315,-0.170071933685
ACH-000316,-0.023156347326599998
ACH-000317,0.264856118913
ACH-000318,-0.030451019459
ACH-000319,-0.115989511097
ACH-000320,0.103315649553
ACH-000322,-5.45287443135e-05
ACH-000323,-0.00992838694426
ACH-000324,0.177631536718
ACH-000329,0.12138671669399999
ACH-000330,0.09401415558420001
ACH-000331,0.126067376679
ACH-000332,0.201895548379
ACH-000334,-0.25444623384599996
ACH-000335,0.0976438041457
ACH-000336,0.0575165957964
ACH-000337,0.0308700600899
ACH-000339,0.10194075325799999
ACH-000341,0.119300994637
ACH-000348,0.082737439377
ACH-000350,0.225505049242
ACH-000352,-0.0021345174372100002
ACH-000356,0.123034771603
ACH-000361,0.13895398806
ACH-000362,0.070636811353
ACH-000363,0.110415784008
ACH-000364,0.006478823531279999
ACH-000365,-0.07115819264060001
ACH-000366,0.0340594361304
ACH-000368,0.0839999525395
ACH-000374,-0.29432934862300003
ACH-000375,0.101629764916
ACH-000376,-0.0590691965008
ACH-000381,-0.202137544015
ACH-000383,0.0101133129401
ACH-000387,0.109801984516
ACH-000389,0.149688181404
ACH-000390,-0.0027252829502800004
ACH-000393,0.00892951324236
ACH-000395,-0.22157176400400003
ACH-000397,0.0532338680222
ACH-000401,0.15606262211400002
ACH-000402,0.0747233757719
ACH-000403,0.109573436348
ACH-000404,0.09222839646780001
ACH-000406,0.023472340274299997
ACH-000407,0.18221549909499998
ACH-000408,0.037797832355400005
ACH-000410,-0.00928925518317
ACH-000411,0.077475610856
ACH-000414,-0.00679480310176
ACH-000415,-0.245320318698
ACH-000416,0.022439799762499997
ACH-000420,-0.0174720185731
ACH-000421,-0.09571421700410002
ACH-000424,0.03937980628
ACH-000425,0.009287650805489999
ACH-000426,0.067755189522
ACH-000427,0.05924874727730001
ACH-000433,0.133232728467
ACH-000436,-0.10345968224199999
ACH-000444,0.0387468427686
ACH-000445,0.100826922196
ACH-000448,0.11686920141799999
ACH-000450,-0.00320042001125
ACH-000452,-0.10135650184699999
ACH-000454,-0.00819187950242
ACH-000458,0.04137216328169999
ACH-000459,0.0852877241702
ACH-000460,0.127056178074
ACH-000461,0.036904092260699996
ACH-000463,0.0152519711118
ACH-000464,-0.057406322137799996
ACH-000466,0.0631621898448
ACH-000467,0.06596554512330001
ACH-000468,0.19977104284299999
ACH-000469,0.00587012070756
ACH-000470,0.0437200311025
ACH-000471,0.0085340778041
ACH-000472,0.11581993828400002
ACH-000473,0.0961244626285
ACH-000475,0.0116078511158
ACH-000476,0.144023009142
ACH-000477,0.0282362708711
ACH-000480,0.09539214581599999
ACH-000481,-0.0594937552671
ACH-000483,-0.0796684806804
ACH-000484,0.177379120405
ACH-000485,0.206180362872
ACH-000486,0.15622394295999997
ACH-000487,-0.0034835689495400003
ACH-000488,0.031369671622700004
ACH-000490,-0.0336090841597
ACH-000491,-0.04565242043000001
ACH-000495,-0.1256094392
ACH-000496,0.272386737183
ACH-000499,0.005377272937649999
ACH-000500,0.245953578219
ACH-000502,0.121366885685
ACH-000503,0.0399431001935
ACH-000505,0.122871239346
ACH-000507,0.009601476644389999
ACH-000510,0.0008433951958250001
ACH-000511,-0.021796845429700003
ACH-000512,-0.040845526867400006
ACH-000516,0.1438667171
ACH-000517,0.141590609528
ACH-000518,0.053252950962899996
ACH-000520,0.230516442692
ACH-000521,0.298025703531
ACH-000522,0.09399423231519999
ACH-000524,0.163261648304
ACH-000527,0.008170987475010001
ACH-000528,0.07690972959869999
ACH-000537,0.0943379349672
ACH-000541,0.0044152459518199995
ACH-000542,0.0353723770274
ACH-000544,0.05210833318469999
ACH-000545,-0.013611885981700001
ACH-000547,0.149230405493
ACH-000548,0.21198289558699998
ACH-000549,0.069504838483
ACH-000550,-0.09482968271469999
ACH-000552,0.17496165585499998
ACH-000556,-0.0780067453169
ACH-000557,-0.25629968081
ACH-000570,0.147208467982
ACH-000571,-0.193500325819
ACH-000573,0.247847233068
ACH-000576,-0.12901724560900002
ACH-000580,0.066593410017
ACH-000584,0.12210054232300001
ACH-000585,0.00729537220646
ACH-000588,0.022119891315
ACH-000589,0.12925927004499999
ACH-000591,0.026482237191400002
ACH-000593,0.0101556857919
ACH-000600,0.0456995228058
ACH-000601,0.14124496436200001
ACH-000604,-0.06744881099359999
ACH-000605,0.0146281452785
ACH-000606,-0.043029747816599996
ACH-000608,0.122763599977
ACH-000614,-0.00885874460689
ACH-000616,0.16397416498
ACH-000618,0.0497194832761
ACH-000619,-0.14853760144300002
ACH-000620,0.209581860602
ACH-000621,0.176366322353
ACH-000622,0.00246000920511
ACH-000623,0.129218946045
ACH-000624,0.11246669872500001
ACH-000627,0.253623030541
ACH-000630,-0.131977810093
ACH-000632,0.0853509448759
ACH-000633,-0.137774152523
ACH-000637,-0.0297007412608
ACH-000638,0.209763709012
ACH-000646,0.0853483559151
ACH-000647,0.106654289557
ACH-000648,0.0753920823449
ACH-000649,-0.053198716221900005
ACH-000651,0.0494247173874
ACH-000652,-0.206502858336
ACH-000653,-0.061555821606900006
ACH-000657,0.09373071917419999
ACH-000658,-0.09833835684669999
ACH-000661,0.155594741381
ACH-000662,0.230942907795
ACH-000663,-0.14026309019400002
ACH-000665,-0.10495084120100001
ACH-000671,0.17110053434300002
ACH-000673,0.0804195228365
ACH-000676,-1.01175940425e-05
ACH-000677,0.07771367348439999
ACH-000681,0.0767310769646
ACH-000682,-0.14139416404000002
ACH-000683,0.032962155403900004
ACH-000684,0.294978815217
ACH-000688,-0.0468593735556
ACH-000693,-0.11406020682
ACH-000694,0.0757287516883
ACH-000695,-0.34951117536
ACH-000696,0.0572153029806
ACH-000697,0.04532643082219999
ACH-000699,-0.0576057733996
ACH-000701,0.108265367301
ACH-000706,0.109518971556
ACH-000711,0.0437196401945
ACH-000713,-0.216891834448
ACH-000714,-0.0898331526653
ACH-000718,0.371391314763
ACH-000720,0.0128092979134
ACH-000721,0.0740058154657
ACH-000724,-0.148645246536
ACH-000725,0.00783958783513
ACH-000732,0.05691703502019999
ACH-000734,0.0717686155086
ACH-000735,0.0547232341459
ACH-000736,0.042069309007599996
ACH-000738,0.0714710900145
ACH-000746,0.06185460015790001
ACH-000747,0.055111673542
ACH-000748,0.283795556316
ACH-000753,-0.025499968900200003
ACH-000756,0.25867663282
ACH-000757,0.09225905334319999
ACH-000758,0.108331338473
ACH-000760,0.124936947125
ACH-000763,0.142798524821
ACH-000764,0.0417354211526
ACH-000765,0.266878131692
ACH-000766,0.0756353343601
ACH-000767,0.0648510158122
ACH-000768,0.194297437882
ACH-000769,-0.130488613193
ACH-000770,-0.00645173859404
ACH-000771,-0.033288865457700004
ACH-000773,0.215798655291
ACH-000776,-0.0620917286207
ACH-000777,0.18441409300500003
ACH-000778,-0.0310050216347
ACH-000781,0.0719784250677
ACH-000782,0.08889043170510001
ACH-000783,0.00181104652409
ACH-000784,-0.054709102316699995
ACH-000785,0.17278875800700003
ACH-000787,0.052397914164000005
ACH-000788,-0.00019420871572
ACH-000791,0.180324821714
ACH-000792,0.07014721045319999
ACH-000794,-0.0060605846663899995
ACH-000796,-0.08905227930469999
ACH-000799,0.19252365484499998
ACH-000800,0.07508824132839999
ACH-000802,0.062120120393900004
ACH-000804,0.0971403445743
ACH-000805,0.130611889318
ACH-000809,-0.10640517755000001
ACH-000810,0.372386610511
ACH-000811,-0.139207512158
ACH-000817,-0.0908112449734
ACH-000819,0.0905547505239
ACH-000820,0.5700615295220001
ACH-000821,-0.0625271072824
ACH-000822,0.212614733274
ACH-000823,-0.177108741166
ACH-000824,0.0522116611063
ACH-000827,-0.10280710927100001
ACH-000829,0.0612218790888
ACH-000831,0.0373746937527
ACH-000832,-0.054872257391999996
ACH-000833,0.293752860487
ACH-000834,-0.0635726872023
ACH-000835,-0.0367367842717
ACH-000836,0.00796600314465
ACH-000837,0.0636694477342
ACH-000838,-0.0238034477452
ACH-000839,-0.025651624264599996
ACH-000840,-0.014652920654200001
ACH-000841,0.0927902633186
ACH-000843,0.00062782236912
ACH-000846,-0.12202026835100001
ACH-000847,-0.10475583343900001
ACH-000848,0.0437450616622
ACH-000849,-0.105853840886
ACH-000851,-0.00290583269785
ACH-000855,-0.18866264369600003
ACH-000856,0.0625514366875
ACH-000858,0.00408841312135
ACH-000859,0.16657265838
ACH-000861,0.127319933236
ACH-000862,0.06002866180790001
ACH-000865,0.0858385364653
ACH-000866,-0.00259800236899
ACH-000867,-0.0481843096583
ACH-000869,-0.0018391266622400002
ACH-000872,0.226236976649
ACH-000873,-0.116360777987
ACH-000876,-0.154448846854
ACH-000878,0.0873156575165
ACH-000880,0.102841726392
ACH-000881,-0.121300286745
ACH-000882,-0.0488492320852
ACH-000884,0.05839818695830001
ACH-000885,0.137087908412
ACH-000887,0.00730465139923
ACH-000888,0.08919834414899999
ACH-000889,-0.246924583965
ACH-000890,0.10717817922700001
ACH-000896,0.0479674670654
ACH-000898,-0.217976077094
ACH-000900,0.18862128691100002
ACH-000901,0.07247486504480001
ACH-000905,0.024717068257
ACH-000906,0.0528594073665
ACH-000907,0.141961509561
ACH-000910,0.0195937620853
ACH-000911,-0.007357507323829999
ACH-000912,0.05647745602009999
ACH-000913,0.22718838563299998
ACH-000915,0.130740177904
ACH-000916,-0.10640777944700001
ACH-000917,-0.117225693785
ACH-000921,-0.0290788798505
ACH-000924,-0.026021713956299996
ACH-000926,0.0802028076877
ACH-000928,0.0751681785634
ACH-000929,0.05175897481430001
ACH-000932,-0.00264368161005
ACH-000935,0.153268998443
ACH-000936,0.0483891246782
ACH-000937,-0.0558761651387
ACH-000938,0.0639553315088
ACH-000939,-0.010205648932299999
ACH-000941,-0.08666694577220001
ACH-000943,-0.028715290934599996
ACH-000946,0.0236335399703
ACH-000947,-0.038515070622699994
ACH-000948,0.014117120818
ACH-000950,-0.11074145423800001
ACH-000953,0.0130355547559
ACH-000957,0.162064474004
ACH-000958,0.117206567003
ACH-000960,0.13861449575999998
ACH-000963,-0.33225321591400003
ACH-000968,0.216895133356
ACH-000969,-0.17815632478799998
ACH-000973,0.119182089327
ACH-000974,0.13779195015999998
ACH-000975,0.23582619525100001
ACH-000976,0.14559055192099998
ACH-000978,0.407669959498
ACH-000980,0.029952919303799997
ACH-000984,0.0871757230699
ACH-000986,-0.006260197674390001
ACH-000988,0.0368167982084
ACH-000993,0.12793265279899999
ACH-000994,0.00593648946198
ACH-000996,0.124961705166
ACH-001001,-0.0532576593403
ACH-001020,0.155115639726
ACH-001028,0.10226251093699999
ACH-001031,0.044060899489500004
ACH-001038,0.113282599243
ACH-001048,0.0506131879453
ACH-001050,0.0489543196285
ACH-001053,0.185705615015
ACH-001054,0.0525082898694
ACH-001061,0.00862159856402
ACH-001067,0.0789321947552
ACH-001075,-0.00345960904644
ACH-001096,0.08021907139260001
ACH-001128,0.167435461304
ACH-001134,0.011420595597
ACH-001151,-0.0173205621944
ACH-001163,0.00540888285268
ACH-001164,0.251162790829
ACH-001173,0.12472315050300001
ACH-001183,0.13970467358400002
ACH-001184,0.218163860782
ACH-001190,-0.014743487630499999
ACH-001192,-0.0330657767859
ACH-001193,0.055234506479199995
ACH-001196,0.07657885534810001
ACH-001197,0.0231885306226
ACH-001205,0.10020368886
ACH-001211,-0.0107875246616
ACH-001212,0.104763137556
ACH-001228,-0.259828592114
ACH-001232,-0.0599749671256
ACH-001239,-0.012949611036399999
ACH-001274,0.127852663375
ACH-001275,0.116024262403
ACH-001277,0.0682487357256
ACH-001278,0.166351225249
ACH-001280,0.0717807353393
ACH-001283,0.0575977998316
ACH-001289,0.08000591655480001
ACH-001295,0.0406922252908
ACH-001300,-0.0122880211901
ACH-001301,-0.0022157931421300002
ACH-001302,-0.25593884582
ACH-001303,0.0589640291625
ACH-001306,-0.09167721634430001
ACH-001318,0.0144196147367
ACH-001322,0.312254297806
ACH-001328,-0.04091165053569999
ACH-001332,-0.404060373539
ACH-001333,-0.07222447933960001
ACH-001336,0.0862151159107
ACH-001340,-0.011157281657
ACH-001346,-0.03197749687
ACH-001353,0.213283564921
ACH-001354,-0.0938807742806
ACH-001367,0.138970616904
ACH-001368,0.047658881003900005
ACH-001374,0.08831058006439998
ACH-001375,-0.0173011321069
ACH-001377,0.116273533427
ACH-001380,-0.0197501557516
ACH-001391,0.042520374399499995
ACH-001407,0.113702957452
ACH-001408,0.025568848316599998
ACH-001413,0.210724867026
ACH-001430,-0.039139257705699995
ACH-001431,-0.26917825669100004
ACH-001450,-0.051088978798699995
ACH-001496,0.147876528707
ACH-001500,0.0429940903601
ACH-001521,0.189525406334
ACH-001523,-0.144792490486
ACH-001532,0.166993883522
ACH-001536,-0.0225716400429
ACH-001550,0.0342008398363
ACH-001552,0.0363288141093
ACH-001554,0.0925629811341
ACH-001645,0.06555073480309999
ACH-001654,0.044326702533300004
ACH-001715,0.014426681947000001
ACH-001735,0.0740582473581
ACH-001736,-0.00773019929734
ACH-001737,0.311207829718
ACH-001740,-0.0247195810319
ACH-001745,0.237625994692
ACH-001750,0.038083355867800005
ACH-001765,0.015540785312600001
ACH-001956,0.0233887697333
ACH-001957,-0.225386562764
