,PARVA (55742)
ACH-000004,0.0748671690357
ACH-000007,-0.557247911972
ACH-000009,-0.0394597548886
ACH-000011,0.0076519979449700005
ACH-000012,0.0324804702451
ACH-000013,0.0363165276018
ACH-000014,-0.165952473281
ACH-000015,-0.0307905686406
ACH-000017,-0.346288856453
ACH-000018,-0.270189089763
ACH-000019,0.0120702235989
ACH-000021,-0.8006196787090001
ACH-000022,-0.230422977296
ACH-000025,-0.159879590142
ACH-000028,0.009326266032959999
ACH-000030,-0.135211748458
ACH-000035,-0.20212256240200002
ACH-000036,-0.548622982788
ACH-000037,-0.06491371973669999
ACH-000039,-0.355820592112
ACH-000040,-0.055196211988500006
ACH-000041,-0.23444750989
ACH-000042,-0.130465390777
ACH-000045,0.045667348537599996
ACH-000047,-0.017661715716099997
ACH-000052,-0.176959915915
ACH-000053,0.0109018586534
ACH-000054,-0.334133780637
ACH-000055,-0.00600596298852
ACH-000060,-0.141903949604
ACH-000067,-0.190899021491
ACH-000070,0.0654738932034
ACH-000075,0.00037969800381
ACH-000078,-0.215837734122
ACH-000082,0.0035630246999099995
ACH-000085,0.328243634261
ACH-000086,0.019183248007900004
ACH-000087,-0.0766248365364
ACH-000092,0.173601034667
ACH-000095,0.00413936680898
ACH-000097,-0.029198279996199998
ACH-000098,-0.259298470424
ACH-000099,-0.144559845946
ACH-000108,-0.263344008856
ACH-000113,-0.022042515874099996
ACH-000115,-0.101188583475
ACH-000116,-0.08483215975120001
ACH-000118,-0.193680028992
ACH-000120,0.004070775840550001
ACH-000123,0.0962485117643
ACH-000127,-0.10743963521500001
ACH-000128,0.024264249037799997
ACH-000132,-0.196749495044
ACH-000133,-0.49989970686499996
ACH-000137,-0.067430517074
ACH-000138,-0.566572260876
ACH-000142,-0.409387459394
ACH-000143,0.00844608235456
ACH-000146,0.053967319794
ACH-000148,-0.08476123748639999
ACH-000150,-0.586151910172
ACH-000152,-0.0594648035505
ACH-000153,0.130632501657
ACH-000159,-0.308643980375
ACH-000160,0.11036439894099999
ACH-000163,0.119245357741
ACH-000167,-0.0288867891431
ACH-000168,-0.196652693277
ACH-000169,0.14067448179300002
ACH-000178,-0.012598946425700001
ACH-000182,0.0852064474563
ACH-000183,-0.0659912728532
ACH-000188,-0.0979229081883
ACH-000189,0.160699334934
ACH-000190,0.0896605333089
ACH-000198,0.0040973750250599995
ACH-000204,0.186377328032
ACH-000206,0.141570339914
ACH-000207,0.061118475026699995
ACH-000211,0.17249686922000002
ACH-000215,-0.610491330636
ACH-000221,0.0221007005412
ACH-000222,-0.22778052818300001
ACH-000223,0.10015509099199998
ACH-000226,-0.0497510656915
ACH-000227,0.08588584422000001
ACH-000228,0.066604169128
ACH-000231,-0.0519138556469
ACH-000232,-0.565201473067
ACH-000233,0.06902125326339999
ACH-000234,-0.17352958304699997
ACH-000235,-0.008350974878979999
ACH-000237,-0.41893932894
ACH-000238,0.101374643609
ACH-000243,-0.0195695619304
ACH-000244,0.0027045044068299997
ACH-000246,-0.150256780727
ACH-000248,0.057171390802
ACH-000250,-0.205332887282
ACH-000251,0.0564188068579
ACH-000253,0.0432075917669
ACH-000255,-0.0453809028171
ACH-000256,-0.18631981537
ACH-000257,0.173224973566
ACH-000258,0.0627225155761
ACH-000259,-0.39693927521600003
ACH-000260,-0.037919872920499996
ACH-000261,-0.0385731512647
ACH-000262,-0.20217717905699997
ACH-000263,-0.175671449941
ACH-000264,0.0450811518552
ACH-000265,-0.126321458716
ACH-000266,-0.211552608497
ACH-000272,-0.0295001803267
ACH-000273,-0.269961058321
ACH-000274,0.010689538367899999
ACH-000277,0.032214181595799994
ACH-000278,-0.18158197805999998
ACH-000279,-0.136376994067
ACH-000280,-0.254220807614
ACH-000281,-0.642769488431
ACH-000288,-0.0895445779311
ACH-000291,-0.503549695613
ACH-000293,-0.050395550941000004
ACH-000294,0.0484599012751
ACH-000295,-0.239085700455
ACH-000296,-0.309828701429
ACH-000302,0.0278504810806
ACH-000304,-0.0714510147607
ACH-000307,-0.638400989341
ACH-000308,-0.10673114953099999
ACH-000310,-0.252322256888
ACH-000311,0.014051775043500001
ACH-000312,-0.216689436039
ACH-000315,0.16600713042999998
ACH-000316,0.0339135719145
ACH-000317,0.110502218319
ACH-000318,-0.066393231627
ACH-000319,-0.263661066851
ACH-000320,-0.23117714148200003
ACH-000322,0.178465862901
ACH-000323,0.149332549451
ACH-000324,-0.143508982985
ACH-000329,0.023883221911999996
ACH-000330,-0.146773065142
ACH-000331,0.0150806515139
ACH-000332,-0.15803980394300002
ACH-000334,0.31167949814
ACH-000335,-0.103187939498
ACH-000336,-0.502968600282
ACH-000337,-0.18916316181099999
ACH-000339,-0.768633921814
ACH-000341,-0.017446702807400002
ACH-000348,-0.127757053286
ACH-000350,-0.169665486492
ACH-000352,0.051417256613499995
ACH-000356,-0.0912210057607
ACH-000361,-0.111153962388
ACH-000362,-0.0265389279153
ACH-000363,0.0313108957851
ACH-000364,-0.173610461657
ACH-000365,-0.041796083358300005
ACH-000366,0.0322963239622
ACH-000368,-0.47832851139300003
ACH-000374,-0.146284228167
ACH-000375,-0.0458126665366
ACH-000376,-0.254975499342
ACH-000381,0.26937398637800003
ACH-000383,0.0220745587903
ACH-000387,0.174996624711
ACH-000389,0.08581636434350001
ACH-000390,0.06236582975959999
ACH-000393,-0.5914529540910001
ACH-000395,-0.983164144349
ACH-000397,-0.474171907425
ACH-000401,0.0552471556011
ACH-000402,0.132860429112
ACH-000403,-0.018209747116
ACH-000404,0.16584814633
ACH-000406,0.0129560084447
ACH-000407,-0.19630913036800002
ACH-000408,0.193668467654
ACH-000410,0.0549293361541
ACH-000411,-0.0175170833541
ACH-000414,-0.07209637523
ACH-000415,0.0072723107655699995
ACH-000416,0.024713672781000003
ACH-000420,-0.773049449924
ACH-000421,-0.0552578695438
ACH-000424,0.12042823669700001
ACH-000425,0.127335925502
ACH-000426,-0.08467548976
ACH-000427,0.19091287462099998
ACH-000433,0.186511128075
ACH-000436,0.221540928015
ACH-000444,-0.019959155217900003
ACH-000445,0.0258821594576
ACH-000448,-0.025133793295400005
ACH-000450,0.0843210955999
ACH-000452,0.0599852855626
ACH-000454,-0.258943403912
ACH-000458,-0.26437004120900004
ACH-000459,0.303883631363
ACH-000460,-0.367662113209
ACH-000461,-0.283945222302
ACH-000463,0.08271997567230001
ACH-000464,-0.395914199542
ACH-000466,-0.236655932121
ACH-000467,-0.125683807806
ACH-000468,-0.883993796504
ACH-000469,-0.166447900184
ACH-000470,-0.17667597600999999
ACH-000471,-0.256920129004
ACH-000472,-0.133540824516
