,CRABP2 (1382)
ACH-000004,0.116275292696
ACH-000007,-0.108204023582
ACH-000009,-0.17349844981100002
ACH-000011,-0.15664179038599998
ACH-000012,-0.12347154156
ACH-000013,0.015134495294700002
ACH-000014,-0.209346768957
ACH-000015,-0.0458919894486
ACH-000017,0.09816884852669999
ACH-000018,0.232328012247
ACH-000019,-0.221734101818
ACH-000021,-0.119646032939
ACH-000022,-0.17076122337699998
ACH-000025,-0.0596663313316
ACH-000028,-0.0835172182547
ACH-000030,-0.14051462914
ACH-000035,-0.0936349813611
ACH-000036,-0.195979086769
ACH-000037,-0.0344482251147
ACH-000039,-0.305332549011
ACH-000040,0.149470543551
ACH-000041,0.0329255756603
ACH-000042,-0.0139726405314
ACH-000045,0.101166745482
ACH-000047,-0.101457190289
ACH-000052,0.194248304098
ACH-000053,-0.18322753976
ACH-000054,-0.103545363882
ACH-000055,-0.0560475848472
ACH-000060,-0.0242684068126
ACH-000067,-0.177432769422
ACH-000070,0.0194426659166
ACH-000075,-0.0019158764238099998
ACH-000078,-0.127573734567
ACH-000082,-0.016044954655799998
ACH-000085,-0.240856814352
ACH-000086,-0.195681468127
ACH-000087,-0.01924801019
ACH-000092,-0.203008216615
ACH-000095,-0.23275514418600002
ACH-000097,-0.18809499305
ACH-000098,-0.15529508458799998
ACH-000099,0.103642346185
ACH-000108,-0.133075509259
ACH-000113,-0.159472884336
ACH-000115,-0.09814442767550001
ACH-000116,0.159654758449
ACH-000118,-0.131633473971
ACH-000120,-0.06742796087109999
ACH-000123,-0.07156944945060001
ACH-000127,-0.06385759042690001
ACH-000128,0.010027009644700002
ACH-000132,-0.0657984197411
ACH-000133,-0.0221688452759
ACH-000137,-0.15273368683
ACH-000138,-0.0371235859793
ACH-000142,-0.240149502075
ACH-000143,-0.0522192432979
ACH-000146,-0.205001820326
ACH-000148,-0.052170165821500004
ACH-000150,0.054096446387
ACH-000152,-0.13101764095
ACH-000153,0.0893245214588
ACH-000159,0.125334552374
ACH-000160,-0.07959854609160001
ACH-000163,-0.189944219717
ACH-000167,-0.22864041270799998
ACH-000168,-0.017213326545900003
ACH-000169,0.0278264497407
ACH-000178,0.0217064291025
ACH-000182,-0.0757284015339
ACH-000183,-0.181681261736
ACH-000188,-0.09469191444769999
ACH-000189,-0.266464778184
ACH-000190,-0.0355371085508
ACH-000198,-0.134332204239
ACH-000204,-0.0778959945112
ACH-000206,-0.07716822748060001
ACH-000207,0.205335368134
ACH-000211,-0.10403928330199999
ACH-000215,-0.152596998039
ACH-000221,-0.09654529593410001
ACH-000222,0.112238725424
ACH-000223,-0.0605827081653
ACH-000226,-0.0713310570654
ACH-000227,0.06993520289189999
ACH-000228,-0.00034780674775599995
ACH-000231,-0.0852785649372
ACH-000232,-0.0931062640043
ACH-000233,-0.103301280049
ACH-000234,-0.16889005642000002
ACH-000235,-0.106208499348
ACH-000237,-0.0406818285536
ACH-000238,0.031503020536
ACH-000243,-0.08057436779260001
ACH-000244,-0.0747202376127
ACH-000246,-0.071966715714
ACH-000248,0.08153564056139999
ACH-000250,-0.0670932759814
ACH-000251,-0.6065239885379999
ACH-000253,-0.157635824231
ACH-000255,-0.202819582013
ACH-000256,0.138187441249
ACH-000257,0.12033301605499999
ACH-000258,-0.249259301697
ACH-000259,-0.0382947028388
ACH-000260,-0.0422436453702
ACH-000261,-0.250755443664
ACH-000262,0.075721344974
ACH-000263,0.15809270810999998
ACH-000264,-0.177116499778
ACH-000265,0.0598228039025
ACH-000266,-0.08165658584369999
ACH-000272,-0.196703563448
ACH-000273,-0.0353065110966
ACH-000274,-0.0430601994319
ACH-000277,-0.08125956067739999
ACH-000278,-0.0897601950949
ACH-000279,0.049594810445800004
ACH-000280,-0.09052727582669999
ACH-000281,0.04852787590890001
ACH-000288,-0.20744302748
ACH-000291,-0.0799435126938
ACH-000293,-0.0732257531855
ACH-000294,0.238206836931
ACH-000295,0.09978565490150001
ACH-000296,-0.43422735283200004
ACH-000302,0.0390572501067
ACH-000304,0.0428256097641
ACH-000307,-0.24096957257399998
ACH-000308,-0.12126520854699999
ACH-000310,-0.22530985112500002
ACH-000311,-0.0744853913986
ACH-000312,-0.11507066126900001
ACH-000315,-0.250316697646
ACH-000316,-0.139344396044
ACH-000317,-0.121286436152
ACH-000318,-0.08186471586710001
ACH-000319,-0.21082862981800002
ACH-000320,0.133383951465
ACH-000322,-0.240315993471
ACH-000323,-0.12742727652799998
ACH-000324,-0.0903026661874
ACH-000329,-0.154327723026
ACH-000330,0.0850776430355
ACH-000331,-0.143444253636
ACH-000332,-0.21314598683
ACH-000334,0.0204579965764
ACH-000335,-0.133658503428
ACH-000336,0.317370929418
ACH-000337,-0.254030080084
ACH-000339,-0.0503352289229
ACH-000341,-0.0142062809973
ACH-000348,-0.190674304806
ACH-000350,-0.020779213589800002
ACH-000352,0.109988751964
ACH-000356,-0.128979281985
ACH-000361,-0.282288346095
ACH-000362,0.08770740008919999
ACH-000363,-0.096289631539
ACH-000364,-0.109564652703
ACH-000365,0.0676602395575
ACH-000366,0.04274802291069999
ACH-000368,0.13326596407400002
ACH-000374,-0.0648395899001
ACH-000375,-0.293044453938
ACH-000376,-0.202971835469
ACH-000381,-0.039685362888599994
ACH-000383,-0.049086439539299996
ACH-000387,-0.0531426949515
ACH-000389,0.0866484183196
ACH-000390,-0.171197668606
ACH-000393,-0.126377241924
ACH-000395,0.0244679747755
ACH-000397,0.0329653838963
ACH-000401,-0.116248268773
