,CRH (1392)
ACH-000406,-0.102864044115
ACH-000407,0.0741835913202
ACH-000408,-0.356228375327
ACH-000410,-0.235773176742
ACH-000411,-0.19286974195300002
ACH-000414,-0.127673574771
ACH-000415,-0.176796917183
ACH-000416,-0.09242006005789999
ACH-000420,0.151680728532
ACH-000421,-0.172933107663
ACH-000424,0.0382276169989
ACH-000425,-0.137837751557
ACH-000426,-0.41568563895800004
ACH-000427,-0.0825086146848
ACH-000433,0.043548649650600006
ACH-000436,-0.062143821164999995
ACH-000444,-0.228844353354
ACH-000445,0.021124650522599996
ACH-000448,-0.17596426522999997
ACH-000450,-0.0051537593148
ACH-000452,-0.149946234873
ACH-000454,-0.026688799704299996
ACH-000458,-0.10817552442299999
ACH-000459,0.043081235285
ACH-000460,-0.055591691084400006
ACH-000461,-0.0175206623959
ACH-000463,-0.0334469143032
ACH-000464,-0.249361947756
ACH-000466,-0.236305806994
ACH-000467,-0.14579354651499998
ACH-000468,0.163301859794
ACH-000469,-0.126385895242
ACH-000470,-0.167737733181
ACH-000471,-0.11439827341299999
ACH-000472,-0.29013076034699997
ACH-000473,-0.135770009188
ACH-000475,-0.138257603759
ACH-000476,-0.292713044263
ACH-000477,-0.156616109405
ACH-000480,-0.181179102261
ACH-000481,-0.10688648457599999
ACH-000483,0.0615745019841
ACH-000484,-0.244262768966
ACH-000485,-0.298509697257
ACH-000486,0.0489280206416
ACH-000487,-0.11069290049200001
ACH-000488,0.022256420501900003
ACH-000490,-0.225071230289
ACH-000491,-0.140912138617
ACH-000495,-0.125904006978
ACH-000496,-0.0970334692026
ACH-000499,-0.022876076193900002
ACH-000500,-0.32601410021
ACH-000502,0.043714275561499996
ACH-000503,0.031821084292099996
ACH-000505,-0.159089817346
ACH-000507,-0.293129423479
ACH-000510,0.056255650642099995
ACH-000511,-0.21194348665600002
ACH-000512,-0.17966315425
ACH-000516,-0.15626692879
ACH-000517,0.0281124732279
ACH-000518,-0.231943354085
ACH-000520,0.115863680087
ACH-000521,-0.13197272684
ACH-000522,-0.125183315443
ACH-000524,0.0422974970175
ACH-000527,-0.0840057459451
ACH-000528,0.0102658103629
ACH-000537,-0.231128397432
ACH-000541,-0.399815276558
ACH-000542,-0.356390080299
ACH-000544,-0.17647168743799999
ACH-000545,-0.0642779624507
ACH-000547,-0.141098350476
ACH-000548,-0.175017474496
ACH-000549,-0.330972198287
ACH-000550,-0.0627147816367
ACH-000552,-0.284701124235
ACH-000556,-0.07979576569680001
ACH-000557,-0.30836028349100003
ACH-000570,-0.026439126175
ACH-000571,-0.006811060568229999
ACH-000573,-0.15543167100299998
ACH-000576,-0.200572977008
ACH-000580,-0.32327939084199997
ACH-000584,-0.258059984833
ACH-000585,-0.032642493396200005
ACH-000588,-0.126045718587
ACH-000589,-0.0974974193946
ACH-000591,-0.10399931479699999
ACH-000593,-0.0832195616329
ACH-000600,-0.0155259480999
ACH-000601,-0.12748993671800002
ACH-000604,-0.22562493654
ACH-000605,-0.229906659027
ACH-000606,-0.0756235664549
ACH-000608,-0.0671569325422
ACH-000614,-0.17471250938900001
ACH-000616,-0.0560555186047
ACH-000618,-0.046623500323800006
ACH-000619,-0.33406985753699997
ACH-000620,-0.0372013954993
ACH-000621,-0.180308150207
ACH-000622,-0.260116154812
ACH-000623,0.09089567214460001
ACH-000624,-0.198902303033
ACH-000627,-0.0375969024134
ACH-000630,-0.0191203792194
ACH-000632,-0.07673380799019999
ACH-000633,0.0404807216746
ACH-000637,-0.120832547706
ACH-000638,-0.09696701618079999
ACH-000646,0.082844414819
ACH-000647,-0.19796487546
ACH-000648,-0.370236495762
ACH-000649,-0.0874835530933
ACH-000651,-0.154726864377
ACH-000652,-0.127368336878
ACH-000653,-0.28831749518800004
ACH-000657,-0.0759149644591
ACH-000658,-0.21754140013300002
ACH-000661,-0.00529220307026
ACH-000662,-0.0645878675239
ACH-000663,-0.334887235613
ACH-000665,-0.0760780595287
ACH-000671,-0.143836098155
ACH-000673,-0.118881747585
ACH-000676,-0.054111915378199996
ACH-000677,-0.26768034782
ACH-000681,-0.143796889673
ACH-000682,-0.0852000543056
ACH-000683,0.026815313483
ACH-000684,-0.16804073265299999
ACH-000688,-0.0430191859442
ACH-000693,-0.12156774389799999
ACH-000694,-0.112182833571
ACH-000695,-0.184745388298
ACH-000696,-0.10027223989499999
ACH-000697,-0.000285918102068
ACH-000699,-0.11478538612
ACH-000701,-0.18263762858899998
ACH-000706,-0.22790340390799999
ACH-000711,-0.128666770925
ACH-000713,-0.194808440422
ACH-000714,-0.107285593556
ACH-000718,-0.0942393359694
ACH-000720,-0.12111137239299999
ACH-000721,0.0265843607407
ACH-000724,-0.42897222339
ACH-000725,-0.0735905712428
ACH-000732,-0.09126449301169999
ACH-000734,-0.153059364586
ACH-000735,-0.0321586698189
ACH-000736,-0.189695009098
ACH-000738,-0.168572096543
ACH-000746,-0.0747163781745
ACH-000747,0.0073603058432499995
ACH-000748,-0.0588463633204
ACH-000753,-0.09714144868710001
ACH-000756,-0.04296997544890001
ACH-000757,-0.284739864676
ACH-000758,-0.0445227102904
ACH-000760,-0.0490374748085
ACH-000763,-0.140529246822
ACH-000764,0.022868508634900003
ACH-000765,-0.239787268836
ACH-000766,-0.191080376618
ACH-000767,-0.07194101934439999
ACH-000768,-0.0425183354929
ACH-000769,-0.15451142274399998
ACH-000770,-0.11465305183800001
ACH-000771,-0.23777858820999997
ACH-000773,-0.118826769256
ACH-000776,-0.19574506325999996
ACH-000777,-0.0405208110648
ACH-000778,-0.0563793453716
ACH-000781,-0.17419403352600002
ACH-000782,-0.09992905201989999
ACH-000783,-0.13960035516
ACH-000784,-0.162801946264
ACH-000785,-0.00015209944424599998
ACH-000787,0.052548684911900005
ACH-000788,-0.161422469534
ACH-000791,-0.187699173644
ACH-000792,-0.09816926321460001
ACH-000794,-0.0115034614716
ACH-000796,-0.027245505871
ACH-000799,-0.264578661321
ACH-000800,0.123016166053
ACH-000802,-0.189435906378
ACH-000804,0.0875981878255
ACH-000805,-0.169780792893
ACH-000809,-0.19124375000100002
ACH-000810,-0.032630096453
ACH-000811,-0.0717142609462
ACH-000817,-0.0175356037369
ACH-000819,-0.166231128508
ACH-000820,-0.253654097591
ACH-000821,-0.161649617509
ACH-000822,-0.139153378504
ACH-000823,-0.21303762708500001
ACH-000824,-0.157694820158
ACH-000827,-0.17605842236400002
ACH-000829,-0.371931373139
ACH-000831,-0.175054395494
ACH-000832,-0.143571174159
ACH-000833,0.120896335886
ACH-000834,-0.125071143413
ACH-000835,-0.314584554387
ACH-000836,-0.0301936321376
ACH-000837,-0.154806594769
ACH-000838,-0.14132875537599998
ACH-000839,-0.335509490505
ACH-000840,-0.07855807009650001
ACH-000841,-0.07642694210810001
ACH-000843,0.0201683334778
ACH-000846,-0.385889340217
ACH-000847,-0.16831611862999998
ACH-000848,-0.162608188459
ACH-000849,-0.264105159839
ACH-000851,0.0334521678238
ACH-000855,-0.0836169366468
ACH-000856,0.04760772317919999
ACH-000858,-0.262576746395
ACH-000859,-0.0430774256836
ACH-000861,-0.0413690447606
ACH-000862,-0.00949791122814
ACH-000865,-0.229096627552
ACH-000866,-0.06558518875319999
ACH-000867,-0.09026615172260001
ACH-000869,-0.192560164763
ACH-000872,-0.0791603355171
ACH-000873,-0.032615058736299996
ACH-000876,-0.11878404772399999
ACH-000878,-0.172706055401
ACH-000880,-0.0407704567744
ACH-000881,-0.0678322430468
ACH-000882,-0.110158512292
ACH-000884,-0.0441387408072
ACH-000885,0.050396193294599996
ACH-000887,-0.030188608821099996
ACH-000888,-0.162210120355
ACH-000889,0.042252930241800005
ACH-000890,-0.271297932537
ACH-000896,-0.12713986994999998
ACH-000898,-0.00926864400602
ACH-000900,-0.06602666130080001
ACH-000901,-0.0336915882689
ACH-000905,-0.241500678849
ACH-000906,-0.146634100188
ACH-000907,-0.28918436545000004
ACH-000910,-0.0375604667356
ACH-000911,-0.20031312171500001
ACH-000912,-0.14291140416099998
ACH-000913,-0.203620222183
ACH-000915,-0.146038117453
ACH-000916,-0.0423010639815
ACH-000917,-0.213433946027
ACH-000921,-0.103185625563
ACH-000924,-0.134899092566
ACH-000926,-0.16411141212400002
ACH-000928,-0.26971976068500003
ACH-000929,-0.0109627152309
ACH-000932,-0.123875385964
ACH-000935,-0.0459083881943
ACH-000936,-0.190569745731
ACH-000937,-0.0201760734107
ACH-000938,-0.17326949259500002
ACH-000939,-0.0770641278785
ACH-000941,-0.142041956253
ACH-000943,-0.0425319727092
ACH-000946,-0.162386462952
ACH-000947,-0.20141325336399998
ACH-000948,-0.04929316462069999
ACH-000950,-0.0835514070451
ACH-000953,-0.20355063313000002
ACH-000957,-0.11913029862400001
ACH-000958,0.116570682447
ACH-000960,-0.219272233505
ACH-000963,0.232077458191
ACH-000968,-0.152647741842
ACH-000969,-0.0806663264892
ACH-000973,-0.0881427154288
ACH-000974,-0.245307444751
ACH-000975,-0.19742721387899997
ACH-000976,-0.117609985297
ACH-000978,-0.419105178909
ACH-000980,-0.102327291325
ACH-000984,-0.197844604049
ACH-000986,-0.0687337642662
ACH-000988,-0.24241341552700002
ACH-000993,-0.162677454773
ACH-000994,-0.0442977530306
ACH-000996,-0.0172104866527
ACH-001001,-0.0934916685786
ACH-001020,-0.290778273591
ACH-001028,-0.15822905813
ACH-001031,-0.161398739368
ACH-001038,-0.15873712939200002
ACH-001048,-0.020786753677999998
ACH-001050,-0.21296189757800002
ACH-001053,-0.026785376493
ACH-001054,-0.0882227097271
ACH-001061,-0.12046828164699999
ACH-001067,-0.111042508753
ACH-001075,0.166963265012
ACH-001096,-0.0564912909845
ACH-001128,0.0739659936854
ACH-001134,-0.227560999667
ACH-001151,-0.259779142927
ACH-001163,-0.109639418909
ACH-001164,-0.321327202511
ACH-001173,-0.0542535172792
ACH-001183,-0.21907688378100001
ACH-001184,-0.164017376985
ACH-001190,-0.16875885268500002
ACH-001192,-0.018439285379299997
ACH-001193,-0.110726559907
ACH-001196,-0.105315273399
ACH-001197,-0.138807237758
ACH-001205,-0.048566317362400004
ACH-001211,-0.0873141610303
ACH-001212,-0.14390909110300001
ACH-001228,-0.0056183479536800005
ACH-001232,-0.151541557894
ACH-001239,-0.24319747518100002
ACH-001274,-0.226532463233
ACH-001275,-0.423944920268
ACH-001277,-0.5719990064239999
ACH-001278,-0.0653275238369
ACH-001280,-0.08475166023
ACH-001283,-0.124192018575
ACH-001289,-0.146721116638
ACH-001295,-0.0705450190352
ACH-001300,-0.065083645983
ACH-001301,-0.025900229040900002
ACH-001302,-0.0269280479256
ACH-001303,-0.040505858764199994
ACH-001306,-0.195500463284
ACH-001318,-0.266739123179
ACH-001322,-0.292950891973
ACH-001328,0.0565011800314
ACH-001332,0.0909549948498
ACH-001333,-0.103613295771
ACH-001336,-0.171683596265
ACH-001340,-0.0194646424246
ACH-001346,0.0156233761833
ACH-001353,-0.162553654274
ACH-001354,-0.014246672609500001
ACH-001367,-0.0180671525348
ACH-001368,-0.08354838143289998
ACH-001374,-0.028517399773800002
ACH-001375,-0.291571855462
ACH-001377,-0.31778883055999996
ACH-001380,-0.0952627759714
ACH-001391,-0.304760884336
ACH-001407,-0.21026938491799999
ACH-001408,-0.0208799408911
ACH-001413,-0.0685798096651
ACH-001430,0.0180885992841
ACH-001431,-0.07912786231319999
ACH-001450,-0.176747024436
ACH-001496,-0.134422028632
ACH-001500,-0.21389682429
ACH-001521,-0.45647839246000005
ACH-001523,-0.053218015179500006
ACH-001532,-0.08640187576279999
ACH-001536,-0.20460912019400002
ACH-001550,-0.172325245225
ACH-001552,-0.324114132791
ACH-001554,-0.197149562503
ACH-001645,0.0386374318458
ACH-001654,0.0445736551341
ACH-001715,-0.241251448143
ACH-001735,-0.0605618673046
ACH-001736,-0.0335195348401
ACH-001737,-0.0826123131945
ACH-001740,-0.116358396506
ACH-001745,-0.10311278995300001
ACH-001750,0.0633309283499
ACH-001765,-0.215581084432
ACH-001956,-0.08824555342609999
ACH-001957,-0.206035297689
