,PPCDC (60490)
ACH-000404,-1.07097368007
ACH-000406,-0.7242448084980001
ACH-000407,-0.056335169655300006
ACH-000408,-0.185588852047
ACH-000410,-0.14843231154300002
ACH-000411,-0.246194460028
ACH-000414,-0.167385110919
ACH-000415,-0.08947905364639999
ACH-000416,-0.32189867667399996
ACH-000420,-0.0701584920786
ACH-000421,-0.0869626911007
ACH-000424,-0.103318267174
ACH-000425,-0.625097993986
ACH-000426,-0.969418189653
ACH-000427,0.127136247235
ACH-000433,-0.0388182740297
ACH-000436,-0.662459240513
ACH-000444,-0.109503221875
ACH-000445,-0.232470834436
ACH-000448,-0.368897152008
ACH-000450,-0.29076349099
ACH-000452,-0.317136319261
ACH-000454,-0.639176820356
ACH-000458,-0.0782761473766
ACH-000459,-0.417706563385
ACH-000460,-0.8631242645110001
ACH-000461,-0.11005004406199999
ACH-000463,-0.0770831363048
ACH-000464,-0.182840223548
ACH-000466,-0.10086619745999999
ACH-000467,-0.105034540616
ACH-000468,-0.356466645466
ACH-000469,-0.0168851761631
ACH-000470,-0.255333654855
ACH-000471,-0.192086529106
ACH-000472,-0.188550232141
ACH-000473,-0.019467517398299997
ACH-000475,0.0198643175634
ACH-000476,-0.0607513095412
ACH-000477,-1.06796375704
ACH-000480,0.0111367327585
ACH-000481,-0.141136410187
ACH-000483,-0.491298599952
ACH-000484,-0.30642140416499997
ACH-000485,-0.221492881811
ACH-000486,-0.123061751096
ACH-000487,-0.696814191499
ACH-000488,0.117193771166
ACH-000490,-0.0566318301405
ACH-000491,-0.13991653400999998
ACH-000495,-0.501290982728
ACH-000496,-0.42078321574199995
ACH-000499,-0.216126295418
ACH-000500,-0.9229038994490001
ACH-000502,-0.591400342233
ACH-000503,-0.245885602955
ACH-000505,-0.34942752957900003
ACH-000507,-0.8319611048569999
ACH-000510,-0.08987176860439999
ACH-000511,-0.159844318672
ACH-000512,-0.7680901784370001
ACH-000516,-0.319549229015
ACH-000517,-0.188457408591
ACH-000518,-0.0182607795312
ACH-000520,-0.0108307515628
ACH-000521,-0.489828674746
ACH-000522,-0.164367806646
ACH-000524,-0.19721335833
ACH-000527,-0.0129060135741
ACH-000528,-0.146679099142
ACH-000537,-0.104641986382
ACH-000541,-0.38934449432400003
ACH-000542,0.0684952581607
ACH-000544,-0.227058323278
ACH-000545,-0.246301970761
ACH-000547,-0.282269294976
ACH-000548,-0.23607107111099998
ACH-000549,0.0183319247448
ACH-000550,-0.16292406921
ACH-000552,-0.166287847641
ACH-000556,-0.43929689239799996
ACH-000557,-0.228449626422
ACH-000570,-0.061676992275900004
ACH-000571,-0.49650459833800004
ACH-000573,-0.287210388827
ACH-000576,-0.49784344352
ACH-000580,-0.508599782714
ACH-000584,-0.7353472774779999
ACH-000585,-0.155777581057
ACH-000588,-0.990731001665
ACH-000589,-0.151597997312
ACH-000591,-0.20540253088500002
ACH-000593,-0.150858732673
ACH-000600,-0.22814828986299998
ACH-000601,-0.888509594706
ACH-000604,-0.136398666559
ACH-000605,-0.297125884214
ACH-000606,0.114828428812
ACH-000608,-0.330443521973
ACH-000614,-0.6275939595260001
ACH-000616,-0.160149532491
ACH-000618,-0.537903880685
ACH-000619,-0.151181011809
ACH-000620,-0.18442435640299998
ACH-000621,-0.275820104326
ACH-000622,-0.34685249596
ACH-000623,-0.263940541047
ACH-000624,-0.25174130814199996
ACH-000627,-0.10247552265799999
ACH-000630,-0.0835632757593
ACH-000632,0.0018051717833199997
ACH-000633,0.104338716415
ACH-000637,-0.005805668224640001
ACH-000638,-0.21405336678599998
ACH-000646,-0.301075624273
ACH-000647,-0.315217297375
ACH-000648,-0.403922123775
ACH-000649,-0.12604574604
ACH-000651,-0.144558905977
ACH-000652,-0.9318814908399999
ACH-000653,-0.563348947049
ACH-000657,0.09459987705970001
ACH-000658,-0.568835584453
ACH-000661,-0.6208413815199999
ACH-000662,0.0849008849913
ACH-000663,-0.0353933881555
ACH-000665,-0.229980253249
ACH-000671,-0.145765789768
ACH-000673,-0.18379099355
ACH-000676,-1.0620159738700001
ACH-000677,-0.427238872073
ACH-000681,-0.10855867345999999
ACH-000682,-0.0374929853334
ACH-000683,-0.33898937226899994
ACH-000684,-0.60451927547
ACH-000688,-0.30926715698199997
ACH-000693,-0.09967398747980001
ACH-000694,-0.108600287904
ACH-000695,-0.017607906518400003
ACH-000696,0.116361350887
ACH-000697,-0.68515706625
ACH-000699,-0.307594764803
ACH-000701,-0.255724053471
ACH-000706,-0.15180345666300002
ACH-000711,-0.9075851831559999
ACH-000713,-0.756246453065
ACH-000714,-0.108311534674
ACH-000718,-0.37851629224699995
ACH-000720,-0.089408851466
ACH-000721,-0.108789144264
ACH-000724,-0.149226584071
ACH-000725,-0.407020806193
ACH-000732,0.0639453750067
ACH-000734,-0.0840623594752
ACH-000735,-0.278399670318
ACH-000736,-0.9308012213339999
ACH-000738,-0.126329106612
ACH-000746,-0.219915899804
ACH-000747,-0.21226983959600002
ACH-000748,-0.0763236734249
ACH-000753,-0.37396109942500005
ACH-000756,-0.0855477706935
ACH-000757,-0.240434505313
ACH-000758,-0.286657606543
ACH-000760,-0.070314035988
ACH-000763,-0.304234806362
ACH-000764,-0.128283462885
ACH-000765,-0.439839517623
ACH-000766,-0.27250914951099997
ACH-000767,-0.036622482216699996
ACH-000768,-1.04124799575
ACH-000769,0.018617891530400003
ACH-000770,-0.41680921151699996
ACH-000771,-0.062789812539
ACH-000773,-0.500919422335
ACH-000776,0.0637514763594
ACH-000777,-0.296087339461
ACH-000778,-0.368267769127
ACH-000781,-0.10053331525900001
ACH-000782,-0.460515286572
ACH-000783,-0.0411498275905
ACH-000784,-0.290123760345
ACH-000785,-0.341301433657
ACH-000787,-0.083127239745
ACH-000788,-0.00436492209737
ACH-000791,-0.177472858044
ACH-000792,-0.14067308756799998
ACH-000794,-0.157284168163
ACH-000796,-0.516720895112
ACH-000799,-0.27273360763
ACH-000800,-0.201400593066
ACH-000802,-0.15095263474
ACH-000804,-0.46081785269299996
ACH-000805,-0.316396219119
ACH-000809,-0.0436522593669
ACH-000810,0.033539301406400004
ACH-000811,-0.221572391775
ACH-000817,-0.830970155197
ACH-000819,-0.261550906608
ACH-000820,0.045604955166899996
ACH-000821,-0.709073775371
ACH-000822,-0.952003676589
ACH-000823,-0.307237278021
ACH-000824,0.0031289170082
ACH-000827,0.084901374233
ACH-000829,-0.721578878386
ACH-000831,-0.022053853087299995
ACH-000832,-0.244179302714
ACH-000833,-0.23152643716899998
ACH-000834,-0.0188577925592
ACH-000835,-0.0722816922743
ACH-000836,-0.21443711514000002
ACH-000837,-0.490431015265
ACH-000838,-0.798351060362
ACH-000839,-0.048356464766100005
ACH-000840,-0.288113458406
ACH-000841,-0.33599391546999996
ACH-000843,-0.485640684153
ACH-000846,-0.124778749211
ACH-000847,-0.13916376993
ACH-000848,-0.151241704813
ACH-000849,-0.9569778808689999
ACH-000851,-0.656706468631
ACH-000855,-0.417897889127
ACH-000856,-0.166708686942
ACH-000858,-0.00238056636006
ACH-000859,-0.7239163911
ACH-000861,-0.28914540325599997
ACH-000862,-0.28450745911499997
ACH-000865,-0.0630747739199
ACH-000866,-0.0908888344138
ACH-000867,-0.22276403045499998
ACH-000869,-0.529995410673
ACH-000872,-0.41660206768299995
ACH-000873,-0.5408386888210001
ACH-000876,-0.21601401463000003
ACH-000878,-0.35345578029299995
ACH-000880,-1.1936327472700001
ACH-000881,-0.320291299771
ACH-000882,-0.36687737817
ACH-000884,-0.0899171946711
ACH-000885,0.0022605938309499998
ACH-000887,-0.22366179804000003
ACH-000888,-0.222806218334
ACH-000889,-1.30543892113
ACH-000890,-0.329227228238
ACH-000896,-0.47386974828
ACH-000898,-0.11440477973799999
ACH-000900,0.0615348683892
ACH-000901,-0.19788564201499997
ACH-000905,-0.11459462329600001
ACH-000906,0.023088065744
ACH-000907,-0.39588606833400003
ACH-000910,-0.786534774076
ACH-000911,0.09773596746339999
ACH-000912,-0.416323023649
ACH-000913,-0.142906488566
ACH-000915,-0.011394902026799998
ACH-000916,-0.402048869054
ACH-000917,-0.20387512745099998
ACH-000921,-0.39025341572
ACH-000924,-0.273920080709
ACH-000926,-0.19717498301199998
ACH-000928,-0.264053051164
ACH-000929,-0.18890051049000003
ACH-000932,-0.60290935332
ACH-000935,0.025786389616799996
ACH-000936,-0.25750638000799997
ACH-000937,-1.21547046699
ACH-000938,-0.861453699901
ACH-000939,-0.021680174218700003
ACH-000941,-0.341921812087
ACH-000943,-0.7237721884880001
ACH-000946,-0.295884315187
ACH-000947,-0.279679470463
ACH-000948,-0.12647184499800002
ACH-000950,-0.148434581822
ACH-000953,-0.52040052551
ACH-000957,-0.155708922714
ACH-000958,-0.120521697466
ACH-000960,-0.679570828953
ACH-000963,-0.29239038954999996
ACH-000968,-0.140112175614
ACH-000969,-0.177449167474
ACH-000973,-0.267302638438
ACH-000974,-0.699396523934
ACH-000975,-0.45627526837899995
ACH-000976,-0.128439822368
ACH-000978,-0.180075843873
ACH-000980,-0.033187020723
ACH-000984,-0.519818799729
ACH-000986,-0.7258253682860001
ACH-000988,-0.38609831143
ACH-000993,-0.062738209116
ACH-000994,-0.038462773002999995
ACH-000996,-0.145554491036
ACH-001001,0.00189359200882
ACH-001020,-0.30199241789299996
ACH-001028,-0.08903547766030001
ACH-001031,0.145063759701
ACH-001038,-0.0726489518298
ACH-001048,-0.29618438818000004
ACH-001050,-0.25104549259
ACH-001053,-0.227295699951
ACH-001054,-0.35186100227600003
ACH-001061,-0.66157584235
ACH-001067,-0.09771550637229999
ACH-001075,-0.14687269175
ACH-001096,-0.020425312107400003
ACH-001128,-0.148484938475
ACH-001134,-0.32211067073399996
ACH-001151,-0.6782976280140001
ACH-001163,-0.730310706773
ACH-001164,-0.19967473423
ACH-001173,0.07857026302060001
ACH-001183,-0.025556224699
ACH-001184,-0.419515419731
ACH-001190,-0.33733859533
ACH-001192,0.0418299071753
ACH-001193,0.10402156251599999
ACH-001196,-0.39541423082500005
ACH-001197,-0.46609194947
ACH-001205,0.0211416941266
ACH-001211,-0.396486148535
ACH-001212,0.17098104719300003
ACH-001228,-0.19271767883699997
ACH-001232,-0.20906875998399999
ACH-001239,-0.038952342782
ACH-001274,-0.417232507839
ACH-001275,-0.07633582629819999
ACH-001277,-0.173706717226
ACH-001278,0.0543205150219
ACH-001280,0.0346687051705
ACH-001283,0.0189519614676
ACH-001289,-0.6797756791580001
ACH-001295,0.031826527009799994
ACH-001300,0.05625361758690001
ACH-001301,-0.062084442457999996
ACH-001302,-0.020571559379099998
ACH-001303,0.0744596356172
ACH-001306,-0.278861161763
ACH-001318,-0.163226608894
ACH-001322,0.0853986224755
ACH-001328,0.0186887825322
ACH-001332,-0.19099169601
ACH-001333,0.0772349842888
ACH-001336,-0.0889276589292
ACH-001340,-0.00763028245358
ACH-001346,0.0426189706205
ACH-001353,-0.16228566338199998
ACH-001354,-0.344688590256
ACH-001367,-0.739655956833
ACH-001368,-0.8821639695479999
ACH-001374,-0.21369594446899998
ACH-001375,-0.18159728435
ACH-001377,0.186914424122
ACH-001380,-0.928249163919
ACH-001391,-0.252598795366
ACH-001407,-0.5123361939019999
ACH-001408,-0.0159101399528
ACH-001413,0.0294549977708
ACH-001430,0.365435335136
ACH-001431,-0.355353579175
ACH-001450,-1.1922166852200002
ACH-001496,-0.5165073498780001
ACH-001500,0.0418824332176
ACH-001521,-0.549495805899
ACH-001523,0.00944268950375
ACH-001532,0.18642771706500003
ACH-001536,-0.113104881657
ACH-001550,-0.198508429756
ACH-001552,-0.417446567734
ACH-001554,-0.23489143313299998
ACH-001645,-0.160555467121
ACH-001654,-0.0706932891752
ACH-001715,-0.278155020464
ACH-001735,-0.551982473403
ACH-001736,-0.7144281428
ACH-001737,-0.0353815022171
ACH-001740,-0.25150049475999997
ACH-001745,-0.438340372931
ACH-001750,0.117410501151
ACH-001765,-0.273826195014
ACH-001956,-0.17294938611900001
ACH-001957,-0.07532478066710001
