,HIST1H3C (8352)
ACH-000004,-0.21069891986900002
ACH-000007,-0.156910541145
ACH-000009,-0.00197455502724
ACH-000011,-0.40823779134800003
ACH-000012,-0.30281836278900004
ACH-000013,-0.06760519424
ACH-000014,-0.302908214694
ACH-000015,-0.0789255005262
ACH-000017,-0.332081978713
ACH-000018,-0.182458143948
ACH-000019,-0.5603657238499999
ACH-000021,-0.04559570379930001
ACH-000022,-0.35259490915799996
ACH-000025,-0.5041328620709999
ACH-000028,-0.128510730814
ACH-000030,-0.17033854638
ACH-000035,-0.66500242389
ACH-000036,-0.223888855493
ACH-000037,-0.253713114854
ACH-000039,-0.235569774575
ACH-000040,-0.396112910108
ACH-000041,-0.328008579933
ACH-000042,-0.18243918920699997
ACH-000045,-0.316549927696
ACH-000047,-0.251408338103
ACH-000052,-0.0673505626875
ACH-000053,-0.116223595067
ACH-000054,-0.40457110498300003
ACH-000055,-0.382164719583
ACH-000060,-0.282608012902
ACH-000067,-0.675025470519
ACH-000070,-0.29792927762800003
ACH-000075,-0.461865567645
ACH-000078,-0.153328428339
ACH-000082,-0.619064845396
ACH-000085,-0.44084945262599995
ACH-000086,-0.441009790213
ACH-000087,-0.575680242787
ACH-000092,-0.24389042727899998
ACH-000095,-0.224647769024
ACH-000097,-0.06049165431530001
ACH-000098,-0.40736325137699997
ACH-000099,-0.17041282743900002
ACH-000108,0.026817525215
ACH-000113,-0.524869441484
ACH-000115,-0.25105830636300003
ACH-000116,-0.334233813978
ACH-000118,-0.197045983986
ACH-000120,-0.23814294203800002
ACH-000123,-0.48417876266500004
ACH-000127,-0.288853956867
ACH-000128,-0.23047923492699998
ACH-000132,-0.0849179573117
ACH-000133,-0.320455890932
ACH-000137,0.0132042692593
ACH-000138,-0.150474347762
ACH-000142,-0.163952282295
ACH-000143,-0.129776667445
ACH-000146,-0.269679503588
ACH-000148,-0.17564725469200002
ACH-000150,-0.220522925364
ACH-000152,-0.389114092719
ACH-000153,-0.061081895926599995
ACH-000159,-0.357061080598
ACH-000160,-0.497495511693
ACH-000163,-0.272381979504
ACH-000167,-0.42653727044600004
ACH-000168,-0.30950619391399997
ACH-000169,-0.4244191125
ACH-000178,-0.41386110332099996
ACH-000182,-0.43118938963
ACH-000183,-0.133134687826
ACH-000188,-0.611927256
ACH-000189,-0.15953443999199998
ACH-000190,-0.337879786881
ACH-000198,-0.552616982932
ACH-000204,-0.215566643799
ACH-000206,-0.416419314139
ACH-000207,-0.738497957168
ACH-000211,-0.304978026308
ACH-000215,-0.190692811247
ACH-000221,-0.280097447918
ACH-000222,-0.0731828171145
ACH-000223,-0.436617912029
ACH-000226,-0.065600047062
ACH-000227,-0.381307511859
ACH-000228,-0.410542650574
ACH-000231,-0.238292564678
ACH-000232,-0.18306722195500003
ACH-000233,-0.299077700445
ACH-000234,-0.6799768272600001
ACH-000235,-0.154415853101
ACH-000237,-0.310863905062
ACH-000238,-0.507806129373
ACH-000243,-0.15818054851399999
ACH-000244,-0.069496991082
ACH-000246,-0.268552488594
ACH-000248,-0.329398008334
ACH-000250,-0.36303439231299994
ACH-000251,-0.817753445087
ACH-000253,-0.290953123465
ACH-000255,-0.0963549453703
ACH-000256,-0.130142767733
ACH-000257,-0.314763832279
ACH-000258,-0.480639918608
ACH-000259,-0.123685872494
ACH-000260,-0.227744624213
ACH-000261,-0.25788125542199997
ACH-000262,0.09457034161039998
ACH-000263,-0.302614200877
ACH-000264,-0.183427669808
ACH-000265,-0.0985863774176
ACH-000266,-0.131864730722
ACH-000272,-0.222948541364
ACH-000273,-0.44429448658799997
ACH-000274,-0.408577296218
ACH-000277,-0.348976713371
ACH-000278,-0.201163982566
ACH-000279,-0.0956778165226
ACH-000280,0.0676327649985
ACH-000281,0.0614186531386
ACH-000288,-0.109031277182
ACH-000291,-0.364237331786
ACH-000293,-0.150480887694
ACH-000294,0.0552100898546
ACH-000295,-0.430263773179
ACH-000296,-0.1850727075
ACH-000302,-0.14025214182700002
ACH-000304,-0.35183411430399997
ACH-000307,-0.43644136122199995
ACH-000308,-0.300817034479
ACH-000310,-0.019064561982700002
ACH-000311,0.198955599958
ACH-000312,-0.0577705941946
ACH-000315,-0.142771410742
ACH-000316,-0.239000691809
ACH-000317,-0.384720048965
ACH-000318,-0.061889102033699996
ACH-000319,-0.34696763812799997
ACH-000320,-0.108710486606
ACH-000322,-0.240277888126
ACH-000323,-0.161487104276
ACH-000324,-0.250966439398
ACH-000329,-0.26836403161899997
ACH-000330,-0.23828935659000003
ACH-000331,-0.328965935782
ACH-000332,-0.159690904488
ACH-000334,-0.121449223892
ACH-000335,-0.227559934256
ACH-000336,-0.514633675126
ACH-000337,-0.435421498922
ACH-000339,-0.187929916823
ACH-000341,0.051844064551999997
ACH-000348,-0.37276709495300003
ACH-000350,0.135530187572
ACH-000352,-0.0174408091641
ACH-000356,-0.235818458649
ACH-000361,-0.257633175517
ACH-000362,0.0722304429721
ACH-000363,-0.184998400764
ACH-000364,0.039837778435
ACH-000365,-0.15652369338
ACH-000366,0.0230535147858
ACH-000368,-0.030570588542800002
ACH-000374,-0.286780096153
ACH-000375,-0.0453187360561
ACH-000376,-0.19253688143199998
ACH-000381,-0.25159117979400003
ACH-000383,-0.17179952495200002
ACH-000387,-0.331791826345
ACH-000389,-0.0514540130578
ACH-000390,-0.18505726679499998
ACH-000393,-0.286706922913
ACH-000395,-0.0392796922376
ACH-000397,-0.053357599945800006
ACH-000401,-0.215322261377
ACH-000402,-0.0317987435688
ACH-000403,-0.263083134424
ACH-000404,-0.5647939771399999
ACH-000406,-0.153490898821
ACH-000407,-0.380551756942
ACH-000408,-0.49585085426799996
ACH-000410,-0.0158385506185
ACH-000411,-0.111234052387
ACH-000414,-0.292485001798
ACH-000415,-0.248751159569
ACH-000416,-0.19739819279399998
ACH-000420,-0.0613496831776
ACH-000421,-0.14512330521800001
ACH-000424,-0.000258118747445
ACH-000425,-0.143862554669
ACH-000426,0.14514496093499998
ACH-000427,-0.39392623744599997
ACH-000433,-0.474435271476
ACH-000436,0.00892345150194
ACH-000444,-0.397971141552
ACH-000445,-0.451933641185
ACH-000448,-0.147831504427
ACH-000450,-0.39952655499300005
ACH-000452,-0.305683035442
ACH-000454,-0.3021880743
ACH-000458,-0.45662959402500003
ACH-000459,-0.234234286824
ACH-000460,-0.101853266551
ACH-000461,-0.212123868634
ACH-000463,-0.10316457198699999
ACH-000464,-0.26683305926
ACH-000466,-0.32047579741500004
ACH-000467,-0.368205105754
ACH-000468,-0.153775781601
ACH-000469,-0.363056933716
ACH-000470,-0.220353096165
ACH-000471,-0.139052180069
ACH-000472,-0.30056554504
ACH-000473,-0.151673479961
ACH-000475,-0.29709085635899996
ACH-000476,-0.228446077124
ACH-000477,-0.617654239791
ACH-000480,-0.193875764659
ACH-000481,-0.17633706409000002
ACH-000483,-0.163057846659
ACH-000484,0.05351909558569999
ACH-000485,-0.47076198166999994
ACH-000486,-0.379080037365
ACH-000487,-0.704518340492
ACH-000488,-0.299512432483
ACH-000490,-0.36626237285700003
ACH-000491,-0.447476683531
ACH-000495,-0.261504830096
ACH-000496,-0.24487559735300002
ACH-000499,-0.36688295339599997
ACH-000500,-0.371027893869
ACH-000502,-0.051125266436199995
ACH-000503,-0.043961637216699996
ACH-000505,-0.309754311688
ACH-000507,-0.370048552434
ACH-000510,0.054442083092
ACH-000511,-0.225754524947
ACH-000512,-0.135137661169
ACH-000516,-0.47099692599699994
ACH-000517,-0.247703960198
ACH-000518,-0.41680266526299997
ACH-000520,-0.13167459357300001
ACH-000521,0.0954008908426
ACH-000522,-0.440389841671
ACH-000524,-0.307495814132
ACH-000527,-0.230039419958
ACH-000528,-0.118545338725
ACH-000537,-0.178884060462
ACH-000541,-0.5788649451110001
ACH-000542,-0.361007977677
ACH-000544,-0.416761473908
ACH-000545,-0.335970482879
ACH-000547,-0.036244402559300004
ACH-000548,-0.360205446714
ACH-000549,-0.334328656032
ACH-000550,-0.342193268461
ACH-000552,-0.500674740167
ACH-000556,-0.269685422962
ACH-000557,-0.197492938377
ACH-000570,-0.118463627079
ACH-000571,-0.0897306680324
ACH-000573,-0.329224552322
ACH-000576,-0.103936244298
ACH-000580,-0.579317018006
ACH-000584,-0.156604614412
ACH-000585,-0.397525463143
ACH-000588,-0.20827608352000002
ACH-000589,0.038328324811100004
ACH-000591,-0.388266078888
ACH-000593,-0.289783202737
ACH-000600,-0.279586087296
ACH-000601,-0.22280205712499998
ACH-000604,-0.0280034358237
ACH-000605,-0.206064890705
ACH-000606,-0.5368236979159999
ACH-000608,-0.296700913726
ACH-000614,-0.114874144646
ACH-000616,-0.283740890337
ACH-000618,-0.47238052077
ACH-000619,-0.375667081652
ACH-000620,-0.249907655986
ACH-000621,-0.244400446056
ACH-000622,-0.105241836027
ACH-000623,-0.325214727769
ACH-000624,-0.29282798572200003
ACH-000627,-0.178598469648
ACH-000630,-0.39119202147
ACH-000632,-0.509532841669
ACH-000633,-0.220212331057
ACH-000637,-0.271871847003
ACH-000638,0.0317567476409
ACH-000646,-0.489261816501
ACH-000647,-0.36856173413800003
ACH-000648,-0.013254564802000001
ACH-000649,-0.17356906796
ACH-000651,-0.140913626678
ACH-000652,-0.122403990715
ACH-000653,-0.045762990845
ACH-000657,-0.279423221761
ACH-000658,-0.107404053628
ACH-000661,-0.264259789109
ACH-000662,-0.454566041736
ACH-000663,-0.5014867931270001
ACH-000665,-0.252201631727
ACH-000671,-0.474141738296
ACH-000673,-0.322620328794
ACH-000676,-0.499099248808
ACH-000677,-0.413455743712
ACH-000681,-0.08255102186300001
ACH-000682,-0.171674762478
ACH-000683,-0.14782001823899998
ACH-000684,-0.322473964191
ACH-000688,-0.38034856192100003
ACH-000693,-0.548800525917
ACH-000694,-0.319796698602
ACH-000695,-0.334259285299
ACH-000696,-0.33237035106699997
