,GSC2 (2928)
ACH-000004,-0.229750584692
ACH-000007,-0.053529586491599994
ACH-000009,-0.249621555321
ACH-000011,-0.294129104633
ACH-000012,-0.104825819064
ACH-000013,-0.340618818305
ACH-000014,-0.3068154321
ACH-000015,-0.239168196182
ACH-000017,-0.0491484337845
ACH-000018,-0.158358207191
ACH-000019,0.127386436875
ACH-000021,-0.105410839633
ACH-000022,-0.17679961058
ACH-000025,-0.317441731515
ACH-000028,-0.184623839674
ACH-000030,-0.206728966287
ACH-000035,-0.269276556285
ACH-000036,-0.335690648491
ACH-000037,-0.525215828839
ACH-000039,-0.20334713647999997
ACH-000040,-0.10769491450999999
ACH-000041,-0.195976575908
ACH-000042,-0.308915297835
ACH-000045,-0.068817735137
ACH-000047,-0.270936410179
ACH-000052,-0.299642973555
ACH-000053,-0.104932460705
ACH-000054,-0.23431867552400001
ACH-000055,-0.34503911683
ACH-000060,-0.388197796707
ACH-000067,-0.306810047024
ACH-000070,-0.28573750582699997
ACH-000075,-0.40411016836999997
ACH-000078,-0.271589295351
ACH-000082,-0.00702500154877
ACH-000085,-0.37300527815300005
ACH-000086,-0.107555610164
ACH-000087,-0.0436598740554
ACH-000092,-0.34270745493
ACH-000095,-0.326328693515
ACH-000097,-0.211282729021
ACH-000098,-0.335534359602
ACH-000099,-0.21890222294199999
ACH-000108,-0.312658490086
ACH-000113,-0.276898264342
ACH-000115,-0.294651177843
ACH-000116,-0.0581730164051
ACH-000118,-0.18183426194400001
ACH-000120,-0.105987050727
ACH-000123,-0.422404364652
ACH-000127,-0.20162042230500002
ACH-000128,-0.17003183476300002
ACH-000132,-0.347786365786
ACH-000133,-0.160779210292
ACH-000137,-0.401678529467
ACH-000138,-0.0113491183986
ACH-000142,-0.163489758321
ACH-000143,-0.09727094201539999
ACH-000146,-0.21515911344900002
ACH-000148,-0.114243641652
ACH-000150,-0.370868676289
ACH-000152,-0.3591345572
ACH-000153,0.17751931059
ACH-000159,-0.0855986604808
ACH-000160,-0.175025940583
ACH-000163,-0.0798713730705
ACH-000167,0.0737867010755
ACH-000168,-0.293127348993
ACH-000169,-0.13357310316999998
ACH-000178,-0.10789380667199999
ACH-000182,-0.216422895698
ACH-000183,-0.408395616157
ACH-000188,-0.0795377598657
ACH-000189,0.0785929366617
ACH-000190,0.173763607499
ACH-000198,-0.392597712883
ACH-000204,-0.139558738723
ACH-000206,-0.24504655833500003
ACH-000207,-0.40526833338
ACH-000211,-0.155073952038
ACH-000215,-0.293345691566
ACH-000221,-0.27219522289299997
ACH-000222,-0.033154754876599996
ACH-000223,-0.177831739425
ACH-000226,-0.31178281911
ACH-000227,-0.0811852713969
ACH-000228,-0.46807846688
ACH-000231,-0.174337179606
ACH-000232,-0.23030522196699998
ACH-000233,-0.19940322039099997
ACH-000234,-0.44830803581399997
ACH-000235,-0.262426898688
ACH-000237,-0.0814216591709
ACH-000238,-0.24753471820700002
ACH-000243,-0.08363533046239999
ACH-000244,-0.0837016440867
ACH-000246,-0.240933297575
ACH-000248,0.07409060446489998
ACH-000250,-0.194364373557
ACH-000251,-0.18330318386
ACH-000253,-0.251589048838
ACH-000255,-0.10677475348
ACH-000256,-0.231022085037
ACH-000257,0.0701314846489
ACH-000258,0.120738408911
ACH-000259,-0.185744251758
ACH-000260,-0.266771238248
ACH-000261,-0.372462329041
ACH-000262,0.145560770825
ACH-000263,-0.367055294317
ACH-000264,-0.248813186818
ACH-000265,-0.28419945246399997
ACH-000266,-0.213457835463
ACH-000272,-0.232267519647
ACH-000273,-0.29837082267299997
ACH-000274,-0.585870687075
ACH-000277,0.07881150799169999
ACH-000278,-0.402264172346
ACH-000279,-0.316975877193
ACH-000280,-0.311413253131
ACH-000281,0.0170221424785
ACH-000288,-0.227627229529
ACH-000291,-0.172080496531
ACH-000293,-0.394267891593
ACH-000294,-0.37292755064000005
ACH-000295,0.0170869198532
ACH-000296,-0.12635510298900002
ACH-000302,-0.203057461701
ACH-000304,-0.158623076282
ACH-000307,-0.41964759978699995
ACH-000308,-0.21716747376499998
ACH-000310,-0.348420088207
ACH-000311,-0.0170694102793
ACH-000312,-0.213131369716
ACH-000315,-0.40305367094300004
ACH-000316,0.117617858943
ACH-000317,0.16879898028999998
ACH-000318,-0.19071028228700002
ACH-000319,-0.268339968046
ACH-000320,-0.474615754393
ACH-000322,-0.0660476288528
ACH-000323,-0.360041792523
ACH-000324,-0.232183713876
ACH-000329,-0.375205805424
ACH-000330,-0.13110587132
ACH-000331,-0.184267762797
ACH-000332,-0.179808037483
ACH-000334,0.130276607078
ACH-000335,-0.359553525545
ACH-000336,-0.254345624411
ACH-000337,-0.10587694525699999
ACH-000339,-0.329142093995
ACH-000341,-0.417374774239
ACH-000348,-0.286418652328
ACH-000350,0.0194326457566
ACH-000352,-0.170420157839
ACH-000356,-0.318715767423
ACH-000361,0.154398710415
ACH-000362,-0.239024293169
ACH-000363,-0.21516789241700002
ACH-000364,-0.132780453245
ACH-000365,-0.248187981818
ACH-000366,-0.374531565736
ACH-000368,-0.29514194485399997
ACH-000374,-0.228968898831
ACH-000375,-0.46002182395
ACH-000376,-0.057792969753199995
ACH-000381,-0.375814823727
ACH-000383,-0.125451308343
ACH-000387,-0.0861295218792
ACH-000389,-0.06720288133209999
ACH-000390,-0.234372002987
ACH-000393,-0.5661121999300001
ACH-000395,-0.119373711326
ACH-000397,-0.359051214597
ACH-000401,-0.26101968749000004
ACH-000402,-0.44308269482699997
ACH-000403,-0.354235996679
ACH-000404,-0.09668753642930002
ACH-000406,-0.161537910746
ACH-000407,-0.404661288678
ACH-000408,-0.531568741383
ACH-000410,-0.038894619173900004
ACH-000411,-0.265675708733
ACH-000414,-0.166987314595
ACH-000415,-0.140986890084
ACH-000416,-0.12601937035
ACH-000420,-0.33355692032400003
ACH-000421,-0.230974847178
ACH-000424,-0.514936075982
ACH-000425,-0.27806052946
ACH-000426,-0.29723959609
ACH-000427,-0.32385782989399997
ACH-000433,-0.179509506051
ACH-000436,-0.174856030529
ACH-000444,-0.164023826498
ACH-000445,-0.272852178243
ACH-000448,-0.149787550894
ACH-000450,-0.40385320704800004
ACH-000452,-0.194605760884
ACH-000454,-0.554998418355
ACH-000458,-0.5311990437740001
ACH-000459,-0.526804836592
ACH-000460,-0.32000124161800003
ACH-000461,-0.33283852369899997
ACH-000463,-0.159051163308
ACH-000464,-0.43974816421400004
ACH-000466,-0.28747050899099996
ACH-000467,-0.289406177864
ACH-000468,-0.375327597359
ACH-000469,-0.32223607127799997
ACH-000470,-0.246195371216
ACH-000471,-0.144443975549
ACH-000472,-0.160616985875
ACH-000473,-0.22556028438099998
ACH-000475,-0.36645776273900005
ACH-000476,-0.168220255563
ACH-000477,-0.164401379872
ACH-000480,-0.212783108301
ACH-000481,-0.19655982581700002
ACH-000483,-0.40175199878
ACH-000484,-0.114928438585
ACH-000485,-0.421902603271
ACH-000486,-0.44951620881800003
ACH-000487,-0.19965068908599998
ACH-000488,-0.046770579105199994
ACH-000490,0.0193585365014
ACH-000491,-0.0303351992197
ACH-000495,-0.37643563649499995
ACH-000496,-0.00406765546338
ACH-000499,-0.13861403375700002
ACH-000500,-0.788795785174
ACH-000502,-0.19700667558899998
ACH-000503,-0.277092917064
ACH-000505,-0.016147294250100003
ACH-000507,-0.143951314601
ACH-000510,-0.216974226896
ACH-000511,-0.236146890931
ACH-000512,-0.265505132333
ACH-000516,-0.256848662779
ACH-000517,-0.401037814423
ACH-000518,-0.316419122069
ACH-000520,-0.273578485476
ACH-000521,-0.0039636774826900005
ACH-000522,-0.10451856442600001
ACH-000524,-0.322083458667
ACH-000527,-0.10640538899900001
ACH-000528,-0.352377854823
ACH-000537,0.107931412633
ACH-000541,-0.256673644639
ACH-000542,-0.251549604799
ACH-000544,-0.192683044399
ACH-000545,-0.30168435499400004
ACH-000547,0.231788797588
ACH-000548,-0.211792988372
ACH-000549,-0.168564733707
ACH-000550,-0.341450132013
ACH-000552,-0.365694080814
ACH-000556,-0.325006508609
ACH-000557,-0.2486083819
ACH-000570,-0.317097184373
ACH-000571,-0.340910805492
ACH-000573,-0.164220804126
ACH-000576,-0.33029661175700004
ACH-000580,-0.18324578630199997
ACH-000584,-0.284456166379
ACH-000585,-0.17749638280000002
ACH-000588,-0.141807533653
ACH-000589,-0.313589946336
ACH-000591,-0.505522092586
ACH-000593,-0.151079414835
ACH-000600,-0.194968379152
ACH-000601,-0.24774844203899998
ACH-000604,-0.335560688723
ACH-000605,-0.419271983469
ACH-000606,-0.37890901503200003
ACH-000608,-0.429321333485
ACH-000614,-0.09049655844830001
ACH-000616,-0.29526811120900004
ACH-000618,-0.190327118239
ACH-000619,-0.201365037891
ACH-000620,-0.187075641252
ACH-000621,-0.27724063434999996
ACH-000622,-0.37112561354199997
ACH-000623,-0.317426977528
ACH-000624,-0.265593112121
ACH-000627,-0.227162526792
ACH-000630,-0.204259052463
ACH-000632,-0.386537753484
ACH-000633,-0.329880819714
ACH-000637,-0.181004694856
ACH-000638,-0.0519425211266
ACH-000646,-0.138597471921
ACH-000647,-0.323461293615
ACH-000648,-0.319563315088
ACH-000649,-0.26084417347399996
ACH-000651,-0.34580737603699996
ACH-000652,-0.309357662052
ACH-000653,-0.0010907942703
ACH-000657,-0.364936642261
ACH-000658,-0.16463292018
ACH-000661,-0.0393416272254
ACH-000662,-0.5649608252880001
ACH-000663,-0.38466553344000004
ACH-000665,-0.470575883505
ACH-000671,-0.197205401956
ACH-000673,-0.268313355484
ACH-000676,0.0277451890447
ACH-000677,-0.18307732706500002
ACH-000681,-0.197776683613
ACH-000682,-0.16654043983
ACH-000683,-0.221574922329
ACH-000684,-0.224340308921
ACH-000688,-0.143865726781
ACH-000693,-0.267214509388
ACH-000694,-0.293820677707
ACH-000695,-0.0701681567208
ACH-000696,-0.276415901053
ACH-000697,-0.04418936700830001
ACH-000699,-0.0256895092789
ACH-000701,-0.22802105772
ACH-000706,-0.3054513146
ACH-000711,-0.320355869686
ACH-000713,-0.033408831018400004
ACH-000714,-0.252338252901
ACH-000718,-0.146058087993
ACH-000720,-0.242388905319
ACH-000721,-0.314454721983
ACH-000724,-0.618533794959
ACH-000725,-0.163664344322
ACH-000732,-0.312205337507
ACH-000734,-0.468495527841
ACH-000735,-0.218679981919
ACH-000736,-0.439978050995
ACH-000738,-0.37012246620800004
ACH-000746,-0.192689008413
ACH-000747,-0.25926604175900003
ACH-000748,-0.32408771562800004
ACH-000753,-0.13262926289899998
ACH-000756,-0.11681674685599999
ACH-000757,-0.0473569783567
ACH-000758,0.0061644846387
ACH-000760,-0.106234665985
ACH-000763,-0.328234561128
ACH-000764,-0.206059412643
ACH-000765,-0.201789322607
ACH-000766,-0.286414205272
ACH-000767,-0.19274694511799997
ACH-000768,-0.170046648269
ACH-000769,-0.276084857374
ACH-000770,-0.32364658906599997
ACH-000771,-0.25436296650699997
ACH-000773,0.047621677295800004
ACH-000776,-0.136528042796
ACH-000777,-0.57956862677
ACH-000778,-0.42622253086499995
ACH-000781,-0.16214748074000002
ACH-000782,-0.218203979139
ACH-000783,-0.269752656469
ACH-000784,-0.24811694755199998
ACH-000785,0.118518105081
ACH-000787,-0.391081519858
ACH-000788,-0.0728519693572
ACH-000791,-0.176027219392
ACH-000792,-0.09907398956180001
ACH-000794,-0.143040729126
ACH-000796,-0.216282110848
ACH-000799,-0.106538856352
ACH-000800,-0.45992133747
ACH-000802,-0.240664260761
ACH-000804,-0.09417885714400001
ACH-000805,-0.186098856858
ACH-000809,-0.552653955549
ACH-000810,0.24574258119000003
ACH-000811,-0.10911676394200001
ACH-000817,-0.114599912444
ACH-000819,-0.49315291221900004
ACH-000820,-0.548429815476
ACH-000821,-0.180889173967
ACH-000822,-0.05497902109
ACH-000823,-0.274342007954
ACH-000824,-0.151719757162
ACH-000827,-0.264382976007
ACH-000829,-0.294995566594
ACH-000831,-0.436350893228
ACH-000832,-0.330011192676
ACH-000833,-0.41983403612099995
ACH-000834,-0.152629237357
ACH-000835,-0.20807627719900001
ACH-000836,-0.271190317359
ACH-000837,-0.1185683492
ACH-000838,-0.349152227528
ACH-000839,-0.32369985269900003
ACH-000840,-0.312817366087
ACH-000841,-0.00534696469545
ACH-000843,-0.292207614959
ACH-000846,-0.397507205057
ACH-000847,-0.183210227066
ACH-000848,-0.321968920165
ACH-000849,-0.246470546445
ACH-000851,-0.065610652504
ACH-000855,-0.710236551092
ACH-000856,-0.26562037406100003
ACH-000858,-0.18308801624499998
ACH-000859,-0.299295795887
ACH-000861,-0.468587477175
ACH-000862,-0.0913748671191
ACH-000865,-0.24050653630899999
ACH-000866,-0.319460436131
ACH-000867,-0.20564444155099998
ACH-000869,-0.196685579404
ACH-000872,-0.423854855488
ACH-000873,-0.42771229638
ACH-000876,-0.167817725394
ACH-000878,-0.336361684688
ACH-000880,-0.44478409613200004
ACH-000881,-0.130545010666
ACH-000882,-0.315721297432
ACH-000884,-0.400606175901
ACH-000885,-0.0917648211276
