,TBCD (6904)
ACH-000167,-1.30864005147
ACH-000168,-1.1593387127700001
ACH-000169,-1.2501173452299998
ACH-000178,-0.984211067772
ACH-000182,-0.650989575677
ACH-000183,-0.949480957438
ACH-000188,-1.08818754611
ACH-000189,-1.12238720933
ACH-000190,-1.3516416807499998
ACH-000198,-1.07796715467
ACH-000204,-1.36213714928
ACH-000206,-1.24282674612
ACH-000207,-1.27502443465
ACH-000211,-1.05922252104
ACH-000215,-1.09735347823
ACH-000221,-0.864967422359
ACH-000222,-0.890436300401
ACH-000223,-1.09310884585
ACH-000226,-1.05602327373
ACH-000227,-1.02746677427
ACH-000228,-0.763056261197
ACH-000231,-1.2211704896200002
ACH-000232,-1.05659443826
ACH-000233,-0.7867246621420001
ACH-000234,-1.11843639511
ACH-000235,-0.938139059077
ACH-000237,-0.9586966928139999
ACH-000238,-1.2888526882
ACH-000243,-0.8989118463879999
ACH-000244,-0.9917425154
ACH-000246,-0.9596696161120001
ACH-000248,-1.03861537786
ACH-000250,-1.06494774576
ACH-000251,-0.929109621659
ACH-000253,-1.03813374688
ACH-000255,-1.14670542844
ACH-000256,-0.964483906628
ACH-000257,-1.2030382504600001
ACH-000258,-1.2017220151299999
ACH-000259,-0.785220622062
ACH-000260,-0.969687282077
ACH-000261,-1.18120647171
ACH-000262,-0.92282441375
ACH-000263,-1.0034598095
ACH-000264,-1.4373482608
ACH-000265,-0.799005288162
ACH-000266,-1.03520419002
ACH-000272,-0.9901846446960001
ACH-000273,-0.9722986719310001
ACH-000274,-1.26306140105
ACH-000277,-0.947164163386
ACH-000278,-0.94165213246
ACH-000279,-0.993758466338
ACH-000280,-1.08665850488
ACH-000281,-1.0973237236700002
ACH-000288,-1.13091258081
ACH-000291,-1.07273246762
ACH-000293,-1.1413268063600002
ACH-000294,-1.0809943207200001
ACH-000295,-0.9334069207960001
ACH-000296,-0.983188258675
ACH-000302,-0.7108256326919999
ACH-000304,-0.565183354864
ACH-000307,-0.987414792936
ACH-000308,-1.37977744376
ACH-000310,-1.17672603846
ACH-000311,-0.763034121378
ACH-000312,-1.15468490645
ACH-000315,-1.04328392206
ACH-000316,-0.9922156739390001
ACH-000317,-0.721626374778
ACH-000318,-0.7243938765189999
ACH-000319,-1.20428307263
ACH-000320,-0.958798777976
ACH-000322,-0.6636208381409999
ACH-000323,-0.999413726043
ACH-000324,-1.08823637181
ACH-000329,-1.28910013639
ACH-000330,-1.35771242338
ACH-000331,-0.858007426407
ACH-000332,-0.814785917798
ACH-000334,-0.931767871942
ACH-000335,-0.998456938638
ACH-000336,-1.39814342477
ACH-000337,-1.15003157877
ACH-000339,-0.958981181124
ACH-000341,-1.3913792985799998
ACH-000348,-1.1801607555
ACH-000350,-1.1092514461
ACH-000352,-0.8962532605529999
ACH-000356,-1.05366876974
ACH-000361,-0.8838772158310001
ACH-000362,-1.08351731131
ACH-000363,-1.08408370124
ACH-000364,-0.740332804703
ACH-000365,-0.9964679584399999
ACH-000366,-1.1776795149500001
ACH-000368,-1.2826809155
ACH-000374,-0.792171469491
ACH-000375,-1.0545569336299998
ACH-000376,-0.9953740776919999
ACH-000381,-1.0785937186799999
ACH-000383,-1.12978902109
ACH-000387,-0.903313389825
ACH-000389,-0.921987076504
ACH-000390,-1.25695001661
ACH-000393,-1.2087700374500001
ACH-000395,-1.11404070051
ACH-000397,-1.18027430104
ACH-000401,-0.939557418672
ACH-000402,-1.01259910772
ACH-000403,-1.12991838664
ACH-000404,-0.8981197051350001
ACH-000406,-0.941262061678
ACH-000407,-0.751898119866
ACH-000408,-0.9384041532100001
ACH-000410,-1.00273997298
ACH-000411,-0.9657530879100001
ACH-000414,-0.886104127098
ACH-000415,-1.0939295023
ACH-000416,-1.1002302596100002
ACH-000420,-0.96556032204
ACH-000421,-0.996376869494
ACH-000424,-1.19042945462
ACH-000425,-0.980954327541
ACH-000426,-0.476248390836
ACH-000427,-1.0709025124
ACH-000433,-0.765204654073
ACH-000436,-0.910934759235
ACH-000444,-0.8805901516269999
ACH-000445,-0.970515503886
ACH-000448,-0.899810181973
ACH-000450,-0.795026456029
ACH-000452,-1.05205898327
ACH-000454,-0.843277156911
ACH-000458,-0.928680431565
ACH-000459,-0.251910699362
ACH-000460,-0.9307994368089999
ACH-000461,-1.2417579291299998
ACH-000463,-0.9722519354520001
ACH-000464,-1.6117087198700002
ACH-000466,-0.9119910863349999
ACH-000467,-0.9225416070720001
ACH-000468,-1.13345123077
ACH-000469,-1.02261518369
ACH-000470,-1.1275408151000001
ACH-000471,-1.16068302352
ACH-000472,-1.18803338172
ACH-000473,-1.08454431677
ACH-000475,-1.13505154218
ACH-000476,-1.1223720453000001
ACH-000477,-0.7100589644069999
ACH-000480,-1.27571984339
ACH-000481,-1.20625634801
ACH-000483,-1.02450682403
ACH-000484,-0.990833206945
ACH-000485,-1.1509049287200002
ACH-000486,-1.12722265728
ACH-000487,-0.8745919657089999
ACH-000488,-1.14886410743
ACH-000490,-1.01637470684
ACH-000491,-1.15699740044
ACH-000495,-0.917953175444
ACH-000496,-0.991797363953
ACH-000499,-1.11231491103
ACH-000500,-1.3808409534900001
ACH-000502,-0.875499490593
ACH-000503,-1.00311824451
ACH-000505,-0.980195748832
ACH-000507,-1.1232603578
ACH-000510,-1.04417517206
ACH-000511,-0.9305591848
ACH-000512,-0.9578806498729999
ACH-000516,-1.19843842869
ACH-000517,-1.13750323808
ACH-000518,-0.8939773673710001
ACH-000520,-1.0613734261499999
ACH-000521,-1.31548955251
ACH-000522,-1.1578317140899999
ACH-000524,-1.30884955657
ACH-000527,-0.979381470132
ACH-000528,-0.988633576768
ACH-000537,-1.08486558043
ACH-000541,-1.0346195466700001
ACH-000542,-1.02375296519
ACH-000544,-0.9163900824250001
ACH-000545,-0.826705483943
ACH-000547,-0.961399254295
ACH-000548,-1.10534323155
ACH-000549,-1.10080540755
ACH-000550,-1.2779162904
ACH-000552,-0.989096121938
ACH-000556,-1.28554633037
ACH-000557,-1.50607389495
ACH-000570,-0.968279045862
ACH-000571,-1.5892067563999999
ACH-000573,-1.1328084313
ACH-000576,-1.21492277271
ACH-000580,-0.987579479602
ACH-000584,-0.626236895638
ACH-000585,-0.895851674276
ACH-000588,-0.872955499559
ACH-000589,-0.676527924575
ACH-000591,-0.878219952111
ACH-000593,-1.0786409501799998
ACH-000600,-1.11714537246
ACH-000601,-1.00544410249
ACH-000604,-0.7208014472100001
ACH-000605,-1.00202257489
ACH-000606,-1.0259086114
ACH-000608,-1.52960287533
ACH-000614,-0.387582116614
ACH-000616,-0.683774015052
ACH-000618,-0.8863824838
ACH-000619,-1.02200578017
ACH-000620,-0.9990996986390001
ACH-000621,-1.36211660812
ACH-000622,-1.33076602453
ACH-000623,-1.0687878924
ACH-000624,-0.980060359642
ACH-000627,-0.816489140612
ACH-000630,-0.870656932203
ACH-000632,-0.896752532863
ACH-000633,-1.62703221368
ACH-000637,-0.857693080204
ACH-000638,-0.637316707598
ACH-000646,-0.790234477938
ACH-000647,-1.16663376093
ACH-000648,-0.565556479718
ACH-000649,-0.969771747882
ACH-000651,-0.830561385891
ACH-000652,-1.1902586745100001
ACH-000653,-0.9718351181559999
ACH-000657,-0.990232526775
ACH-000658,-1.18266127994
ACH-000661,-0.746583300475
ACH-000662,-1.0997133904799998
ACH-000663,-0.882624973874
ACH-000665,-1.077427904
ACH-000671,-0.957435015919
ACH-000673,-1.24740797601
ACH-000676,-1.00723391706
ACH-000677,-0.910155284431
ACH-000681,-0.8668403319419999
ACH-000682,-1.16255643993
ACH-000683,-1.04354395104
ACH-000684,-0.8421647210400001
ACH-000688,-0.954883402193
ACH-000693,-0.9918401444920001
ACH-000694,-1.01300382253
ACH-000695,-1.14088892729
ACH-000696,-1.08268463903
ACH-000697,-0.836343113257
ACH-000699,-0.7669416887360001
ACH-000701,-1.12245957897
ACH-000706,-0.8716957708159999
ACH-000711,-1.04047349706
ACH-000713,-0.918629455445
ACH-000714,-0.8884455162899999
ACH-000718,-1.14753314234
ACH-000720,-0.9037798253210001
ACH-000721,-1.20110305891
ACH-000724,-1.3878067730099999
ACH-000725,-0.6262520015690001
ACH-000732,-0.9477222509209999
ACH-000734,-0.950171594556
ACH-000735,-1.24758803696
ACH-000736,-1.10543763298
ACH-000738,-1.1724460453799999
ACH-000746,-0.934569791521
ACH-000747,-1.12800040717
ACH-000748,-0.925701854776
ACH-000753,-1.06070194786
ACH-000756,-1.2056410759899998
ACH-000757,-0.922009296321
ACH-000758,-1.0769097091
ACH-000760,-1.07455091862
ACH-000763,-0.915059478646
ACH-000764,-0.853757846798
ACH-000765,-0.9684921552689999
ACH-000766,-1.04609031363
ACH-000767,-1.18266986364
ACH-000768,-0.96416303366
ACH-000769,-0.985713726717
ACH-000770,-1.0390716064499999
ACH-000771,-0.718942789884
ACH-000773,-1.0564173559299999
ACH-000776,-1.03101751323
ACH-000777,-0.79772367043
ACH-000778,-0.983184372974
ACH-000781,-0.7916441142849999
ACH-000782,-1.03910165564
ACH-000783,-1.32741032213
ACH-000784,-1.01810933575
ACH-000785,-1.03962368661
ACH-000787,-0.8965164351989999
ACH-000788,-1.17425603487
ACH-000791,-1.02281096942
ACH-000792,-0.8167128330300001
ACH-000794,-0.9339136523649999
ACH-000796,-1.20551195261
ACH-000799,-0.756741873987
ACH-000800,-0.735255072317
ACH-000802,-1.0693547119
ACH-000804,-0.9497930144869999
ACH-000805,-0.8234053856389999
ACH-000809,-1.23747840391
ACH-000810,-1.1672180959
ACH-000811,-1.2651067926700001
ACH-000817,-0.867577311715
ACH-000819,-0.981786910814
ACH-000820,-1.28067336686
ACH-000821,-1.0582015860299998
ACH-000822,-1.37572258609
ACH-000823,-0.9416643106170001
ACH-000824,-1.3481341774200002
ACH-000827,-0.964511475585
ACH-000829,-1.17112352971
ACH-000831,-0.6074006719
ACH-000832,-1.10236515246
ACH-000833,-0.816781473433
ACH-000834,-0.963068551352
ACH-000835,-0.925961556067
ACH-000836,-1.3344389447799998
ACH-000837,-0.779235785
ACH-000838,-0.959515935201
ACH-000839,-1.03446797976
ACH-000840,-1.2995714978200001
ACH-000841,-1.0085399512
ACH-000843,-0.851387372369
ACH-000846,-1.09314076552
ACH-000847,-1.3460167863999999
ACH-000848,-0.880687681796
ACH-000849,-1.09671727395
ACH-000851,-0.9317007138169999
ACH-000855,-1.20278778343
ACH-000856,-0.9016709210510001
ACH-000858,-0.9184162015330001
ACH-000859,-0.849800201774
ACH-000861,-0.687904960441
ACH-000862,-1.0000089421
ACH-000865,-0.9829125719990001
ACH-000866,-1.04836567957
ACH-000867,-1.19412113959
ACH-000869,-1.36265237898
ACH-000872,-0.9002404337450001
ACH-000873,-1.1174736558
ACH-000876,-0.677938995139
ACH-000878,-0.9350023656309999
ACH-000880,-1.14329842882
ACH-000881,-0.7166415820280001
ACH-000882,-0.8704443032670001
ACH-000884,-1.07283040793
ACH-000885,-0.958352159877
ACH-000887,-1.15367150214
ACH-000888,-1.31886120714
ACH-000889,-0.97342567313
ACH-000890,-1.0862324459000001
ACH-000896,-0.849449718681
ACH-000898,-1.05441457218
ACH-000900,-0.9299102404449999
ACH-000901,-1.09169008198
ACH-000905,-1.0263587642799998
ACH-000906,-1.0212763203200002
ACH-000907,-1.26244243614
ACH-000910,-0.92433578018
ACH-000911,-1.00596485761
ACH-000912,-1.06584097612
ACH-000913,-0.86050725791
ACH-000915,-0.6876663644300001
ACH-000916,-0.813126742385
ACH-000917,-1.09632662431
ACH-000921,-1.0713604020799998
ACH-000924,-1.07495714813
ACH-000926,-1.02696292595
ACH-000928,-0.823425031058
ACH-000929,-0.912469763667
ACH-000932,-1.03245006018
ACH-000935,-1.03388603069
ACH-000936,-0.921824346943
ACH-000937,-1.2027388940000001
ACH-000938,-1.01312942442
ACH-000939,-1.12108460658
ACH-000941,-1.07607877271
ACH-000943,-0.874942864485
ACH-000946,-1.08769562035
ACH-000947,-1.0110772572
ACH-000948,-0.641545689251
ACH-000950,-0.9254981551870001
ACH-000953,-1.22720717105
ACH-000957,-1.10559257282
ACH-000958,-0.959098787161
ACH-000960,-1.18159576025
ACH-000963,-1.01166111593
ACH-000968,-0.9023651799200001
ACH-000969,-1.05852876738
ACH-000973,-1.15223393894
ACH-000974,-1.1804168249
ACH-000975,-1.12535033418
ACH-000976,-0.985001053268
ACH-000978,-0.8367498542470001
ACH-000980,-1.08411475221
ACH-000984,-1.13778431744
ACH-000986,-0.865522041537
ACH-000988,-0.946998398539
ACH-000993,-1.05183031902
ACH-000994,-0.8748868008930001
ACH-000996,-1.02901495227
ACH-001001,-1.1801085186700002
ACH-001020,-1.49237257169
ACH-001028,-1.10073703069
ACH-001031,-1.05443726919
ACH-001038,-1.08519833734
ACH-001048,-0.888717620484
ACH-001050,-1.2596368210100002
ACH-001053,-0.879164008635
ACH-001054,-0.8321813491060001
ACH-001061,-1.00508061514
ACH-001067,-0.806710112005
ACH-001075,-0.952568356302
ACH-001096,-1.09596563779
ACH-001128,-1.8088564232900002
ACH-001134,-0.878424136485
ACH-001151,-1.04799624442
ACH-001163,-1.04191168496
ACH-001164,-1.1411667083900001
ACH-001173,-1.1244688351999998
ACH-001183,-1.0158083201399999
ACH-001184,-1.30059674012
ACH-001190,-1.09635604467
ACH-001192,-1.1583435195
ACH-001193,-1.08095514303
ACH-001196,-1.01167116597
ACH-001197,-1.0
ACH-001205,-1.16632907273
ACH-001211,-0.68938191118
ACH-001212,-1.30331969835
ACH-001228,-1.15389243354
ACH-001232,-1.22118610524
ACH-001239,-0.969008724225
ACH-001274,-0.970312043447
ACH-001275,-1.00228843563
ACH-001277,-0.855124512641
ACH-001278,-0.930127806918
ACH-001280,-1.37458039468
ACH-001283,-0.997082193186
ACH-001289,-1.13017018652
ACH-001295,-1.08178033324
ACH-001300,-0.9012630541850001
ACH-001301,-1.2766773642799998
ACH-001302,-1.06114525128
ACH-001303,-1.1369177073
ACH-001306,-1.01202137265
ACH-001318,-1.1116019221
ACH-001322,-1.01718875635
ACH-001328,-0.989988021171
ACH-001332,-0.8853394394230001
ACH-001333,-0.922927260769
ACH-001336,-1.04294541296
ACH-001340,-1.0141021488200002
ACH-001346,-1.01659963843
ACH-001353,-0.977746590518
ACH-001354,-1.08852472286
ACH-001367,-0.824228467042
ACH-001368,-0.8648824181370001
ACH-001374,-1.74348667347
ACH-001375,-1.15937962071
ACH-001377,-0.9537076506100001
ACH-001380,-1.11434188739
ACH-001391,-1.54963776615
ACH-001407,-1.1249877573
ACH-001408,-0.7558795217479999
ACH-001413,-0.978387788983
ACH-001430,-1.18997223331
ACH-001431,-1.0389839386
ACH-001450,-1.2832308694299999
ACH-001496,-0.927861656929
ACH-001500,-1.0303958983900001
ACH-001521,-0.987231582314
ACH-001523,-0.823652899205
ACH-001532,-0.954420878051
ACH-001536,-0.942833007922
ACH-001550,-1.27788960977
ACH-001552,-1.15812950606
ACH-001554,-0.856441368319
ACH-001645,-0.545564769428
ACH-001654,-1.00246879496
ACH-001715,-0.818863287114
ACH-001735,-1.23006184648
ACH-001736,-1.29871836016
ACH-001737,-1.51417600116
ACH-001740,-1.31388840067
ACH-001745,-1.52405611792
ACH-001750,-1.22345572641
ACH-001765,-1.1337143192299999
ACH-001956,-0.975587980161
ACH-001957,-1.09863554868
