,ROMO1 (140823)
ACH-000445,-1.0278683771600001
ACH-000448,-1.2816333133
ACH-000450,-1.2755435349
ACH-000452,-1.21721573266
ACH-000454,-1.24273427707
ACH-000458,-1.13269847207
ACH-000459,-1.4416412545299997
ACH-000460,-0.945276746585
ACH-000461,-1.0965549463700002
ACH-000463,-1.0435769569700002
ACH-000464,-0.975654856452
ACH-000466,-1.32541134664
ACH-000467,-0.938893068216
ACH-000468,-0.91833916514
ACH-000469,-1.1597498576
ACH-000470,-0.8002340041179999
ACH-000471,-1.52005092898
ACH-000472,-1.0769087479100001
ACH-000473,-1.2364710004100001
ACH-000475,-1.19265885885
ACH-000476,-1.27469122091
ACH-000477,-1.4394858144299998
ACH-000480,-1.32971422424
ACH-000481,-1.35192101065
ACH-000483,-1.07710991666
ACH-000484,-1.25972126199
ACH-000485,-1.24318129172
ACH-000486,-1.1268750382700001
ACH-000487,-1.4929086652599999
ACH-000488,-1.3428632235100002
ACH-000490,-1.31634373263
ACH-000491,-1.18935545465
ACH-000495,-0.553401601251
ACH-000496,-1.1994295658399998
ACH-000499,-1.1643287983
ACH-000500,-1.3739266140700002
ACH-000502,-1.2630086598399999
ACH-000503,-1.4835164905200002
ACH-000505,-0.542553301155
ACH-000507,-1.19155907217
ACH-000510,-1.4860534374599998
ACH-000511,-0.948123286452
ACH-000512,-1.5113227168099999
ACH-000516,-1.0502437348
ACH-000517,-0.964819048231
ACH-000518,-1.48599279091
ACH-000520,-1.16701179407
ACH-000521,-1.17599066747
ACH-000522,-1.5039741675100002
ACH-000524,-1.13521231281
ACH-000527,-1.3705702372600002
ACH-000528,-1.42104662625
ACH-000537,-1.57066773612
ACH-000541,-1.11614974265
ACH-000542,-1.30820068246
ACH-000544,-1.35360040322
ACH-000545,-1.2558823955
ACH-000547,-1.0808179309600001
ACH-000548,-0.913967447685
ACH-000549,-1.09250402762
ACH-000550,-1.21894975578
ACH-000552,-1.13427977592
ACH-000556,-1.1259307348999998
ACH-000557,-1.02153490547
ACH-000570,-1.32234414203
ACH-000571,-0.971652741631
ACH-000573,-1.07979198042
ACH-000576,-1.0874748692
ACH-000580,-1.5601882158700002
ACH-000584,-1.4906448975600002
ACH-000585,-0.529597422804
ACH-000588,-1.35144271084
ACH-000589,-1.4124655032100002
ACH-000591,-0.8960833652179999
ACH-000593,-0.825500857699
ACH-000600,-1.2730406878799998
ACH-000601,-1.01502121591
ACH-000604,-0.905774684674
ACH-000605,-1.5986586215600003
ACH-000606,-1.3780644843
ACH-000608,-1.28409010124
ACH-000614,-1.44671506849
ACH-000616,-1.0006771103299998
ACH-000618,-1.10741010952
ACH-000619,-1.17224940967
ACH-000620,-1.18286762942
ACH-000621,-1.0931522147700001
ACH-000622,-0.871154136257
ACH-000623,-0.936216733467
ACH-000624,-1.20087939689
ACH-000627,-1.20553147386
ACH-000630,-1.2957009664299999
ACH-000632,-1.27125346078
ACH-000633,-1.41079843777
ACH-000637,-1.3776975208000002
ACH-000638,-1.0926681682600001
ACH-000646,-0.9745928383169999
ACH-000647,-1.4727545110100002
ACH-000648,-1.63598995599
ACH-000649,-0.997323261954
ACH-000651,-1.0974423771200001
ACH-000652,-1.03611753069
ACH-000653,-1.13447826219
ACH-000657,-1.2687185420799998
ACH-000658,-1.25734287056
ACH-000661,-1.27245271778
ACH-000662,-0.7746894718330001
ACH-000663,-1.24268934678
ACH-000665,-0.99143611302
ACH-000671,-1.68726381701
ACH-000673,-1.00643842069
ACH-000676,-0.974554961405
ACH-000677,-1.09705328177
ACH-000681,-1.510571168
ACH-000682,-1.19702221173
ACH-000683,-1.3786978490700001
ACH-000684,-1.1510933186799999
ACH-000688,-1.25453156329
ACH-000693,-1.49572746035
ACH-000694,-1.33083017203
ACH-000695,-1.04924059059
ACH-000696,-1.0719558914
ACH-000697,-1.2376303373
ACH-000699,-1.1918498664700001
ACH-000701,-1.61934538811
ACH-000706,-1.4341274719100001
ACH-000711,-1.01940037948
ACH-000713,-1.53989237919
ACH-000714,-1.3882259187000001
ACH-000718,-1.20460808154
ACH-000720,-1.2594995003899998
ACH-000721,-1.20785431241
ACH-000724,-1.15047000037
ACH-000725,-1.5771101549700002
ACH-000732,-1.27870339204
ACH-000734,-1.10396525104
ACH-000735,-1.30864394733
ACH-000736,-0.948091571044
ACH-000738,-1.0423585780700002
ACH-000746,-0.961918791803
ACH-000747,-1.43070666895
ACH-000748,-1.44190431676
ACH-000753,-1.29545858324
ACH-000756,-1.11771989702
ACH-000757,-0.698080388409
ACH-000758,-1.13228553709
ACH-000760,-1.43298087395
ACH-000763,-1.1328420676200002
ACH-000764,-0.938278896166
ACH-000765,-1.05447423708
ACH-000766,-1.3178519381799998
ACH-000767,-0.721918689994
ACH-000768,-1.0167733220200001
ACH-000769,-1.30660117931
ACH-000770,-1.14379200688
ACH-000771,-1.2224262508600001
ACH-000773,-0.9192360282809999
ACH-000776,-0.9685734111740001
ACH-000777,-1.10128871916
ACH-000778,-1.45747595463
ACH-000781,-1.4885255904499999
ACH-000782,-1.1604625579
ACH-000783,-1.07865268336
ACH-000784,-1.2739846162000001
ACH-000785,-1.01969984112
ACH-000787,-1.5650939133000001
ACH-000788,-1.2824189432200002
ACH-000791,-1.1480787133900001
ACH-000792,-1.1286045549200001
ACH-000794,-1.1113804894600001
ACH-000796,-0.758565474763
ACH-000799,-1.02874276703
ACH-000800,-0.6893646134729999
ACH-000802,-1.34861298563
ACH-000804,-1.12181000642
ACH-000805,-1.1268102911799998
ACH-000809,-1.4336901394200001
ACH-000810,-0.9722347064299999
ACH-000811,-1.0286948449200002
ACH-000817,-1.2259251941
ACH-000819,-1.25806258781
ACH-000820,-0.8947588581799999
ACH-000821,-1.18296969213
ACH-000822,-0.837860367272
ACH-000823,-1.38961241184
ACH-000824,-1.21556127597
ACH-000827,-0.952382479557
ACH-000829,-1.14868620582
ACH-000831,-1.25862021496
ACH-000832,-1.17309985881
ACH-000833,-1.57601488232
ACH-000834,-1.15885997095
ACH-000835,-1.20152982245
ACH-000836,-1.25528925395
ACH-000837,-1.12725373248
ACH-000838,-1.50605917605
ACH-000839,-1.2511662305700002
ACH-000840,-1.10482190935
ACH-000841,-0.9386019490809999
ACH-000843,-1.3730628301899999
ACH-000846,-1.17341103678
ACH-000847,-1.59304430602
ACH-000848,-1.0748135106799999
ACH-000849,-1.3465242161500002
ACH-000851,-0.898130573938
ACH-000855,-1.5012919095200001
ACH-000856,-1.32641757716
ACH-000858,-1.0480113259200001
ACH-000859,-1.5269611800799998
ACH-000861,-1.4392348161200001
ACH-000862,-1.08028070078
ACH-000865,-1.43277388252
ACH-000866,-1.24421101977
ACH-000867,-1.5328200359600002
ACH-000869,-1.7237163695099997
ACH-000872,-1.10077672363
ACH-000873,-1.05276227304
ACH-000876,-1.8741779162599999
ACH-000878,-1.3318743860200002
ACH-000880,-0.852986950812
ACH-000881,-1.29430977927
ACH-000882,-1.12804739745
ACH-000884,-0.834585620996
ACH-000885,-1.08518202484
ACH-000887,-1.0566061765399999
ACH-000888,-1.30286740223
ACH-000889,-1.10649686464
ACH-000890,-1.2169601503299998
ACH-000896,-0.9279389117129999
ACH-000898,-1.2232855501
ACH-000900,-0.868862978818
ACH-000901,-0.890300776172
ACH-000905,-1.3953504030500001
ACH-000906,-1.20082752895
ACH-000907,-1.13586051614
ACH-000910,-1.21673928817
ACH-000911,-0.927594634707
ACH-000912,-1.35137156861
ACH-000913,-1.13231007778
ACH-000915,-1.19306880716
ACH-000916,-0.9546075957790001
ACH-000917,-1.6478862654700002
ACH-000921,-1.09415758481
ACH-000924,-1.3159067973
ACH-000926,-1.28836101131
ACH-000928,-1.05677695015
ACH-000929,-1.3109749132600002
ACH-000932,-0.818693555152
ACH-000935,-0.8559604849369999
ACH-000936,-0.9087447034530001
ACH-000937,-1.13142246448
ACH-000938,-1.25947368902
ACH-000939,-1.1807121654700001
ACH-000941,-1.5451645043900002
ACH-000943,-1.1910650639799998
ACH-000946,-1.2908067326200001
ACH-000947,-0.959973018016
ACH-000948,-1.04205119809
ACH-000950,-1.32709134125
ACH-000953,-0.832093604877
ACH-000957,-0.725798839144
ACH-000958,-1.1707008459000001
ACH-000960,-1.17719341205
ACH-000963,-1.4640061006099998
ACH-000968,-0.859349693642
ACH-000969,-1.25584841675
ACH-000973,-0.840253173019
ACH-000974,-1.10532140824
ACH-000975,-1.10180774064
ACH-000976,-0.9962411501940001
ACH-000978,-0.58321424273
ACH-000980,-1.39593094455
ACH-000984,-1.2987059927
ACH-000986,-1.20034894195
ACH-000988,-1.13006766182
ACH-000993,-0.9393513682269999
ACH-000994,-1.20997174698
ACH-000996,-1.07040035695
ACH-001001,-1.052300154
ACH-001020,-1.11299316393
ACH-001028,-1.51065066821
ACH-001031,-1.23084819287
ACH-001038,-0.864160986628
ACH-001048,-1.02494383314
ACH-001050,-1.11231993265
ACH-001053,-1.26584401035
ACH-001054,-1.26759571046
ACH-001061,-1.2450452760600002
ACH-001067,-1.14104519497
ACH-001075,-1.24082921058
ACH-001096,-1.40800621492
ACH-001128,-0.9461817003280001
ACH-001134,-0.870178271561
ACH-001151,-1.09958533736
ACH-001163,-0.7798667669689999
ACH-001164,-1.0705996342
ACH-001173,-1.1629706780700002
ACH-001183,-1.35064254132
ACH-001184,-0.77265815768
ACH-001190,-0.977670508577
ACH-001192,-0.8605843142899999
ACH-001193,-1.27812754784
ACH-001196,-1.22207837198
ACH-001197,-0.996348389929
ACH-001205,-0.8463745357089999
ACH-001211,-1.15913081111
ACH-001212,-0.77863950646
ACH-001228,-0.619440446393
ACH-001232,-0.961652967723
ACH-001239,-1.4432972267500002
ACH-001274,-0.922510625478
ACH-001275,-1.16851902239
ACH-001277,-1.19143764983
ACH-001278,-1.2280611592
ACH-001280,-0.5471423274880001
ACH-001283,-1.30412110908
ACH-001289,-1.2572445001399999
ACH-001295,-1.3623922150999999
ACH-001300,-1.16905592342
ACH-001301,-1.01928779605
ACH-001302,-1.22747758421
ACH-001303,-1.1213290842499999
ACH-001306,-0.934327185107
ACH-001318,-1.60176283514
ACH-001322,-1.09183542779
ACH-001328,-1.07385725156
ACH-001332,-1.4494329262999999
ACH-001333,-1.07146402771
ACH-001336,-0.984471359022
ACH-001340,-1.27980946831
ACH-001346,-1.0221328539799999
ACH-001353,-0.8426210466320001
ACH-001354,-0.72842349916
ACH-001367,-1.17346085881
ACH-001368,-0.9825965477709999
ACH-001374,-1.263357273
ACH-001375,-0.875968118777
ACH-001377,-1.22073952545
ACH-001380,-1.18393238338
ACH-001391,-0.7391004552680001
ACH-001407,-1.2902202997499999
ACH-001408,-1.11746177202
ACH-001413,-1.02530986016
ACH-001430,-1.03499690961
ACH-001431,-0.74048429566
ACH-001450,-1.51953203373
ACH-001496,-1.13516801396
ACH-001500,-1.2920522200700002
ACH-001521,-1.02460807459
ACH-001523,-1.3261602503399998
ACH-001532,-1.0237758311799998
ACH-001536,-1.0431686776
ACH-001550,-1.5907141686000001
ACH-001552,-0.7537253319949999
ACH-001554,-1.24291487707
ACH-001645,-1.10062951039
ACH-001654,-1.3964889973899999
ACH-001715,-1.6508628052
ACH-001735,-0.976001960989
ACH-001736,-1.11976020534
ACH-001737,-1.06354205752
ACH-001740,-1.2796156788
ACH-001745,-0.9261056557619999
ACH-001750,-1.02145809657
ACH-001765,-1.0529838014200001
ACH-001956,-1.6629387051
ACH-001957,-1.12600556049
