,OASL (8638)
ACH-000004,-0.0593530312866
ACH-000007,-0.020531456746599997
ACH-000009,-0.16871311369000003
ACH-000011,0.0391969293714
ACH-000012,-0.0966204151456
ACH-000013,-0.0265699750074
ACH-000014,0.132027637209
ACH-000015,-0.146596052354
ACH-000017,-0.09534210880449999
ACH-000018,-0.0947924913855
ACH-000019,-0.22175194395599998
ACH-000021,-0.327593478803
ACH-000022,0.13854839244
ACH-000025,0.0893624207718
ACH-000028,-0.0932408498925
ACH-000030,-0.014565881015099999
ACH-000035,0.0525557519268
ACH-000036,-0.0130472099838
ACH-000037,0.026132488265900002
ACH-000039,-0.36057455277500006
ACH-000040,-0.0906949203715
ACH-000041,-0.203999916125
ACH-000042,-0.16321297271500002
ACH-000045,-0.178092548893
ACH-000047,-0.024005187726500003
ACH-000052,-0.00972385406162
ACH-000053,-0.0870180367502
ACH-000054,0.0697762271268
ACH-000055,-0.0574572651743
ACH-000060,-0.100353612104
ACH-000067,-0.183776858089
ACH-000070,0.09799289292210002
ACH-000075,0.12107716107899999
ACH-000078,-0.165307024225
ACH-000082,-0.00749299657578
ACH-000085,-0.08574131199519999
ACH-000086,-0.11974261918
ACH-000087,-0.023001921605500002
ACH-000092,0.0128533045563
ACH-000095,-0.0696695947028
ACH-000097,-0.07216382802810001
ACH-000098,-0.08611881763080001
ACH-000099,-0.22493834267299997
ACH-000108,-0.12600573425699998
ACH-000113,-0.07283042942149999
ACH-000115,-0.087440288784
ACH-000116,0.00258719974603
ACH-000118,-0.20033519125
ACH-000120,-0.249739605916
ACH-000123,-0.13976006442299999
ACH-000127,-0.0401986000493
ACH-000128,-0.0286372938099
ACH-000132,0.03406601604
ACH-000133,-0.17050208175
ACH-000137,0.08429092129639999
ACH-000138,-0.0759063833327
ACH-000142,0.180370882002
ACH-000143,-0.0228338632272
ACH-000146,-0.08596862045260001
ACH-000148,0.0237773285181
ACH-000150,-0.10710087620400001
ACH-000152,-0.129980153698
ACH-000153,-0.16158716862
ACH-000159,-0.0151322419961
ACH-000160,-0.213159649734
ACH-000163,-0.193088442833
ACH-000167,-0.12644245854699998
ACH-000168,-0.215061119026
ACH-000169,-0.123641018069
ACH-000178,-0.0364513369297
ACH-000182,0.022274273696599997
ACH-000183,-0.137838508486
ACH-000188,-0.10139349264900001
ACH-000189,-0.39090620883199995
ACH-000190,0.0807814551795
ACH-000198,-0.020646975918
ACH-000204,0.012199529119200001
ACH-000206,-0.0153757075358
ACH-000207,0.00198391538069
ACH-000211,-0.062157696339800006
ACH-000215,-0.056934558456499994
ACH-000221,0.039356563895900004
ACH-000222,-0.207591162115
ACH-000223,-0.213260969411
ACH-000226,-0.00748266708505
ACH-000227,-0.023716129194999998
ACH-000228,0.0261004456413
ACH-000231,-0.19396610547600002
ACH-000232,-0.0446812246887
ACH-000233,-0.0738419137667
ACH-000234,-0.0724621266449
ACH-000235,-0.09886234891550001
ACH-000237,-0.0869272765322
ACH-000238,-0.0979421898339
ACH-000243,-0.10585792688899999
ACH-000244,0.061331919572300005
ACH-000246,-0.016182777891799997
ACH-000248,-0.08619666370819999
ACH-000250,-0.12383097807900001
ACH-000251,-0.19880717691799998
ACH-000253,-0.0773026588315
ACH-000255,0.06424696523369999
ACH-000256,0.0787195270462
ACH-000257,-0.103977989498
ACH-000258,-0.324957625671
ACH-000259,-0.142290446932
ACH-000260,-0.135369386711
ACH-000261,-0.038098641139500004
ACH-000262,-0.0837774404585
ACH-000263,-0.165918057517
ACH-000264,0.0288771997298
ACH-000265,-0.0756443446689
ACH-000266,-0.180998296201
ACH-000272,-0.0958790831907
ACH-000273,-0.08459236774160002
ACH-000274,0.0040961624770599996
ACH-000277,-0.24815545258699997
ACH-000278,-0.0860264512014
ACH-000279,-0.0432764108185
ACH-000280,-0.106888561278
ACH-000281,-0.225711809293
ACH-000288,-0.0958582653582
ACH-000291,-0.07884272097089999
ACH-000293,0.226443822238
ACH-000294,-0.196691463728
ACH-000295,0.0434917131375
ACH-000296,-0.0131173091864
ACH-000302,-0.148448898445
ACH-000304,-0.166642843327
ACH-000307,-0.053334383864
ACH-000308,-0.0911014319678
ACH-000310,-0.113669796979
ACH-000311,-0.0626781477167
ACH-000312,-0.14929520605399998
ACH-000315,-0.123350923871
ACH-000316,-0.19227431673599998
ACH-000317,-0.0532865591912
ACH-000318,-0.102733487247
ACH-000319,-0.006679638282540001
ACH-000320,-0.207209253789
ACH-000322,-0.154270384199
ACH-000323,-0.00614029137245
ACH-000324,-0.188537300874
ACH-000329,-0.145884265369
ACH-000330,-0.155329411955
ACH-000331,-0.0680529495902
ACH-000332,-0.119748824625
ACH-000334,-0.07370059788960001
ACH-000335,-0.12473447863800001
ACH-000336,-0.014885977636299999
ACH-000337,-0.40668771244
ACH-000339,-0.10625755672800001
ACH-000341,-0.243425625385
ACH-000348,-0.100672934201
ACH-000350,-0.129482529477
ACH-000352,-0.0420597517757
ACH-000356,-0.0790493488158
ACH-000361,0.025995371622700002
ACH-000362,-0.156785303669
ACH-000363,-0.177675428065
ACH-000364,0.0861709334888
ACH-000365,-0.06446663310930001
ACH-000366,-0.0974785611651
ACH-000368,-0.126943174426
ACH-000374,-0.0542987178239
ACH-000375,-0.052482935837000005
ACH-000376,-0.06848592790609999
ACH-000381,-0.0378348084449
ACH-000383,-0.126909065664
ACH-000387,-0.186676973343
ACH-000389,0.0910670825912
ACH-000390,-0.005318320442680001
ACH-000393,-0.00809979926963
ACH-000395,-0.0934340223183
ACH-000397,-0.0151728763827
ACH-000401,-0.029241010745599996
ACH-000402,0.0860228173902
ACH-000403,-0.12997984795499998
ACH-000404,-0.12028938781199999
ACH-000406,-0.15551862604900002
ACH-000407,-0.110443019965
ACH-000408,0.0037223233925100002
ACH-000410,-0.14245492563200002
ACH-000411,-0.109294956357
ACH-000414,-0.306053095932
ACH-000415,0.07421075070210001
ACH-000416,-0.09954877178189998
ACH-000420,-0.151339548087
ACH-000421,-0.0152128690876
ACH-000424,0.027959124605400003
ACH-000425,-0.07161653324469999
ACH-000426,-0.05146805260099999
ACH-000427,-0.0071966153422799994
ACH-000433,-0.139507072832
ACH-000436,0.0078341275599
ACH-000444,-0.22459966691
ACH-000445,-0.17679266409000002
ACH-000448,-0.016608503865499998
ACH-000450,0.0937820278918
ACH-000452,-0.114130590778
ACH-000454,-0.197627966311
ACH-000458,-0.114596516351
ACH-000459,-0.0853567641807
ACH-000460,-0.17477005823
ACH-000461,-0.0769421619212
ACH-000463,-0.21562571634599997
ACH-000464,-0.0604957772831
ACH-000466,0.037133989651199996
ACH-000467,-0.106709840094
ACH-000468,-0.24989576263399998
ACH-000469,0.0146236511796
