,CMBL (134147)
ACH-000004,0.102902523389
ACH-000007,0.189794695034
ACH-000009,0.05814154269690001
ACH-000011,0.211970258218
ACH-000012,0.013406546159399998
ACH-000013,0.167129929741
ACH-000014,-0.153110462115
ACH-000015,0.0161784479346
ACH-000017,0.0998120679057
ACH-000018,0.0327398169045
ACH-000019,0.150704200475
ACH-000021,0.134896912355
ACH-000022,-0.23619283252300002
ACH-000025,0.160280256816
ACH-000028,0.06037462083430001
ACH-000030,0.150732399484
ACH-000035,0.0946887828841
ACH-000036,0.023233895198400002
ACH-000037,0.0974616042836
ACH-000039,0.11030922565
ACH-000040,0.0361307812016
ACH-000041,0.25354084481899997
ACH-000042,0.038383687250800005
ACH-000045,0.0328491874054
ACH-000047,0.13767337947799999
ACH-000052,-0.162129623382
ACH-000053,0.142091077638
ACH-000054,0.0329557432756
ACH-000055,0.04474847823340001
ACH-000060,0.117894025186
ACH-000067,-0.200457747178
ACH-000070,0.144156220331
ACH-000075,0.117056707889
ACH-000078,0.13431011707
ACH-000082,0.135272454035
ACH-000085,0.05721679872280001
ACH-000086,0.371716075646
ACH-000087,0.153358227028
ACH-000092,-0.0169087311421
ACH-000095,-0.07104542914800001
ACH-000097,0.050242650502599996
ACH-000098,0.0066257430353100005
ACH-000099,0.0638906325084
ACH-000108,0.0536235508324
ACH-000113,-0.106644160767
ACH-000115,0.144137739284
ACH-000116,0.0450375018078
ACH-000118,0.0745833990389
ACH-000120,-0.043061344260900004
ACH-000123,0.0351752936347
ACH-000127,-0.0714603589952
ACH-000128,0.0773906105453
ACH-000132,0.00153595648098
ACH-000133,0.188606472867
ACH-000137,0.145353681655
ACH-000138,-0.0889529658173
ACH-000142,0.0876520844305
ACH-000143,0.147417136994
ACH-000146,0.035251237088
ACH-000148,0.058384441449499995
ACH-000150,0.0785321877462
ACH-000152,0.0832726840775
ACH-000153,-0.10560593534499998
ACH-000159,0.0811962918659
ACH-000160,0.0867797684
ACH-000163,0.0288751445523
ACH-000167,0.46728087726000006
ACH-000168,-0.188250642548
ACH-000169,0.0833620707985
ACH-000178,0.037719350541
ACH-000182,0.0597868208352
ACH-000183,0.11713722278
ACH-000188,0.235225384866
ACH-000189,0.00970509939196
ACH-000190,0.161072805392
ACH-000198,0.16189130869
ACH-000204,0.046626683942700003
ACH-000206,-0.05463586770819999
ACH-000207,0.202571667023
ACH-000211,0.0889606437077
ACH-000215,0.00593468997446
ACH-000221,0.106265509291
ACH-000222,0.166700345886
ACH-000223,-0.058117379546
ACH-000226,0.279830334872
ACH-000227,-0.0035652205793899995
ACH-000228,0.185584694661
ACH-000231,0.0270804432069
ACH-000232,-0.19716804512400002
ACH-000233,-0.152577492518
ACH-000234,0.0644278937265
ACH-000235,0.049489906442099996
ACH-000237,-0.000648499017603
ACH-000238,-0.117951692821
ACH-000243,0.100811143372
ACH-000244,-0.045991852814499995
ACH-000246,-0.024180374252299998
ACH-000248,0.153898925332
ACH-000250,0.140343863272
ACH-000251,0.43844984006300003
ACH-000253,0.136584047477
ACH-000255,0.189817623431
ACH-000256,0.00418862805074
ACH-000257,-0.47061576427199997
ACH-000258,-0.0033365586871100003
ACH-000259,0.0725886361915
ACH-000260,0.080507515298
ACH-000261,-0.0252806980242
ACH-000262,-0.200263595383
ACH-000263,-0.0963762390683
ACH-000264,0.0090216621598
ACH-000265,0.07374370395660002
ACH-000266,0.004427173935859999
ACH-000272,-0.24902459555
ACH-000273,-0.143872924975
ACH-000274,0.09281217934569999
ACH-000277,0.0501956851609
ACH-000278,0.11386486257400001
ACH-000279,-0.0274841289569
ACH-000280,0.116256728089
ACH-000281,-0.106938785039
ACH-000288,-0.0256195986973
ACH-000291,0.0763740458231
ACH-000293,-0.0539913591927
ACH-000294,-0.0323248026663
ACH-000295,-0.0651831146325
ACH-000296,0.23789354431600002
ACH-000302,0.059730092414699995
ACH-000304,0.247342051083
ACH-000307,0.152959923859
ACH-000308,0.109137018574
ACH-000310,-0.0956059581691
ACH-000311,0.137743456163
ACH-000312,0.0321291786819
ACH-000315,0.254080967812
ACH-000316,0.130122916703
ACH-000317,0.18494204086899999
ACH-000318,0.0820638783714
ACH-000319,0.039314754666800004
ACH-000320,0.050998839156599994
ACH-000322,0.0539672074975
ACH-000323,0.129930241172
ACH-000324,0.013654113762299998
ACH-000329,-0.102437086621
ACH-000330,-0.0937441948119
ACH-000331,0.102339343375
ACH-000332,0.00956612927792
ACH-000334,-0.338496805939
ACH-000335,0.07468064946360001
ACH-000336,0.201222904459
ACH-000337,0.151648459718
ACH-000339,0.18563997521499997
ACH-000341,0.368051156039
ACH-000348,-0.053442301107000004
ACH-000350,-0.152348441315
ACH-000352,0.0349875178266
ACH-000356,0.226554585605
