,CLCNKB (1188)
ACH-000183,0.0212363657149
ACH-000188,-0.19945775866
ACH-000189,-0.384857781302
ACH-000190,-0.217411857213
ACH-000198,-0.121387310467
ACH-000204,-0.43443112901299996
ACH-000206,-0.0840408163119
ACH-000207,0.0222686798442
ACH-000211,0.0106457241775
ACH-000215,-0.14901501228800001
ACH-000221,-0.042405058053599995
ACH-000222,-0.209590108632
ACH-000223,-0.0105908099871
ACH-000226,-0.12673340576199998
ACH-000227,-0.117144299977
ACH-000228,0.08542443598310001
ACH-000231,-0.052006708414
ACH-000232,0.0398689209157
ACH-000233,-0.10494789015
ACH-000234,-0.077351374997
ACH-000235,-0.131340734017
ACH-000237,-0.297544879546
ACH-000238,-0.276365932926
ACH-000243,-0.0722449958013
ACH-000244,-0.17501644677099998
ACH-000246,-0.30237699213
ACH-000248,-0.0234916330719
ACH-000250,-0.231615354252
ACH-000251,-0.155548607557
ACH-000253,-0.0751005000201
ACH-000255,-0.0684503391106
ACH-000256,-0.08950486300180001
ACH-000257,0.127451755533
ACH-000258,0.0324019609896
ACH-000259,-0.161325109327
ACH-000260,-0.138251881907
ACH-000261,-0.0479937092445
ACH-000262,0.126299385678
ACH-000263,-0.561260223799
ACH-000264,-0.0157472481467
ACH-000265,0.016959095320500002
ACH-000266,-0.113810861952
ACH-000272,-0.187271430781
ACH-000273,-0.21821404317499998
ACH-000274,-0.315878647346
ACH-000277,-0.0346672729665
ACH-000278,-0.302295969199
ACH-000279,-0.205447662326
ACH-000280,0.0579047674763
ACH-000281,-0.041840801585
ACH-000288,-0.332670390849
ACH-000291,-0.10143749080499999
ACH-000293,-0.26699512045400003
ACH-000294,0.08276090590030001
ACH-000295,-0.11450141282
ACH-000296,-0.20089355176399998
ACH-000302,-0.08820508152380001
ACH-000304,-0.0625541462389
ACH-000307,-0.024088663008400003
ACH-000308,-0.112363397435
ACH-000310,-0.262096447436
ACH-000311,-0.20930176822299998
ACH-000312,-0.15493032657
ACH-000315,-0.292760478152
ACH-000316,-0.152890747203
ACH-000317,-0.14357024995200002
ACH-000318,-0.18166123643100002
ACH-000319,-0.0695735812973
ACH-000320,-0.128135654102
ACH-000322,-0.160627369541
ACH-000323,-0.19728376427000002
ACH-000324,-0.191477081829
ACH-000329,-0.13511698445999998
ACH-000330,-0.0146424867675
ACH-000331,-0.12243083877999998
ACH-000332,-0.113341060724
ACH-000334,-0.199904641563
ACH-000335,0.09757934316189999
ACH-000336,-0.048568914250400004
ACH-000337,-0.0688984103622
ACH-000339,-0.204451693383
ACH-000341,-0.290898618018
ACH-000348,-0.156046107
ACH-000350,-0.217266429461
ACH-000352,-0.052043181322200004
ACH-000356,0.020499273205299998
ACH-000361,-0.13907833547700002
ACH-000362,-0.16703975555199999
ACH-000363,0.0133882002771
ACH-000364,-0.135794410781
ACH-000365,-0.092081563234
ACH-000366,-0.106998563869
ACH-000368,-0.21624787216400002
ACH-000374,-0.206140078358
ACH-000375,-0.190694069087
ACH-000376,-0.111022060329
ACH-000381,-0.0663725801828
ACH-000383,-0.06816607512430001
ACH-000387,-0.112124608697
ACH-000389,-0.08824056055719999
ACH-000390,0.052540448334400004
ACH-000393,-0.13030459811200001
ACH-000395,-0.150394654405
ACH-000397,-0.129932198188
ACH-000401,0.0196366342734
ACH-000402,0.0264731439073
ACH-000403,-0.129340182409
ACH-000404,-0.36333305376100006
ACH-000406,-0.0666164169389
ACH-000407,-0.23335402911400002
ACH-000408,0.20558980402899998
ACH-000410,-0.168454694866
ACH-000411,-0.127520498721
ACH-000414,-0.15818625803
ACH-000415,-0.116354079394
ACH-000416,-0.05456916642000001
ACH-000420,-0.175935770336
ACH-000421,-0.061383668686100006
ACH-000424,-0.149171630419
ACH-000425,-0.0298227828047
ACH-000426,0.0730017744969
ACH-000427,-0.00928208302352
ACH-000433,-0.418189010035
ACH-000436,-0.128177800786
ACH-000444,-0.0578806981649
ACH-000445,-0.138269319313
ACH-000448,-0.24731531066
ACH-000450,-0.126592101859
ACH-000452,0.0725375621987
ACH-000454,0.119547523855
ACH-000458,-0.027349193097599995
ACH-000459,0.048445361930800006
ACH-000460,-0.101988720778
ACH-000461,-0.00493091637688
ACH-000463,-0.0622026967385
ACH-000464,-0.16642185797
ACH-000466,0.0194737022686
ACH-000467,-0.19347984570799998
ACH-000468,-0.106098731354
ACH-000469,-0.0013696639604300002
ACH-000470,-0.0717038116057
ACH-000471,-0.0816388749357
ACH-000472,-0.03856726179619999
ACH-000473,0.07652086764610001
ACH-000475,0.0207258115815
ACH-000476,-0.243025053427
ACH-000477,-0.08100754470680001
ACH-000480,-0.13760074505
ACH-000481,0.025025567649599997
ACH-000483,-0.164592781032
ACH-000484,-0.432300911578
ACH-000485,0.016994700716
ACH-000486,-0.006227750035520001
ACH-000487,-0.202832325451
ACH-000488,-0.13882310905
ACH-000490,-0.167943944925
ACH-000491,-0.10305956838300001
ACH-000495,-0.0682937115364
ACH-000496,-0.0917374993455
ACH-000499,0.18333232214099998
ACH-000500,0.0981142205052
ACH-000502,-0.194030748078
ACH-000503,-0.22692914649
ACH-000505,-0.0607192133252
ACH-000507,-0.25840223991300004
ACH-000510,0.119705537766
ACH-000511,-0.231747234364
ACH-000512,-0.124692917071
ACH-000516,0.026141482876400002
ACH-000517,-0.140082336807
ACH-000518,-0.18861984787799999
ACH-000520,-0.203956450006
ACH-000521,-0.37332601863000003
ACH-000522,-0.147781655608
ACH-000524,-0.09138061767830001
ACH-000527,-0.126958917222
ACH-000528,-0.0608611689645
ACH-000537,-0.0561883251699
ACH-000541,-0.372694719609
ACH-000542,-0.0414930563315
ACH-000544,-0.0795038049814
ACH-000545,-0.118554678089
ACH-000547,-0.130965502368
ACH-000548,-0.148382522166
ACH-000549,-0.039167131458
ACH-000550,-0.27071133821800003
ACH-000552,0.0318686243099
ACH-000556,-0.0605856605141
ACH-000557,-0.17678799564199998
ACH-000570,0.0129220070949
ACH-000571,-0.127061597414
ACH-000573,-0.164632283846
ACH-000576,-0.014760608317499998
ACH-000580,-0.112118696685
ACH-000584,0.0525335220564
ACH-000585,-0.227553161772
ACH-000588,-0.166288753737
ACH-000589,0.0438272981974
ACH-000591,-0.0716732091267
ACH-000593,-0.278573189087
ACH-000600,-0.538330852671
ACH-000601,-0.157306840875
ACH-000604,0.0034743883526799995
ACH-000605,-0.059818901718300004
ACH-000606,-0.15258989377999999
ACH-000608,0.00187683283291
ACH-000614,-0.0486237964823
ACH-000616,-0.09434584956150001
ACH-000618,0.0985403285995
ACH-000619,-0.0735089804495
ACH-000620,-0.10026979260600001
ACH-000621,-0.199941476998
ACH-000622,-0.146679151765
ACH-000623,-0.008055488624270002
ACH-000624,-0.052363344620900004
ACH-000627,-0.17678677565099998
ACH-000630,-0.23294330808699998
ACH-000632,-0.153100681663
ACH-000633,-0.0641211388167
ACH-000637,-0.264090413125
ACH-000638,-0.11298952409299999
ACH-000646,-0.18860799088799998
ACH-000647,0.00016569112837099998
ACH-000648,0.0261764828804
ACH-000649,-0.1529265869
ACH-000651,-0.1929571313
ACH-000652,-0.332561638499
ACH-000653,0.12880144799499998
ACH-000657,0.00036165520752699993
ACH-000658,-0.0249939909161
ACH-000661,-0.133272802114
ACH-000662,-0.47849415888400004
ACH-000663,0.025439193565000004
ACH-000665,-0.00816288426719
ACH-000671,-0.283673624489
ACH-000673,-0.19092419837900002
ACH-000676,-0.15674998525699999
ACH-000677,-0.0793183504336
ACH-000681,0.0065325573587
ACH-000682,-0.156333188194
ACH-000683,-0.153691175724
ACH-000684,-0.012014911241299999
ACH-000688,-0.225665351159
ACH-000693,-0.0308367290499
ACH-000694,-0.168172758614
ACH-000695,0.010571173511299999
ACH-000696,-0.209689530327
ACH-000697,-0.10951737574300001
ACH-000699,-0.25486958336300003
ACH-000701,0.146286815399
ACH-000706,-0.15209089935999998
ACH-000711,-0.153445599695
ACH-000713,0.0327721182588
ACH-000714,-0.07311333419539999
ACH-000718,-0.35157964929799995
ACH-000720,-0.139516286713
ACH-000721,-0.120056369067
ACH-000724,-0.0318242358864
ACH-000725,0.0973688465685
ACH-000732,-0.16666872406400002
ACH-000734,0.0408108588738
ACH-000735,-0.145332340945
ACH-000736,-0.160927479803
ACH-000738,0.0204661814627
ACH-000746,-0.11371728974000002
ACH-000747,-0.123748295197
ACH-000748,-0.130123006533
ACH-000753,-0.043555033783200005
ACH-000756,-0.082216415
ACH-000757,-0.0155601039523
ACH-000758,-0.196346971417
ACH-000760,-0.172564587195
ACH-000763,-0.09486832357660001
ACH-000764,0.009161974867479999
ACH-000765,0.0029991084807199997
ACH-000766,-0.13845309842599998
ACH-000767,-0.16995939449499997
ACH-000768,-0.0920926195171
ACH-000769,-0.0321103482059
ACH-000770,-0.14352938457999997
ACH-000771,0.040344733447800006
ACH-000773,-0.071922736471
ACH-000776,-0.08192214681189999
ACH-000777,-0.08510347553760002
ACH-000778,-0.0562414655382
ACH-000781,0.0336893306023
ACH-000782,0.0031486504336999998
ACH-000783,-0.105224371394
ACH-000784,-0.188803950406
ACH-000785,-0.329973833665
ACH-000787,-0.08772222671769998
ACH-000788,-0.142595160899
ACH-000791,0.0132134124407
ACH-000792,-0.139530968502
ACH-000794,-0.11401117855699999
ACH-000796,-0.0799042477941
ACH-000799,0.08832735496710001
ACH-000800,-0.33935300545
ACH-000802,-0.151825851279
ACH-000804,0.12262540464400001
ACH-000805,-0.206852330485
ACH-000809,-0.09226289660389998
ACH-000810,0.013245984576600001
ACH-000811,-0.08854970031710001
ACH-000817,-0.035424899547000004
ACH-000819,0.0337952387386
ACH-000820,0.0450802700288
ACH-000821,0.0289695601738
ACH-000822,-0.0403343988354
ACH-000823,-0.05405400350330001
ACH-000824,-0.0767213096562
ACH-000827,-0.04824536970169999
ACH-000829,0.0671075962303
ACH-000831,0.032321374392900004
ACH-000832,-0.09828055992979999
ACH-000833,0.033609165751700004
ACH-000834,-0.07652807265850001
ACH-000835,-0.0216815377432
ACH-000836,-0.18991496844099998
ACH-000837,-0.222796640187
ACH-000838,-0.048648906116899995
ACH-000839,0.0194895607082
ACH-000840,0.054873270798
ACH-000841,-0.13111038004
ACH-000843,-0.0130122735545
ACH-000846,0.00970126447741
ACH-000847,0.11613863501800001
ACH-000848,-0.0118917215814
ACH-000849,-0.158659348337
ACH-000851,-0.242097833359
ACH-000855,-0.0228136347757
ACH-000856,-0.10482197627
ACH-000858,-0.0393338717787
ACH-000859,-0.0932714836973
ACH-000861,0.10479785056600001
ACH-000862,0.0274129786553
ACH-000865,-0.0282448323997
ACH-000866,-0.0728719683252
ACH-000867,-0.157311673981
ACH-000869,0.0200919139275
ACH-000872,-0.154261638388
ACH-000873,0.08562704751110001
ACH-000876,-0.19255324657
ACH-000878,-0.112426466886
ACH-000880,0.11042788945399999
ACH-000881,-0.114920239936
ACH-000882,-0.046970161505000003
ACH-000884,-0.17249769356400002
ACH-000885,-0.0749838935183
ACH-000887,-0.0731710173074
ACH-000888,-0.159177308358
ACH-000889,0.00930793772349
ACH-000890,-0.000641242422566
ACH-000896,0.0477827101054
ACH-000898,0.0479738898281
ACH-000900,-0.17196030073899998
ACH-000901,-0.29041329625900003
ACH-000905,-0.0579558957269
ACH-000906,-0.0221152451167
ACH-000907,-0.223967259281
ACH-000910,-0.0823433188947
ACH-000911,-0.139716777292
ACH-000912,0.029148769980900005
ACH-000913,-0.126541854939
ACH-000915,-0.13545284248
ACH-000916,-0.46643077111599995
ACH-000917,-0.0664796125074
ACH-000921,0.032726148543700005
ACH-000924,-0.157911639246
ACH-000926,-0.147560893389
ACH-000928,-0.183409065392
ACH-000929,0.08100082893260001
ACH-000932,-0.07665855974769999
ACH-000935,-0.15102538613
ACH-000936,0.00210711535528
ACH-000937,-0.033717232717300004
ACH-000938,0.07723748788189999
ACH-000939,0.20827752859700002
ACH-000941,0.138943834357
ACH-000943,-0.057875377392800006
ACH-000946,-0.0936572470713
ACH-000947,-0.0351413828868
ACH-000948,0.119504608266
ACH-000950,-0.0429166306563
ACH-000953,0.0522147362804
ACH-000957,-0.047772662522400006
ACH-000958,0.160098720075
ACH-000960,-0.0901767962075
ACH-000963,-0.243584421594
ACH-000968,-0.028004435493099996
ACH-000969,0.13972412733200001
ACH-000973,0.00043547242199
ACH-000974,-0.032316615571
ACH-000975,-0.23872930547
ACH-000976,-0.029932410513400003
ACH-000978,-0.203720251291
ACH-000980,0.028518109719199998
ACH-000984,0.028544959988000003
ACH-000986,-0.25766263414900004
ACH-000988,0.141420991917
ACH-000993,-0.14727656074999998
ACH-000994,-0.119385241535
ACH-000996,0.0656324663806
ACH-001001,-0.126927853486
ACH-001020,-0.128646350254
ACH-001028,-0.136009509127
ACH-001031,-0.0023555565701900002
ACH-001038,-0.110568289194
ACH-001048,0.0786983547496
ACH-001050,-0.0732830546401
ACH-001053,-0.012688889644599998
ACH-001054,0.046614179561900004
ACH-001061,0.0052855469886
ACH-001067,-0.464028296623
ACH-001075,-0.20861371994199998
ACH-001096,-0.222120697512
ACH-001128,-0.24589263264000003
ACH-001134,-0.0832809086342
ACH-001151,-0.052372771683300005
ACH-001163,-0.0599786099982
ACH-001164,-0.0665872646037
ACH-001173,-0.042561972320300005
ACH-001183,-0.0456874042534
ACH-001184,-0.138944086076
ACH-001190,-0.0033581472950000003
ACH-001192,-0.037615312322300004
ACH-001193,0.174822442657
ACH-001196,-0.373271658186
ACH-001197,-0.186912365947
ACH-001205,-0.191203028829
ACH-001211,-0.21873496651799998
ACH-001212,-0.0494910800789
ACH-001228,-0.000962127783009
ACH-001232,-0.0346770492861
ACH-001239,-0.22033709536200002
ACH-001274,-0.166728911507
ACH-001275,-0.239993829008
ACH-001277,-0.0239586477764
ACH-001278,-0.214950983876
ACH-001280,-0.12563749882300002
ACH-001283,-0.0683459793566
ACH-001289,-0.184226810746
ACH-001295,-0.299470818646
ACH-001300,-0.38682084668300004
ACH-001301,-0.20833202637200002
ACH-001302,-0.0922257925063
ACH-001303,-0.21967646242699998
ACH-001306,-0.17993868507
ACH-001318,0.013314629013100002
ACH-001322,0.0809806610193
ACH-001328,-0.307922263351
ACH-001332,-0.0700471474993
ACH-001333,-0.00112717620485
ACH-001336,-0.0513133482816
ACH-001340,-0.0725110864631
ACH-001346,0.14505176119000002
ACH-001353,-0.0941489751355
ACH-001354,-0.15946831789899998
ACH-001367,-0.0343316523759
ACH-001368,-0.06915566352989999
ACH-001374,-0.17379064297400001
ACH-001375,0.0529831794836
ACH-001377,-0.0130331964894
ACH-001380,-0.146225898057
ACH-001391,0.08015728673830001
ACH-001407,0.0037642862452100002
ACH-001408,-0.00938410013907
ACH-001413,-0.185413246157
ACH-001430,-0.09850566344480001
ACH-001431,-0.09400659096899999
ACH-001450,0.00150726458373
ACH-001496,-0.0719899487959
ACH-001500,-0.215271760506
ACH-001521,-0.27772938418000004
ACH-001523,-0.124508324833
ACH-001532,-0.11996972103800001
ACH-001536,-0.35576848361900004
ACH-001550,-0.19156436312800001
ACH-001552,-0.148758362895
ACH-001554,-0.0494364336845
ACH-001645,-0.304095043971
ACH-001654,-0.0795369936025
ACH-001715,0.0204645639204
ACH-001735,-0.0674217173481
ACH-001736,-0.08860515009469999
ACH-001737,-0.0460959706269
ACH-001740,-0.17880630400199998
ACH-001745,-0.12204471600099999
ACH-001750,-0.22986977676399997
ACH-001765,-0.0708986711625
ACH-001956,-0.109970762743
ACH-001957,0.047021521460499996
