,TUBG1 (7283)
ACH-000433,-1.15864328422
ACH-000436,-1.1087863979700001
ACH-000444,-1.39671685716
ACH-000445,-1.3874424354100001
ACH-000448,-1.06522540999
ACH-000450,-1.19037511205
ACH-000452,-1.31888244018
ACH-000454,-1.06966710062
ACH-000458,-0.990404458732
ACH-000459,-0.827795005836
ACH-000460,-1.30322789537
ACH-000461,-1.2998543512
ACH-000463,-1.33383407095
ACH-000464,-1.3514136052899999
ACH-000466,-1.2117827248
ACH-000467,-1.28934525526
ACH-000468,-1.25800604049
ACH-000469,-1.2046624250799998
ACH-000470,-1.34559375857
ACH-000471,-1.40828727897
ACH-000472,-1.67815584997
ACH-000473,-0.439321292054
ACH-000475,-1.59752509303
ACH-000476,-1.29096948934
ACH-000477,-0.820592656999
ACH-000480,-1.4981146686500002
ACH-000481,-1.5433838585100002
ACH-000483,-1.03589027005
ACH-000484,-1.11232466737
ACH-000485,-1.3317986849799999
ACH-000486,-1.1216457629799998
ACH-000487,-1.379762168
ACH-000488,-1.23090200543
ACH-000490,-1.2507090813
ACH-000491,-1.1500112515799998
ACH-000495,-1.2608043353899998
ACH-000496,-1.2447078648299998
ACH-000499,-1.1396402646100001
ACH-000500,-1.3758966088
ACH-000502,-1.28437585026
ACH-000503,-1.4038566247
ACH-000505,-1.39274138319
ACH-000507,-1.36510787542
ACH-000510,-1.50539183393
ACH-000511,-1.32272836931
ACH-000512,-0.801949536767
ACH-000516,-1.3725874144799999
ACH-000517,-1.5012698233500001
ACH-000518,-1.2212760877700002
ACH-000520,-1.10198547854
ACH-000521,-0.8223358366
ACH-000522,-1.5190644766299999
ACH-000524,-0.395214390349
ACH-000527,-1.1588438122799998
ACH-000528,-1.23608342357
ACH-000537,-1.25707079175
ACH-000541,-1.4167057961000002
ACH-000542,-1.21243422733
ACH-000544,-1.36308387826
ACH-000545,-1.2524646514
ACH-000547,-1.1890863181
ACH-000548,-1.42458659339
ACH-000549,-1.02506761839
ACH-000550,-0.761754344233
ACH-000552,-1.29143960288
ACH-000556,-1.3883872639200001
ACH-000557,-2.02438232309
ACH-000570,-1.29566025429
ACH-000571,-1.63971342284
ACH-000573,-1.12384907931
ACH-000576,-1.0751009002
ACH-000580,-0.981665347415
ACH-000584,-1.3069149983200001
ACH-000585,-1.40257149249
ACH-000588,-1.41932148389
ACH-000589,-1.29602238315
ACH-000591,-1.05923948904
ACH-000593,-1.12450390114
ACH-000600,-1.44160991086
ACH-000601,-1.30621835302
ACH-000604,-1.37184405886
ACH-000605,-1.28225752224
ACH-000606,-1.23349400365
ACH-000608,-1.4637803636700002
ACH-000614,-1.0007979691700002
ACH-000616,-0.74811268802
ACH-000618,-1.18987431067
ACH-000619,-1.19506930385
ACH-000620,-1.34088156227
ACH-000621,-0.421324547648
ACH-000622,-1.14584192123
ACH-000623,-1.31791452931
ACH-000624,-1.32297485183
ACH-000627,-1.48057431914
ACH-000630,-1.26184441318
ACH-000632,-1.22346038359
ACH-000633,-1.4715680055899998
ACH-000637,-0.776953455598
ACH-000638,-1.3359823008399998
ACH-000646,-1.0554222367000001
ACH-000647,-1.5434365475799998
ACH-000648,-1.00127844293
ACH-000649,-1.25317981531
ACH-000651,-1.19639215711
ACH-000652,-1.1320196299
ACH-000653,-1.15928845065
ACH-000657,-1.3115575060299998
ACH-000658,-1.49853272144
ACH-000661,-0.817828673646
ACH-000662,-1.6401645996
ACH-000663,-1.01087680387
ACH-000665,-1.40892547807
ACH-000671,-1.2669339793899999
ACH-000673,-1.47617297091
ACH-000676,-0.621012333918
ACH-000677,-0.404827517513
ACH-000681,-1.27872041072
ACH-000682,-1.40757597408
ACH-000683,-1.62378460057
ACH-000684,-0.925725241084
ACH-000688,-0.988016420414
ACH-000693,-1.22539986537
ACH-000694,-1.3265402589
ACH-000695,-1.12744492405
ACH-000696,-1.1278939385100002
ACH-000697,-1.22787617389
ACH-000699,-1.47413570106
ACH-000701,-1.17969970312
ACH-000706,-1.19562575216
ACH-000711,-1.61626411183
ACH-000713,-1.4139431804799998
ACH-000714,-1.09718291319
ACH-000718,-1.3523287459200002
ACH-000720,-1.21796841124
ACH-000721,-1.22947705763
ACH-000724,-1.87263035222
ACH-000725,-2.0086972418
ACH-000732,-1.09538767938
ACH-000734,-1.4349870364300001
ACH-000735,-1.4483559576499998
ACH-000736,-1.1170798950399998
ACH-000738,-1.2040492977700001
ACH-000746,-1.4862271500600002
ACH-000747,-1.14368370225
ACH-000748,-1.4833550115600003
ACH-000753,-1.29714777731
ACH-000756,-1.36586950289
ACH-000757,-1.19190034395
ACH-000758,-1.3181995343200001
ACH-000760,-1.38871125896
ACH-000763,-1.11591679576
ACH-000764,-1.1374061194299998
ACH-000765,-1.0321448441
ACH-000766,-1.17358790746
ACH-000767,-0.6206011129010001
ACH-000768,-0.805037670084
ACH-000769,-1.20086447546
ACH-000770,-1.1724383727
ACH-000771,-1.23077168874
ACH-000773,-1.46586415912
ACH-000776,-1.12793694694
ACH-000777,-1.2294695528
ACH-000778,-1.36241599813
ACH-000781,-1.3310553998899999
ACH-000782,-1.18446280083
ACH-000783,-1.7752856839700002
ACH-000784,-1.36789273998
ACH-000785,-1.5277804982799998
ACH-000787,-1.12205505156
ACH-000788,-1.01888193766
ACH-000791,-0.865947854218
ACH-000792,-1.26173278282
ACH-000794,-1.21392551645
ACH-000796,-1.2016008718200002
ACH-000799,-0.726526995833
ACH-000800,-1.1892404482799999
ACH-000802,-1.1189227436
ACH-000804,-1.07370240559
ACH-000805,-1.33460583722
ACH-000809,-1.4318656361500002
ACH-000810,-1.09120723448
ACH-000811,-1.5017904491
ACH-000817,-1.33170647435
ACH-000819,-1.0347879962
ACH-000820,-1.2336270194399999
ACH-000821,-1.7223035083000002
ACH-000822,-1.13209987427
ACH-000823,-1.23174969064
ACH-000824,-1.6193011453400001
ACH-000827,-1.06184956873
ACH-000829,-1.34027720996
ACH-000831,-1.18289798635
ACH-000832,-0.937574651005
ACH-000833,-1.16710062769
ACH-000834,-1.09537036532
ACH-000835,-1.28806495383
ACH-000836,-1.40441054315
ACH-000837,-1.3608128593900002
ACH-000838,-1.4162436622
ACH-000839,-1.44586953161
ACH-000840,-1.04693205689
ACH-000841,-1.33158889885
ACH-000843,-1.00597789103
ACH-000846,-1.4631762443399998
ACH-000847,-1.43982179965
ACH-000848,-1.23219660549
ACH-000849,-1.5129869634399997
ACH-000851,-1.1640753358
ACH-000855,-1.3704304534
ACH-000856,-1.4008991234900001
ACH-000858,-1.30919545438
ACH-000859,-1.14999410092
ACH-000861,-0.947076657067
ACH-000862,-1.23782178377
ACH-000865,-1.2993951196200002
ACH-000866,-1.2674595510700002
ACH-000867,-1.61780140497
ACH-000869,-1.6527895177599998
ACH-000872,-1.3701351108200002
ACH-000873,-0.9198571950390001
ACH-000876,-0.622245922815
ACH-000878,-1.18648601184
ACH-000880,-1.21750536634
ACH-000881,-1.11401450981
ACH-000882,-1.20996231908
ACH-000884,-0.663375098292
ACH-000885,-1.1300454021
ACH-000887,-1.4751393119799998
ACH-000888,-1.60940112736
ACH-000889,-1.2930895842799999
ACH-000890,-0.846504119604
ACH-000896,-1.39161952901
ACH-000898,-1.38141678928
ACH-000900,-1.18381141252
ACH-000901,-1.17212056067
ACH-000905,-1.12696959702
ACH-000906,-0.640692240436
ACH-000907,-1.5908245316
ACH-000910,-1.69533505243
ACH-000911,-1.2505492415000001
ACH-000912,-1.23616697093
ACH-000913,-1.1485127957899999
ACH-000915,-1.02548476566
ACH-000916,-1.69494894519
ACH-000917,-1.12507888691
ACH-000921,-1.03487591754
ACH-000924,-1.08266508741
ACH-000926,-1.5636987
ACH-000928,-1.03971610172
ACH-000929,-1.40404569729
ACH-000932,-0.927374807111
ACH-000935,-1.33961706265
ACH-000936,-1.04161650452
ACH-000937,-1.38840678442
ACH-000938,-1.39096714402
ACH-000939,-1.43255587866
ACH-000941,-0.960714496323
ACH-000943,-1.02280927366
ACH-000946,-1.17842667682
ACH-000947,-1.2451934147900001
ACH-000948,-1.00182153636
ACH-000950,-1.23087855197
ACH-000953,-1.4762872361700001
ACH-000957,-1.2277615801100001
ACH-000958,-1.24584001557
ACH-000960,-1.47222702079
ACH-000963,-1.3005801693899999
ACH-000968,-1.16946421125
ACH-000969,-0.9817937730609999
ACH-000973,-1.4743787471599998
ACH-000974,-1.2912238385600001
ACH-000975,-1.40150791803
ACH-000976,-1.18425422997
ACH-000978,-1.37406744331
ACH-000980,-1.33935294351
ACH-000984,-1.2247795641600001
ACH-000986,-1.27250893011
ACH-000988,-1.17670703246
ACH-000993,-1.11540654456
ACH-000994,-1.1570252028
ACH-000996,-1.10556612443
ACH-001001,-1.4584717008799999
ACH-001020,-1.66529856212
ACH-001028,-1.59427088898
ACH-001031,-1.11744310591
ACH-001038,-1.4860149097400002
ACH-001048,-1.26713383698
ACH-001050,-1.26052175975
ACH-001053,-1.21756357443
ACH-001054,-1.03435870725
ACH-001061,-1.16279070919
ACH-001067,-1.4823821846399998
ACH-001075,-1.3854681667700002
ACH-001096,-1.26380689539
ACH-001128,-1.42192752543
ACH-001134,-1.24977221347
ACH-001151,-0.828998529084
ACH-001163,-1.6368350801700002
ACH-001164,-0.8112718232089999
ACH-001173,-1.24657139547
ACH-001183,-0.9452932907080001
ACH-001184,-1.24205187693
ACH-001190,-1.14386815281
ACH-001192,-1.29430081431
ACH-001193,-1.22627055873
ACH-001196,-1.40868608446
ACH-001197,-1.15287650653
ACH-001205,-1.5499058139500002
ACH-001211,-1.3426448329700003
ACH-001212,-1.20430021052
ACH-001228,-1.56131977759
ACH-001232,-1.4661908907899999
ACH-001239,-1.00407259525
ACH-001274,-1.05064057366
ACH-001275,-1.2723709900799998
ACH-001277,-1.24500390156
ACH-001278,-1.16182265119
ACH-001280,-1.6373677773100002
ACH-001283,-1.35343621347
ACH-001289,-1.1639323772499999
ACH-001295,-1.4910145140600002
ACH-001300,-1.09275330241
ACH-001301,-1.11573310932
ACH-001302,-1.1040930212200002
ACH-001303,-1.4794815567
ACH-001306,-1.506515188
ACH-001318,-1.41044949817
ACH-001322,-1.4237242369799998
ACH-001328,-1.23771572515
ACH-001332,-1.24513472439
ACH-001333,-1.29036414411
ACH-001336,-1.22751447388
ACH-001340,-1.24928797691
ACH-001346,-1.1263965734299999
ACH-001353,-1.33948730044
ACH-001354,-1.09984564206
ACH-001367,-1.42400548696
ACH-001368,-1.2779093346100001
ACH-001374,-1.4567183278100002
ACH-001375,-1.10528869261
ACH-001377,-1.1049674124200002
ACH-001380,-1.24160212586
ACH-001391,-1.38228011789
ACH-001407,-1.07885345559
ACH-001408,-1.0566212567
ACH-001413,-1.32462873622
ACH-001430,-1.4585869361700001
ACH-001431,-0.8335871071590001
ACH-001450,-1.38288433762
ACH-001496,-1.35778060479
ACH-001500,-1.71848701018
ACH-001521,-1.03459890684
ACH-001523,-1.2018749713099999
ACH-001532,-1.27935929286
ACH-001536,-1.4269424571399998
ACH-001550,-1.53352934509
ACH-001552,-1.19707831637
ACH-001554,-1.05464187639
ACH-001645,-1.17843288293
ACH-001654,-0.68522256705
ACH-001715,-0.891884356179
ACH-001735,-1.3521016985799998
ACH-001736,-1.1270691215000002
ACH-001737,-1.10675152744
ACH-001740,-1.17253252999
ACH-001745,-1.20104626815
ACH-001750,-1.28219255828
ACH-001765,-1.18679867952
ACH-001956,-1.03566368438
ACH-001957,-1.1744639617200001
