,STRADA (92335)
ACH-000662,-0.19408787879099998
ACH-000663,-0.174377650831
ACH-000665,-0.0530204477023
ACH-000671,-0.113978243386
ACH-000673,-0.384725993046
ACH-000676,-0.121907161428
ACH-000677,-0.186979321769
ACH-000681,-0.29507406831
ACH-000682,-0.0617656541837
ACH-000683,-0.10121426667099999
ACH-000684,-0.0990293928204
ACH-000688,-0.41680394410599997
ACH-000693,-0.0350682099582
ACH-000694,-0.25464352811999996
ACH-000695,-0.0664350655875
ACH-000696,-0.129256573266
ACH-000697,0.0354653430878
ACH-000699,-0.08320855779910001
ACH-000701,-0.384701639831
ACH-000706,-0.140448976018
ACH-000711,-0.155376270101
ACH-000713,-0.08830219742339998
ACH-000714,-0.18047174382199999
ACH-000718,0.101331431096
ACH-000720,-0.325679337085
ACH-000721,-0.31375598381700004
ACH-000724,0.05238596609619999
ACH-000725,-0.223490945822
ACH-000732,-0.08111458664419999
ACH-000734,0.220151603799
ACH-000735,-0.0570802606802
ACH-000736,-0.220886659868
ACH-000738,-0.25297409217300004
ACH-000746,-0.137986423947
ACH-000747,-0.07116273201039999
ACH-000748,-0.14840981369
ACH-000753,-0.059997164505000006
ACH-000756,-0.17812981734000002
ACH-000757,-0.135499744338
ACH-000758,-0.506346788612
ACH-000760,-0.155995608458
ACH-000763,-0.113854773202
ACH-000764,-0.41134652485600004
ACH-000765,-0.249661447086
ACH-000766,-0.482618428808
ACH-000767,-0.00125499148898
ACH-000768,-0.343640084304
ACH-000769,-0.011091341639300001
ACH-000770,-0.114901623343
ACH-000771,-0.183122384254
ACH-000773,-0.29114692339000003
ACH-000776,-0.228521457733
ACH-000777,-0.232728904855
ACH-000778,0.059589438932099996
ACH-000781,-0.156650267466
ACH-000782,-0.481525891862
ACH-000783,-0.025013164742900003
ACH-000784,-0.017530185719000002
ACH-000785,-0.08327960284310001
ACH-000787,-0.0658366005131
ACH-000788,-0.12086141987299999
ACH-000791,-0.317506391272
ACH-000792,-0.22536092872400001
ACH-000794,-0.104522582531
ACH-000796,-0.0967977083228
ACH-000799,-0.24976938226700002
ACH-000800,0.0032447206850400004
ACH-000802,-0.17770761942699997
ACH-000804,-0.126647450821
ACH-000805,-0.0248024239553
ACH-000809,-0.103419305896
ACH-000810,-0.0329917420504
ACH-000811,-0.44514438228500003
ACH-000817,-0.227961893266
ACH-000819,-0.0919448132998
ACH-000820,0.0174645952396
ACH-000821,-0.368772197388
ACH-000822,-0.236978065198
ACH-000823,-0.12228472824200001
ACH-000824,-0.167018114371
ACH-000827,-0.0636218937433
ACH-000829,-0.110636654274
ACH-000831,-0.20963764228300003
ACH-000832,-0.146157537895
ACH-000833,0.058101942171300006
ACH-000834,0.10427655742
ACH-000835,-0.20675088210700002
ACH-000836,-0.576624721128
ACH-000837,-0.08943821741350001
ACH-000838,-0.39163494824600004
ACH-000839,-0.167069437534
ACH-000840,0.09910837183520001
ACH-000841,-0.11080851713300001
ACH-000843,-0.26744870705400003
ACH-000846,-0.060742226854499995
ACH-000847,-0.159114595144
ACH-000848,-0.12875280774800002
ACH-000849,-0.144013022525
ACH-000851,-0.27424310227800003
ACH-000855,-0.0270344281402
ACH-000856,-0.128731972602
ACH-000858,-0.0939130335564
ACH-000859,-0.201186650747
ACH-000861,-0.11935500446599999
ACH-000862,-0.0862591493907
ACH-000865,-0.129606154604
ACH-000866,-0.18166491513099997
ACH-000867,-0.143983614886
ACH-000869,0.0822490542461
ACH-000872,-0.231017595541
ACH-000873,-0.116186322117
ACH-000876,0.0479897452016
ACH-000878,-0.08569830979399999
ACH-000880,-0.39596469038599996
ACH-000881,-0.202197353831
ACH-000882,-0.1247799479
ACH-000884,-0.22361609310400002
ACH-000885,-0.04739571527480001
ACH-000887,-0.111576862178
ACH-000888,-0.259961166601
ACH-000889,-0.161336251609
ACH-000890,-0.35386769657300005
ACH-000896,-0.0794733706345
ACH-000898,0.163972847273
ACH-000900,-0.209800191277
ACH-000901,-0.30461829473499996
ACH-000905,-0.300991943068
ACH-000906,-0.144811819706
ACH-000907,-0.0630353506992
ACH-000910,-0.517174443624
ACH-000911,-0.0774276797652
ACH-000912,-0.28911982566
ACH-000913,-0.27241663895999996
ACH-000915,-0.16597733718
ACH-000916,-0.129763235364
ACH-000917,-0.181506787399
ACH-000921,-0.111976213399
ACH-000924,-0.21117769607700002
ACH-000926,0.0447847062244
ACH-000928,-0.0637865277093
ACH-000929,0.120624321387
ACH-000932,-0.0631594475513
ACH-000935,0.05727598481869999
ACH-000936,-0.128357661063
ACH-000937,-0.11488415661399999
ACH-000938,0.058253554544799996
ACH-000939,-0.24776943202799998
ACH-000941,-0.102437480013
ACH-000943,-0.205460748605
ACH-000946,-0.197943384665
ACH-000947,-0.0538018362577
ACH-000948,-0.0142366042992
ACH-000950,-0.16739694426100002
ACH-000953,-0.0832631344675
ACH-000957,-0.257298117426
ACH-000958,-0.226407955199
ACH-000960,-0.0496556629117
ACH-000963,-0.463151313504
ACH-000968,0.012952087829
ACH-000969,-0.196252374018
ACH-000973,-0.281346679575
ACH-000974,-0.12717900512900002
ACH-000975,-0.0344502312901
ACH-000976,0.0255712902892
ACH-000978,-0.251155858821
ACH-000980,-0.14045106657099998
ACH-000984,-0.36091523299999995
ACH-000986,-0.210692239668
ACH-000988,-0.04956149764909999
ACH-000993,-0.529579113477
ACH-000994,-0.167929132639
ACH-000996,-0.23857307664299998
ACH-001001,-0.284857961655
ACH-001020,-0.00808403308384
ACH-001028,-0.07894438006730001
ACH-001031,-0.0962231884253
ACH-001038,-0.0911264891258
ACH-001048,-0.137596214389
ACH-001050,-0.517009735171
ACH-001053,-0.278192533526
ACH-001054,-0.267221445376
ACH-001061,-0.127300055365
ACH-001067,-0.16934116364799998
ACH-001075,-0.030917741152599997
ACH-001096,-0.123592843486
ACH-001128,-0.201410798095
ACH-001134,-0.202381564289
ACH-001151,-0.204044199381
ACH-001163,-0.165433857041
ACH-001164,-0.0769519342806
ACH-001173,-0.05744040779069999
ACH-001183,0.249434526991
ACH-001184,-0.217454435183
ACH-001190,-0.274382881029
ACH-001192,-0.05709381234
ACH-001193,-0.40071367487
ACH-001196,-0.371345321599
ACH-001197,-0.07529376304289999
ACH-001205,-0.0435526810186
ACH-001211,-0.112366182478
ACH-001212,0.130909590163
ACH-001228,-0.193815711599
ACH-001232,-0.11011740452600001
ACH-001239,-0.09612205660150001
ACH-001274,0.0351719818001
ACH-001275,-0.0787251041538
ACH-001277,-0.17739169049000003
ACH-001278,0.0696651501437
ACH-001280,-0.098514071691
ACH-001283,-0.0325569118685
ACH-001289,-0.333755029807
ACH-001295,-0.290314445625
ACH-001300,-0.025648074909
ACH-001301,-0.253336933921
ACH-001302,0.0826918893835
ACH-001303,-0.0756174067327
ACH-001306,-0.187870894912
ACH-001318,-0.09219057858339999
ACH-001322,-0.0475092893736
ACH-001328,-0.22883086305199998
ACH-001332,-0.0781510758704
ACH-001333,-0.41791651369099997
ACH-001336,-0.14607725567399998
ACH-001340,-0.176283001987
ACH-001346,-0.0008631699932950001
ACH-001353,-0.26907037062399997
ACH-001354,0.0503313263926
ACH-001367,0.09704670019760002
ACH-001368,-0.159045409157
ACH-001374,0.47862622100100005
ACH-001375,-0.140338978657
ACH-001377,-0.08442683329810001
ACH-001380,-0.33937169742600004
ACH-001391,-0.10414062584599999
ACH-001407,-0.20471073434099998
ACH-001408,0.00755654124758
ACH-001413,-0.320163888864
ACH-001430,-0.152541110802
ACH-001431,-0.112541345087
ACH-001450,-0.6314510742580001
ACH-001496,-0.103115702313
ACH-001500,-0.224505324862
ACH-001521,-0.20779961166400002
ACH-001523,-0.191674599888
ACH-001532,-0.0830326057715
ACH-001536,-0.260072968715
ACH-001550,-0.10507274378699999
ACH-001552,-0.141683139343
ACH-001554,-0.181938332368
ACH-001645,-0.261246893424
ACH-001654,-0.252148925932
ACH-001715,-0.44217929928599997
ACH-001735,-0.13918472807
ACH-001736,-0.16827462074900001
ACH-001737,-0.530095704965
ACH-001740,-0.00063753280179
ACH-001745,-0.116849425199
ACH-001750,-0.20921284316
ACH-001765,-0.0585332930798
ACH-001956,-0.170054972399
ACH-001957,-0.27688318671900003
