,NR6A1 (2649)
ACH-000004,-0.184608793504
ACH-000007,-0.311058245399
ACH-000009,-0.30411822134100003
ACH-000011,-0.362661584213
ACH-000012,-0.195844241902
ACH-000013,-0.212637670593
ACH-000014,-0.323156246469
ACH-000015,-0.218782414185
ACH-000017,-0.0780578240225
ACH-000018,-0.11558043936899999
ACH-000019,-0.183904744776
ACH-000021,-0.299910427627
ACH-000022,-0.320488573709
ACH-000025,-0.359106493693
ACH-000028,-0.0220492736234
ACH-000030,-0.14162053154999998
ACH-000035,0.035401399541300005
ACH-000036,-0.119409179327
ACH-000037,-0.157647124765
ACH-000039,-0.483106980721
ACH-000040,-0.21614751018300002
ACH-000041,-0.0991909392791
ACH-000042,-0.162363646065
ACH-000045,-0.0239139651119
ACH-000047,-0.215094904705
ACH-000052,-0.161629216084
ACH-000053,-0.124006115412
ACH-000054,-0.120981562864
ACH-000055,0.144258547307
ACH-000060,-0.367737423573
ACH-000067,-0.301927269413
ACH-000070,-0.0368369833826
ACH-000075,0.0835467062977
ACH-000078,0.204012012732
ACH-000082,-0.210168696991
ACH-000085,-0.19517200416799999
ACH-000086,-0.227517996086
ACH-000087,-0.28699095444
ACH-000092,-0.16482386287
ACH-000095,-0.11524749477700001
ACH-000097,-0.0593338885236
ACH-000098,-0.183311713156
ACH-000099,-0.0938305341602
ACH-000108,-0.0789771976123
ACH-000113,0.027162615872400004
ACH-000115,-0.23696746508000002
ACH-000116,-0.10377993864900001
ACH-000118,-0.217160907357
ACH-000120,-0.226973055499
ACH-000123,0.0295759477165
ACH-000127,-0.196230510016
ACH-000128,-0.349365249894
ACH-000132,-0.0897039836672
ACH-000133,-0.260090078964
ACH-000137,-0.18369473215799997
ACH-000138,-0.14773051097
ACH-000142,-0.21690442224
ACH-000143,-0.0246343965785
ACH-000146,0.028146874500799998
ACH-000148,-0.111725540203
ACH-000150,-0.200900285128
ACH-000152,-0.11186177078
ACH-000153,-0.304640487629
ACH-000159,-0.166489384838
ACH-000160,-0.34676357844800004
ACH-000163,-0.308326028611
ACH-000167,-0.0405146895721
ACH-000168,-0.0985892071817
ACH-000169,-0.40512575099200004
ACH-000178,0.0131787233213
ACH-000182,-0.352888009138
ACH-000183,-0.243654976623
ACH-000188,-0.46831024964699997
ACH-000189,-0.470363068204
ACH-000190,-0.129646491597
ACH-000198,-0.024957059547299997
ACH-000204,-0.510406068078
ACH-000206,0.0600731838339
ACH-000207,0.161646531029
ACH-000211,-0.163586848323
ACH-000215,-0.10965597843000001
ACH-000221,-0.39380348923299996
ACH-000222,-0.343146246845
ACH-000223,-0.33896669760399994
ACH-000226,-0.322411781322
ACH-000227,-0.136519026594
ACH-000228,-0.34101803880000003
ACH-000231,-0.20283107156
ACH-000232,-0.041333800471099996
ACH-000233,-0.17193656179699998
ACH-000234,0.0509944511975
ACH-000235,-0.020024636005400002
ACH-000237,-0.202894758915
ACH-000238,-0.0358410926944
ACH-000243,0.049951333658999994
ACH-000244,-0.457310477859
ACH-000246,-0.232379082757
ACH-000248,-0.17649489445099997
ACH-000250,-0.0863800125062
ACH-000251,-0.37180458807800004
ACH-000253,-0.47728509908399996
ACH-000255,-0.042215526192199995
ACH-000256,-0.41873239723399996
ACH-000257,-0.183621209916
ACH-000258,-0.056323429860399996
ACH-000259,-0.0819329063101
ACH-000260,-0.303583448905
ACH-000261,-0.156662335861
ACH-000262,-0.163275098427
ACH-000263,-0.278558809201
ACH-000264,-0.0744228857669
ACH-000265,-0.0670378872318
ACH-000266,-0.126762091243
ACH-000272,-0.243237212659
ACH-000273,-0.199323837095
ACH-000274,-0.28840827316100004
ACH-000277,0.0365647025985
ACH-000278,-0.012738548400700002
ACH-000279,-0.179043332306
ACH-000280,-0.288640282682
ACH-000281,0.20824252297
ACH-000288,-0.150612963435
ACH-000291,-0.232000337103
ACH-000293,-0.34409370747199997
ACH-000294,-0.00648337658617
ACH-000295,-0.42112229820600006
ACH-000296,-0.0340649793081
ACH-000302,-0.233967106388
ACH-000304,-0.422216661378
ACH-000307,0.0180798827264
ACH-000308,-0.21192043130399998
ACH-000310,0.162233878685
ACH-000311,-0.203792901912
ACH-000312,-0.047894505696800004
ACH-000315,-0.0410244138948
ACH-000316,-0.331878699559
ACH-000317,0.186649980973
ACH-000318,-0.156483408148
ACH-000319,-0.038992432887900004
ACH-000320,0.08807598819049998
ACH-000322,-0.168310641441
ACH-000323,-0.29858243200999995
ACH-000324,-0.355145654425
ACH-000329,-0.331969465207
ACH-000330,-0.262195837137
ACH-000331,-0.215802989054
ACH-000332,-0.15304064261
ACH-000334,-0.309675727099
ACH-000335,-0.498887676423
ACH-000336,-0.119419659012
ACH-000337,0.0801089105498
ACH-000339,-0.005508323029840001
ACH-000341,-0.411205201013
ACH-000348,-0.09666515685660002
ACH-000350,-0.142578836276
ACH-000352,-0.19583588985
ACH-000356,0.0890193135046
ACH-000361,0.21048876267499997
ACH-000362,-0.164414088564
ACH-000363,-0.12399043844699999
ACH-000364,-0.13914237863
ACH-000365,-0.14205432527999998
ACH-000366,-0.304536004677
ACH-000368,-0.21362882286499998
ACH-000374,-0.12618664065
ACH-000375,-0.289419808527
ACH-000376,-0.197051412414
ACH-000381,-0.186928666236
ACH-000383,-0.150259712057
ACH-000387,-0.0199703216424
ACH-000389,-0.288617560411
ACH-000390,-0.203121893917
ACH-000393,-0.280627440598
ACH-000395,-0.144024435421
ACH-000397,-0.09640033476500001
ACH-000401,-0.264784415372
ACH-000402,-0.149983010605
ACH-000403,-0.205959097881
ACH-000404,-0.16101597283500002
ACH-000406,-0.155493005419
ACH-000407,-0.373340806056
ACH-000408,-0.0699685277208
ACH-000410,-0.0671246107286
ACH-000411,0.0387318530204
ACH-000414,0.0924642863018
ACH-000415,-0.098627417004
ACH-000416,-0.244888904254
ACH-000420,-0.154627069105
ACH-000421,-0.148617580933
ACH-000424,-0.219603226425
ACH-000425,0.08070031392239999
ACH-000426,-0.181528471023
ACH-000427,-0.384648985588
ACH-000433,-0.269738508592
ACH-000436,-0.517581449824
ACH-000444,-0.268443662447
ACH-000445,-0.384914747557
ACH-000448,-0.173741006942
ACH-000450,-0.20506917921599999
ACH-000452,-0.156578699716
ACH-000454,-0.191490610797
ACH-000458,-0.158333787354
ACH-000459,0.0742544990541
ACH-000460,-0.067325854329
ACH-000461,-0.388858837922
ACH-000463,-0.166948385635
ACH-000464,-0.162102345384
ACH-000466,-0.14216320742799998
ACH-000467,-0.13291718597899999
ACH-000468,-0.0971867580961
ACH-000469,-0.361341093078
ACH-000470,-0.296221913002
ACH-000471,-0.188283830452
ACH-000472,-0.168886348567
ACH-000473,0.0669824590865
ACH-000475,-0.265818863864
ACH-000476,-0.0763136199548
ACH-000477,-0.424744882588
ACH-000480,-0.313805684314
ACH-000481,-0.43268154974699996
ACH-000483,-0.43652044220200004
ACH-000484,-0.5614075506449999
ACH-000485,-0.23145407176600002
ACH-000486,-0.138340551906
ACH-000487,-0.23375406007
ACH-000488,-0.25563185604600003
ACH-000490,-0.117146441787
ACH-000491,-0.123383269868
ACH-000495,-0.203874315565
ACH-000496,-0.19751656733
ACH-000499,0.133045692591
ACH-000500,0.590164250731
ACH-000502,0.00427799733447
ACH-000503,-0.49913020602200003
ACH-000505,-0.108490232958
ACH-000507,-0.0670161370669
ACH-000510,-0.0478773938174
ACH-000511,-0.25902206821400003
ACH-000512,-0.223292412971
ACH-000516,-0.203129024387
ACH-000517,-0.0464056841321
ACH-000518,-0.032673704092700005
ACH-000520,0.0567388113483
ACH-000521,-0.20650943727600002
ACH-000522,-0.249055694628
ACH-000524,-0.20027807894299998
ACH-000527,-0.04435711825230001
ACH-000528,-0.17318332018399998
ACH-000537,-0.35950808715899996
ACH-000541,-0.0921694020039
ACH-000542,-0.08942696109860002
ACH-000544,-0.271313834337
ACH-000545,-0.171782643594
ACH-000547,0.0240756716904
ACH-000548,-0.194847742049
ACH-000549,0.00401928631536
ACH-000550,-0.294393866915
ACH-000552,-0.30934255716200004
ACH-000556,-0.29406682965
ACH-000557,0.0318009067836
ACH-000570,-0.275483360317
ACH-000571,-0.35676279667800004
ACH-000573,-0.11953188612
ACH-000576,-0.0787609910918
ACH-000580,-0.34005227022
ACH-000584,-0.189166161101
ACH-000585,-0.156562606119
ACH-000588,-0.18526343201499998
ACH-000589,-0.19624360841299998
ACH-000591,-0.192497036972
ACH-000593,-0.19591936595400003
ACH-000600,-0.259037029349
ACH-000601,-0.06402498735050001
ACH-000604,-0.197256408644
ACH-000605,-0.183385197946
ACH-000606,-0.157954779553
ACH-000608,-0.330597784129
ACH-000614,0.10632131875600001
ACH-000616,-0.17570531899
ACH-000618,0.0217987336803
ACH-000619,-0.254859328458
ACH-000620,-0.169054269205
ACH-000621,-0.18291012798700002
ACH-000622,-0.303349669934
ACH-000623,-0.153923902054
ACH-000624,-0.252289990075
ACH-000627,-0.251869102847
ACH-000630,-0.194885571925
ACH-000632,-0.168814021136
ACH-000633,-0.335281796866
ACH-000637,-0.259524906485
ACH-000638,0.039632784184
ACH-000646,0.39344341907700003
ACH-000647,-0.282792197348
ACH-000648,-0.087607833268
ACH-000649,-0.167690456367
ACH-000651,-0.24349717612500002
ACH-000652,-0.0680657690525
ACH-000653,-0.12354449834799999
ACH-000657,-0.258564972729
ACH-000658,-0.028098436491499998
ACH-000661,0.0914801146482
ACH-000662,-0.0706993121188
ACH-000663,-0.137030128675
ACH-000665,-0.221210835854
ACH-000671,-0.34664044076899997
ACH-000673,-0.137154915628
ACH-000676,-0.256075047493
ACH-000677,-0.117991732489
ACH-000681,-0.174058945301
ACH-000682,-0.108742466757
ACH-000683,-0.09955791361199999
ACH-000684,-0.0407797034447
ACH-000688,-0.561396877525
ACH-000693,-0.0259638000569
ACH-000694,-0.28043115164500004
ACH-000695,0.0539399363711
ACH-000696,-0.119697478742
ACH-000697,-0.282611407827
ACH-000699,-0.164717755891
ACH-000701,-0.252382950457
ACH-000706,-0.202410087981
ACH-000711,-0.125642448368
ACH-000713,-0.135905441254
ACH-000714,-0.290779528171
ACH-000718,-0.18574707843
ACH-000720,-0.17029564095600003
ACH-000721,-0.229255051435
ACH-000724,0.0676182644016
ACH-000725,-0.125915702945
ACH-000732,-0.606575584707
ACH-000734,-0.22791245248199998
ACH-000735,-0.178042477183
ACH-000736,-0.276875429686
ACH-000738,-0.136218186969
ACH-000746,0.0778053262482
ACH-000747,-0.00321214454415
ACH-000748,-0.23916336882
ACH-000753,-0.0285258581685
ACH-000756,-0.309067544024
ACH-000757,-0.190565881941
ACH-000758,-0.12324960628699999
ACH-000760,-0.270347622147
ACH-000763,-0.241531985724
ACH-000764,-0.341668844652
ACH-000765,-0.394876849955
ACH-000766,-0.0645978069443
ACH-000767,-0.265663884487
ACH-000768,-0.185626070229
ACH-000769,-0.0532605725055
ACH-000770,-0.17509600968699998
ACH-000771,-0.120957948027
ACH-000773,-0.17010851005
ACH-000776,0.005650021752010001
ACH-000777,-0.27563431919799997
ACH-000778,-0.013548431590400001
ACH-000781,-0.0766408160143
ACH-000782,0.0638601361685
ACH-000783,-0.268002544156
ACH-000784,0.00530563521584
ACH-000785,0.06039189422590001
ACH-000787,-0.186369381472
ACH-000788,-0.263722503771
ACH-000791,-0.162061835639
ACH-000792,-0.237600128367
ACH-000794,-0.320608272023
ACH-000796,-0.258142505367
ACH-000799,-0.0305411711754
ACH-000800,-0.436657075573
ACH-000802,0.0601974245438
ACH-000804,0.0634143312961
ACH-000805,-0.33810606765900003
ACH-000809,-0.0194127030015
ACH-000810,-0.5372025947519999
ACH-000811,-0.201465229113
ACH-000817,-0.0435346046915
ACH-000819,-0.108136183548
ACH-000820,0.177746451389
ACH-000821,0.052817085781100004
ACH-000822,-0.08837046037239998
ACH-000823,-0.051448975462100005
ACH-000824,-0.16147740437000002
ACH-000827,-0.21615309026
ACH-000829,-0.36610492328
ACH-000831,-0.00671581520781
ACH-000832,-0.0948542640701
ACH-000833,-0.338020844717
ACH-000834,-0.367098803043
ACH-000835,-0.174206841635
ACH-000836,-0.2224613264
ACH-000837,-0.21281478780299998
ACH-000838,-0.231242823215
ACH-000839,-0.449345752446
ACH-000840,-0.572385409924
ACH-000841,-0.149915428251
ACH-000843,-0.11899030328
ACH-000846,-0.18404804201900002
ACH-000847,-0.304461745914
ACH-000848,-0.188841017207
ACH-000849,-0.029618893028199998
ACH-000851,0.104228655418
ACH-000855,-0.295873547369
ACH-000856,-0.36123977915100003
ACH-000858,-0.198518049892
ACH-000859,-0.46003800953100005
ACH-000861,-0.21001461314
ACH-000862,-0.17862828469300002
ACH-000865,-0.141507772992
ACH-000866,-0.244314894151
ACH-000867,-0.0252620818947
ACH-000869,0.04881930095
ACH-000872,-0.350325737905
ACH-000873,-0.111952118892
ACH-000876,-0.134376717082
ACH-000878,-0.455550505286
ACH-000880,-0.23005316077500002
ACH-000881,-0.186377100115
ACH-000882,-0.19449855788400003
ACH-000884,-0.19709257994899998
ACH-000885,-0.0830716263618
ACH-000887,-0.368758281644
ACH-000888,-0.31816570844500003
ACH-000889,-0.0789605390741
ACH-000890,-0.144331004112
ACH-000896,-0.0816424986188
ACH-000898,0.02761133055
ACH-000900,-0.045951817614900005
ACH-000901,-0.106507241527
ACH-000905,-0.10627274406199999
ACH-000906,-0.145379011752
ACH-000907,-0.281095774201
ACH-000910,-0.0612476005002
ACH-000911,-0.23013033313900003
ACH-000912,-0.256891636977
ACH-000913,-0.17850771278299998
ACH-000915,-0.18054488950300002
ACH-000916,0.0748292730172
ACH-000917,-0.164786479878
ACH-000921,-0.10034511357899999
ACH-000924,-0.0827696063337
ACH-000926,-0.212224112409
ACH-000928,-0.09286718989539999
ACH-000929,-0.193981540454
ACH-000932,-0.155749749408
ACH-000935,-0.302643470042
ACH-000936,-0.184906423669
ACH-000937,-0.261117341016
ACH-000938,-0.0969137160957
ACH-000939,-0.135796740381
ACH-000941,-0.101011223108
ACH-000943,-0.00999575181235
ACH-000946,-0.193077496743
ACH-000947,-0.0979000920582
ACH-000948,-0.11927867529000001
ACH-000950,-0.19766433815200002
ACH-000953,-0.133863470833
ACH-000957,-0.10672856402799999
ACH-000958,-0.408281525719
ACH-000960,-0.14906423400399998
ACH-000963,-0.071985711755
