,MROH7 (374977)
ACH-000004,-0.5316190657769999
ACH-000007,-0.294351240365
ACH-000009,-0.0807905114783
ACH-000011,-0.240107418842
ACH-000012,-0.356417621719
ACH-000013,-0.265311005331
ACH-000014,-0.0712172282745
ACH-000015,-0.20401857836800003
ACH-000017,-0.0609953319696
ACH-000018,-0.015297993851700002
ACH-000019,-0.235114844111
ACH-000021,-0.15626649183900002
ACH-000022,-0.26789129302700004
ACH-000025,-0.321113351278
ACH-000028,-0.249061070988
ACH-000030,-0.25027700964899996
ACH-000035,-0.514630342413
ACH-000036,0.132597115936
ACH-000037,0.0391355122494
ACH-000039,-0.205650041752
ACH-000040,0.07041652367330001
ACH-000041,-0.136085490272
ACH-000042,-0.191200970264
ACH-000045,-0.08876079726
ACH-000047,-0.139434446896
ACH-000052,-0.228581397441
ACH-000053,-0.17372069397700002
ACH-000054,-0.134266466944
ACH-000055,0.0928667915714
ACH-000060,-0.35803676619900004
ACH-000067,0.059009849002
ACH-000070,-0.297517524592
ACH-000075,0.0312026492209
ACH-000078,-0.24920072838799998
ACH-000082,-0.193565547335
ACH-000085,-0.0109820716545
ACH-000086,-0.24048026654899998
ACH-000087,-0.238076681468
ACH-000092,-0.37384563477
ACH-000095,-0.16829563977200002
ACH-000097,-0.08655571883749999
ACH-000098,-0.314607219062
ACH-000099,-0.288348435734
ACH-000108,-0.321166447058
ACH-000113,-0.268617317342
ACH-000115,-0.0582053168239
ACH-000116,-0.179771023696
ACH-000118,-0.150167710628
ACH-000120,-0.294025253895
ACH-000123,-0.21291335448600002
ACH-000127,-0.18143739096099998
ACH-000128,-0.229425817217
ACH-000132,-0.37325952717
ACH-000133,-0.166041540233
ACH-000137,-0.45479979136200005
ACH-000138,-0.19747106747
ACH-000142,-0.119153189215
ACH-000143,-0.199407902441
ACH-000146,-0.116597147605
ACH-000148,-0.157730266113
ACH-000150,-0.36511131621799997
ACH-000152,-0.19703214726799997
ACH-000153,-0.131066912773
ACH-000159,-0.016703916159
ACH-000160,-0.16753453911900001
ACH-000163,-0.104787823246
ACH-000167,-0.0261718825396
ACH-000168,-0.168256608381
ACH-000169,-0.18273699726599998
ACH-000178,-0.290024865894
ACH-000182,-0.187880748125
ACH-000183,-0.213304490876
ACH-000188,-0.381875771913
ACH-000189,-0.192903042541
ACH-000190,0.0352887130675
ACH-000198,-0.254042629212
ACH-000204,-0.455569766476
ACH-000206,-0.130616805778
ACH-000207,-0.290483272234
ACH-000211,-0.12195287154100001
ACH-000215,-0.292330409139
ACH-000221,-0.23176863482299997
ACH-000222,0.025410775578000002
ACH-000223,-0.100429934547
ACH-000226,-0.16495229988500001
ACH-000227,0.12162474132300001
ACH-000228,-0.25161238656199997
ACH-000231,-0.114060630944
ACH-000232,-0.150917156678
ACH-000233,-0.162122303243
ACH-000234,-0.0786164680222
ACH-000235,-0.155936237671
ACH-000237,-0.302879208079
ACH-000238,-0.333469632626
ACH-000243,-0.12712959403
ACH-000244,0.0159831008076
ACH-000246,-0.403463753125
ACH-000248,-0.5614818343519999
ACH-000250,-0.115749526128
ACH-000251,-0.109048678307
ACH-000253,-0.191225808214
ACH-000255,-0.17189991217599998
ACH-000256,-0.246517422309
ACH-000257,-0.239105818601
ACH-000258,-0.293855620571
ACH-000259,-0.14644304517
ACH-000260,-0.222426020851
ACH-000261,-0.038163242877800006
ACH-000262,-0.472885227615
ACH-000263,-0.245727188859
ACH-000264,-0.292733481633
ACH-000265,-0.20938430386
ACH-000266,-0.0149083142441
ACH-000272,-0.132455353809
ACH-000273,-0.277551480792
ACH-000274,-0.115471259235
ACH-000277,-0.194247173735
ACH-000278,-0.251910856904
ACH-000279,-0.317506931728
ACH-000280,-0.2155346461
ACH-000281,0.0322263753441
ACH-000288,-0.26376329540800003
ACH-000291,-0.308585731534
ACH-000293,-0.139950698069
ACH-000294,-0.25869135435199997
ACH-000295,-0.35558568869400003
ACH-000296,-0.317978588602
ACH-000302,-0.17580500499499999
ACH-000304,-0.07076268694230001
ACH-000307,-0.292125605053
ACH-000308,-0.122351570856
ACH-000310,-0.495557205054
ACH-000311,-0.117435056436
ACH-000312,-0.43120951351000003
ACH-000315,0.251879240137
ACH-000316,-0.112468799605
ACH-000317,-0.139992395928
ACH-000318,0.0484101277829
ACH-000319,-0.044686434006199996
ACH-000320,-0.429864661649
ACH-000322,0.13802191788899998
ACH-000323,-0.169557152337
ACH-000324,-0.26811060038
