,GSX2 (170825)
ACH-000004,0.110584818954
ACH-000007,0.0551426733062
ACH-000009,-0.007453363425359999
ACH-000011,-0.40737727496699994
ACH-000012,-0.0332928583095
ACH-000013,0.09578365269940001
ACH-000014,-0.0721298653877
ACH-000015,-0.226713818416
ACH-000017,-0.06385432280100001
ACH-000018,-0.291284821112
ACH-000019,-0.41394148022699995
ACH-000021,-0.136322001852
ACH-000022,-0.335482196111
ACH-000025,-0.22112133426600003
ACH-000028,-0.0792095702948
ACH-000030,-0.10511290445
ACH-000035,-0.17737423426399998
ACH-000036,-0.0984705663996
ACH-000037,-0.326121082644
ACH-000039,-0.013342418696099999
ACH-000040,-0.16893822033300002
ACH-000041,-0.176236196064
ACH-000042,-0.05396312982009999
ACH-000045,-0.0243794447432
ACH-000047,0.06486287864939999
ACH-000052,0.006384019703350001
ACH-000053,0.0114290977367
ACH-000054,-0.0509864669783
ACH-000055,0.0591188574788
ACH-000060,-0.24860600786999998
ACH-000067,-0.261512705972
ACH-000070,-0.604482719279
ACH-000075,-0.158075893395
ACH-000078,-0.048041343713699995
ACH-000082,0.0266851208065
ACH-000085,0.208798812916
ACH-000086,-0.04941210082280001
ACH-000087,-0.013704063969
ACH-000092,-0.0428908977085
ACH-000095,-0.10336503774900001
ACH-000097,-0.11667426358899999
ACH-000098,-0.0623095325568
ACH-000099,-0.031505188086599994
ACH-000108,-0.06470852676450001
ACH-000113,0.11215818582999999
ACH-000115,-0.16224552432
ACH-000116,-0.122907346763
ACH-000118,0.07825232113969999
ACH-000120,-0.184736094232
ACH-000123,-0.071090706963
ACH-000127,-0.23356622913300001
ACH-000128,-0.9350452971050001
ACH-000132,-0.169577821092
ACH-000133,-0.152750215588
ACH-000137,-0.04253235437609999
ACH-000138,0.00492175893077
ACH-000142,0.124606593993
ACH-000143,-0.09580164543089999
ACH-000146,0.016750099894900002
ACH-000148,-0.08276084418660001
ACH-000150,-0.112504549967
ACH-000152,-0.358773292095
ACH-000153,-0.132323140211
ACH-000159,-0.101169280678
ACH-000160,-0.225413094695
ACH-000163,-0.843180269234
ACH-000167,-0.10112809809800001
ACH-000168,-0.0881281604449
ACH-000169,-0.203691019063
ACH-000178,-0.0744657236922
ACH-000182,-0.11797933871300001
ACH-000183,-0.177267512718
ACH-000188,-0.151420492031
ACH-000189,0.266135654583
ACH-000190,-0.11661119850400001
ACH-000198,-0.169790377039
ACH-000204,-0.203362092661
ACH-000206,-0.22659934814899999
ACH-000207,0.29409847445500004
ACH-000211,-0.10984196418099999
ACH-000215,-0.07895569341799999
ACH-000221,-0.11052364328099999
ACH-000222,-0.0309548889046
ACH-000223,-0.126768534258
ACH-000226,-0.0840180119871
ACH-000227,0.110000073708
ACH-000228,-0.290807968255
ACH-000231,-0.043797931443999995
ACH-000232,0.174988338686
ACH-000233,0.0161031476847
ACH-000234,-0.166140484306
ACH-000235,-0.0622761514085
ACH-000237,-0.09638683143169999
ACH-000238,-0.0252534650412
ACH-000243,-0.133535136478
ACH-000244,-0.17737997233600003
ACH-000246,0.0674715767965
ACH-000248,-0.163417231268
ACH-000250,0.0554585078864
ACH-000251,-0.143590295889
ACH-000253,0.036391831550300006
ACH-000255,-0.331057196265
ACH-000256,0.0591515762339
ACH-000257,-0.114641429682
ACH-000258,0.539574608309
ACH-000259,-0.124557919499
ACH-000260,-0.0401719432636
ACH-000261,-0.125575087819
ACH-000262,-0.102642732803
ACH-000263,-0.767263893882
ACH-000264,-0.025352890395
ACH-000265,-0.182604430228
ACH-000266,0.029952715161700002
ACH-000272,-0.153081807787
ACH-000273,-0.332913103455
ACH-000274,0.04923881917550001
ACH-000277,0.0254604154311
ACH-000278,-0.0977077845954
ACH-000279,-0.155043881462
ACH-000280,-0.0663184579189
ACH-000281,-0.122806987596
ACH-000288,0.059655584637400005
ACH-000291,-0.0806109133436
ACH-000293,-0.170939212913
ACH-000294,0.123406954306
ACH-000295,0.0568366589286
ACH-000296,0.23036054867
ACH-000302,-0.119969978216
ACH-000304,0.046980719076300005
ACH-000307,-0.103469959846
ACH-000308,-0.0516309456229
ACH-000310,-0.168890622179
ACH-000311,-0.0424612643179
ACH-000312,0.102966954186
ACH-000315,-0.332351839907
ACH-000316,-0.26295634136
ACH-000317,-0.32359407733600004
ACH-000318,-0.16062554577
ACH-000319,-0.0288135310845
ACH-000320,0.204854704849
ACH-000322,0.0468881528555
ACH-000323,-0.600575908353
ACH-000324,-0.15589755726500001
ACH-000329,-0.0656874061961
ACH-000330,-0.013164520136700001
ACH-000331,-0.0634858203778
ACH-000332,-0.0191274440596
ACH-000334,-0.0818556359333
ACH-000335,-0.24711003367400003
ACH-000336,-0.305625264658
ACH-000337,-0.12409632628100001
ACH-000339,-0.0302848810812
ACH-000341,-0.244638231879
ACH-000348,-0.0318345298723
ACH-000350,-0.10823557070800001
ACH-000352,-0.204696043493
ACH-000356,0.0922192794421
ACH-000361,-0.241385395689
ACH-000362,-0.09470961452479999
ACH-000363,-0.11248276147
ACH-000364,0.031099691223200002
ACH-000365,-0.159512509273
ACH-000366,-0.07804503578710001
ACH-000368,-0.0189512895332
ACH-000374,-0.269005023846
ACH-000375,-0.14965257412799998
ACH-000376,0.0140805184351
ACH-000381,0.0293277622753
ACH-000383,-0.09134213893510001
ACH-000387,0.011338772347799998
ACH-000389,-0.193765196525
ACH-000390,-0.154428769159
ACH-000393,-0.101122855889
ACH-000395,-0.00703150960322
ACH-000397,-0.0993817745392
ACH-000401,-0.17126477983399999
ACH-000402,0.173887287229
ACH-000403,-0.14873902998
ACH-000404,-0.299752155704
ACH-000406,-0.0082588622119
ACH-000407,-0.0953039075304
ACH-000408,-0.0696054331552
ACH-000410,-0.225613266302
ACH-000411,-0.0947408355728
ACH-000414,0.00761772132428
ACH-000415,-0.231027955422
ACH-000416,-0.0761849556095
ACH-000420,0.0476052856929
ACH-000421,-0.0608059357395
ACH-000424,-0.37409728835999995
ACH-000425,-0.195347360835
ACH-000426,-0.010150641791
ACH-000427,0.0356217207661
ACH-000433,-0.35257730401500004
ACH-000436,0.00494843940545
ACH-000444,0.021683712698599998
ACH-000445,-0.126077357739
ACH-000448,-0.0716535829181
ACH-000450,-0.09298512750880002
ACH-000452,0.010483271165700001
ACH-000454,-0.43534687823
ACH-000458,0.0498384042994
ACH-000459,0.20800334643100002
ACH-000460,-0.163487628335
ACH-000461,-0.195997220238
