,LIN28A (79727)
ACH-000866,-0.00258673692583
ACH-000867,-0.010038344252899999
ACH-000869,-0.341823064335
ACH-000872,-0.07084196943689999
ACH-000873,-0.304852750345
ACH-000876,-0.0741448048103
ACH-000878,0.155450438016
ACH-000880,-0.020548161889900003
ACH-000881,-0.182413523334
ACH-000882,-0.149244176719
ACH-000884,-0.136640973552
ACH-000885,-0.26195124355300003
ACH-000887,-0.254464390321
ACH-000888,-0.166225280647
ACH-000889,-0.07054435669680001
ACH-000890,-0.11895650886499999
ACH-000896,-0.00885084409822
ACH-000898,-0.0346520845827
ACH-000900,-0.0944502957
ACH-000901,-0.101992799215
ACH-000905,0.0977881308977
ACH-000906,0.107347380138
ACH-000907,-0.116858014466
ACH-000910,-0.20744552656800003
ACH-000911,-0.143989351116
ACH-000912,-0.21547478515700003
ACH-000913,-0.100369718201
ACH-000915,-0.06172428682659999
ACH-000916,-0.0231144558337
ACH-000917,-0.15088737515999998
ACH-000921,-0.15574936754000002
ACH-000924,-0.11866479151699999
ACH-000926,-0.0799768317942
ACH-000928,0.0419393573157
ACH-000929,0.14980106421199998
ACH-000932,-0.102469566111
ACH-000935,-0.0657778452544
ACH-000936,-0.0746771747744
ACH-000937,-0.0053567489221399995
ACH-000938,0.0504157064608
ACH-000939,0.11273624501599999
ACH-000941,0.0969839833567
ACH-000943,-0.0843296023854
ACH-000946,-0.03586858669819999
ACH-000947,-0.23398454878199998
ACH-000948,0.0690870202797
ACH-000950,-0.33997980213
ACH-000953,-0.0557838778096
ACH-000957,-0.0674465852732
ACH-000958,0.103808363541
ACH-000960,0.0338087191058
ACH-000963,-0.303053284613
ACH-000968,-0.109787829944
ACH-000969,-0.222590703067
ACH-000973,-0.0937435840738
ACH-000974,0.08415130525360001
ACH-000975,-0.14992711463
ACH-000976,-0.0963835940054
ACH-000978,0.0420455260222
ACH-000980,-0.114463878541
ACH-000984,-0.07691277036949999
ACH-000986,-0.06262603885819999
ACH-000988,0.06632826998409999
ACH-000993,0.107975597349
ACH-000994,-0.0949973708958
ACH-000996,-0.305917983341
ACH-001001,0.0543225197145
ACH-001020,-0.21493724107099998
ACH-001028,-0.008142880926689999
ACH-001031,-0.594260232291
ACH-001038,-0.0698223561677
ACH-001048,-0.029741426282700004
ACH-001050,0.00135767325344
ACH-001053,0.0322781538477
ACH-001054,0.029337102362599995
ACH-001061,-0.0401413611415
ACH-001067,-0.14884124282
ACH-001075,0.0458556070214
ACH-001096,-0.066627750469
ACH-001128,-0.310327871222
ACH-001134,0.156962222738
ACH-001151,0.0227374859736
ACH-001163,0.00563262895853
ACH-001164,-0.28112304375999997
ACH-001173,-0.0321067301483
ACH-001183,-0.029577027875399998
ACH-001184,0.039918728668199996
ACH-001190,-0.055830869647300004
ACH-001192,-0.0029928493942399997
ACH-001193,0.165356689577
ACH-001196,-0.134690240001
ACH-001197,-0.12049527878699999
ACH-001205,-0.0675946264053
ACH-001211,0.08092231027310001
ACH-001212,0.295901002682
ACH-001228,-0.255842064468
ACH-001232,0.059805535403500004
ACH-001239,-0.21629520012400003
ACH-001274,-0.154792099767
ACH-001275,0.0227974379145
ACH-001277,-0.34480425152800004
ACH-001278,-0.0930806541485
ACH-001280,0.104584165673
ACH-001283,0.0781422579012
ACH-001289,0.0208101777696
ACH-001295,-0.0205933864835
ACH-001300,-0.0934811989683
ACH-001301,0.0193086829688
ACH-001302,0.23601700872499998
ACH-001303,-0.12530878224199998
ACH-001306,-0.30351598525400003
ACH-001318,-0.0574593976268
ACH-001322,-0.175930627725
ACH-001328,-0.0901211585418
ACH-001332,0.27167727719900003
ACH-001333,-0.0752926420763
ACH-001336,-0.019226876532
ACH-001340,-0.181682980374
ACH-001346,0.0662763204956
ACH-001353,-0.131942086844
ACH-001354,-0.298770912744
ACH-001367,-0.176622094553
ACH-001368,-0.055879795429600004
ACH-001374,-0.11426489419399999
ACH-001375,-0.043931526374399996
ACH-001377,-0.041898879287699996
ACH-001380,-0.021826634555099998
ACH-001391,-0.24530959985800002
ACH-001407,-0.07880781329419999
ACH-001408,-0.208849952268
ACH-001413,0.00993561989268
ACH-001430,-0.0453574878532
ACH-001431,-0.309246198263
ACH-001450,0.07247431437530001
ACH-001496,-0.09326671186560001
ACH-001500,-0.39236727813
ACH-001521,-0.36264300556400003
ACH-001523,-0.102183475327
ACH-001532,-0.154450563115
ACH-001536,-0.0889234851712
ACH-001550,-0.019388069332
ACH-001552,0.334561276889
ACH-001554,-0.00640743268491
ACH-001645,-0.2226704208
ACH-001654,-0.0455703958433
ACH-001715,-0.029414702253400003
ACH-001735,-0.0647305487297
ACH-001736,0.14356410391899999
ACH-001737,0.513161286573
ACH-001740,-0.0614938019799
ACH-001745,-0.0020538860927399997
ACH-001750,-0.018454538669
ACH-001765,-0.120102417806
ACH-001956,0.109656902448
ACH-001957,-0.108689068388
