,LOR (4014)
ACH-000004,-0.0244367695854
ACH-000007,0.20178052359
ACH-000009,-0.0151727226423
ACH-000011,-0.213022061757
ACH-000012,-0.154758721654
ACH-000013,-0.100420836885
ACH-000014,0.115642563556
ACH-000015,0.0559397649438
ACH-000017,0.214918359938
ACH-000018,-0.0495177820768
ACH-000019,0.0755391137748
ACH-000021,-0.0374828498992
ACH-000022,-0.09086695761810001
ACH-000025,-0.129909209652
ACH-000028,-0.0380717437392
ACH-000030,0.0880888836032
ACH-000035,0.16896233103500002
ACH-000036,-0.064610868489
ACH-000037,0.0993196727328
ACH-000039,-0.202860637119
ACH-000040,-0.019303652573799998
ACH-000041,0.13488683076400002
ACH-000042,0.19299970171
ACH-000045,0.145348907169
ACH-000047,-0.037175597594099996
ACH-000052,-0.0536329631906
ACH-000053,0.043100733158099994
ACH-000054,-0.0872428095077
ACH-000055,-0.055343323719600004
ACH-000060,0.0527261504012
ACH-000067,0.0972208609198
ACH-000070,0.00916434643116
ACH-000075,-0.37978756534900004
ACH-000078,-0.12593891062100002
ACH-000082,-0.0513586300867
ACH-000085,-0.0605710343829
ACH-000086,-0.0205952496113
ACH-000087,-0.109425848282
ACH-000092,-0.228769256789
ACH-000095,-0.0216034668616
ACH-000097,-0.0702062353066
ACH-000098,-0.120395351781
ACH-000099,-0.114371713478
ACH-000108,0.0232682062738
ACH-000113,-0.0251455281779
ACH-000115,0.152390694948
ACH-000116,-0.0641334336349
ACH-000118,0.11448475712200001
ACH-000120,-0.0354356796821
ACH-000123,0.172981702906
ACH-000127,0.0272841195746
ACH-000128,-0.115401643893
ACH-000132,0.0529525247913
ACH-000133,-0.308765723096
ACH-000137,-0.13816981988500002
ACH-000138,0.114193143259
ACH-000142,-0.137599810356
ACH-000143,-0.09875274783770001
ACH-000146,0.145968589605
ACH-000148,0.04869314543319999
ACH-000150,-0.0963927110244
ACH-000152,-0.128319796548
ACH-000153,0.085738163039
ACH-000159,-0.0586535370297
ACH-000160,-0.0486736347525
ACH-000163,-0.123584943476
ACH-000167,0.0782435963247
ACH-000168,0.142986066478
ACH-000169,0.0654199914116
ACH-000178,-0.07748769523469999
ACH-000182,0.126415756967
ACH-000183,0.151236810262
ACH-000188,-0.125032402386
ACH-000189,-0.127931007826
ACH-000190,-0.21594939985800002
ACH-000198,-0.0388794481046
ACH-000204,-0.294419763431
ACH-000206,0.153679749834
ACH-000207,0.09118693615260001
ACH-000211,0.0436562081067
ACH-000215,-0.017989270495900003
ACH-000221,-0.0879443939756
ACH-000222,0.185433873063
ACH-000223,0.0940966245606
ACH-000226,-0.0699034311283
ACH-000227,0.14988802088300002
ACH-000228,0.155178654113
ACH-000231,-0.022650547060199998
ACH-000232,0.027388155802599998
ACH-000233,0.0242006628223
ACH-000234,0.057582113005400004
ACH-000235,-0.0162914212439
ACH-000237,-0.09025260546219999
ACH-000238,0.116368552654
ACH-000243,0.042729096492999996
ACH-000244,-0.0124620701607
ACH-000246,-0.0880648497038
ACH-000248,0.037884752042900004
ACH-000250,-0.10322024518799999
ACH-000251,0.015108247493700001
ACH-000253,-0.150225765958
ACH-000255,-0.18522955223200002
ACH-000256,-0.062427596171500004
ACH-000257,0.101771748048
ACH-000258,0.052043798667
ACH-000259,0.026803137057900002
ACH-000260,-0.0461018977469
ACH-000261,0.180076217434
ACH-000262,0.214236262185
ACH-000263,-0.00688350225982
ACH-000264,-0.126973698396
ACH-000265,0.08844604649589999
ACH-000266,-0.0027642477788499997
ACH-000272,0.040673291768099994
ACH-000273,-0.0820637057365
ACH-000274,0.0859807457594
ACH-000277,0.0233128273034
ACH-000278,0.040702097267699994
ACH-000279,-0.0208701872358
ACH-000280,0.0854965892193
ACH-000281,0.058212796449899996
ACH-000288,-0.10850568336300001
ACH-000291,0.18568840584000001
ACH-000293,-0.315187053035
ACH-000294,0.20307686128199998
ACH-000295,0.0502516567911
ACH-000296,0.239758404417
ACH-000302,0.11752746547000001
ACH-000304,0.142064390715
ACH-000307,0.0477363267189
ACH-000308,-0.13111322134199999
ACH-000310,0.227394108093
ACH-000311,0.218680070704
ACH-000312,0.17278258594300003
ACH-000315,0.230610718464
ACH-000316,0.12873587525900002
ACH-000317,0.105184246646
ACH-000318,0.12681966929400001
ACH-000319,-0.0937946057288
ACH-000320,0.0878342045273
ACH-000322,-0.00938473390227
ACH-000323,-0.0373355885619
ACH-000324,0.0882126703887
ACH-000329,-0.1153479349
