,NOSTRIN (115677)
ACH-000004,0.00320151039442
ACH-000007,-0.139518949357
ACH-000009,-0.0978502587444
ACH-000011,0.012172389692200001
ACH-000012,-0.07306257569239999
ACH-000013,0.0706406931405
ACH-000014,-0.050072721212599994
ACH-000015,0.05934974615019999
ACH-000017,-0.10273540134600001
ACH-000018,0.132910962873
ACH-000019,-0.154648958346
ACH-000021,-0.0150758759243
ACH-000022,-0.0384473942696
ACH-000025,0.033478261797700005
ACH-000028,0.09479760008850001
ACH-000030,-0.0168721123278
ACH-000035,0.07371365046589999
ACH-000036,-0.026745407374
ACH-000037,0.164003669507
ACH-000039,-0.348819819896
ACH-000040,0.125377115007
ACH-000041,-0.0400699343006
ACH-000042,0.0355774342954
ACH-000045,0.04288728585519999
ACH-000047,0.0625068457372
ACH-000052,0.0827099357513
ACH-000053,-0.046014118333199995
ACH-000054,-0.0577053799705
ACH-000055,0.0308669869548
ACH-000060,-0.0595992457949
ACH-000067,0.0105022217081
ACH-000070,0.0755332682272
ACH-000075,0.25448450589899996
ACH-000078,-0.144379686171
ACH-000082,-0.0528605192304
ACH-000085,-0.0281695809273
ACH-000086,0.014901692323200003
ACH-000087,-0.0537627613306
ACH-000092,-0.14025153104399998
ACH-000095,0.0127821977719
ACH-000097,-0.00314117609199
ACH-000098,0.0022199613065
ACH-000099,-0.0295635171044
ACH-000108,0.0116189355629
ACH-000113,0.0344535231179
ACH-000115,0.174111023393
ACH-000116,0.0637412731053
ACH-000118,-0.0726768999255
ACH-000120,0.0681481682314
ACH-000123,-0.08444990123289998
ACH-000127,-0.021194111538800003
ACH-000128,-0.0527175158243
ACH-000132,-0.327796254174
ACH-000133,0.093889583958
ACH-000137,0.0264158466138
ACH-000138,-0.0121155851291
ACH-000142,0.022479341049299998
ACH-000143,0.0632793316541
ACH-000146,0.00156369300907
ACH-000148,0.117342368731
ACH-000150,0.15401073132200002
ACH-000152,0.09447876893559999
ACH-000153,-0.036663503714400004
ACH-000159,0.041725818188199995
ACH-000160,0.101882757904
ACH-000163,0.0553856022631
ACH-000167,-0.0649404964625
ACH-000168,-0.0378406505798
ACH-000169,0.07900156252780001
ACH-000178,-0.137529305105
ACH-000182,-0.027503598412
ACH-000183,0.0413759941106
ACH-000188,0.009237924383549999
ACH-000189,-0.335228622905
ACH-000190,-0.10581184111
ACH-000198,-0.028941197509400003
ACH-000204,0.198281416851
ACH-000206,-0.012193277416299999
ACH-000207,0.0005689738857599999
ACH-000211,0.08975423543089998
ACH-000215,0.07437404199560001
ACH-000221,-0.0196365041472
ACH-000222,-0.0855861953265
ACH-000223,-0.05066776351840001
ACH-000226,-0.0942219959416
ACH-000227,-0.0839682426386
ACH-000228,-0.0159206005281
ACH-000231,0.0465424578465
ACH-000232,0.07307415847289998
ACH-000233,-0.0659422053815
ACH-000234,-0.110243873279
ACH-000235,-0.10021962444900001
ACH-000237,-0.0440594004992
ACH-000238,-0.00198041061573
ACH-000243,-0.0940112089755
ACH-000244,0.34422062525799996
ACH-000246,0.0792858568928
ACH-000248,0.04211571650280001
ACH-000250,0.023268749554499996
ACH-000251,0.14059309515
ACH-000253,0.0671347033279
ACH-000255,0.0501638734661
ACH-000256,-0.036568754167699995
ACH-000257,0.19891627339600002
ACH-000258,-0.031668876740799996
ACH-000259,-0.0744727836016
ACH-000260,0.0412016072953
ACH-000261,-0.0227961487777
ACH-000262,0.0820895570349
ACH-000263,0.132631165058
ACH-000264,0.00498972412489
ACH-000265,-0.04290300737819999
ACH-000266,-0.0725997317445
ACH-000272,-0.004919832177479999
ACH-000273,-0.0665920144581
ACH-000274,-0.082076266213
ACH-000277,-0.21755223692899997
ACH-000278,-0.0036902294900300002
ACH-000279,0.05337851665519999
ACH-000280,0.048295030434
ACH-000281,-0.166352553119
ACH-000288,-0.018368820004700002
ACH-000291,0.000636155897229
ACH-000293,0.0282571599514
ACH-000294,0.0635943615698
ACH-000295,-0.000160239887642
ACH-000296,-0.206733885881
ACH-000302,0.07344545316610002
ACH-000304,0.167811804631
ACH-000307,-0.22962570443000005
ACH-000308,0.0034301438178400002
ACH-000310,-0.19720018241599999
ACH-000311,-0.15890273508199998
ACH-000312,0.0029655778320900003
ACH-000315,0.0536744408258
ACH-000316,-0.0196006805912
ACH-000317,-0.0362077432373
ACH-000318,-0.0649769751777
ACH-000319,0.113400741328
ACH-000320,-0.0407446011075
ACH-000322,-0.0779020148837
ACH-000323,-0.0386707768156
ACH-000324,-0.0019134144479500002
ACH-000329,-0.0283031531759
ACH-000330,-0.011759238309799998
ACH-000331,-0.0557558074698
ACH-000332,-0.0837717324629
ACH-000334,-0.0100376515891
ACH-000335,-0.0378217414334
ACH-000336,-0.12402135263399999
ACH-000337,-0.030004140182500003
ACH-000339,-0.036254448975699995
ACH-000341,-0.08124238304789999
ACH-000348,-0.12546339387900002
ACH-000350,0.08441559585760001
ACH-000352,0.060170326825599994
ACH-000356,-0.006624936960979999
ACH-000361,0.0317782732754
ACH-000362,-0.09793322597950001
ACH-000363,0.05232705573680001
ACH-000364,0.0988670159399
ACH-000365,0.0650180559382
ACH-000366,0.11542261940099999
ACH-000368,-0.0761672702832
ACH-000374,-0.11249503399
ACH-000375,0.08664600033160001
ACH-000376,-0.0912142410365
ACH-000381,-0.0490218635654
ACH-000383,-0.052313373556699995
ACH-000387,-0.11874212791
ACH-000389,-0.0135120755036
ACH-000390,-0.07429051237639998
ACH-000393,0.0437233982859
ACH-000395,0.289985777479
ACH-000397,-0.0197172379632
ACH-000401,-0.15666110499000002
ACH-000402,-0.40220654808600004
ACH-000403,-0.0241844902864
ACH-000404,0.0019741689131900003
ACH-000406,-0.0928693240089
ACH-000407,0.0314171615127
ACH-000408,-0.0840512984733
ACH-000410,-0.09347232350710001
ACH-000411,0.055151927436199996
ACH-000414,-0.20030558958099998
ACH-000415,-0.0309990269429
ACH-000416,-0.0178427986171
ACH-000420,-0.0496828856149
ACH-000421,0.00860356090222
ACH-000424,-0.0585175866964
ACH-000425,-0.0217634850048
ACH-000426,0.354406232531
ACH-000427,-0.121872909246
ACH-000433,-0.0229376401198
ACH-000436,-0.19326545866
ACH-000444,-0.042451923541999996
ACH-000445,0.153816541295
ACH-000448,-0.043830959180399996
ACH-000450,-0.108618935943
ACH-000452,0.0008679912846579999
ACH-000454,0.0375683720817
ACH-000458,0.183218403539
ACH-000459,-0.17105899245700001
ACH-000460,0.0858328702397
ACH-000461,0.07156799286339999
ACH-000463,0.000619985226106
ACH-000464,0.184556804881
ACH-000466,-0.0552722480084
ACH-000467,-0.213712653087
ACH-000468,0.011938986897
ACH-000469,0.012495874717899999
ACH-000470,-0.058899915378900006
ACH-000471,0.0657087004283
ACH-000472,0.008908551479790002
ACH-000473,-0.000254528134748
ACH-000475,-0.00940082381942
ACH-000476,0.148926181513
ACH-000477,0.0883238199717
ACH-000480,0.0573130618415
ACH-000481,0.0866584146298
ACH-000483,-0.0017537831554199999
ACH-000484,0.169172518187
ACH-000485,0.071915315302
ACH-000486,-0.0182631283235
ACH-000487,-0.0221691950958
ACH-000488,0.0171819004503
ACH-000490,0.022510599702599998
ACH-000491,-0.0964038593472
ACH-000495,-0.228142098431
ACH-000496,-0.201365457113
ACH-000499,-0.0432107221781
ACH-000500,0.372913392994
ACH-000502,0.06059990641080001
ACH-000503,0.241385746318
ACH-000505,-0.034492594098099995
ACH-000507,0.036587403184
ACH-000510,-0.0389164328934
ACH-000511,-0.043094794645999995
ACH-000512,0.13990099010399998
ACH-000516,0.028168886965900003
ACH-000517,-0.00866455806014
ACH-000518,0.131539474489
ACH-000520,0.0655317741972
ACH-000521,-0.333807389996
ACH-000522,0.104567375647
ACH-000524,-0.044982637397
ACH-000527,0.07736454866169999
ACH-000528,0.023176998165
ACH-000537,0.0558408863356
ACH-000541,0.202867139802
ACH-000542,-0.00571098825066
ACH-000544,-0.064977090861
ACH-000545,-0.116137839106
ACH-000547,0.296051655753
ACH-000548,-0.034210237429499996
ACH-000549,-0.0413049792226
ACH-000550,-0.0654037340305
ACH-000552,-0.0419781598516
ACH-000556,0.0911906644118
ACH-000557,0.134384164641
ACH-000570,-0.0576234923068
ACH-000571,0.147412788959
ACH-000573,0.0630231242219
ACH-000576,0.0218644263785
ACH-000580,-0.09056244962169999
ACH-000584,0.0570189236428
ACH-000585,-0.0304008128136
ACH-000588,0.0494767960409
ACH-000589,-0.153535627876
ACH-000591,-0.022089090268999998
ACH-000593,0.0270161182385
ACH-000600,-0.056126734111699994
ACH-000601,-0.065623699911
ACH-000604,0.041976671435199994
ACH-000605,0.031633243376
ACH-000606,-0.18327665906800003
ACH-000608,0.128175364383
ACH-000614,0.06392837301469999
ACH-000616,0.121507992362
ACH-000618,-0.011816899920600001
ACH-000619,-0.010575433688999998
ACH-000620,0.09364715088539999
ACH-000621,0.0415562909189
ACH-000622,0.004756214514939999
ACH-000623,-0.050679736512199994
ACH-000624,0.0121410337604
ACH-000627,-0.0205237775083
ACH-000630,-0.11336244295299999
ACH-000632,0.0288820313583
ACH-000633,-0.0272286668989
ACH-000637,0.0449473554065
ACH-000638,0.029358406423900002
ACH-000646,0.221253824808
ACH-000647,0.0265707009749
ACH-000648,0.0505770619084
ACH-000649,0.0130896209726
ACH-000651,-0.00576198238638
ACH-000652,0.0148499496407
ACH-000653,-0.08022501678449999
ACH-000657,0.00555826225033
ACH-000658,0.0138544138011
ACH-000661,0.19011720778900001
ACH-000662,-0.0916662471446
ACH-000663,0.128653246326
ACH-000665,0.08380563722989999
ACH-000671,0.037926731706099996
ACH-000673,-0.0627311076729
ACH-000676,0.0423014956114
ACH-000677,-0.0022743572373499998
ACH-000681,-0.059566417810500004
ACH-000682,-0.019872090984099998
ACH-000683,-0.053244001745800004
ACH-000684,-0.121211357256
ACH-000688,0.039893420652900004
ACH-000693,-0.0024497443512199995
ACH-000694,0.04131516269819999
ACH-000695,-0.042118891283200004
ACH-000696,0.027099254877900002
ACH-000697,0.258384770693
ACH-000699,0.0229520779277
ACH-000701,-0.00525395072615
ACH-000706,0.07505539114189999
ACH-000711,-0.0275505992921
ACH-000713,0.0132080509233
ACH-000714,0.03941342454630001
ACH-000718,0.00477124614716
ACH-000720,0.049209263493400004
ACH-000721,-0.0983678961409
ACH-000724,0.12146807751399999
ACH-000725,-0.0660645304499
ACH-000732,-0.19300535676199998
ACH-000734,-0.14745633406300002
ACH-000735,-0.039365645237199993
ACH-000736,-0.204157744437
ACH-000738,-0.09811458810560002
ACH-000746,-0.07703865558039999
ACH-000747,0.01324721183
ACH-000748,-0.150028295191
ACH-000753,-0.0465256627831
ACH-000756,0.16365530308
ACH-000757,-0.014179916732399999
ACH-000758,0.041180218845800004
ACH-000760,0.06960333716389999
ACH-000763,-0.0991778354644
ACH-000764,0.332463619543
ACH-000765,0.0987828786882
ACH-000766,0.0100649203043
ACH-000767,0.19261403473900002
ACH-000768,-0.0234531073819
ACH-000769,-0.08240442460189999
ACH-000770,-0.1309304602
ACH-000771,0.123642056396
ACH-000773,0.06721496455090001
ACH-000776,-0.303541490613
ACH-000777,0.105275434052
ACH-000778,-0.0191669088847
ACH-000781,0.0423332223096
ACH-000782,0.056346216764400006
ACH-000783,0.049278247820199995
ACH-000784,-0.0607131726096
ACH-000785,0.018425423457
ACH-000787,0.0497984950313
ACH-000788,0.0827671202
ACH-000791,-0.0135635614548
ACH-000792,-0.00117823773152
ACH-000794,0.0496576851421
ACH-000796,-0.08489162620230001
ACH-000799,-0.227344013411
ACH-000800,0.114281488661
ACH-000802,0.0730564830423
ACH-000804,0.022542196724700002
ACH-000805,0.24484165456999998
ACH-000809,0.0334282737953
ACH-000810,0.07463870787889999
ACH-000811,-0.000574869467386
ACH-000817,-0.00181971260003
ACH-000819,0.0730293922095
ACH-000820,-0.34972176755
ACH-000821,0.140571126635
ACH-000822,0.04815762969719999
ACH-000823,0.010201731628499999
ACH-000824,0.134822126967
ACH-000827,0.0188805460196
ACH-000829,-0.0309266941388
ACH-000831,0.024646603179599998
ACH-000832,0.0886480438105
ACH-000833,0.142911900481
ACH-000834,-0.22426771665999998
ACH-000835,-0.0139757697674
ACH-000836,-0.208107949836
ACH-000837,-0.0290263521949
ACH-000838,0.304716378287
ACH-000839,-0.19256107991799998
ACH-000840,-0.0697296082697
ACH-000841,-0.11831403445699999
ACH-000843,0.059677459107599994
ACH-000846,0.13502902412
ACH-000847,0.317322390398
ACH-000848,0.0191375996312
ACH-000849,-0.0674819823415
ACH-000851,-0.130202048516
ACH-000855,0.0819509187736
ACH-000856,0.060453606354300006
ACH-000858,-0.00553494367633
ACH-000859,-0.0505224051533
ACH-000861,-0.165974004328
ACH-000862,0.0021685430978
ACH-000865,0.0100907639454
ACH-000866,-0.155162128831
ACH-000867,0.04382541275909999
ACH-000869,-0.00752229763546
ACH-000872,0.0657419484711
ACH-000873,0.271020987264
ACH-000876,-0.14431362075999998
ACH-000878,0.29884545085299996
ACH-000880,-0.0523884316568
ACH-000881,0.133793037811
ACH-000882,0.013383316193299999
ACH-000884,0.0525582577131
ACH-000885,-0.153522737353
ACH-000887,-0.0651578711864
ACH-000888,0.022500467736299996
ACH-000889,-0.047214265977699996
ACH-000890,-0.0788191794695
ACH-000896,-0.016710985049700002
ACH-000898,-0.017440706258700003
ACH-000900,0.0021696545380399997
ACH-000901,-0.0891542762977
ACH-000905,0.020580147910200002
ACH-000906,-0.0462885982178
ACH-000907,0.147609572709
ACH-000910,-0.0150673227373
ACH-000911,0.157592895851
ACH-000912,0.0907163369442
ACH-000913,0.08854805392689999
ACH-000915,-0.010195929722299999
ACH-000916,-0.27622341325
ACH-000917,0.0877341539041
ACH-000921,-0.0556923651327
