,TPGS1 (91978)
ACH-000332,-0.176586261128
ACH-000334,-0.288211888051
ACH-000335,-0.179442975537
ACH-000336,-0.271079440075
ACH-000337,0.0884977815714
ACH-000339,-0.10963064805400001
ACH-000341,-0.291680733506
ACH-000348,-0.220608386689
ACH-000350,-0.161232896789
ACH-000352,-0.154512409168
ACH-000356,0.0824458921278
ACH-000361,-0.19749201286200002
ACH-000362,-0.47200557674500004
ACH-000363,-0.06508589646030001
ACH-000364,-0.0529134213029
ACH-000365,-0.154405768104
ACH-000366,-0.34650854372199996
ACH-000368,-0.28418450694
ACH-000374,-0.0491762462565
ACH-000375,-0.187904141925
ACH-000376,-0.123052980582
ACH-000381,-0.267570860528
ACH-000383,-0.128515562583
ACH-000387,-0.025356865910499998
ACH-000389,-0.119123321039
ACH-000390,-0.041374232459300005
ACH-000393,-0.11817356620899999
ACH-000395,0.0815270505227
ACH-000397,-0.296550791763
ACH-000401,-0.030642882091200002
ACH-000402,-0.38006784281499995
ACH-000403,-0.290151493721
ACH-000404,-0.308548814809
ACH-000406,-0.106467365809
ACH-000407,-0.282783244474
ACH-000408,-0.10300157843900001
ACH-000410,-0.16043303769
ACH-000411,-0.18972518013599998
ACH-000414,-0.204480230832
ACH-000415,-0.0287210881568
ACH-000416,-0.236310535554
ACH-000420,0.048506002989499995
ACH-000421,-0.0981576489881
ACH-000424,-0.44078031213299995
ACH-000425,-0.195393564564
ACH-000426,-0.16438958418299998
ACH-000427,-0.333416730483
ACH-000433,-0.40007529473000003
ACH-000436,-0.19215779260699997
ACH-000444,-0.189742365671
ACH-000445,-0.40775751817
ACH-000448,-0.0549680959316
ACH-000450,-0.40636694792499994
ACH-000452,-0.17059807429999999
ACH-000454,-0.0839263340047
ACH-000458,-0.09648655357580001
ACH-000459,-0.320630136622
ACH-000460,-0.214331557381
ACH-000461,-0.0590706838233
ACH-000463,-0.26621755373000006
ACH-000464,0.00206420831201
ACH-000466,-0.19363741268800003
ACH-000467,-0.173989011428
ACH-000468,-0.269171990996
ACH-000469,-0.265052732502
ACH-000470,-0.10791062533
ACH-000471,-0.158562439784
ACH-000472,-0.145411954706
ACH-000473,-0.39663666901999994
ACH-000475,-0.22606432891699998
ACH-000476,-0.29660635797400003
ACH-000477,-0.130460058938
ACH-000480,-0.40943744625699996
ACH-000481,-0.0312651913264
ACH-000483,0.05325975894880001
ACH-000484,-0.327285249697
ACH-000485,-0.401099326573
ACH-000486,-0.224418187593
ACH-000487,-0.286256233859
ACH-000488,-0.10338707056
ACH-000490,-0.356119093822
ACH-000491,-0.218845265995
ACH-000495,-0.27545680443000004
ACH-000496,-0.331928181869
ACH-000499,-0.304313152885
ACH-000500,0.17581802360999998
ACH-000502,-0.176489217701
ACH-000503,-0.236224330218
ACH-000505,-0.158483488323
ACH-000507,-0.0142239348636
ACH-000510,-0.12167408932
ACH-000511,-0.260625643811
ACH-000512,-0.23224760445
ACH-000516,-0.216211565357
ACH-000517,-0.228798607203
ACH-000518,-0.18377815567400002
ACH-000520,-0.309663241072
ACH-000521,-0.22201285549000002
ACH-000522,-0.107472344332
ACH-000524,-0.138291869122
ACH-000527,-0.224583380749
ACH-000528,-0.11331972979299999
ACH-000537,-0.354064144917
ACH-000541,-0.397277583034
ACH-000542,-0.130082586453
ACH-000544,-0.247506906847
ACH-000545,-0.197204787783
ACH-000547,-0.0139352520822
ACH-000548,-0.11030209331100001
ACH-000549,-0.19903317752799998
ACH-000550,-0.104777227407
ACH-000552,-0.28884267437100003
ACH-000556,-0.335271582401
ACH-000557,-0.187763557322
ACH-000570,-0.27864483765500003
ACH-000571,-0.35377563178800003
ACH-000573,-0.155339258832
ACH-000576,-0.13145618018400002
ACH-000580,-0.25979366989999997
ACH-000584,-0.317400628589
ACH-000585,-0.288211841832
ACH-000588,0.07020097422510001
ACH-000589,-0.24016904596299998
ACH-000591,-0.338735708716
ACH-000593,-0.124377647032
ACH-000600,-0.245229119774
ACH-000601,-0.291727037401
ACH-000604,-0.133808759321
ACH-000605,-0.0619418721041
ACH-000606,-0.037099643596300004
ACH-000608,-0.264729543807
ACH-000614,-0.305105963567
ACH-000616,-0.165809166867
ACH-000618,-0.299767296944
ACH-000619,-0.225206723014
ACH-000620,-0.151070829035
ACH-000621,0.024944732387900004
ACH-000622,-0.339345673595
ACH-000623,-0.1689427612
ACH-000624,-0.17126192317800001
ACH-000627,-0.177248431811
ACH-000630,-0.229909022062
ACH-000632,-0.19921452620000002
ACH-000633,-0.482573836545
ACH-000637,-0.133385378128
ACH-000638,-0.0158146014581
ACH-000646,-0.26033324289299997
ACH-000647,-0.2427957039
ACH-000648,-0.35278016832500003
ACH-000649,-0.243909855621
ACH-000651,-0.123486567512
ACH-000652,-0.367235746668
ACH-000653,-0.224926307042
ACH-000657,-0.212630843116
ACH-000658,-0.147006660264
ACH-000661,-0.211280970618
ACH-000662,-0.385382232853
ACH-000663,-0.12080134819800001
ACH-000665,-0.516239411382
ACH-000671,-0.212039112086
ACH-000673,-0.13417301939999998
ACH-000676,-0.12414623247300001
ACH-000677,-0.24576685764000003
ACH-000681,-0.329203732576
ACH-000682,-0.155488477918
ACH-000683,-0.152193287033
ACH-000684,-0.289063378217
ACH-000688,-0.11203070996799999
ACH-000693,-0.176704944845
ACH-000694,-0.111421554133
ACH-000695,0.126872947073
ACH-000696,-0.131624175638
ACH-000697,-0.27353248422299997
ACH-000699,-0.309036746368
ACH-000701,-0.145075281506
ACH-000706,-0.184725147285
ACH-000711,-0.123910188243
ACH-000713,-0.0301746783213
ACH-000714,-0.308216246944
ACH-000718,-0.271011968826
ACH-000720,-0.23379854039099998
ACH-000721,-0.189063723491
ACH-000724,-0.19334795824200002
ACH-000725,-0.066805596209
ACH-000732,-0.21469172834199998
ACH-000734,-0.154719343072
ACH-000735,-0.150521216875
ACH-000736,-0.218500334313
ACH-000738,-0.128549827537
ACH-000746,-0.116352022546
ACH-000747,-0.08883338050180001
ACH-000748,-0.0297144812647
ACH-000753,-0.196030668287
ACH-000756,-0.47841964661700004
ACH-000757,-0.20730664778400001
ACH-000758,-0.04357292638140001
ACH-000760,-0.156710088399
ACH-000763,-0.28766533726599997
ACH-000764,-0.252809178745
ACH-000765,-0.234040146358
ACH-000766,-0.09574288812310001
ACH-000767,-0.113757482052
ACH-000768,-0.0382419402885
ACH-000769,-0.244565916206
ACH-000770,-0.205356658274
ACH-000771,-0.25534551967700003
ACH-000773,-0.386085666453
ACH-000776,-0.290677944958
ACH-000777,-0.250811093256
ACH-000778,-0.294529248929
ACH-000781,-0.21967148138300002
ACH-000782,-0.372335505614
ACH-000783,-0.43258681930200005
ACH-000784,-0.12877968721799998
ACH-000785,-0.229715385476
ACH-000787,-0.338899316738
ACH-000788,-0.192639969683
ACH-000791,-0.056784819928900006
ACH-000792,-0.482867014524
ACH-000794,-0.252512752028
ACH-000796,-0.19514516323399997
ACH-000799,-0.146702067311
ACH-000800,-0.440818164885
ACH-000802,-0.0661472693874
ACH-000804,-0.0746576427333
ACH-000805,-0.33406356015
ACH-000809,-0.376656487073
ACH-000810,-0.146385982599
ACH-000811,-0.290986543391
ACH-000817,-0.050297401343300005
ACH-000819,-0.073507054745
ACH-000820,-0.615167745501
ACH-000821,-0.157313003568
ACH-000822,-0.179604813711
ACH-000823,-0.0876699073876
ACH-000824,-0.14947417423
ACH-000827,-0.167588991065
ACH-000829,-0.09163449334989998
ACH-000831,-0.184080817214
ACH-000832,-0.024480001196499998
ACH-000833,-0.290403699252
ACH-000834,-0.277404560473
ACH-000835,-0.0370905564467
ACH-000836,-0.059873504871300005
ACH-000837,-0.20103174246599997
ACH-000838,-0.377877866484
ACH-000839,0.0222752538435
ACH-000840,-0.406948186386
ACH-000841,-0.320903466417
ACH-000843,-0.057010179501099996
ACH-000846,-0.11312114517
ACH-000847,-0.266696443606
ACH-000848,3.64072646378e-05
ACH-000849,-0.157045863397
ACH-000851,-0.176076290315
ACH-000855,-0.269657069872
ACH-000856,-0.239093710674
ACH-000858,-0.0487629706883
ACH-000859,-0.152750558926
ACH-000861,-0.0251936450135
ACH-000862,-0.27264847440400003
ACH-000865,-0.164020670369
ACH-000866,-0.19929587604200003
ACH-000867,-0.241321805616
ACH-000869,-0.13169372126599999
ACH-000872,-0.190527812504
ACH-000873,-0.291648780426
ACH-000876,-0.33510327124
ACH-000878,-0.17895220763300002
ACH-000880,-0.338471108451
ACH-000881,-0.24126029943100002
ACH-000882,-0.200707697366
ACH-000884,-0.265467689981
ACH-000885,-0.319006403719
ACH-000887,-0.164386913101
ACH-000888,-0.326074418541
ACH-000889,0.0371307888976
ACH-000890,-0.165821133153
ACH-000896,-0.17018330994199998
ACH-000898,-0.138991015208
ACH-000900,-0.015365067827399999
ACH-000901,-0.203240593959
ACH-000905,-0.0748579730737
ACH-000906,-0.097635520755
ACH-000907,-0.221057436961
ACH-000910,-0.057283306477899996
ACH-000911,-0.19791431600200002
ACH-000912,-0.295305306613
ACH-000913,-0.213668588697
ACH-000915,-0.103213871619
ACH-000916,-0.281414968046
ACH-000917,-0.207316155839
ACH-000921,-0.21896346604000003
ACH-000924,-0.10334207003799999
ACH-000926,-0.141493135115
ACH-000928,-0.268539692122
ACH-000929,-0.308809218253
ACH-000932,-0.324015040303
ACH-000935,-0.18185861085000002
ACH-000936,-0.250138780326
ACH-000937,-0.16451774147
ACH-000938,-0.235509479921
ACH-000939,-0.044209719075100004
ACH-000941,-0.211273223252
ACH-000943,0.0232114772281
ACH-000946,-0.13743031137599998
ACH-000947,-0.22048929969099998
ACH-000948,-0.23580724081
ACH-000950,-0.158527554977
ACH-000953,-0.284211129439
ACH-000957,-0.251148380484
ACH-000958,-0.061376186026499996
ACH-000960,-0.131707167091
ACH-000963,-0.273178562674
ACH-000968,-0.0258964988167
ACH-000969,-0.0181319566509
ACH-000973,-0.22819584422800002
ACH-000974,-0.20076160670499998
ACH-000975,-0.189861348204
ACH-000976,-0.180451769089
ACH-000978,0.0920732962745
ACH-000980,-0.239925860962
ACH-000984,-0.245168371659
ACH-000986,-0.484058627971
ACH-000988,-0.250738094886
ACH-000993,-0.425159901718
ACH-000994,-0.279650627413
ACH-000996,-0.372043118439
ACH-001001,-0.0783482119795
ACH-001020,-0.35347427113799995
ACH-001028,-0.19157935983
ACH-001031,-0.23408349398699999
ACH-001038,-0.252636323666
ACH-001048,-0.22921853062199998
ACH-001050,-0.269809391628
ACH-001053,0.027814476557
ACH-001054,-0.264030465013
ACH-001061,-0.1774345132
ACH-001067,-0.422135081942
ACH-001075,-0.07351018307860001
ACH-001096,-0.211534912522
ACH-001128,-0.585536031225
ACH-001134,-0.348363247405
ACH-001151,-0.19831929830699999
ACH-001163,-0.251529189975
ACH-001164,-0.308284325022
ACH-001173,-0.31253485551
ACH-001183,0.0934727430611
ACH-001184,-0.22838812534699998
ACH-001190,-0.43128022709700004
ACH-001192,-0.0870317090504
ACH-001193,0.145202796879
ACH-001196,-0.358504889486
ACH-001197,-0.046532638201199995
ACH-001205,-0.05513765707780001
ACH-001211,-0.281988865304
ACH-001212,-0.107466975418
ACH-001228,-0.0711864988307
ACH-001232,-0.21642139293499998
ACH-001239,-0.237272016073
ACH-001274,-0.326424410412
ACH-001275,-0.10070318124
ACH-001277,-0.19210244759700001
ACH-001278,-0.184970931237
ACH-001280,-0.736595735016
ACH-001283,-0.20840685520899999
ACH-001289,-0.550802653999
ACH-001295,-0.122444570384
ACH-001300,-0.269276887183
ACH-001301,-0.42729688925399995
ACH-001302,-0.198002873745
ACH-001303,-0.166706408828
ACH-001306,-0.261737721263
ACH-001318,-0.162673326677
ACH-001322,-0.114155864263
ACH-001328,-0.223803350271
ACH-001332,0.115041732558
ACH-001333,-0.35752534481700005
ACH-001336,-0.13494505573899998
ACH-001340,-0.165802659219
ACH-001346,-0.364800159766
ACH-001353,-0.134423502051
ACH-001354,-0.158185754019
ACH-001367,-0.420671053201
ACH-001368,-0.285054225049
ACH-001374,-0.43072887101999996
ACH-001375,-0.21980020952399998
ACH-001377,-0.302998882555
ACH-001380,-0.26192721394900004
ACH-001391,-0.143636538921
ACH-001407,-0.157950627271
ACH-001408,-0.07966903492739999
ACH-001413,-0.338899596047
ACH-001430,-0.025820219666900002
ACH-001431,-0.14035537960799999
ACH-001450,-0.481100542893
ACH-001496,-0.129642474447
ACH-001500,0.030290936173
ACH-001521,-0.31293166474100004
ACH-001523,-0.09790163857280001
ACH-001532,-0.407696290505
ACH-001536,-0.18027298408300002
ACH-001550,-0.199412341451
ACH-001552,-0.029545957580900003
ACH-001554,-0.310530559359
ACH-001645,-0.18364052667
ACH-001654,-0.1977596375
ACH-001715,-0.47240018472199996
ACH-001735,-0.188124543713
ACH-001736,-0.178000990278
ACH-001737,0.299935613263
ACH-001740,-0.314885733725
ACH-001745,-0.28363700357099997
ACH-001750,-0.355995136143
ACH-001765,-0.0888469993956
ACH-001956,-0.175988227385
ACH-001957,-0.18334870086399999
