,RFC5 (5985)
ACH-000004,-1.3405813971
ACH-000007,-0.7860538697030001
ACH-000009,-1.0927060353
ACH-000011,-1.06857401988
ACH-000012,-1.0478956527
ACH-000013,-1.0918202925700002
ACH-000014,-1.11295692713
ACH-000015,-1.0578349066600001
ACH-000017,-1.32311055025
ACH-000018,-1.1946663049200001
ACH-000019,-0.997567684388
ACH-000021,-1.22999032111
ACH-000022,-1.069937144
ACH-000025,-1.33798739061
ACH-000028,-0.943290079519
ACH-000030,-1.06103760721
ACH-000035,-1.1235082467200002
ACH-000036,-1.2650992239499999
ACH-000037,-1.06693336054
ACH-000039,-1.15780310886
ACH-000040,-1.0640798226700001
ACH-000041,-1.10365525412
ACH-000042,-1.1867983856200002
ACH-000045,-1.14386178595
ACH-000047,-0.9920643261759999
ACH-000052,-1.1261209196600002
ACH-000053,-1.01748709896
ACH-000054,-1.00721302839
ACH-000055,-1.3577302141999998
ACH-000060,-1.08224546191
ACH-000067,-1.06765923138
ACH-000070,-1.4324335423899999
ACH-000075,-1.07721073219
ACH-000078,-1.11433506657
ACH-000082,-0.954679148468
ACH-000085,-0.882991242085
ACH-000086,-1.19950902852
ACH-000087,-0.8612322046750001
ACH-000092,-1.1806645281100001
ACH-000095,-1.04578682315
ACH-000097,-0.984274859303
ACH-000098,-1.0303252728799999
ACH-000099,-1.15807988544
ACH-000108,-0.887048939246
ACH-000113,-0.9912567966570001
ACH-000115,-0.8280670198289999
ACH-000116,-1.07329990183
ACH-000118,-0.9841536534890001
ACH-000120,-1.17753536688
ACH-000123,-1.12700254386
ACH-000127,-1.01836402613
ACH-000128,-1.215279264
ACH-000132,-1.40621832465
ACH-000133,-1.13161507648
ACH-000137,-1.30344777768
ACH-000138,-1.0429485058499999
ACH-000142,-1.0198539356
ACH-000143,-0.893843952239
ACH-000146,-1.24679774241
ACH-000148,-1.15801500059
ACH-000150,-1.43256425949
ACH-000152,-1.21680044129
ACH-000153,-1.07768430958
ACH-000159,-0.9427384659129999
ACH-000160,-1.19309026315
ACH-000163,-1.20766024566
ACH-000167,-1.07387588326
ACH-000168,-1.119198046
ACH-000169,-1.0092426948200002
ACH-000178,-1.22528435787
ACH-000182,-1.21918869608
ACH-000183,-1.0106012015399999
ACH-000188,-0.915970832554
ACH-000189,-1.26124915449
ACH-000190,-1.19171310868
ACH-000198,-1.1725068216799999
ACH-000204,-0.862023514244
ACH-000206,-1.15842182232
ACH-000207,-1.04254879588
ACH-000211,-1.21628319675
ACH-000215,-1.29486010023
ACH-000221,-1.3976484894
ACH-000222,-0.980219045783
ACH-000223,-1.38449485699
ACH-000226,-1.0846562526
ACH-000227,-1.70459704385
ACH-000228,-1.0577608781299999
ACH-000231,-1.30920820077
ACH-000232,-1.0725728159999999
ACH-000233,-1.08523317842
ACH-000234,-1.00257259874
ACH-000235,-0.972471876355
ACH-000237,-1.10488894727
ACH-000238,-1.2392213731100001
ACH-000243,-0.950511063618
ACH-000244,-0.592763975872
ACH-000246,-1.07348011454
ACH-000248,-1.1186490152
ACH-000250,-0.988586580159
ACH-000251,-1.26432401224
ACH-000253,-1.07140216877
ACH-000255,-1.05228056786
ACH-000256,-1.30526664044
ACH-000257,-1.1850517639
ACH-000258,-0.901846560812
ACH-000259,-1.00558019762
ACH-000260,-0.913596500465
ACH-000261,-1.17575861295
ACH-000262,-1.17488748796
ACH-000263,-1.0597339748
ACH-000264,-1.23779642076
ACH-000265,-1.03490467499
ACH-000266,-1.13567688416
ACH-000272,-1.11031143451
ACH-000273,-1.11423400002
ACH-000274,-0.9365943849320001
ACH-000277,-0.920559868857
ACH-000278,-1.58751301871
ACH-000279,-1.1000631594799999
ACH-000280,-0.8589818728059999
ACH-000281,-1.25347076931
ACH-000288,-1.2202045772299999
ACH-000291,-1.04317442565
ACH-000293,-1.0729505507700001
ACH-000294,-0.986675802336
ACH-000295,-1.2461656752899999
ACH-000296,-1.1701909606899998
ACH-000302,-1.0288721763700002
ACH-000304,-1.37928848681
ACH-000307,-0.910348394818
ACH-000308,-1.41074435189
ACH-000310,-1.09479298001
ACH-000311,-0.996031778971
ACH-000312,-1.09482981213
ACH-000315,-1.09331186942
ACH-000316,-1.26257168052
ACH-000317,-1.06085571209
ACH-000318,-1.01955951631
ACH-000319,-1.27059335756
ACH-000320,-1.15190680273
ACH-000322,-0.930889257761
ACH-000323,-1.3014203324299998
ACH-000324,-1.0178384816600001
ACH-000329,-1.2618504783
ACH-000330,-1.04138433156
ACH-000331,-1.11139613846
ACH-000332,-0.967564887615
ACH-000334,-0.9702673013359999
ACH-000335,-1.1070290499200002
ACH-000336,-1.30789548514
ACH-000337,-0.8156549243350001
ACH-000339,-1.23850595323
ACH-000341,-1.04285902203
ACH-000348,-1.1380879089
ACH-000350,-1.01203542716
ACH-000352,-1.01206408098
ACH-000356,-1.03118303882
ACH-000361,-1.1672530724299999
ACH-000362,-1.22931004201
ACH-000363,-1.0449208302500002
ACH-000364,-1.20644807798
ACH-000365,-1.2181589537200002
ACH-000366,-1.1037067483399998
ACH-000368,-1.11288040431
ACH-000374,-1.1366314263600001
ACH-000375,-1.2091055453200001
ACH-000376,-0.9929273819969999
ACH-000381,-0.8611369781739999
ACH-000383,-1.2432933677200002
ACH-000387,-1.11709559346
ACH-000389,-1.24784560819
ACH-000390,-0.963029878181
ACH-000393,-0.9946636069
ACH-000395,-0.9886808103460001
ACH-000397,-1.24367547596
ACH-000401,-1.2070126298100001
ACH-000402,-1.12046957777
ACH-000403,-1.15814518005
ACH-000404,-1.00815498744
ACH-000406,-1.1101723202399998
ACH-000407,-1.25763657755
ACH-000408,-1.03682184297
ACH-000410,-1.1153203378799998
ACH-000411,-1.1325294055500001
ACH-000414,-0.899153403794
ACH-000415,-1.1165618904
ACH-000416,-1.2994943744299998
ACH-000420,-1.14059636057
ACH-000421,-1.03755542733
ACH-000424,-1.10394454733
ACH-000425,-0.8740710358499999
