,ATF6B (1388)
ACH-000421,-0.260766492172
ACH-000424,-0.390260751224
ACH-000425,-0.332254631653
ACH-000426,-0.479940769428
ACH-000427,-0.254473691127
ACH-000433,-0.0552871230195
ACH-000436,0.21634585452500002
ACH-000444,-0.410004148795
ACH-000445,-0.34361089135899997
ACH-000448,-0.153587658747
ACH-000450,-0.257147445942
ACH-000452,-0.222581247447
ACH-000454,-0.56328247741
ACH-000458,-0.32900795470800004
ACH-000459,-0.234558468134
ACH-000460,-0.20097472397799998
ACH-000461,-0.21163053686799999
ACH-000463,-0.117531136347
ACH-000464,-0.299310475502
ACH-000466,-0.35991502313199997
ACH-000467,-0.345073271378
ACH-000468,-0.19924815684900002
ACH-000469,-0.241251028072
ACH-000470,-0.250655129636
ACH-000471,-0.322563323112
ACH-000472,-0.290853102702
ACH-000473,-0.366373015225
ACH-000475,-0.156604994176
ACH-000476,-0.284209823072
ACH-000477,-0.279228900648
ACH-000480,-0.198800174225
ACH-000481,-0.11232018075
ACH-000483,-0.297058775381
ACH-000484,-0.11273854827400001
ACH-000485,-0.501514119151
ACH-000486,-0.203917277792
ACH-000487,-0.22753571105700002
ACH-000488,-0.23186137426999998
ACH-000490,-0.273090887114
ACH-000491,-0.30602409836800004
ACH-000495,-0.201281964192
ACH-000496,-0.289515351709
ACH-000499,-0.179733439564
ACH-000500,-0.693384034201
ACH-000502,-0.280385219872
ACH-000503,-0.0638319704312
ACH-000505,-0.282902147526
ACH-000507,-0.17598072212699997
ACH-000510,-0.215682312586
ACH-000511,-0.27612606445300003
ACH-000512,-0.337978596002
ACH-000516,-0.35463135938600004
ACH-000517,-0.23049404536600002
ACH-000518,-0.186729810937
ACH-000520,-0.262126543407
ACH-000521,-0.124591831941
ACH-000522,-0.244267447363
ACH-000524,-0.362261585167
ACH-000527,-0.221230829029
ACH-000528,-0.246882679145
ACH-000537,-0.396614062243
ACH-000541,-0.5212490234480001
ACH-000542,-0.270759425025
ACH-000544,-0.28098379491500003
ACH-000545,-0.288275177956
ACH-000547,-0.328893792093
ACH-000548,-0.42950364543499997
ACH-000549,-0.214541560877
ACH-000550,-0.17028998389699998
ACH-000552,-0.283787359533
ACH-000556,-0.254725426197
ACH-000557,-0.020693946533
ACH-000570,0.0801862357086
ACH-000571,-0.27397707597
ACH-000573,-0.388385761739
ACH-000576,-0.540642126649
ACH-000580,-0.465163305202
ACH-000584,-0.316284880161
ACH-000585,-0.262430319706
ACH-000588,-0.310985563128
ACH-000589,-0.22754460385400002
ACH-000591,0.0891421976722
ACH-000593,-0.23946321535300003
ACH-000600,-0.271737658872
ACH-000601,-0.214410136304
ACH-000604,-0.382446063354
ACH-000605,-0.11903389887700001
ACH-000606,-0.295862668136
ACH-000608,-0.297122646831
ACH-000614,-0.143216182685
ACH-000616,-0.12739807275
ACH-000618,-0.26639958654
ACH-000619,-0.201494755313
ACH-000620,-0.285883972019
ACH-000621,-0.324381267991
ACH-000622,-0.21923691059099998
ACH-000623,0.028138416107900004
ACH-000624,-0.299654215476
ACH-000627,-0.349073238573
ACH-000630,-0.329779546903
ACH-000632,-0.213650298188
ACH-000633,-0.251328263029
ACH-000637,-0.585563637752
ACH-000638,-0.19383934315200002
ACH-000646,-0.31888264581500003
ACH-000647,-0.335508109501
ACH-000648,-0.314516899628
ACH-000649,-0.16197184047
ACH-000651,-0.10812593024
ACH-000652,-0.15334688905
ACH-000653,-0.207978808074
ACH-000657,-0.306174166758
ACH-000658,-0.482400539802
ACH-000661,-0.27463736289900004
ACH-000662,0.00112351117798
ACH-000663,-0.0279911189079
ACH-000665,-0.356182023135
ACH-000671,-0.242691239226
ACH-000673,-0.21264261105700002
ACH-000676,-0.347412665801
ACH-000677,-0.240566625765
ACH-000681,-0.308233197906
ACH-000682,-0.324757202127
ACH-000683,-0.09062093224829999
ACH-000684,-0.06309931798219999
ACH-000688,-0.314536797255
ACH-000693,-0.24412418921300003
ACH-000694,-0.263478851025
ACH-000695,-0.41662094419699996
ACH-000696,-0.21038377305599998
ACH-000697,-0.3846167757
ACH-000699,-0.396572747456
ACH-000701,-0.220435643829
ACH-000706,-0.17469983982099999
ACH-000711,-0.256980128565
ACH-000713,-0.372110050661
ACH-000714,-0.352784986381
ACH-000718,-0.0768186238797
ACH-000720,-0.36259131543799994
ACH-000721,-0.28291438069499997
ACH-000724,-0.650961324554
ACH-000725,-0.188646497848
ACH-000732,-0.210474659114
ACH-000734,-0.279876732288
ACH-000735,-0.2766739136
ACH-000736,-0.10224543064300001
ACH-000738,-0.32138481745700004
ACH-000746,-0.31245547081
ACH-000747,-0.206496357247
ACH-000748,-0.39876518420100004
ACH-000753,-0.282720756713
ACH-000756,-0.0854152522188
ACH-000757,-0.10919812647
ACH-000758,-0.16927508519
ACH-000760,-0.0680768684014
ACH-000763,-0.07657296640860001
ACH-000764,-0.673438174915
ACH-000765,-0.410128446199
ACH-000766,-0.23402993167
ACH-000767,-0.28380455445999997
ACH-000768,-0.251681782898
ACH-000769,-0.285907150058
ACH-000770,-0.177205167735
ACH-000771,-0.22309518010600002
ACH-000773,-0.462448507757
ACH-000776,-0.162114984772
ACH-000777,-0.322468899724
ACH-000778,-0.186869542108
ACH-000781,-0.259111977272
ACH-000782,-0.248889212214
ACH-000783,-0.248459141122
ACH-000784,-0.35611335953900003
ACH-000785,-0.281297085351
ACH-000787,-0.21743818186500002
ACH-000788,-0.260016713492
ACH-000791,-0.23694018088100002
ACH-000792,-0.17490430134399998
ACH-000794,-0.293591732075
ACH-000796,-0.252837278346
ACH-000799,-0.22930511154
ACH-000800,-0.388991338534
ACH-000802,-0.228995131624
ACH-000804,-0.16420385681900002
ACH-000805,-0.189622198361
ACH-000809,-0.27523851789799997
ACH-000810,-0.26350486548
ACH-000811,-0.196797714623
ACH-000817,-0.33323399517499996
ACH-000819,-0.261030975047
ACH-000820,-0.62867616321
ACH-000821,-0.23087003988899998
ACH-000822,-0.218754988808
ACH-000823,-0.117507453169
ACH-000824,-0.042002372460699995
ACH-000827,-0.11210693427200001
ACH-000829,-0.49108748207599995
ACH-000831,-0.19068078291700002
ACH-000832,-0.2780187346
ACH-000833,-0.446552053093
ACH-000834,-0.335484988187
ACH-000835,-0.15562498094399999
ACH-000836,-0.441264525511
ACH-000837,-0.273570860737
ACH-000838,-0.634588436157
ACH-000839,-0.278467869991
ACH-000840,-0.40627505709
ACH-000841,-0.228119293794
ACH-000843,-0.465745932822
ACH-000846,-0.0922700029181
ACH-000847,-0.0884665541577
ACH-000848,-0.41845552014700005
ACH-000849,-0.170087188169
ACH-000851,-0.37497999149899996
ACH-000855,0.0369067050377
ACH-000856,-0.235133190786
ACH-000858,-0.488299086962
ACH-000859,-0.330932092368
ACH-000861,-0.25621059855
ACH-000862,-0.344401564511
ACH-000865,-0.279399800541
ACH-000866,-0.24899944478100003
ACH-000867,-0.163364116959
ACH-000869,-0.440203797944
ACH-000872,-0.0874811222075
ACH-000873,-0.500388258178
ACH-000876,-0.318146061225
ACH-000878,-0.390403125541
ACH-000880,0.0140034231394
ACH-000881,-0.153043859908
ACH-000882,-0.380257334934
ACH-000884,0.02130954347
ACH-000885,-0.276515494953
ACH-000887,-0.116314825567
ACH-000888,-0.193335683064
ACH-000889,-0.47382056912500004
ACH-000890,-0.236086854855
ACH-000896,-0.2915969402
ACH-000898,-0.0981964220359
ACH-000900,-0.21979704586800003
ACH-000901,-0.286333319379
ACH-000905,-0.258578910664
ACH-000906,-0.176404637777
ACH-000907,-0.350093899555
ACH-000910,-0.24670169675
ACH-000911,-0.306556183301
ACH-000912,-0.245823272399
ACH-000913,-0.310418707357
ACH-000915,-0.0664763262053
ACH-000916,-0.21661756667399998
ACH-000917,-0.44341110428400005
ACH-000921,-0.269026168154
ACH-000924,-0.332281376076
ACH-000926,-0.243789449309
ACH-000928,-0.17120857949
ACH-000929,-0.0860194108168
ACH-000932,-0.39271168993699995
ACH-000935,-0.19214844973499998
ACH-000936,-0.11973443111700001
ACH-000937,-0.227530941561
ACH-000938,-0.32906807993000003
ACH-000939,-0.39875673288
ACH-000941,-0.33323079586599996
ACH-000943,-0.125699663552
ACH-000946,-0.24420597297600002
ACH-000947,-0.215243987487
ACH-000948,-0.139547829553
ACH-000950,-0.132676161385
ACH-000953,-0.08465891884400001
ACH-000957,-0.522838579625
ACH-000958,-0.507867687782
ACH-000960,-0.0953776179002
ACH-000963,-0.114153015484
ACH-000968,-0.130270065509
ACH-000969,-0.19140442654599998
ACH-000973,-0.230584345172
ACH-000974,-0.260186684696
ACH-000975,-0.223603905759
ACH-000976,-0.294250962593
ACH-000978,0.045848191345
ACH-000980,-0.185945177302
ACH-000984,-0.23631984952399998
ACH-000986,-0.29204109816
ACH-000988,-0.0998733573857
ACH-000993,-0.41288490593500005
ACH-000994,-0.287571747478
ACH-000996,-0.316783919669
ACH-001001,-0.280822661176
ACH-001020,-0.350183510362
ACH-001028,-0.157078998306
ACH-001031,-0.259448528078
ACH-001038,-0.252601838125
ACH-001048,-0.235342822645
ACH-001050,-0.298141354649
ACH-001053,-0.439074473468
ACH-001054,-0.28887208355
ACH-001061,-0.18916861489300002
ACH-001067,-0.10077452734799999
ACH-001075,-0.116752677241
ACH-001096,-0.313114278549
ACH-001128,-0.442884362435
ACH-001134,-0.132712012895
ACH-001151,-0.284235661847
ACH-001163,-0.28884859836300003
ACH-001164,-0.61748533506
ACH-001173,-0.213939367286
ACH-001183,-0.164254870221
ACH-001184,-0.34069068204899994
ACH-001190,-0.498782439233
ACH-001192,0.0260838247425
ACH-001193,-0.00431235259965
ACH-001196,-0.117547618249
ACH-001197,-0.310720556516
ACH-001205,-0.284319992285
ACH-001211,-0.356193098762
ACH-001212,-0.478074197704
ACH-001228,-0.23643480864799998
ACH-001232,-0.42521998714599996
ACH-001239,-0.299420411283
ACH-001274,-0.294652961446
ACH-001275,-0.43413338840000004
ACH-001277,-0.043727417994400004
ACH-001278,-0.104686858344
ACH-001280,-0.015391054259200001
ACH-001283,-0.288078066336
ACH-001289,-0.046425460233500006
ACH-001295,-0.249291258902
ACH-001300,-0.0938347604157
ACH-001301,-0.281178162071
ACH-001302,-0.369064232664
ACH-001303,0.105405892196
ACH-001306,-0.263416504431
ACH-001318,-0.162131977925
ACH-001322,-0.133271470646
ACH-001328,-0.15326159791400001
ACH-001332,-0.28635912460499996
ACH-001333,-0.15957528118
ACH-001336,-0.303237762813
ACH-001340,-0.18535574673900002
ACH-001346,-0.29104230721
ACH-001353,-0.16930377469900001
ACH-001354,-0.14824979077
ACH-001367,-0.13446102451199998
ACH-001368,-0.237693136257
ACH-001374,-0.272071406885
ACH-001375,0.0646642632625
ACH-001377,-0.37330434181199995
ACH-001380,-0.246141856276
ACH-001391,-0.402697707492
ACH-001407,-0.156543364562
ACH-001408,-0.10514159861500001
ACH-001413,-0.315852036926
ACH-001430,-0.246859842582
ACH-001431,-0.343716806114
ACH-001450,-0.030759861767700004
ACH-001496,-0.322774547723
ACH-001500,-0.363948011421
ACH-001521,-0.32662983778
ACH-001523,-0.246605788098
ACH-001532,-0.22563797271400002
ACH-001536,-0.267566406656
ACH-001550,-0.19854048951499997
ACH-001552,-0.274515673497
ACH-001554,-0.19585260153
ACH-001645,-0.028472714561600002
ACH-001654,-0.205377831781
ACH-001715,-0.20742206102400002
ACH-001735,-0.282207159089
ACH-001736,-0.220320241217
ACH-001737,-0.05341979398990001
ACH-001740,-0.282174345745
ACH-001745,-0.26058525818000006
ACH-001750,-0.278310862343
ACH-001765,-0.597163154134
ACH-001956,-0.00818739793556
ACH-001957,-0.14911805465199998
