,RUSC2 (9853)
ACH-000004,0.16060507065
ACH-000007,-0.0011562694103900001
ACH-000009,0.12498358289599999
ACH-000011,0.202773648083
ACH-000012,0.291982151446
ACH-000013,0.208049446488
ACH-000014,0.13581053047900002
ACH-000015,0.0183874263933
ACH-000017,0.16978748849800002
ACH-000018,0.0937086913559
ACH-000019,0.054924172808800006
ACH-000021,0.10459941731799999
ACH-000022,0.0869226399584
ACH-000025,0.197350621671
ACH-000028,0.13277388614900001
ACH-000030,0.18110208576900003
ACH-000035,0.114475801036
ACH-000036,0.13596951403
ACH-000037,0.160953585342
ACH-000039,0.246486969925
ACH-000040,0.345841762846
ACH-000041,0.025410824626599996
ACH-000042,0.11795115995
ACH-000045,0.0872881990601
ACH-000047,0.216122992352
ACH-000052,0.297222027869
ACH-000053,0.24698957178599998
ACH-000054,0.111494744517
ACH-000055,0.146174312374
ACH-000060,0.38551544889
ACH-000067,0.214698957045
ACH-000070,0.13084864427999998
ACH-000075,-0.013590096917700002
ACH-000078,0.316134895209
ACH-000082,0.067476682404
ACH-000085,-0.057874600759899995
ACH-000086,0.103572181017
ACH-000087,0.205436045922
ACH-000092,0.25464103626
ACH-000095,0.243643596662
ACH-000097,0.198328103299
ACH-000098,0.106423871045
ACH-000099,0.30630274305
ACH-000108,0.21355294605900002
ACH-000113,0.159190100107
ACH-000115,0.218550496285
ACH-000116,0.293821129597
ACH-000118,0.155355977331
ACH-000120,0.250321265423
ACH-000123,0.17927178013199999
ACH-000127,0.209527848677
ACH-000128,0.270297050237
ACH-000132,0.163651361824
ACH-000133,0.210394899119
ACH-000137,0.295292393679
ACH-000138,0.130141116512
ACH-000142,0.320604321391
ACH-000143,0.175277471156
ACH-000146,0.0643786097881
ACH-000148,0.147253952577
ACH-000150,0.146097839411
ACH-000152,0.21769499387400001
ACH-000153,0.00463144337112
ACH-000159,0.192506608309
ACH-000160,0.26692912711800004
ACH-000163,0.144586118091
ACH-000167,0.29235077774
ACH-000168,0.178972853741
ACH-000169,0.209673951516
ACH-000178,0.22412810346700002
ACH-000182,0.0989823518951
ACH-000183,0.19318129368
