,DFNA5 (1687)
ACH-000004,0.102813028643
ACH-000007,0.0863088653676
ACH-000009,-0.0830330035992
ACH-000011,-0.0367178585354
ACH-000012,0.013827112953700002
ACH-000013,0.15707551255899999
ACH-000014,-0.07133469140069999
ACH-000015,0.00742028421454
ACH-000017,0.054138886380199994
ACH-000018,0.0112035644597
ACH-000019,0.08842114651699999
ACH-000021,0.00687199458869
ACH-000022,0.0063823761696
ACH-000025,0.0565524720097
ACH-000028,0.139668992672
ACH-000030,0.0224705550502
ACH-000035,-0.18099133277399998
ACH-000036,0.042123438833599994
ACH-000037,0.152692292107
ACH-000039,-0.0410961233068
ACH-000040,0.0302505822309
ACH-000041,0.0569667288206
ACH-000042,-0.19901487369600002
ACH-000045,-0.152455494282
ACH-000047,-0.056240506577699995
ACH-000052,0.100913374821
ACH-000053,-0.046631330009199994
ACH-000054,-0.0894067364976
ACH-000055,0.0681637040252
ACH-000060,-0.010970817949399999
ACH-000067,0.182109403778
ACH-000070,0.07745506262400001
ACH-000075,-0.029459877797900002
ACH-000078,-0.07546873754660001
ACH-000082,0.052460083355
ACH-000085,0.116295020703
ACH-000086,0.144272331054
ACH-000087,-0.0344733779096
ACH-000092,0.11716981607999999
ACH-000095,-0.0260760373223
ACH-000097,0.08217666455900001
ACH-000098,0.00573715878829
ACH-000099,-0.013452589187100001
ACH-000108,-0.0861278930866
ACH-000113,-0.0622476890513
ACH-000115,0.0475118581388
ACH-000116,0.0411243574407
ACH-000118,0.063164418077
ACH-000120,-0.121166017407
ACH-000123,-0.0235851202471
ACH-000127,0.0250485439143
ACH-000128,-0.016011096625899997
ACH-000132,0.26672600853100004
ACH-000133,0.056404179856699994
ACH-000137,-0.131928983522
ACH-000138,0.151978362756
ACH-000142,-0.182245175443
ACH-000143,0.126900455008
ACH-000146,0.0738791125429
ACH-000148,0.009465695491149999
ACH-000150,-0.023848369751400002
ACH-000152,0.0820161977639
ACH-000153,-0.160707241224
ACH-000159,-0.014259703153899999
ACH-000160,-0.181871518193
ACH-000163,-0.028899017464400004
ACH-000167,-0.101855690181
ACH-000168,-0.0378245210038
ACH-000169,-0.0089351485041
ACH-000178,-0.024550701129
ACH-000182,-0.0491843563512
ACH-000183,0.208570958955
ACH-000188,0.0351242168007
ACH-000189,-0.361400934371
ACH-000190,-0.100494498801
ACH-000198,0.008663050364589999
ACH-000204,-0.0661239706269
ACH-000206,0.0575056269972
ACH-000207,-0.0777792992143
ACH-000211,-0.0609821349118
ACH-000215,0.052548632693999994
ACH-000221,-0.009556869740879999
ACH-000222,-0.07217517468989999
ACH-000223,0.057584146452900005
ACH-000226,0.031052858340900002
ACH-000227,0.0587362078917
ACH-000228,-0.0947060573486
ACH-000231,-0.0035658356229699996
ACH-000232,0.0550891194119
ACH-000233,0.110028343346
ACH-000234,0.125878044109
ACH-000235,-0.10085342968399999
ACH-000237,-0.11483429614299999
ACH-000238,0.0414590281525
ACH-000243,0.0536372644456
ACH-000244,-0.16299662599
ACH-000246,0.160553243364
ACH-000248,-0.104545640552
ACH-000250,0.00175233962918
ACH-000251,-0.0671085229
ACH-000253,0.024497502093099997
ACH-000255,0.122131400057
