,TCHP (84260)
ACH-000483,-0.527972166813
ACH-000484,-0.052551556338900005
ACH-000485,-0.07667389604180001
ACH-000486,-0.19752372779599997
ACH-000487,-0.045898322215900005
ACH-000488,-0.024199027182800002
ACH-000490,-0.105115795678
ACH-000491,-0.17246265109
ACH-000495,0.225843506992
ACH-000496,-0.0212547811565
ACH-000499,0.24801575296
ACH-000500,-0.912839283953
ACH-000502,-0.24291736505800002
ACH-000503,0.13138006074
ACH-000505,-0.0935592565773
ACH-000507,-0.101349747922
ACH-000510,-0.194278137727
ACH-000511,0.07056630441360001
ACH-000512,-0.129499245538
ACH-000516,0.004995187187720001
ACH-000517,-0.13034165161699998
ACH-000518,-0.015920794917
ACH-000520,-0.147839190283
ACH-000521,-0.016027199754700003
ACH-000522,-0.180579641677
ACH-000524,-0.243128713595
ACH-000527,-0.274079746708
ACH-000528,-0.10885171830999998
ACH-000537,0.131617618639
ACH-000541,0.22982565368500002
ACH-000542,-0.175051537218
ACH-000544,0.101873954997
ACH-000545,-0.169561315524
ACH-000547,-0.138520015588
ACH-000548,-0.24570923724500002
ACH-000549,-0.257056247168
ACH-000550,-0.215463430313
ACH-000552,-0.113142031062
ACH-000556,-0.147499137147
ACH-000557,-0.0416948229943
ACH-000570,-0.0560568042884
ACH-000571,-0.224698640389
ACH-000573,-0.0292254451964
ACH-000576,-0.160817034975
ACH-000580,-0.229367245229
ACH-000584,-0.11268066915200001
ACH-000585,-0.134966824645
ACH-000588,0.0548834483523
ACH-000589,0.056054242998099996
ACH-000591,-0.205612922279
ACH-000593,-0.15870174788799998
ACH-000600,-0.205031857577
ACH-000601,-0.128567987146
ACH-000604,-0.0685389699093
ACH-000605,-0.0960178478231
ACH-000606,-0.15177799937699998
ACH-000608,-0.049170762423599995
ACH-000614,-0.11860760362600001
ACH-000616,-0.09683022424889999
ACH-000618,-0.05448457384719999
ACH-000619,-0.117834242708
ACH-000620,-0.0698315267971
ACH-000621,-0.206312098424
ACH-000622,0.146044050024
ACH-000623,-0.0133308441056
ACH-000624,-0.11367409541899999
ACH-000627,-0.0333210461282
ACH-000630,-0.063967028663
ACH-000632,-0.00247075549831
ACH-000633,-0.142590207417
ACH-000637,-0.189772897725
ACH-000638,0.0884178570765
ACH-000646,-0.0431784890207
ACH-000647,-0.030226152643900002
ACH-000648,0.060673420712299996
ACH-000649,0.0460537571533
ACH-000651,-0.185667005084
ACH-000652,0.101316652736
ACH-000653,-0.17100132779599997
ACH-000657,-0.127929851309
ACH-000658,0.111045011764
ACH-000661,0.0564949154831
ACH-000662,0.448253304216
ACH-000663,-0.169100392146
ACH-000665,-0.09145881726289999
ACH-000671,-0.227551867016
ACH-000673,-0.24177916680999997
ACH-000676,-0.0521294215137
ACH-000677,-0.0630116961458
ACH-000681,0.0656491075611
ACH-000682,-0.10837194531300001
ACH-000683,-0.0873741496184
ACH-000684,-0.154294893146
ACH-000688,-0.315749385229
ACH-000693,-0.0637078694664
ACH-000694,0.0693453737071
ACH-000695,-0.230481262315
ACH-000696,-0.268873933015
ACH-000697,0.00965270582808
ACH-000699,0.024142407062900002
ACH-000701,-0.176293477156
ACH-000706,-0.0595760160783
ACH-000711,-0.145140406652
ACH-000713,0.0747750314215
ACH-000714,-0.176996919544
ACH-000718,-0.22434206046500002
ACH-000720,-0.0212079624089
ACH-000721,-0.0243084456951
ACH-000724,0.285347410578
ACH-000725,-0.06838872852490001
ACH-000732,-0.043325139687400004
ACH-000734,-0.17546165043499998
ACH-000735,-0.27700055154
ACH-000736,-0.198730759126
ACH-000738,-0.0191228394673
ACH-000746,-0.15633221545
ACH-000747,0.0201042303874
ACH-000748,0.04222520178719999
ACH-000753,-0.103126805779
ACH-000756,0.07508884396210001
ACH-000757,0.0903620982759
ACH-000758,-0.124382543375
ACH-000760,-0.12285909589199999
ACH-000763,-0.0977706733701
ACH-000764,-0.267048318894
ACH-000765,-0.163333492597
ACH-000766,-0.0858612298699
ACH-000767,0.025075205636200002
ACH-000768,-0.307615142561
ACH-000769,-0.101704073541
ACH-000770,-0.057638809276
ACH-000771,-0.020867107722
ACH-000773,-0.219849286085
ACH-000776,0.09743384485639998
ACH-000777,0.100167564506
ACH-000778,0.0829164151222
ACH-000781,-0.05382903402769999
ACH-000782,0.0035321523248800003
ACH-000783,-0.24156845764499998
ACH-000784,-0.138547344932
ACH-000785,-0.233692577786
ACH-000787,-0.0254136857687
ACH-000788,-0.0348292572219
ACH-000791,-0.0579133290005
ACH-000792,-0.05542270827430001
ACH-000794,-0.10983836169000001
ACH-000796,-0.148385745634
ACH-000799,-0.22376861357299999
ACH-000800,0.0688278549631
ACH-000802,0.0763080649118
ACH-000804,-0.170964867192
ACH-000805,-0.271684327477
ACH-000809,-0.291021261685
ACH-000810,-0.302434784967
ACH-000811,-0.237419174973
ACH-000817,-0.16691373783500002
ACH-000819,-0.0949925835651
ACH-000820,0.305686738044
ACH-000821,-0.05630025807999999
ACH-000822,-0.210105613255
ACH-000823,-0.049572808219
ACH-000824,-0.17881291096299998
ACH-000827,-0.0985037314841
ACH-000829,-0.191772327313
ACH-000831,-0.21270935494000004
ACH-000832,-0.0930526774308
ACH-000833,-0.163086176604
ACH-000834,0.0372812628819
ACH-000835,-0.114354607183
ACH-000836,-0.12298098929099999
ACH-000837,-0.09400611285800001
ACH-000838,-0.133314230885
ACH-000839,-0.258792176015
ACH-000840,-0.0420678086642
ACH-000841,0.110769045492
ACH-000843,0.0668111576152
ACH-000846,-0.0356694646482
ACH-000847,0.22115288546700002
ACH-000848,-0.18889915423599998
ACH-000849,-0.24061819512200003
ACH-000851,-0.119747940589
ACH-000855,-0.06689762570550001
ACH-000856,-0.14057238254899998
ACH-000858,-0.172762402304
ACH-000859,-0.0924580746226
ACH-000861,-0.0007544657193580001
ACH-000862,-0.124674746294
ACH-000865,-0.0816159402853
ACH-000866,0.0107550525737
ACH-000867,-0.16183725500499999
ACH-000869,0.019800084730000004
ACH-000872,-0.0243397040968
ACH-000873,0.148143948889
ACH-000876,-0.34105606751
ACH-000878,-0.125921609663
ACH-000880,-0.166867759905
ACH-000881,-0.0228914274499
ACH-000882,0.00336932536823
ACH-000884,-0.13942946783
ACH-000885,-0.15109263243899998
ACH-000887,-0.19252464165999997
ACH-000888,-0.11697278654400001
ACH-000889,-0.0210257826248
ACH-000890,0.0183649222618
ACH-000896,-0.0361647789447
ACH-000898,0.0925497833333
ACH-000900,-0.235849228475
ACH-000901,-0.154633987241
ACH-000905,0.18306747057599998
ACH-000906,-0.09136833993660001
ACH-000907,-0.07990635592069999
ACH-000910,0.075151077309
ACH-000911,-0.182518358433
ACH-000912,-0.0977078655856
ACH-000913,0.00359727265339
ACH-000915,0.172657183327
ACH-000916,-0.345189594099
ACH-000917,-0.152056973186
ACH-000921,0.20513059907499998
ACH-000924,-0.1839754292
ACH-000926,0.01018522589
ACH-000928,-0.0008944204775760002
ACH-000929,-0.0387566666843
ACH-000932,-0.139053409194
ACH-000935,-0.183727430799
ACH-000936,-0.084134806809
ACH-000937,-0.104580006549
ACH-000938,-0.29317825494000005
ACH-000939,-0.241999184786
ACH-000941,0.050478547124500006
ACH-000943,-0.022062200948900004
ACH-000946,-0.118639190792
ACH-000947,-0.09464335794810001
ACH-000948,-0.181040222692
ACH-000950,-0.18076706562300002
ACH-000953,-0.163880688969
ACH-000957,0.0363538934411
ACH-000958,-0.164988684485
ACH-000960,-0.224740186206
ACH-000963,-0.08951295823760001
ACH-000968,-0.218920992611
ACH-000969,-0.0928584008639
ACH-000973,-0.0635073003995
ACH-000974,-0.154621729922
ACH-000975,-0.0720756869617
ACH-000976,-0.208020203169
ACH-000978,-0.48475695673299996
ACH-000980,-0.0495817758139
ACH-000984,-0.18856529992899998
ACH-000986,-0.0293293949232
ACH-000988,0.051726978151799996
ACH-000993,-0.135157273082
ACH-000994,-0.299563696767
ACH-000996,-0.142033101506
ACH-001001,-0.21314245525800002
ACH-001020,0.05875379372140001
ACH-001028,-0.08721725833510001
ACH-001031,-0.09380779836539999
ACH-001038,-0.08400927388019999
ACH-001048,-0.0789076836842
ACH-001050,-0.08049241989889999
ACH-001053,0.122090034
ACH-001054,-0.0602886674269
ACH-001061,-0.0036354696299699995
ACH-001067,-0.207330389463
ACH-001075,0.00530103974809
ACH-001096,0.057236850746999995
ACH-001128,-0.37553672358
ACH-001134,-0.146579961183
ACH-001151,-0.110898234408
ACH-001163,-0.112754996434
ACH-001164,-0.20319758698399998
ACH-001173,-0.16865274775400002
ACH-001183,-0.0958126433155
ACH-001184,0.03741261016380001
ACH-001190,-0.133934764925
ACH-001192,0.07424295271510001
ACH-001193,-0.299492753987
ACH-001196,0.164430491176
ACH-001197,-0.168482302099
ACH-001205,-0.196708352796
ACH-001211,-0.22944165196199998
ACH-001212,-0.248774652863
ACH-001228,-0.479807892922
ACH-001232,-0.00295120627171
ACH-001239,-0.144878529879
ACH-001274,-0.301163242434
ACH-001275,0.229715560225
ACH-001277,-0.649094770852
ACH-001278,-0.152910519622
ACH-001280,-0.0435528269653
ACH-001283,-0.017046104572999998
ACH-001289,-0.168174491211
ACH-001295,-0.22381113192699997
ACH-001300,-0.33622114863700003
ACH-001301,0.054903774300800005
ACH-001302,-0.136381745788
ACH-001303,0.0152045205027
ACH-001306,-0.0212869148443
ACH-001318,-0.046820034713900005
ACH-001322,-0.09891906524210001
ACH-001328,-0.0556763754026
ACH-001332,0.022833725639499997
ACH-001333,0.12294558362500001
ACH-001336,-0.0190391363539
ACH-001340,-0.188676301464
ACH-001346,-0.0129232809464
ACH-001353,-0.184286083897
ACH-001354,-0.165326144445
ACH-001367,-0.445693684716
ACH-001368,-0.11226983799799999
ACH-001374,-0.09419709463289999
ACH-001375,-0.212458387527
ACH-001377,-0.082515470277
ACH-001380,-0.19601678812399997
ACH-001391,-0.286909387844
ACH-001407,0.131557765479
ACH-001408,-0.0581455335295
ACH-001413,-0.175078116377
ACH-001430,-0.0480336594264
ACH-001431,-0.113881107561
ACH-001450,0.146867108781
ACH-001496,-0.1274205744
ACH-001500,0.0667842015716
ACH-001521,-0.269682846581
ACH-001523,-0.0558812627312
ACH-001532,-0.059949418948599995
ACH-001536,-0.0935508730243
ACH-001550,0.0076980270122399995
ACH-001552,0.015493619616200003
ACH-001554,-0.034988990056699996
ACH-001645,-0.26215305618
ACH-001654,-0.12012596834000001
ACH-001715,0.0005663558780069999
ACH-001735,-0.0422726946455
ACH-001736,-0.22224470393000004
ACH-001737,-0.168875807254
ACH-001740,-0.0944528919403
ACH-001745,-0.160438462123
ACH-001750,-0.116252899749
ACH-001765,-0.144099875599
ACH-001956,-0.160027250509
ACH-001957,-0.14997783034700002
