,ASXL1 (171023)
ACH-000004,-0.4329209440899999
ACH-000007,-0.08932998605489999
ACH-000009,-0.232351924252
ACH-000011,-0.127038070328
ACH-000012,-0.00804966187826
ACH-000013,-0.040799909665
ACH-000014,-0.0804992068188
ACH-000015,0.09307486859750001
ACH-000017,0.18027166362999997
ACH-000018,-0.45534263095399996
ACH-000019,-0.09031214503910001
ACH-000021,0.015708356891
ACH-000022,0.0356374199072
ACH-000025,-0.15825154027000002
ACH-000028,-0.12472086922499999
ACH-000030,-0.0812059062205
ACH-000035,-0.018204802825499997
ACH-000036,-0.324593053804
ACH-000037,0.171258299906
ACH-000039,0.0517129750801
ACH-000040,0.186180050858
ACH-000041,-0.052701232448899994
ACH-000042,-0.22488577057300002
ACH-000045,-0.298442570652
ACH-000047,0.0158985955124
ACH-000052,-0.04639508282819999
ACH-000053,-0.195534973794
ACH-000054,0.057109336568099994
ACH-000055,-0.151330285655
ACH-000060,0.0147188451814
ACH-000067,0.022464011296099998
ACH-000070,-0.222708877901
ACH-000075,-0.43914383663
ACH-000078,-0.0375934574675
ACH-000082,0.119587835804
ACH-000085,0.0119849325135
ACH-000086,-0.425194320695
ACH-000087,0.120947053109
ACH-000092,-0.11099309568499999
ACH-000095,-0.0114942835265
ACH-000097,-0.0847553328253
ACH-000098,0.027910312464099998
ACH-000099,0.13010402876399998
ACH-000108,-0.151053441958
ACH-000113,-0.210054315475
ACH-000115,-0.22581019046599998
ACH-000116,-0.36836701144
ACH-000118,-0.034784724457199996
ACH-000120,-0.147535026304
ACH-000123,-0.1573269494
ACH-000127,0.231860248276
ACH-000128,-0.00533805654632
ACH-000132,0.164628565164
ACH-000133,-0.325662476851
ACH-000137,0.208884160458
ACH-000138,-0.019384415567599997
ACH-000142,0.10085703078700001
ACH-000143,0.0169844857378
ACH-000146,-0.14867870541099998
ACH-000148,-0.264994161881
ACH-000150,0.151629110273
ACH-000152,-0.23104854743900002
ACH-000153,-0.263862276605
ACH-000159,0.14948204979000002
ACH-000160,0.287147856948
ACH-000163,-0.218356388167
ACH-000167,0.6612621462830001
ACH-000168,0.159055658331
ACH-000169,-0.150544510002
ACH-000178,0.115277507423
ACH-000182,0.0752366339409
ACH-000183,-0.08774825795289999
ACH-000188,-0.12442145422499999
ACH-000189,0.19202808589200002
ACH-000190,0.5219104103159999
ACH-000198,0.0133925318007
ACH-000204,-0.189300819118
ACH-000206,-0.263077828044
ACH-000207,-0.205175059968
ACH-000211,-0.00586527373993
