,GFI1B (8328)
ACH-000677,-0.113544445316
ACH-000681,-0.08678163987710001
ACH-000682,-0.14810183073799998
ACH-000683,-0.22262984354499998
ACH-000684,-0.0521321526136
ACH-000688,-0.202815839837
ACH-000693,-0.0894228240925
ACH-000694,-0.10003074411599999
ACH-000695,-0.16435071212400001
ACH-000696,-0.170181544474
ACH-000697,-0.203881531116
ACH-000699,0.0109330239889
ACH-000701,0.0337675640987
ACH-000706,-0.0677898988082
ACH-000711,-0.135527493379
ACH-000713,-0.27130763309
ACH-000714,-0.10203738751399999
ACH-000718,-0.113038913895
ACH-000720,-0.214029267735
ACH-000721,-0.262801171728
ACH-000724,0.09946482694469999
ACH-000725,0.00749092308355
ACH-000732,-0.5244824486999999
ACH-000734,-0.146793433352
ACH-000735,-0.131456581588
ACH-000736,-0.0490202711363
ACH-000738,-0.18465929728799998
ACH-000746,-0.08161146550210001
ACH-000747,-0.158128228236
ACH-000748,-0.239056588605
ACH-000753,-0.134099374138
ACH-000756,-0.09812156972740001
ACH-000757,-0.17468941136500002
ACH-000758,-0.07681696408139999
ACH-000760,-0.0624859341369
ACH-000763,0.022847054164900002
ACH-000764,-0.19600490465700002
ACH-000765,0.0573736074335
ACH-000766,0.045370901875599993
ACH-000767,-0.561547219338
ACH-000768,-0.021903577552900004
ACH-000769,-0.242637638733
ACH-000770,-0.10322975057099999
ACH-000771,-0.321943862325
ACH-000773,-0.12507652034800001
ACH-000776,-0.35252200658
ACH-000777,0.0133332241151
ACH-000778,-0.00511073169399
ACH-000781,-0.17805242725
ACH-000782,-0.245656051513
ACH-000783,-0.239863287641
ACH-000784,-0.0646202152427
ACH-000785,-0.13485910468
ACH-000787,-0.117212295273
ACH-000788,-0.05162877575540001
ACH-000791,-0.151528152344
ACH-000792,-0.0610525820189
ACH-000794,-0.0879119236372
ACH-000796,-0.13046139465099998
ACH-000799,-0.240568084378
ACH-000800,-0.19721355096299997
ACH-000802,-0.0680229265223
ACH-000804,-0.158314682711
ACH-000805,0.0308619921201
ACH-000809,-0.081416988087
ACH-000810,-0.285897673774
ACH-000811,-0.174987338823
ACH-000817,-0.038205625731000004
ACH-000819,-0.307753358655
ACH-000820,-0.0455608103691
ACH-000821,-0.21901729768800002
ACH-000822,-0.0651726939209
ACH-000823,-0.13880966419399998
ACH-000824,-0.153651168482
ACH-000827,-0.0591167888556
ACH-000829,-0.322819241369
ACH-000831,-0.052093745876699994
ACH-000832,-0.0353081557836
ACH-000833,-0.23800675313900002
ACH-000834,-0.334930601367
ACH-000835,-0.12282216995999999
ACH-000836,0.17093655018399997
ACH-000837,0.0181153415265
ACH-000838,0.07640103535239999
ACH-000839,-0.392277378742
ACH-000840,-0.153896519636
ACH-000841,-0.114808572971
ACH-000843,0.100088389783
ACH-000846,-0.24407275142299997
ACH-000847,-0.221834254936
ACH-000848,0.015557909657700002
ACH-000849,-0.181340837925
ACH-000851,0.0961462884599
ACH-000855,-0.116092164566
ACH-000856,-0.279553503288
ACH-000858,-0.184584147394
ACH-000859,-0.0479534754656
ACH-000861,-0.130061882002
ACH-000862,-0.0104768000121
ACH-000865,0.00425535050221
ACH-000866,-0.20414255508
ACH-000867,-0.100200332006
ACH-000869,0.0553250764185
ACH-000872,-0.062145769706
ACH-000873,-0.231888924183
ACH-000876,-0.132460714907
ACH-000878,-0.168714663605
ACH-000880,-0.271580156512
ACH-000881,0.048453774369199995
ACH-000882,-0.137435159935
ACH-000884,-0.09757533404589999
ACH-000885,-0.10727835207599999
ACH-000887,-0.11339016995899999
ACH-000888,-0.179604779311
ACH-000889,-0.180474945746
ACH-000890,-0.129450486688
ACH-000896,0.052575311112400006
ACH-000898,-0.09839964026249999
ACH-000900,-0.237422082764
ACH-000901,-0.0914135020683
ACH-000905,-0.032421469604799996
ACH-000906,-0.09996687873950001
ACH-000907,-0.286000927417
ACH-000910,-0.07025728441060002
ACH-000911,-0.118958117216
ACH-000912,-0.166271530725
ACH-000913,-0.23442837095400001
ACH-000915,-0.148251936954
ACH-000916,-0.11188509098300001
ACH-000917,0.019843257069400003
ACH-000921,-0.160589737266
ACH-000924,-0.053063257734
ACH-000926,-0.23999143236200002
ACH-000928,-0.266018117055
ACH-000929,-0.100761349956
ACH-000932,-0.138953997326
ACH-000935,-0.163745204838
ACH-000936,-0.175152228134
ACH-000937,-0.396859319852
ACH-000938,-0.0975902701257
ACH-000939,0.18761432965999997
ACH-000941,-0.0630848510443
ACH-000943,-0.016057817744799998
ACH-000946,-0.0943409812389
ACH-000947,-0.0898180389127
ACH-000948,-0.24715221785100003
ACH-000950,0.0302813616059
ACH-000953,-0.22749399693000003
ACH-000957,-0.06349336481000001
ACH-000958,0.00502790503308
ACH-000960,-0.0637729177629
ACH-000963,-0.24419686851599998
ACH-000968,-0.0628825484109
ACH-000969,-0.133958034611
ACH-000973,-0.15792290841700002
ACH-000974,-0.161465120648
ACH-000975,-0.0955229303105
ACH-000976,-0.044177743459199996
ACH-000978,-0.172650024982
ACH-000980,0.00767294959349
ACH-000984,-0.0781575556564
ACH-000986,-0.11923655609099999
ACH-000988,-0.0447959938524
ACH-000993,-0.196865532854
ACH-000994,-0.216933516538
ACH-000996,-0.058185719070199995
ACH-001001,-0.0609258901913
ACH-001020,0.107458513619
ACH-001028,-0.12274850272099999
ACH-001031,-0.185662162868
ACH-001038,-0.0500788144548
ACH-001048,-0.217588014785
ACH-001050,-0.0348981271999
ACH-001053,0.0169604464755
ACH-001054,0.0280659136534
ACH-001061,-0.0301937262794
ACH-001067,-0.10342572089
ACH-001075,-0.22336780766800002
ACH-001096,-0.21216317736200002
ACH-001128,0.9136697734200001
ACH-001134,-0.281322718717
ACH-001151,-0.150769720788
ACH-001163,-0.21218941156800003
ACH-001164,-0.0661466385657
ACH-001173,0.00427322439656
ACH-001183,0.0193409537458
ACH-001184,-0.0482764429875
ACH-001190,0.048366046587899995
ACH-001192,0.121608321125
ACH-001193,0.147559486603
ACH-001196,-0.132156675907
ACH-001197,-0.19214226065
ACH-001205,-0.197803066882
ACH-001211,-0.06626964761540001
ACH-001212,-0.290196660581
ACH-001228,-0.39096044220200005
ACH-001232,-0.153171712506
ACH-001239,-0.183580656088
ACH-001274,0.045656912357099996
ACH-001275,-0.223711911135
ACH-001277,-0.25531604099599997
ACH-001278,-0.0922206835478
ACH-001280,-0.595498808466
ACH-001283,0.061007075374499994
ACH-001289,-0.334464784975
ACH-001295,-0.112985965017
ACH-001300,-0.11909780530099999
ACH-001301,-0.15165631869500001
ACH-001302,0.0511818948608
ACH-001303,-0.19134763555999998
ACH-001306,-0.046762226811
ACH-001318,-0.14946661366800001
ACH-001322,-0.295803044813
ACH-001328,-0.153634702499
ACH-001332,0.0210473097815
ACH-001333,-0.0457777265482
ACH-001336,-0.0648158322447
ACH-001340,-0.100068035004
ACH-001346,0.0441981629397
ACH-001353,-0.0319015530932
ACH-001354,-0.227624345535
ACH-001367,-0.07341988143230001
ACH-001368,-0.0981929723632
ACH-001374,-0.08642787747950001
ACH-001375,-0.177762169713
ACH-001377,-0.0742926240618
ACH-001380,-0.17468347989799998
ACH-001391,-0.196512815908
ACH-001407,0.016287449489
ACH-001408,-0.23245286428599998
ACH-001413,-0.19546780466299998
ACH-001430,0.158421041858
ACH-001431,-0.19665558468400002
ACH-001450,-0.127414925735
ACH-001496,-0.018661237902900002
ACH-001500,-0.06757208405949999
ACH-001521,-0.18701384605000002
ACH-001523,-0.11579009083399999
ACH-001532,-0.234594488022
ACH-001536,-0.231737836242
ACH-001550,0.23325274577100003
ACH-001552,-0.0716362276554
ACH-001554,-0.0900759262706
ACH-001645,0.0558272418562
ACH-001654,-0.233197062305
ACH-001715,-0.15433475029000002
ACH-001735,-0.109188788323
ACH-001736,-0.21164787761700002
ACH-001737,0.0650512550059
ACH-001740,-0.127483915601
ACH-001745,-0.10923530147600001
ACH-001750,-0.22195912351999997
ACH-001765,-0.11377197155799999
ACH-001956,0.011783057192500002
ACH-001957,-0.153541507485
