,CNR2 (1269)
ACH-000004,0.00513599257378
ACH-000007,0.17825131045
ACH-000009,-0.0661932704261
ACH-000011,0.14785883709699998
ACH-000012,0.024251913415
ACH-000013,-0.10411635579600001
ACH-000014,-0.153878860815
ACH-000015,0.115347036337
ACH-000017,0.164725378491
ACH-000018,0.261397760649
ACH-000019,0.161712481551
ACH-000021,0.00350060718934
ACH-000022,0.0851327609906
ACH-000025,0.026358867894900002
ACH-000028,-0.00778503655273
ACH-000030,0.0584462085666
ACH-000035,-0.269452405189
ACH-000036,-0.020263885858
ACH-000037,-0.158599992777
ACH-000039,0.020444577658
ACH-000040,0.11085190662200001
ACH-000041,-0.104217506338
ACH-000042,0.05734769395790001
ACH-000045,-0.0649408508973
ACH-000047,-0.0963799383645
ACH-000052,0.0458987390981
ACH-000053,-0.0205868007828
ACH-000054,0.042828913792900006
ACH-000055,-0.0920581616513
ACH-000060,0.0603721520419
ACH-000067,0.0476949959669
ACH-000070,-0.0312706495913
ACH-000075,0.12873364340399998
ACH-000078,-0.00042283483711599997
ACH-000082,-0.096006062368
ACH-000085,0.1854749048
ACH-000086,0.0828299300863
ACH-000087,-0.263423005128
ACH-000092,-0.22600168769200002
ACH-000095,0.00045895093475199994
ACH-000097,0.0867328415435
ACH-000098,0.0586293078362
ACH-000099,0.020969165869999997
ACH-000108,0.269191170902
ACH-000113,0.0737660545027
ACH-000115,-0.0033471748719699993
ACH-000116,0.0802031827645
ACH-000118,0.145788845066
ACH-000120,0.016791849706
ACH-000123,0.071639091534
ACH-000127,-0.05751811905180001
ACH-000128,-0.00282767464181
ACH-000132,0.16787383873199999
ACH-000133,0.0470300121629
ACH-000137,0.145580056522
ACH-000138,0.0776387809354
ACH-000142,0.0154403012431
ACH-000143,-0.130138409123
ACH-000146,-0.00697030665771
ACH-000148,-0.011354962971900001
ACH-000150,-0.346267282354
ACH-000152,-0.09144255531500001
ACH-000153,-0.323833001321
ACH-000159,-0.0392488774846
ACH-000160,0.101007995742
ACH-000163,-0.0882515989153
ACH-000167,0.264635670275
ACH-000168,0.057076552319199995
ACH-000169,0.014744227507100001
ACH-000178,-0.0313312571441
ACH-000182,0.0349296893026
ACH-000183,-0.0797866233226
ACH-000188,0.0202125583539
ACH-000189,-0.0665299670973
ACH-000190,-0.05664601707499999
ACH-000198,-0.19271572806899998
ACH-000204,-0.0760565174196
ACH-000206,-0.216847190418
ACH-000207,0.04833830523180001
ACH-000211,0.20060875712499998
ACH-000215,-0.0162084796197
ACH-000221,0.09356916026900002
ACH-000222,0.0482899587759
ACH-000223,0.0591050569646
ACH-000226,0.116018942161
ACH-000227,0.0210775255502
ACH-000228,0.413486441866
ACH-000231,-0.103031572391
ACH-000232,0.07100475813360001
ACH-000233,0.21040774055
ACH-000234,-0.0149448921114
ACH-000235,0.074507655126
ACH-000237,0.13700945257400002
ACH-000238,0.000398525408369
ACH-000243,0.09980800837480001
ACH-000244,0.113787564018
ACH-000246,0.059115668915
ACH-000248,0.0627886804464
ACH-000250,0.016903746417399997
ACH-000251,0.0227658815521
ACH-000253,-0.06046752576830001
ACH-000255,0.0397849241029
ACH-000256,-0.152926886834
ACH-000257,-0.46873679115500005
ACH-000258,0.08497618572619998
ACH-000259,0.0645356788329
ACH-000260,0.027015683784799998
ACH-000261,0.0950986856908
ACH-000262,0.233823102506
ACH-000263,-0.048214788042
ACH-000264,0.020377570720799997
ACH-000265,0.106598123646
ACH-000266,0.101654060979
ACH-000272,0.0983018773147
ACH-000273,0.142158337476
ACH-000274,-0.18890708124299999
ACH-000277,-0.084259037639
ACH-000278,0.050949118081099996
ACH-000279,-0.066349843407
ACH-000280,-0.07428062946830001
ACH-000281,0.165563639931
ACH-000288,-0.089587764401
ACH-000291,-0.112376396096
ACH-000293,-0.0327978356989
ACH-000294,-0.19232856192000003
ACH-000295,-0.252960785631
ACH-000296,0.0201750183236
ACH-000302,-0.018996878169900002
ACH-000304,0.159497299215
ACH-000307,-0.0286875296155
ACH-000308,-0.00999014780251
ACH-000310,0.0477418187058
ACH-000311,0.136619888977
ACH-000312,-0.102440005098
ACH-000315,-0.0734000348521
ACH-000316,-0.15064886103800001
ACH-000317,-0.07829235422389999
ACH-000318,-0.175907481138
ACH-000319,0.0289929089322
ACH-000320,0.124294450471
ACH-000322,0.0860520661111
ACH-000323,-0.0948975243385
ACH-000324,-0.058764393823699995
ACH-000329,0.0445929088712
ACH-000330,-0.159813528959
ACH-000331,-0.0886953857058
ACH-000332,0.0629065147052
ACH-000334,0.1494378662
ACH-000335,0.32308396659899996
ACH-000336,0.0306625643455
ACH-000337,0.22193713482799998
ACH-000339,0.07664597910019999
ACH-000341,-0.0769220612557
ACH-000348,0.16631956666
