,MDH2 (4191)
ACH-000235,-0.192959101049
ACH-000237,-0.398740074619
ACH-000238,-0.29834952914900004
ACH-000243,-0.24690915732500002
ACH-000244,-0.772861127309
ACH-000246,-0.37328853545699997
ACH-000248,-0.0864067303878
ACH-000250,-0.268588732391
ACH-000251,-0.200442343521
ACH-000253,-0.358471894841
ACH-000255,-0.187986891131
ACH-000256,-0.206732078529
ACH-000257,-0.0658639262064
ACH-000258,-0.454532929357
ACH-000259,-0.204045536114
ACH-000260,-0.108376508544
ACH-000261,-0.327611144869
ACH-000262,-0.24995058768800002
ACH-000263,-0.194659284564
ACH-000264,-0.580724065171
ACH-000265,0.0208628044775
ACH-000266,-0.267848872993
ACH-000272,-0.340761050655
ACH-000273,-0.0548191083247
ACH-000274,-0.26595217099
ACH-000277,-0.539013406944
ACH-000278,-0.400840797341
ACH-000279,-0.371492146671
ACH-000280,-0.17840736937899998
ACH-000281,-0.243240651066
ACH-000288,-0.296968087979
ACH-000291,-0.07300365370680001
ACH-000293,-0.07922369213910001
ACH-000294,0.0594495825242
ACH-000295,-0.40003060428599996
ACH-000296,-0.118017603564
ACH-000302,0.375277205118
ACH-000304,-0.07425640412269999
ACH-000307,-0.195401853935
ACH-000308,-0.38162435727300004
ACH-000310,-0.0813911278635
ACH-000311,-0.0453310515094
ACH-000312,-0.259399009028
ACH-000315,-0.499179085375
ACH-000316,-0.036721011765
ACH-000317,-0.542168290729
ACH-000318,-0.235339373749
ACH-000319,-0.254266013197
ACH-000320,-0.009025692441969999
ACH-000322,-0.450855902483
ACH-000323,-0.0611912347683
ACH-000324,-0.17633961581500002
ACH-000329,-0.318050162181
ACH-000330,-0.498804185537
ACH-000331,-0.014502542320100002
ACH-000332,-0.159499297315
ACH-000334,-0.384131872605
ACH-000335,-0.00938403357142
ACH-000336,-0.957879879517
ACH-000337,-0.44419442767899997
ACH-000339,-0.30743950213000004
ACH-000341,0.06453856860240001
ACH-000348,-0.26409270720899997
ACH-000350,0.021805951185599998
ACH-000352,-0.0764820428676
ACH-000356,-0.707824830528
ACH-000361,-0.129031571829
ACH-000362,-0.414074628527
ACH-000363,-0.21566851530900003
ACH-000364,-0.0779730626097
ACH-000365,-0.342101906698
ACH-000366,-0.24651209650400002
ACH-000368,-0.413918395005
ACH-000374,-0.60105648016
ACH-000375,-0.422217079314
ACH-000376,-0.20134510508499998
ACH-000381,-0.160299216922
ACH-000383,-0.458043775744
ACH-000387,-0.336423471847
ACH-000389,-0.0521201115733
ACH-000390,-0.22485294599300001
ACH-000393,-0.204770412759
ACH-000395,-0.380262007192
ACH-000397,-0.36851806543399995
ACH-000401,-0.292916715364
ACH-000402,-0.22876930265599998
ACH-000403,-0.11745002355900001
ACH-000404,-0.239160831183
ACH-000406,-0.523266151688
ACH-000407,-0.04598195798830001
ACH-000408,-0.213947190228
ACH-000410,0.0445324301794
ACH-000411,-0.14716527599999998
ACH-000414,-0.193536261614
ACH-000415,-0.669972275215
ACH-000416,-0.22253328729200003
ACH-000420,-0.355724442363
ACH-000421,-0.261241382071
ACH-000424,-0.262306541488
ACH-000425,-0.265395729757
ACH-000426,0.04789435040469999
ACH-000427,-0.385359051273
ACH-000433,-0.035898717096599995
ACH-000436,0.0702385548295
ACH-000444,-0.17677686127300002
ACH-000445,-0.14602057421599998
ACH-000448,-0.344383142102
ACH-000450,-0.497236385003
ACH-000452,-0.491588480959
ACH-000454,-0.337373973175
ACH-000458,-0.032436300181
ACH-000459,-0.591903874727
ACH-000460,-0.14622210374199998
ACH-000461,-0.46863393672700004
ACH-000463,0.00791543835413
ACH-000464,-0.536650036453
ACH-000466,-0.112769120592
ACH-000467,-0.232876665062
ACH-000468,-0.305372529089
ACH-000469,-0.19916726491599998
ACH-000470,-0.128054989628
ACH-000471,-0.142761863579
ACH-000472,-0.355626940101
ACH-000473,-0.13019551211799998
ACH-000475,-0.0277847413441
ACH-000476,-0.265186685498
ACH-000477,-0.180518475762
ACH-000480,-0.201948204104
ACH-000481,-0.322931032619
ACH-000483,-0.449047164326
ACH-000484,-0.175519097427
ACH-000485,-0.20863306655299999
ACH-000486,-0.32898149124299997
ACH-000487,0.10443822110300001
ACH-000488,-0.308045920175
ACH-000490,-0.303829811204
ACH-000491,-0.130658304253
ACH-000495,-0.46423920906099997
ACH-000496,0.0548438474911
ACH-000499,0.0518063070517
ACH-000500,-0.232065043909
ACH-000502,-0.287064054041
ACH-000503,-0.0115193843567
ACH-000505,-0.293621041408
ACH-000507,-0.111263364636
ACH-000510,-0.253880873881
ACH-000511,-0.011789658295400001
ACH-000512,-0.343039098279
ACH-000516,-0.221923220175
ACH-000517,-0.148656923909
ACH-000518,-0.219855338447
ACH-000520,-0.214204901854
ACH-000521,-0.18990120422600001
ACH-000522,-0.331026141328
ACH-000524,-0.137387793805
ACH-000527,-0.312677765956
ACH-000528,-0.434436589581
ACH-000537,-0.27301600057799996
ACH-000541,-0.525745115588
ACH-000542,-0.22217862043
ACH-000544,-0.262760705766
ACH-000545,-0.21149477862799998
ACH-000547,-0.193978657905
ACH-000548,-0.180059443913
ACH-000549,-0.24642495304
ACH-000550,-0.106685011638
ACH-000552,-0.22480312018000004
ACH-000556,-0.5576269530719999
ACH-000557,-0.28147398979000005
ACH-000570,-0.193705637808
ACH-000571,-0.381474232721
ACH-000573,-0.316103461351
ACH-000576,-0.181659234723
ACH-000580,-0.40900842071800003
ACH-000584,-0.225584317614
ACH-000585,-0.24724211895
ACH-000588,-0.22683855892700003
ACH-000589,-0.28202720279599997
ACH-000591,-0.290645878568
ACH-000593,-0.296076437528
ACH-000600,-0.287444782633
ACH-000601,-0.253778591816
ACH-000604,0.014338264327799999
ACH-000605,-0.09652328649389999
ACH-000606,-0.185818123384
ACH-000608,-0.10549179668299999
ACH-000614,-0.480494789268
ACH-000616,-0.24133837653499998
ACH-000618,-0.6380794493909999
ACH-000619,-0.323758289225
ACH-000620,-0.275445512014
ACH-000621,-0.353298814542
ACH-000622,-0.411420751268
ACH-000623,-0.241547482941
ACH-000624,-0.319824300429
ACH-000627,-0.292875731356
ACH-000630,-0.011611598534799998
ACH-000632,-0.330422595005
ACH-000633,-0.27888894362399996
ACH-000637,-0.251443219166
ACH-000638,-0.0019326130053499999
ACH-000646,-0.5347689472339999
ACH-000647,-0.133461843741
ACH-000648,0.0641392824781
ACH-000649,-0.254736798497
ACH-000651,-0.330821518061
ACH-000652,-0.134005194317
ACH-000653,-0.09387676245889999
ACH-000657,-0.15556299278400001
ACH-000658,-0.411112916529
ACH-000661,-0.238551577086
ACH-000662,-0.26513783056699997
ACH-000663,-0.11762551199799999
ACH-000665,-0.434884624326
ACH-000671,-0.363783973647
ACH-000673,-0.168992350041
ACH-000676,-0.546656941421
ACH-000677,-0.290871191676
ACH-000681,-0.08197397781310001
ACH-000682,-0.480811246852
ACH-000683,-0.294117876839
ACH-000684,-0.545236308843
ACH-000688,-0.249913163246
ACH-000693,-0.317978215508
ACH-000694,-0.300472662846
ACH-000695,-0.42156881345200004
ACH-000696,-0.204729716716
ACH-000697,-0.48970251562600003
ACH-000699,-0.259660246723
ACH-000701,-0.38101971202
ACH-000706,-0.274647441304
ACH-000711,-0.148976714452
ACH-000713,-0.43741067258500005
ACH-000714,-0.0734014513859
ACH-000718,-0.024287036870400004
ACH-000720,-0.160091567324
ACH-000721,-0.5318567946989999
ACH-000724,-0.189709055689
ACH-000725,-0.5314774341790001
ACH-000732,-0.159803638975
ACH-000734,-0.327135955739
ACH-000735,-0.288878556465
ACH-000736,-0.29599538906399997
ACH-000738,-0.356515513033
ACH-000746,-0.8471842577969999
ACH-000747,-0.5221775443259999
ACH-000748,-0.145985258951
ACH-000753,-0.198105361718
ACH-000756,-0.177134474723
ACH-000757,-0.17499741860999998
ACH-000758,-0.33882308644500003
ACH-000760,-0.23780694063000002
ACH-000763,-0.0562018239833
ACH-000764,-0.0423744226384
ACH-000765,-0.300491035489
ACH-000766,-0.220607638356
ACH-000767,-0.25758850899999997
ACH-000768,-0.285834634434
ACH-000769,-0.506656343911
ACH-000770,-0.0974735447799
ACH-000771,-0.18660285195
ACH-000773,-0.379417806064
ACH-000776,-0.195372092409
ACH-000777,-0.0339433091309
ACH-000778,-0.363870081788
ACH-000781,0.0505786088975
ACH-000782,-0.359083442416
ACH-000783,-0.18902687623300002
ACH-000784,-0.159637039827
ACH-000785,-0.00567097651657
ACH-000787,-0.17481558237999997
ACH-000788,-0.297712398946
ACH-000791,-0.385463020208
ACH-000792,0.0918239643399
ACH-000794,-0.35747823442800003
ACH-000796,-0.23347690527399997
ACH-000799,-0.40206799693800005
ACH-000800,-0.226656775429
ACH-000802,-0.291258659286
ACH-000804,-0.517212631425
ACH-000805,-0.0392690672566
ACH-000809,-0.43111702798199997
ACH-000810,-0.0157483556933
ACH-000811,-0.37052451361199995
ACH-000817,-0.107513077741
ACH-000819,-0.0997374164708
ACH-000820,-0.193972673728
ACH-000821,-0.18692982639699998
ACH-000822,-0.284729951567
ACH-000823,-0.44054575315399996
ACH-000824,-0.0395799477514
ACH-000827,-0.207272410055
ACH-000829,-0.588585196118
ACH-000831,-0.406993786059
ACH-000832,-0.347743721018
ACH-000833,-0.480283390952
ACH-000834,-0.425969580308
ACH-000835,-0.162069821175
ACH-000836,0.13726028309
ACH-000837,-0.07557866141860001
ACH-000838,0.055670309938400005
ACH-000839,-0.218033453877
ACH-000840,-0.34666348281599996
ACH-000841,-0.147031165036
ACH-000843,-0.5377776618419999
ACH-000846,-0.43249507348800004
ACH-000847,-0.23560182947500002
ACH-000848,-0.356258377275
ACH-000849,-0.19208099363400002
ACH-000851,-0.355279511338
ACH-000855,-0.397521567515
ACH-000856,-0.20010910784699998
ACH-000858,-0.22600980174000002
ACH-000859,-0.187196223242
ACH-000861,-0.27637881235399997
ACH-000862,-0.25334849141
ACH-000865,-0.241839731609
ACH-000866,-0.00831245695775
ACH-000867,-0.161751207532
ACH-000869,-0.47182538474200003
ACH-000872,0.0201518664754
ACH-000873,-0.201981243303
ACH-000876,-0.0806945807598
ACH-000878,0.100218797049
ACH-000880,0.171841092458
ACH-000881,-0.133609374077
ACH-000882,-0.18039943035199998
ACH-000884,-0.457416061782
ACH-000885,-1.0452316730600002
ACH-000887,-0.381282387022
ACH-000888,-0.139311997102
ACH-000889,-0.561619535549
ACH-000890,-0.279873333449
ACH-000896,-0.259044008389
ACH-000898,-0.286017345618
ACH-000900,-0.33235954663899997
ACH-000901,-0.355366587689
ACH-000905,-0.142507661766
ACH-000906,-0.197247880007
ACH-000907,-0.335172552024
ACH-000910,-0.640627415019
ACH-000911,-0.378321389824
ACH-000912,-0.135652979703
ACH-000913,-0.255704867306
ACH-000915,-0.455989635281
ACH-000916,-0.7778079265360001
ACH-000917,-0.277233465576
ACH-000921,-0.288832000907
ACH-000924,-0.215288049186
ACH-000926,-0.363275033688
ACH-000928,-0.493124374207
ACH-000929,-0.19563431016600002
ACH-000932,-0.329001250392
ACH-000935,-0.424196533842
ACH-000936,-0.17372059075100002
ACH-000937,-0.230260170751
ACH-000938,-0.105117892047
ACH-000939,-0.373979053231
ACH-000941,-0.495973839023
ACH-000943,-0.8761467350640001
ACH-000946,-0.499158625762
ACH-000947,-0.552088191085
ACH-000948,-0.318556525734
ACH-000950,-0.264973672444
ACH-000953,-0.39742404421599997
ACH-000957,-0.562125434705
ACH-000958,-0.22530047835
ACH-000960,-0.577845299808
ACH-000963,-0.599914952848
ACH-000968,-0.33788872299199996
ACH-000969,-0.7449755330210001
ACH-000973,-0.23297211096999998
ACH-000974,-0.167338212696
ACH-000975,-0.240685824282
ACH-000976,-0.349293663412
ACH-000978,-0.8572692702629999
ACH-000980,-0.38987272116899996
ACH-000984,-0.28746234825399997
ACH-000986,-0.112729717227
ACH-000988,-0.18301622374499998
ACH-000993,-0.138509934142
ACH-000994,-0.630035943742
ACH-000996,-0.0272721803608
ACH-001001,-0.5903288186600001
ACH-001020,0.137026533674
ACH-001028,-0.142637346633
ACH-001031,-0.306743619679
ACH-001038,-0.529885152565
ACH-001048,-0.224629339568
ACH-001050,-0.112522021461
ACH-001053,-0.077322424373
ACH-001054,-0.142420349337
ACH-001061,-0.238621366306
ACH-001067,-0.16841760861299998
ACH-001075,-0.08963747885830001
ACH-001096,-0.348271067549
ACH-001128,-0.321325315222
ACH-001134,-0.0756953123092
ACH-001151,-0.210022146638
ACH-001163,-0.317209463077
ACH-001164,-0.17126569499299998
ACH-001173,-0.2464267949
ACH-001183,-0.144220374269
ACH-001184,-0.60483295276
ACH-001190,-0.37640355810000004
ACH-001192,-0.546082491489
ACH-001193,-0.304818375383
ACH-001196,-0.231015981516
ACH-001197,-0.374704330394
ACH-001205,0.0146015428189
ACH-001211,-0.33451556884399997
ACH-001212,-0.22150521157699998
ACH-001228,-0.29133904201
ACH-001232,-0.37290377566699995
ACH-001239,-0.152948650347
ACH-001274,-0.328892130436
ACH-001275,-0.21399050233300002
ACH-001277,-0.056999254925
ACH-001278,-0.281144416319
ACH-001280,-0.20073484771400002
ACH-001283,0.238074332833
ACH-001289,-0.421854002306
ACH-001295,-0.09163477959139998
ACH-001300,0.0616752733892
ACH-001301,-0.0875689433461
ACH-001302,-0.0240056314231
ACH-001303,0.19252771842500002
ACH-001306,-0.25994686858800004
ACH-001318,-0.15996869649
ACH-001322,0.312959601925
ACH-001328,-0.270507273262
ACH-001332,-0.530758090767
ACH-001333,-0.358310250657
ACH-001336,-0.21098635708500002
ACH-001340,-0.25328083203400004
ACH-001346,-0.24795604700800003
ACH-001353,-0.405167340916
ACH-001354,-0.20511130669799998
ACH-001367,-0.5216587324
ACH-001368,-0.22010489768199998
ACH-001374,-0.18613942457000002
ACH-001375,-0.20042427827599998
ACH-001377,-0.050449769189
ACH-001380,-0.18765110176
ACH-001391,-0.19195006923900002
ACH-001407,-0.149358499889
ACH-001408,-0.193264280945
ACH-001413,-0.0173589178672
ACH-001430,-0.0440812091751
ACH-001431,-0.0242598539753
ACH-001450,-0.39955951413900004
ACH-001496,-0.208053428729
ACH-001500,-0.290979586018
ACH-001521,0.029415689142400003
ACH-001523,-0.353103156398
ACH-001532,-0.49148865528
ACH-001536,0.00430164392423
ACH-001550,-0.254283475786
ACH-001552,-0.432266243279
ACH-001554,-0.38043929278300004
ACH-001645,-0.17568666977699998
ACH-001654,-0.0457631448831
ACH-001715,-0.052871262558199995
ACH-001735,-0.05752670961180001
ACH-001736,-0.632486082133
ACH-001737,0.19987725213
ACH-001740,-0.383494117654
ACH-001745,-0.630999193551
ACH-001750,0.0325293695129
ACH-001765,-0.144553700103
ACH-001956,-0.275213734596
ACH-001957,-0.311330654047
