,KCNE1 (3753)
ACH-000004,-0.298762126998
ACH-000007,0.130815732072
ACH-000009,0.145008521202
ACH-000011,0.13698292423800001
ACH-000012,-0.04429786248169999
ACH-000013,0.148534373287
ACH-000014,0.179363113347
ACH-000015,0.0891686412136
ACH-000017,0.0900008495293
ACH-000018,0.176246394233
ACH-000019,0.275151975373
ACH-000021,0.328890299466
ACH-000022,0.043233803608400005
ACH-000025,0.280612361933
ACH-000028,0.135147693277
ACH-000030,0.0648045072162
ACH-000035,0.020417984514200002
ACH-000036,0.0759383694012
ACH-000037,-0.0032258640340300003
ACH-000039,0.047094819103499996
ACH-000040,0.124789014181
ACH-000041,0.164844539851
ACH-000042,0.269426036599
ACH-000045,0.0690084077224
ACH-000047,0.0279771684359
ACH-000052,-0.0294591214923
ACH-000053,0.0847780886733
ACH-000054,0.112338202367
ACH-000055,-0.13346445903100002
ACH-000060,-0.0367291461668
ACH-000067,0.105000545392
ACH-000070,0.066723558418
ACH-000075,0.166587529018
ACH-000078,0.19358204172200003
ACH-000082,-0.0695106790254
ACH-000085,0.114006459482
ACH-000086,0.122946058709
ACH-000087,-0.18094946547000001
ACH-000092,0.17735612255999997
ACH-000095,0.11786592331199999
ACH-000097,0.0304755056614
ACH-000098,0.163310596351
ACH-000099,0.106567831901
ACH-000108,0.187317668383
ACH-000113,0.167211416572
ACH-000115,0.155078153017
ACH-000116,0.1687213897
ACH-000118,0.247882196228
ACH-000120,0.192795315225
ACH-000123,0.04559783045390001
ACH-000127,0.00679713314366
ACH-000128,0.0098233525397
ACH-000132,-0.137056386052
ACH-000133,0.0893988890707
ACH-000137,0.08259788583989999
ACH-000138,0.321360713682
ACH-000142,0.1501955725
ACH-000143,0.112406543709
ACH-000146,-0.0617051320312
ACH-000148,0.192295633702
ACH-000150,-0.0231949455485
ACH-000152,0.10233764210000001
ACH-000153,-0.0639054396298
ACH-000159,-0.00866828103652
ACH-000160,0.085454390963
ACH-000163,0.152471795977
ACH-000167,-0.051153600373099996
ACH-000168,0.021080558903
ACH-000169,0.174322760998
ACH-000178,0.0442195749839
ACH-000182,0.0482171102584
ACH-000183,-0.10475742516599999
ACH-000188,-0.105670560974
ACH-000189,0.0990688253566
ACH-000190,0.152884571634
ACH-000198,0.21554214603900002
ACH-000204,-0.000136086639997
ACH-000206,-0.141847674662
ACH-000207,0.0286432138436
ACH-000211,0.11022423822
ACH-000215,-0.0481913807706
ACH-000221,0.00272706102175
ACH-000222,0.218675080526
ACH-000223,0.141427171267
ACH-000226,0.0546747185188
ACH-000227,0.117578358117
ACH-000228,0.0565651638117
ACH-000231,0.09361636341089999
ACH-000232,0.09139874427989998
ACH-000233,0.138953878104
ACH-000234,0.0640644790812
ACH-000235,0.0927354150144
ACH-000237,0.19833848116099997
ACH-000238,-0.0482200590336
ACH-000243,0.131877459235
ACH-000244,0.115195220656
ACH-000246,0.148937602813
ACH-000248,0.142149834013
ACH-000250,-0.0531868024666
ACH-000251,0.07814487550719999
ACH-000253,0.120937321515
ACH-000255,0.0746013024427
ACH-000256,0.192259821491
ACH-000257,-0.04989897390049999
ACH-000258,-0.042253172258599994
ACH-000259,0.19508376410300002
ACH-000260,0.035595032214599996
ACH-000261,0.213932272463
ACH-000262,0.0329297629415
ACH-000263,-0.193361500018
ACH-000264,-0.039435425093099996
ACH-000265,0.127071226103
ACH-000266,0.173264682384
ACH-000272,0.17628657489500002
ACH-000273,0.172057255362
ACH-000274,-0.0111140961341
ACH-000277,0.27055607422
ACH-000278,0.0545785207842
ACH-000279,0.09992435207139999
ACH-000280,0.0006942702233469999
ACH-000281,0.174621478448
ACH-000288,0.039864189207
ACH-000291,0.0868030463988
ACH-000293,0.06880104702610002
ACH-000294,0.056158600946000004
ACH-000295,0.19553356866399998
ACH-000296,0.214816272673
ACH-000302,-0.0262604008692
ACH-000304,0.13353118425000002
ACH-000307,-0.0916466169595
ACH-000308,0.0552372523926
ACH-000310,0.118996116667
ACH-000311,0.12556031726199998
ACH-000312,0.07535350725760001
ACH-000315,-0.049373545289599995
ACH-000316,0.11741806890699999
ACH-000317,-0.0784884575126
ACH-000318,0.0332761213888
ACH-000319,0.0673519628496
ACH-000320,0.339803028258
ACH-000322,0.164888854103
ACH-000323,0.123143951272
ACH-000324,0.0516375766885
ACH-000329,0.09853354366849999
ACH-000330,0.18218659881299998
ACH-000331,0.159282995896
ACH-000332,0.130956617741
ACH-000334,-0.256140039698
ACH-000335,0.058890904235899995
ACH-000336,0.12281263264
ACH-000337,0.0655260664803
ACH-000339,0.0566811202974
ACH-000341,0.253541432211
ACH-000348,0.00380390345241
ACH-000350,0.061551296747399994
ACH-000352,0.234279339527
ACH-000356,-0.059018349595099995
ACH-000361,0.194848415931
ACH-000362,0.0447889283672
ACH-000363,-0.110007754059
ACH-000364,0.08121182756569999
ACH-000365,0.138509417676
ACH-000366,0.108199326643
ACH-000368,0.166338092236
ACH-000374,0.0552786695309
ACH-000375,0.08778242110989999
ACH-000376,0.010606881771899999
ACH-000381,0.0267186247404
ACH-000383,0.016779246027600003
ACH-000387,0.0131898012942
ACH-000389,-0.0343805376858
ACH-000390,0.0152811236796
ACH-000393,0.15942347480799998
ACH-000395,0.21644632175700002
ACH-000397,0.115619922086
ACH-000401,-0.08230565272210001
ACH-000402,0.119880374374
ACH-000403,0.166170725211
ACH-000404,0.0397159736682
ACH-000406,0.054714571808599996
ACH-000407,0.111211969944
ACH-000408,-0.0169961889331
ACH-000410,0.036648073596
ACH-000411,0.116571964878
ACH-000414,0.160308651457
ACH-000415,-0.240133991675
ACH-000416,0.0872516091046
ACH-000420,0.214573436787
ACH-000421,0.152991859996
ACH-000424,0.07201433715160001
ACH-000425,0.06358187609430001
ACH-000426,0.16635607832399998
ACH-000427,0.140954463016
ACH-000433,0.321188444635
ACH-000436,0.037951748189199996
ACH-000444,-0.107576514352
ACH-000445,-0.10129044988399999
ACH-000448,0.046039092461699994
ACH-000450,-0.006309528401850001
ACH-000452,0.08116580324
ACH-000454,0.144297330347
ACH-000458,0.109087079619
ACH-000459,-0.117047579922
ACH-000460,0.045288454078199994
ACH-000461,0.31805575084300003
ACH-000463,0.046121284515899995
ACH-000464,0.117987548404
ACH-000466,0.060584556717800005
ACH-000467,-0.0315220139904
ACH-000468,0.356648832552
ACH-000469,0.101165975712
ACH-000470,0.22749355465100002
ACH-000471,0.0866916903428
ACH-000472,0.0781144293733
ACH-000473,-0.0111192082766
ACH-000475,0.043039030310399996
ACH-000476,0.116658809312
ACH-000477,0.09341825040480001
ACH-000480,0.08881795564850001
ACH-000481,0.0753790186012
ACH-000483,-0.113970117688
ACH-000484,-0.143600499838
ACH-000485,0.200232044649
ACH-000486,0.10266178198899999
ACH-000487,0.0159965774159
ACH-000488,0.0351262559865
ACH-000490,0.032225662524
ACH-000491,0.223171206004
ACH-000495,0.0188287743611
