,ARVCF (421)
ACH-000302,-0.0773539853457
ACH-000304,-0.0974034920254
ACH-000307,-0.063078774116
ACH-000308,-0.0897045804424
ACH-000310,-0.120552653824
ACH-000311,-0.347354606107
ACH-000312,0.0116338600141
ACH-000315,0.0702751553797
ACH-000316,-0.109151987574
ACH-000317,-0.068846569508
ACH-000318,-0.018151958488099997
ACH-000319,-0.09011362527780001
ACH-000320,-0.316774447286
ACH-000322,-0.137850727426
ACH-000323,-0.174305165076
ACH-000324,-0.08707978635250001
ACH-000329,-0.0349885165498
ACH-000330,-0.5524009445929999
ACH-000331,-0.002612077813
ACH-000332,-0.12200296428400001
ACH-000334,-0.0642864522949
ACH-000335,-0.512217233701
ACH-000336,0.0278591317678
ACH-000337,-0.1661637229
ACH-000339,-0.0950757222827
ACH-000341,-0.0591406860177
ACH-000348,-0.11982078139
ACH-000350,-0.102197874882
ACH-000352,0.0393818452588
ACH-000356,-0.15630342189899998
ACH-000361,0.0745637540677
ACH-000362,-0.17728143383
ACH-000363,-0.012420943495300001
ACH-000364,-0.0373642621801
ACH-000365,-0.102257396811
ACH-000366,-0.09162912192539999
ACH-000368,-0.409001729361
ACH-000374,-0.0279309476412
ACH-000375,0.0046840397869799995
ACH-000376,-0.0558185600365
ACH-000381,-0.216825638956
ACH-000383,0.032591075514
ACH-000387,-0.152628340306
ACH-000389,-0.153802182051
ACH-000390,-0.055940590931000005
ACH-000393,-0.04328453265380001
ACH-000395,-0.34013635442699997
ACH-000397,-0.23703669659
ACH-000401,-0.267211426614
ACH-000402,-0.0166412548813
ACH-000403,-0.18416294698199998
ACH-000404,-0.540467348987
ACH-000406,-0.184802941364
ACH-000407,-0.0147276605121
ACH-000408,0.06389710400500001
ACH-000410,-0.0755901561027
ACH-000411,0.00950158656244
ACH-000414,-0.153577858063
ACH-000415,-0.08235906064660001
ACH-000416,-0.128501148496
ACH-000420,0.0202764376304
ACH-000421,-0.18506771569699998
ACH-000424,-0.18726888014100002
ACH-000425,-0.12160961791699999
ACH-000426,-0.004695663982310001
ACH-000427,0.06985024668119999
ACH-000433,-0.43974974880500006
ACH-000436,-0.15215648265599999
ACH-000444,-0.0319398837456
ACH-000445,-0.0970942795705
ACH-000448,-0.08225042253989999
ACH-000450,-0.34667737942500004
ACH-000452,-0.0172935168146
ACH-000454,-0.550457601846
ACH-000458,-0.22010105225
ACH-000459,-0.08324343723460001
ACH-000460,-0.0629884692924
ACH-000461,-0.116582964908
ACH-000463,-0.240573911488
ACH-000464,-0.0925957591265
ACH-000466,-0.0812316566832
ACH-000467,-0.0779561806543
ACH-000468,-0.08368695953810001
ACH-000469,-0.08353384740789999
ACH-000470,-0.150376182548
ACH-000471,-0.060662222919199996
ACH-000472,-0.108902454101
ACH-000473,-0.23727552516699998
ACH-000475,-0.115077813683
ACH-000476,-0.049124339280699994
ACH-000477,-0.012256197728600001
ACH-000480,0.00628566871529
ACH-000481,-0.156058987624
ACH-000483,-0.284853395863
ACH-000484,0.08239536617939999
ACH-000485,0.195068255547
ACH-000486,-0.190520042837
ACH-000487,-0.060082533751800005
ACH-000488,-0.00214397290771
ACH-000490,-0.083242964084
ACH-000491,-0.08423111108039999
ACH-000495,-0.22393626906800002
ACH-000496,0.0648668708039
ACH-000499,-0.43993467280500004
ACH-000500,-0.024241305285
ACH-000502,-0.273238165309
ACH-000503,-0.10179673950899999
ACH-000505,-0.08265283564539999
ACH-000507,0.0631675979929
ACH-000510,-0.0659625823598
ACH-000511,-0.248386586862
ACH-000512,-0.161228178079
ACH-000516,-0.22347522121999996
ACH-000517,-0.18791924092999998
ACH-000518,0.048922775503400004
ACH-000520,-0.0504932778596
ACH-000521,-0.19663474168900003
ACH-000522,0.0170105241034
ACH-000524,-0.100215540267
ACH-000527,-0.0781293691695
ACH-000528,-0.126497624809
ACH-000537,-0.286041066606
ACH-000541,-0.012748973988700002
ACH-000542,-0.101958295579
ACH-000544,-0.18827231625799998
ACH-000545,-0.0576110077284
ACH-000547,0.10329083443800001
ACH-000548,-0.046564457171199995
ACH-000549,0.108347609622
ACH-000550,-0.0345325868206
ACH-000552,-0.131496022435
ACH-000556,-0.191882959606
ACH-000557,-0.0526930365943
ACH-000570,-0.19391540207000002
ACH-000571,-0.252532200865
ACH-000573,-0.0269445772265
ACH-000576,-0.18884469375100002
ACH-000580,-0.229199546217
ACH-000584,-0.018508914249200002
ACH-000585,-0.011400762124100001
ACH-000588,-0.0525196399102
ACH-000589,-0.0471010601141
ACH-000591,-0.359909680539
ACH-000593,-0.0928739368122
ACH-000600,0.109200547243
ACH-000601,-0.178211854707
ACH-000604,-0.0452296910477
ACH-000605,-0.17676416671300002
ACH-000606,-0.266782274598
ACH-000608,-0.155869430538
ACH-000614,-0.21575120433699999
ACH-000616,-0.415705668681
ACH-000618,-0.168162533
ACH-000619,-0.191081110652
ACH-000620,0.0443786968262
ACH-000621,-0.17579666704500002
ACH-000622,-0.19224524553
ACH-000623,-0.303539789198
ACH-000624,-0.055598704525899996
ACH-000627,-0.19978570530200002
ACH-000630,-0.10682241352499999
ACH-000632,-0.0576864976237
ACH-000633,-0.112700285528
ACH-000637,0.061025930367400005
ACH-000638,0.134007015009
ACH-000646,0.39306197704
ACH-000647,-0.113296723508
ACH-000648,-0.0497954567039
ACH-000649,-0.09466285749150001
ACH-000651,-0.0932966727118
ACH-000652,-0.357015383906
ACH-000653,-0.10914922367799999
ACH-000657,-0.18853095070300002
ACH-000658,-0.019686783883
ACH-000661,-0.0544815575962
ACH-000662,-0.0329942513631
ACH-000663,0.08548761756510001
ACH-000665,-0.277636831387
ACH-000671,-0.192669929474
ACH-000673,-0.14327267119200002
ACH-000676,0.00653339805805
ACH-000677,-0.0137437390945
ACH-000681,-0.137039401521
ACH-000682,-0.0771728583982
ACH-000683,0.072839801163
ACH-000684,-0.07595789211739999
ACH-000688,-0.20701219001600002
ACH-000693,-0.10085669436000001
ACH-000694,-0.104793176991
ACH-000695,-0.183160137159
ACH-000696,-0.0886724893865
ACH-000697,-0.121908857923
ACH-000699,0.0434389150253
ACH-000701,-0.019756708685999998
ACH-000706,-0.372414905705
ACH-000711,-0.097554910187
ACH-000713,-0.0468338550313
ACH-000714,-0.137557865621
ACH-000718,-0.09887795321589998
ACH-000720,-0.19709768926100002
ACH-000721,-0.286322862225
ACH-000724,-0.0723321840577
ACH-000725,-0.057536895656199995
ACH-000732,-0.297633908041
ACH-000734,-0.158899789861
ACH-000735,-0.30900379892200003
ACH-000736,-0.119578632202
ACH-000738,-0.0855553035826
ACH-000746,-0.0846073348807
ACH-000747,-0.38261648751000005
ACH-000748,-0.0386902695905
ACH-000753,-0.058145362491199996
ACH-000756,-0.344424683006
ACH-000757,-0.286801598358
ACH-000758,-0.281796542659
ACH-000760,0.0202285624634
ACH-000763,-0.197265463289
ACH-000764,0.0108532154755
ACH-000765,0.048578871885400006
ACH-000766,-0.159378491782
ACH-000767,0.0156719711115
ACH-000768,-0.29913415014199995
ACH-000769,-0.131520747071
ACH-000770,-0.162271680354
ACH-000771,-0.0333791328164
ACH-000773,-0.166503731553
ACH-000776,-0.436175856212
ACH-000777,-0.301925725703
ACH-000778,-0.283041706793
ACH-000781,-0.131837541023
ACH-000782,-0.20625173038400002
ACH-000783,-0.00328423103169
ACH-000784,-0.350364997986
ACH-000785,0.027312533857999997
ACH-000787,-0.271495030694
ACH-000788,-0.123745053301
ACH-000791,-0.23113141224300002
ACH-000792,-0.000720323118998
ACH-000794,-0.11128404423900001
ACH-000796,0.127898015514
ACH-000799,-0.144717802995
ACH-000800,-0.272295186584
ACH-000802,-0.173213519182
ACH-000804,-0.0110475591222
ACH-000805,-0.370905681347
ACH-000809,-0.22102392536200002
ACH-000810,-0.235190965383
ACH-000811,-0.0651572778435
ACH-000817,-0.23303099394699997
ACH-000819,-0.376759681046
ACH-000820,0.0809964330382
ACH-000821,-0.128357265196
ACH-000822,0.122495172764
ACH-000823,-0.0257855429385
ACH-000824,-0.00502418957374
ACH-000827,-0.138514115187
ACH-000829,-0.230661283471
ACH-000831,-0.23673883409899998
ACH-000832,0.0488899134626
ACH-000833,-0.0929782336345
ACH-000834,-0.167187966653
ACH-000835,-0.060017715805599996
ACH-000836,-0.305775465936
ACH-000837,-0.183755013145
ACH-000838,0.223271946487
ACH-000839,-0.392387096484
ACH-000840,-0.06936430655510001
ACH-000841,-0.15689052951500002
ACH-000843,-0.044930735807
ACH-000846,-0.18302439205200002
ACH-000847,-0.103859263444
ACH-000848,0.009775579002110001
ACH-000849,-0.0131816224948
ACH-000851,-0.18217006953099998
ACH-000855,-0.206738226538
ACH-000856,-0.22741374115
ACH-000858,-0.00707427268116
ACH-000859,-0.234543738024
ACH-000861,-0.08013248787939999
ACH-000862,-0.23905415842799999
ACH-000865,-0.0201221889068
ACH-000866,-0.10885570949300001
ACH-000867,-0.115969465473
ACH-000869,0.11759973107899999
ACH-000872,-0.12162938232
ACH-000873,0.047490927095999995
ACH-000876,-0.030539910784800003
ACH-000878,-0.0359122281567
ACH-000880,-0.18786153312399997
ACH-000881,-0.301998152772
ACH-000882,-0.121261772973
ACH-000884,0.038051189586400004
ACH-000885,-0.10575656750700001
ACH-000887,-0.228747254055
ACH-000888,-0.11204511224300001
ACH-000889,-0.0385880715115
ACH-000890,-0.257100710448
ACH-000896,-0.12755223813
ACH-000898,-0.053324417233
ACH-000900,-0.08467835856809999
ACH-000901,-0.143930126286
ACH-000905,-0.0333653747358
ACH-000906,-0.07620952866780001
ACH-000907,-0.32594362547
ACH-000910,-0.00128297259698
ACH-000911,-0.207451690698
ACH-000912,-0.0964609249539
ACH-000913,-0.0328260297778
ACH-000915,-0.0349746971255
ACH-000916,0.283833077989
ACH-000917,-0.04979817096419999
ACH-000921,-0.155979694521
ACH-000924,-0.128207772567
ACH-000926,-0.328673767485
ACH-000928,-0.018300289655
ACH-000929,-0.160466497028
ACH-000932,-0.102819014549
ACH-000935,-0.07439282956650001
ACH-000936,-0.0977977838555
ACH-000937,-0.422047478423
ACH-000938,0.0193313880693
ACH-000939,-0.164769466757
ACH-000941,-0.0299139033899
ACH-000943,-0.145304855128
ACH-000946,-0.0379777338295
ACH-000947,-0.0126444484169
ACH-000948,-0.10555896686899999
ACH-000950,0.000761332268529
ACH-000953,-0.329575928078
ACH-000957,-0.08101360732589999
ACH-000958,-0.122210403142
ACH-000960,-0.140177336219
ACH-000963,-0.20465383108899998
ACH-000968,-0.11365766173800002
ACH-000969,0.14202289649900002
ACH-000973,-0.07523779981169999
ACH-000974,0.039327111963599996
ACH-000975,-0.134087261036
ACH-000976,-0.176716553972
ACH-000978,0.161164336208
ACH-000980,0.00197593142654
ACH-000984,0.0468035277025
ACH-000986,-0.203676321114
ACH-000988,0.156792941325
ACH-000993,-0.013022619192299998
ACH-000994,-0.13282682173000002
ACH-000996,0.045598235803100004
ACH-001001,-0.120327223596
ACH-001020,0.014605208865200002
ACH-001028,-0.0485187843526
ACH-001031,-0.138408093902
ACH-001038,-0.0640838045927
ACH-001048,-0.111543128143
ACH-001050,-0.10864462370200001
ACH-001053,-0.04711377568609999
ACH-001054,-0.125591393193
ACH-001061,-0.0510676227429
ACH-001067,-0.197688566237
ACH-001075,-0.244625773208
ACH-001096,-0.0809442009989
ACH-001128,-0.05806825507590001
ACH-001134,-0.2118245583
ACH-001151,-0.104775412741
ACH-001163,-0.159177502015
ACH-001164,0.205415418424
ACH-001173,-0.218073541676
ACH-001183,-0.22973168721599999
ACH-001184,-0.263520660246
ACH-001190,-0.524041169631
ACH-001192,-0.255722062312
ACH-001193,-0.07613056102999999
ACH-001196,-0.046639379291900006
ACH-001197,-0.200932320914
ACH-001205,0.0410407187368
ACH-001211,0.17301763206700002
ACH-001212,-0.23380297196400002
ACH-001228,0.147517167596
ACH-001232,-0.189412192702
ACH-001239,-0.14444300436899998
ACH-001274,-0.06537076854259999
ACH-001275,-0.101842143665
ACH-001277,-0.09248128248510001
ACH-001278,-0.0452682247489
ACH-001280,-0.422310068202
ACH-001283,-0.045131110613400006
ACH-001289,0.0278639702032
ACH-001295,-0.039584374269
ACH-001300,-0.303654075229
ACH-001301,-0.041822714396300004
ACH-001302,-0.148603731133
ACH-001303,-0.06415020929
ACH-001306,-0.131575987531
ACH-001318,-0.07559160550039999
ACH-001322,-0.334544134841
ACH-001328,-0.26783265048
ACH-001332,-0.277004166051
ACH-001333,-0.220404249435
ACH-001336,-0.39813401045900004
ACH-001340,-0.122070661424
ACH-001346,-0.16963906488699998
ACH-001353,-0.0905713893698
ACH-001354,0.0275923704861
ACH-001367,-0.17075103719999998
ACH-001368,-0.0704599635674
ACH-001374,-0.48505293227300006
ACH-001375,-0.159892221132
ACH-001377,-0.0822810359913
ACH-001380,0.13896060866499998
ACH-001391,-0.10790003600400001
ACH-001407,-0.346568206028
ACH-001408,-0.11376861727700001
ACH-001413,-0.11390163363900001
ACH-001430,-0.155767660339
ACH-001431,-0.0238651572527
ACH-001450,-0.281749573141
ACH-001496,-0.125275169371
ACH-001500,0.0538980771729
ACH-001521,-0.351105296259
ACH-001523,-0.0250779185623
ACH-001532,-0.12676225877900002
ACH-001536,-0.208327437232
ACH-001550,0.00599209427942
ACH-001552,-0.15923346512599998
ACH-001554,-0.10764261105900001
ACH-001645,-0.0911510038073
ACH-001654,-0.06816141875630001
ACH-001715,-0.297467041168
ACH-001735,-0.21595345997600002
ACH-001736,-0.257270407075
ACH-001737,-0.161372062491
ACH-001740,-0.171127750098
ACH-001745,0.0604385590092
ACH-001750,0.0736166171612
ACH-001765,-0.167180485672
ACH-001956,-0.0793594537279
ACH-001957,-0.195857335376
