,OR52E6 (390078)
ACH-000004,0.215802261494
ACH-000007,0.219658213157
ACH-000009,0.20401893261300003
ACH-000011,0.11438910122500001
ACH-000012,0.24322945333700002
ACH-000013,0.36652236699699997
ACH-000014,0.19467219908
ACH-000015,0.25594477268599997
ACH-000017,0.31137214224599996
ACH-000018,0.24980428475400002
ACH-000019,-0.11670462067199999
ACH-000021,0.148163825568
ACH-000022,0.194967660361
ACH-000025,0.297409374976
ACH-000028,0.00204407299791
ACH-000030,0.254661265917
ACH-000035,0.17644115640299998
ACH-000036,0.252053587688
ACH-000037,0.30257040355799997
ACH-000039,0.251589269376
ACH-000040,0.31139679797200004
ACH-000041,0.33952952869999997
ACH-000042,0.16107968882999998
ACH-000045,0.298704060406
ACH-000047,0.191428654498
ACH-000052,0.317431836264
ACH-000053,0.219940462273
ACH-000054,0.226825109531
ACH-000055,0.233989280244
ACH-000060,0.235247714469
ACH-000067,0.251963899817
ACH-000070,0.250787415497
ACH-000075,0.0485495445035
ACH-000078,0.182307849411
ACH-000082,0.313034677807
ACH-000085,0.21039460714000002
ACH-000086,0.25729518131900003
ACH-000087,0.308316697441
ACH-000092,0.246546118866
ACH-000095,0.183661380078
ACH-000097,0.236389596608
ACH-000098,0.339184868802
ACH-000099,0.3298720508
ACH-000108,0.256034530362
ACH-000113,0.140424930149
ACH-000115,0.187424666071
ACH-000116,0.217667077906
ACH-000118,0.310090795412
ACH-000120,0.28023438952199997
ACH-000123,0.224744123158
ACH-000127,0.277097485241
ACH-000128,0.17302434246399997
ACH-000132,0.37404728702699996
ACH-000133,0.223033935934
ACH-000137,0.293203566848
ACH-000138,0.209314886826
ACH-000142,0.20067699947700002
ACH-000143,0.387555305916
ACH-000146,0.177099435466
ACH-000148,0.17158936092500002
ACH-000150,0.352027375418
ACH-000152,0.17897489784200002
ACH-000153,0.136632898671
ACH-000159,0.163549880377
ACH-000160,0.144659046492
ACH-000163,0.164303538037
ACH-000167,0.14945082295099998
ACH-000168,0.12061953156500001
ACH-000169,0.305807797996
ACH-000178,0.233464933736
ACH-000182,0.288779428592
ACH-000183,0.33384099275
ACH-000188,0.303446977432
ACH-000189,0.145470120851
ACH-000190,0.297615412291
ACH-000198,0.218519920245
ACH-000204,0.342563425071
ACH-000206,0.136858882922
ACH-000207,0.17761215900199998
ACH-000211,0.23399167868299997
ACH-000215,0.19586573863899998
ACH-000221,0.311192947813
ACH-000222,0.41906638432300003
ACH-000223,0.134700685604
ACH-000226,0.282403479014
ACH-000227,0.153598894824
ACH-000228,0.297998506489
ACH-000231,0.26652888912300005
ACH-000232,0.20287210618700002
ACH-000233,0.158559004558
ACH-000234,0.287197083235
ACH-000235,0.259327742885
ACH-000237,0.151248436021
ACH-000238,0.276222493824
ACH-000243,0.21863753718899998
ACH-000244,0.23947038570999998
ACH-000246,0.265661448855
ACH-000248,0.41564120657700004
ACH-000250,0.287174662238
ACH-000251,0.285644843365
ACH-000253,0.233792875599
ACH-000255,0.25858641715999997
ACH-000256,-0.048111548178
ACH-000257,0.28842114987100004
ACH-000258,0.315633580872
ACH-000259,0.256944665577
ACH-000260,0.228354337008
ACH-000261,0.013226840747799999
ACH-000262,0.35873357183700005
ACH-000263,0.318037116066
ACH-000264,0.235278862328
ACH-000265,0.186500036481
ACH-000266,0.331108595862
ACH-000272,0.25342603558000004
ACH-000273,0.182704424054
ACH-000274,0.162305771471
ACH-000277,0.012807613583100001
ACH-000278,0.162124394353
ACH-000279,0.144494575041
ACH-000280,0.102031820473
ACH-000281,0.31308542459800004
ACH-000288,0.18093869440299998
ACH-000291,0.226330981151
ACH-000293,0.254626693878
ACH-000294,0.13022202285700002
ACH-000295,0.286700622887
ACH-000296,0.283432713868
ACH-000302,0.192236881039
ACH-000304,0.15633184349
ACH-000307,0.198424601412
ACH-000308,0.220758707222
ACH-000310,0.193327104183
ACH-000311,0.10327073283
ACH-000312,0.178499219516
ACH-000315,0.208788483276
ACH-000316,0.230206681353
ACH-000317,0.275968773143
ACH-000318,0.176753599532
ACH-000319,0.34714238041999995
ACH-000320,0.413265476391
ACH-000322,0.19434088791499998
ACH-000323,0.325373814401
ACH-000324,0.232185527487
ACH-000329,0.299488268986
ACH-000330,0.255954413092
ACH-000331,0.26830998684999996
ACH-000332,0.209621814221
ACH-000334,0.260207087936
ACH-000335,0.202923684295
ACH-000336,0.191219498497
ACH-000337,0.0183045084932
ACH-000339,0.207559968272
ACH-000341,0.4116241928
ACH-000348,0.25973470440699997
ACH-000350,0.176441187208
ACH-000352,0.38962697938199997
ACH-000356,0.14168894535999998
ACH-000361,0.30479406101
ACH-000362,0.183717193508
ACH-000363,0.248002161369
ACH-000364,0.135324608159
ACH-000365,0.22406395752099997
ACH-000366,0.22587738804299998
ACH-000368,0.300553802033
ACH-000374,0.125380988442
ACH-000375,0.16622908707
ACH-000376,0.126352583672
ACH-000381,0.34993701759999996
ACH-000383,0.33425239550999997
ACH-000387,0.238548308131
ACH-000389,0.5008145458950001
ACH-000390,0.156898816932
ACH-000393,0.0749928758745
ACH-000395,0.27416835006900003
ACH-000397,0.130298020473
ACH-000401,0.132312707172
ACH-000402,0.28140399413199996
ACH-000403,0.24423508340300001
ACH-000404,0.180771277499
ACH-000406,0.265781240625
ACH-000407,0.264998478943
ACH-000408,0.317832984697
ACH-000410,0.24288834173700002
ACH-000411,0.188080100708
ACH-000414,0.17717827163400002
ACH-000415,0.193492834045
ACH-000416,0.276584543278
ACH-000420,0.202179150244
ACH-000421,0.234305383715
ACH-000424,0.09783820348069999
ACH-000425,0.21408013856199998
ACH-000426,0.053321923927800004
ACH-000427,0.331393346607
ACH-000433,0.13438442907
ACH-000436,0.36150411665700005
ACH-000444,0.142482785003
ACH-000445,0.036362257944800004
ACH-000448,0.19974118739399999
ACH-000450,-0.00296809915367
ACH-000452,0.2020618019
ACH-000454,0.21291060745999998
ACH-000458,0.177072602844
ACH-000459,0.322857685373
ACH-000460,0.254937682843
ACH-000461,0.322231008133
ACH-000463,0.14991985054999998
ACH-000464,0.18712353289099998
ACH-000466,0.301657485308
ACH-000467,0.298477728809
ACH-000468,0.325427263402
ACH-000469,0.10203217664599999
ACH-000470,0.240837710204
ACH-000471,0.219673022852
ACH-000472,0.22130095017499998
ACH-000473,0.340404019476
ACH-000475,0.262284185197
ACH-000476,0.262615083784
ACH-000477,0.330339689366
ACH-000480,0.291635931582
ACH-000481,0.311857196487
ACH-000483,0.379060548741
ACH-000484,0.215152709244
ACH-000485,0.311469032183
ACH-000486,0.19568671550099997
ACH-000487,0.255284080195
ACH-000488,0.272486845067
ACH-000490,0.23640911478100002
ACH-000491,0.056793617420499994
ACH-000495,0.046497240375800004
ACH-000496,0.190651506307
ACH-000499,0.160094807122
ACH-000500,-0.013077798921
ACH-000502,0.248900254381
ACH-000503,0.25541081848200003
ACH-000505,0.317412957266
ACH-000507,0.17799415466600002
ACH-000510,0.243287489802
ACH-000511,0.31076524122
ACH-000512,0.368686712388
ACH-000516,0.297849120109
ACH-000517,0.21281770426899999
ACH-000518,0.209470746757
ACH-000520,0.245859184182
ACH-000521,0.192386270842
ACH-000522,0.152031593202
ACH-000524,0.302283499861
ACH-000527,0.17986845141399999
ACH-000528,0.268514458979
ACH-000537,0.272389679592
ACH-000541,0.39613468278
ACH-000542,0.214332099903
ACH-000544,0.14908816212200002
ACH-000545,0.218867352696
ACH-000547,0.25351055645
ACH-000548,0.41080711626
ACH-000549,0.152349323721
ACH-000550,0.18682368595899998
ACH-000552,0.23857347639899998
ACH-000556,0.337884989858
ACH-000557,0.23611336683200002
ACH-000570,0.129149235783
ACH-000571,0.291099471587
ACH-000573,0.231860822283
ACH-000576,0.327965905271
ACH-000580,0.212704307791
ACH-000584,0.131994251936
ACH-000585,0.17743861199900002
ACH-000588,0.352174485818
ACH-000589,0.294346171178
ACH-000591,0.36169382022200003
ACH-000593,0.240966425208
ACH-000600,0.19110559787300002
ACH-000601,0.227229763537
ACH-000604,0.48952975029299994
ACH-000605,0.17709480247200002
ACH-000606,0.328396111155
ACH-000608,0.23875665704500001
ACH-000614,0.33303298523499997
ACH-000616,0.279852817395
ACH-000618,0.277726656342
ACH-000619,0.2391435721
ACH-000620,0.13602462369999999
ACH-000621,0.259101063556
ACH-000622,0.423312628727
ACH-000623,0.270441288619
ACH-000624,0.18440420947900002
ACH-000627,0.23888992574700002
ACH-000630,0.31566725189100003
ACH-000632,0.248079363489
ACH-000633,0.110466421738
ACH-000637,0.23171326191599997
ACH-000638,0.254234191181
ACH-000646,0.26683785531
ACH-000647,0.251717530864
ACH-000648,0.244348748345
ACH-000649,0.229575337828
ACH-000651,0.367197454933
ACH-000652,0.146180798722
ACH-000653,0.19816268125300002
ACH-000657,0.197937992241
ACH-000658,0.228483017396
ACH-000661,0.27695944256099997
ACH-000662,0.265972023541
ACH-000663,0.103459420472
ACH-000665,0.16211864762
ACH-000671,0.25418475598
ACH-000673,0.29016816167
ACH-000676,0.288426036263
ACH-000677,0.130805092154
ACH-000681,0.214664631634
ACH-000682,0.21048972854200002
ACH-000683,0.267687274263
ACH-000684,0.185865982166
ACH-000688,-0.010986608060700002
ACH-000693,0.277771786626
ACH-000694,0.172636854552
ACH-000695,0.295640730044
ACH-000696,0.1884094245
ACH-000697,-0.17706715578899998
ACH-000699,0.225486086344
ACH-000701,0.173171118328
ACH-000706,0.200888092412
ACH-000711,0.27566519725099997
ACH-000713,0.143682945234
ACH-000714,0.261857452024
ACH-000718,0.319495780136
ACH-000720,0.29372336731800003
ACH-000721,0.319852911804
ACH-000724,0.13104865245
ACH-000725,0.21195719382300002
ACH-000732,0.18080380551300002
ACH-000734,0.198843214159
ACH-000735,0.19888423326
ACH-000736,0.117981035234
ACH-000738,0.184907580627
ACH-000746,0.29889393345
ACH-000747,0.22769531828
ACH-000748,0.28061917258200003
ACH-000753,0.309460115315
ACH-000756,0.179706955386
ACH-000757,0.208367961364
ACH-000758,0.314022338067
ACH-000760,0.22251455834000003
ACH-000763,0.46464425941299997
ACH-000764,0.43866431231499997
ACH-000765,0.295265266313
ACH-000766,0.339776889935
ACH-000767,0.20100336522999998
ACH-000768,0.290403998828
ACH-000769,0.224934416003
ACH-000770,0.154549161388
ACH-000771,0.252631538985
ACH-000773,0.239992934628
ACH-000776,0.211246806167
ACH-000777,0.0296513741087
ACH-000778,0.404941071805
ACH-000781,0.226913844479
ACH-000782,0.439610117874
ACH-000783,0.23658659848299998
ACH-000784,0.17960510978100003
ACH-000785,0.177287833017
ACH-000787,0.231034233704
ACH-000788,0.298934095757
ACH-000791,0.29747801244800004
ACH-000792,0.170530460805
ACH-000794,0.231406576341
ACH-000796,0.197950054252
ACH-000799,0.252149386354
ACH-000800,0.174360559881
ACH-000802,0.346713594902
ACH-000804,0.075615579313
ACH-000805,0.101378257834
ACH-000809,0.202387282722
ACH-000810,0.402328752086
ACH-000811,0.155841946325
ACH-000817,0.435027026328
ACH-000819,0.109245316391
ACH-000820,0.491797784794
ACH-000821,0.09439620971010002
ACH-000822,0.107021963114
ACH-000823,0.173722478372
ACH-000824,0.19988496928100002
ACH-000827,0.253328647063
ACH-000829,0.224844915079
ACH-000831,0.24011293336
ACH-000832,0.382740201853
ACH-000833,0.32761469202599997
ACH-000834,0.272447657216
ACH-000835,0.337391608265
ACH-000836,0.249154953801
ACH-000837,0.278133850217
ACH-000838,0.156150481422
ACH-000839,0.304570889588
ACH-000840,0.024420826524200002
ACH-000841,0.243831039348
ACH-000843,0.132271366576
ACH-000846,0.373327353016
ACH-000847,0.07234863513410002
ACH-000848,0.171039388097
ACH-000849,0.387552496461
ACH-000851,0.0762075640898
ACH-000855,0.189928328033
ACH-000856,0.228707485662
ACH-000858,0.20837434578400002
ACH-000859,0.28208858689399996
ACH-000861,0.281209331732
ACH-000862,0.14207488656199999
ACH-000865,0.262731035809
ACH-000866,0.21579709701299998
ACH-000867,0.113584923503
ACH-000869,0.252709736545
ACH-000872,0.152335266042
ACH-000873,0.220480515368
ACH-000876,0.15505580414
ACH-000878,0.0857870380997
ACH-000880,0.22983091745099998
ACH-000881,0.253583370521
ACH-000882,0.18751298785300002
ACH-000884,0.141596027226
ACH-000885,0.290945748152
ACH-000887,0.161063228989
ACH-000888,0.357301530651
ACH-000889,0.24137142958000002
ACH-000890,0.184647786786
ACH-000896,0.244822631534
ACH-000898,0.140866147227
ACH-000900,0.196388687617
ACH-000901,0.33670731730400005
ACH-000905,0.22523264085499997
ACH-000906,0.35017359540299997
ACH-000907,0.240307214646
ACH-000910,0.20780856975499998
ACH-000911,0.24266421229200003
ACH-000912,0.288178273562
ACH-000913,0.336264852596
ACH-000915,0.24255675338500002
ACH-000916,0.310917772728
ACH-000917,0.267183634223
ACH-000921,0.28762247142499997
