,RAB11FIP4 (84440)
ACH-000885,-0.345455209264
ACH-000887,-0.433093084176
ACH-000888,-0.323384310194
ACH-000889,-0.36623190478699996
ACH-000890,-0.40211441405000004
ACH-000896,-0.379636937586
ACH-000898,-0.335952946437
ACH-000900,-0.511225962289
ACH-000901,-0.13000351815400002
ACH-000905,-0.29663825651799997
ACH-000906,-0.208593067983
ACH-000907,-0.269595507029
ACH-000910,-0.362066685132
ACH-000911,-0.41330174710600004
ACH-000912,-0.256252377297
ACH-000913,-0.43024748477700003
ACH-000915,-0.37070906030999995
ACH-000916,-0.401019725572
ACH-000917,-0.3495458302
ACH-000921,-0.447874214054
ACH-000924,-0.206238018277
ACH-000926,-0.30871304674000005
ACH-000928,-0.262448943596
ACH-000929,-0.18344847862999997
ACH-000932,-0.41373823170699997
ACH-000935,-0.171304956881
ACH-000936,-0.30301834878199996
ACH-000937,-0.26066250754500003
ACH-000938,-0.17693261237799998
ACH-000939,-0.485448401549
ACH-000941,-0.380961352176
ACH-000943,-0.350802049524
ACH-000946,-0.31881272182500003
ACH-000947,-0.25579541892700003
ACH-000948,-0.323492741406
ACH-000950,-0.19557465078699998
ACH-000953,-0.327090571637
ACH-000957,-0.203205390237
ACH-000958,0.164530632103
ACH-000960,-0.18775212954599999
ACH-000963,-0.38648861419
ACH-000968,-0.181782395102
ACH-000969,-0.0271314068367
ACH-000973,-0.262392515705
ACH-000974,-0.27810664208299996
ACH-000975,-0.34047217889200004
ACH-000976,-0.37388065269599996
ACH-000978,-0.0482031299033
ACH-000980,-0.38551430493100003
ACH-000984,-0.31805904697099996
ACH-000986,-0.21851767950999998
ACH-000988,-0.307886051616
ACH-000993,-0.280667530269
ACH-000994,0.101936564954
ACH-000996,-0.42523481947999997
ACH-001001,-0.416858866203
ACH-001020,-0.408041689254
ACH-001028,-0.244520360576
ACH-001031,-0.332725938226
ACH-001038,-0.271768896528
ACH-001048,-0.270794201033
ACH-001050,-0.507078327529
ACH-001053,-0.23045764614300002
ACH-001054,-0.36305771801200004
ACH-001061,-0.186211287986
ACH-001067,-0.419736321453
ACH-001075,-0.702162517719
ACH-001096,-0.486228492853
ACH-001128,-0.471176954689
ACH-001134,-0.139104374237
ACH-001151,-0.311822399028
ACH-001163,-0.485375196439
ACH-001164,-0.10487149479800001
ACH-001173,-0.22568443481400002
ACH-001183,-0.397981958318
ACH-001184,-0.303168712206
ACH-001190,-0.0909309526681
ACH-001192,-0.287954368763
ACH-001193,-0.329443446932
ACH-001196,-0.18034643604699999
ACH-001197,-0.42151910742
ACH-001205,-0.182068152906
ACH-001211,-0.288975873772
ACH-001212,-0.22158607046599998
ACH-001228,-0.364294766056
ACH-001232,-0.200890343527
ACH-001239,-0.333855005635
ACH-001274,-0.33127865445599997
ACH-001275,-0.140041041616
ACH-001277,-0.263515005144
ACH-001278,-0.417883329719
ACH-001280,-0.223964164358
ACH-001283,-0.329872143979
ACH-001289,-0.192696818476
ACH-001295,-0.469960851935
ACH-001300,-0.36238344627499997
ACH-001301,-0.0762825053525
ACH-001302,-0.6368592938359999
ACH-001303,-0.42682092290600004
ACH-001306,-0.249151007141
ACH-001318,-0.56761486521
ACH-001322,-0.0289622884693
ACH-001328,-0.263720067078
ACH-001332,-0.394309702488
ACH-001333,-0.235991355873
ACH-001336,-0.191953191953
ACH-001340,-0.341701174906
ACH-001346,-0.321365162022
ACH-001353,-0.31586157731
ACH-001354,-0.22741881193000005
ACH-001367,0.220973124727
ACH-001368,-0.48327016251000005
ACH-001374,-0.029119690439400003
ACH-001375,-0.290344354069
ACH-001377,-0.230458970745
ACH-001380,-0.368108755945
ACH-001391,-0.24442655738000002
ACH-001407,-0.280402064446
ACH-001408,-0.317386207831
ACH-001413,-0.0463059648685
ACH-001430,-0.530113114316
ACH-001431,-0.373506660013
ACH-001450,-0.121423009958
ACH-001496,-0.289708537256
ACH-001500,-0.6253912365290001
ACH-001521,-0.381442713862
ACH-001523,-0.295310037232
ACH-001532,-0.259593483796
ACH-001536,-0.280682118867
ACH-001550,-0.22659557735199998
ACH-001552,-0.272820574509
ACH-001554,-0.35873041707
ACH-001645,-0.27072977639699997
ACH-001654,-0.337799209145
ACH-001715,-0.22127957436999998
ACH-001735,-0.21564655310699998
ACH-001736,-0.27052901247600003
ACH-001737,-0.316758198172
ACH-001740,-0.107268499171
ACH-001745,-0.20417888705499998
ACH-001750,-0.129953462138
ACH-001765,-0.25267805403
ACH-001956,-0.285376024443
ACH-001957,-0.37423829572800005
