,PLXNC1 (10154)
ACH-000004,0.0404002745959
ACH-000007,-0.11105498657400001
ACH-000009,0.0184017929598
ACH-000011,0.15161799027200001
ACH-000012,-0.0383403548277
ACH-000013,0.0281467635732
ACH-000014,0.0842392556925
ACH-000015,-0.0874878032062
ACH-000017,-0.538932879432
ACH-000018,0.0195788449254
ACH-000019,0.07731555242549999
ACH-000021,-0.142184011287
ACH-000022,0.0164416161541
ACH-000025,-0.160015214846
ACH-000028,-0.015142533412799999
ACH-000030,-0.0117949106782
ACH-000035,-0.233281515907
ACH-000036,-0.0644474607593
ACH-000037,0.0269362051652
ACH-000039,0.039683799571599995
ACH-000040,-0.0136360243958
ACH-000041,-0.245023048898
ACH-000042,-0.103665707962
ACH-000045,-0.126627453694
ACH-000047,0.0518896100271
ACH-000052,-0.0916470721645
ACH-000053,-0.0229022446532
ACH-000054,0.016410762853800002
ACH-000055,0.05406060505680001
ACH-000060,-0.033470410814099995
ACH-000067,-0.18026147478799998
ACH-000070,-0.0338759794758
ACH-000075,-0.219497140805
ACH-000078,-0.00946289591477
ACH-000082,-0.0347181056244
ACH-000085,-0.015331774487299998
ACH-000086,-0.047396208981400005
ACH-000087,-0.00250331033141
ACH-000092,-0.0525942276836
ACH-000095,-0.0193803833957
ACH-000097,0.00965902406367
ACH-000098,-0.0164801888892
ACH-000099,0.0175222119995
ACH-000108,0.119864406934
ACH-000113,-0.149718118972
ACH-000115,0.0530555427344
ACH-000116,-0.06559046039869999
ACH-000118,0.0243759190301
ACH-000120,0.121681774374
ACH-000123,-0.0739054256127
ACH-000127,-0.06597393271459999
ACH-000128,-0.139168429229
ACH-000132,0.10349978999600001
ACH-000133,0.00639005861702
ACH-000137,0.12285118085300001
ACH-000138,0.0203926394931
ACH-000142,-0.005857787741060001
ACH-000143,-0.248557822421
ACH-000146,0.0134490891985
ACH-000148,-0.164540267668
ACH-000150,-0.0793737772023
ACH-000152,-0.16927622425099997
ACH-000153,0.0382849118527
ACH-000159,0.058237582898599996
ACH-000160,0.032563410791599995
ACH-000163,-0.033147784130799995
ACH-000167,0.0752204529886
ACH-000168,-0.09955818427369999
ACH-000169,-0.014625003660799999
ACH-000178,-0.0029987197606
ACH-000182,0.0026367582881099997
ACH-000183,-0.0712603661647
ACH-000188,0.054430248004900005
ACH-000189,0.0439064392648
ACH-000190,0.11688194434699999
ACH-000198,-0.219841958727
ACH-000204,0.167916071639
ACH-000206,-0.0835304481666
ACH-000207,0.040681241716199995
ACH-000211,-0.000928019363479
ACH-000215,-0.141395473006
ACH-000221,0.0986310892649
ACH-000222,0.08793690011
ACH-000223,-0.122839507104
ACH-000226,-0.0517790155523
ACH-000227,-0.180481754003
ACH-000228,6.4612806082e-05
ACH-000231,-0.0466916296483
ACH-000232,-0.243702212935
ACH-000233,0.06997145766039999
ACH-000234,-0.10915824612500001
ACH-000235,-0.059538920667699995
ACH-000237,0.077756744288
ACH-000238,-0.054863855144100006
ACH-000243,-0.062436567632
ACH-000244,-0.0755227237067
ACH-000246,0.0030816536440900003
ACH-000248,-0.501098153967
ACH-000250,-0.004031464409
ACH-000251,0.16913000636
ACH-000253,0.0474651932977
ACH-000255,0.213271761154
ACH-000256,-0.059879806776199994
ACH-000257,-0.111362897752
ACH-000258,-0.21168004286800002
ACH-000259,-0.0688929112115
ACH-000260,-0.0641914102977
ACH-000261,-0.112350375329
ACH-000262,-0.0646614641564
ACH-000263,-0.127920639597
ACH-000264,-0.0265851149583
ACH-000265,-0.10357847182600001
ACH-000266,-0.018254110216700002
