,RPIA (22934)
ACH-000198,-0.625457273905
ACH-000204,-0.0248773591078
ACH-000206,-0.782332842729
ACH-000207,-0.55728565532
ACH-000211,-0.27969840729
ACH-000215,-0.354648824711
ACH-000221,-0.35374046557800004
ACH-000222,-0.55833175917
ACH-000223,-0.54137368823
ACH-000226,-0.811329770692
ACH-000227,-0.363763582214
ACH-000228,-0.181411897285
ACH-000231,-0.350697754676
ACH-000232,-0.158212629434
ACH-000233,-0.729068176178
ACH-000234,-0.7278722021240001
ACH-000235,-0.6745155169670001
ACH-000237,-0.375521206092
ACH-000238,-0.24458228001999996
ACH-000243,-0.5831412830780001
ACH-000244,-0.45716951850599996
ACH-000246,-0.306678602118
ACH-000248,-0.818574181832
ACH-000250,-0.7040555161859999
ACH-000251,-0.703617175079
ACH-000253,-0.6715688676880001
ACH-000255,-0.45559632948299994
ACH-000256,-0.446134865223
ACH-000257,-0.421850084242
ACH-000258,-0.703913340797
ACH-000259,-0.843561987052
ACH-000260,-0.405207464555
ACH-000261,-0.286976926524
ACH-000262,-0.811102265926
ACH-000263,-0.250042252176
ACH-000264,-0.374795361196
ACH-000265,-0.588617498932
ACH-000266,-0.39475907128
ACH-000272,-0.537475358167
ACH-000273,-0.94972001262
ACH-000274,-0.361058288118
ACH-000277,-0.785557943118
ACH-000278,-0.44526818211999997
ACH-000279,-0.634784098943
ACH-000280,-0.309436185968
ACH-000281,-0.745398325518
ACH-000288,-0.549921959655
ACH-000291,-0.10023234601299999
ACH-000293,-0.590460055541
ACH-000294,-0.637308313662
ACH-000295,-0.49248681650700005
ACH-000296,-0.24591617421999998
ACH-000302,-0.28759456563499997
ACH-000304,-0.5032175046630001
ACH-000307,-1.02920005379
ACH-000308,-0.449957337553
ACH-000310,-0.12194693090999999
ACH-000311,-1.1229301406799999
ACH-000312,-0.637920096301
ACH-000315,-0.335844884503
ACH-000316,-0.323407749527
ACH-000317,-1.03842474058
ACH-000318,-0.729302050675
ACH-000319,-0.19819947178300001
ACH-000320,-0.561023157115
ACH-000322,-0.660133736151
ACH-000323,-0.170011564916
ACH-000324,-0.451155654481
ACH-000329,-0.12147929062000001
ACH-000330,-0.583987078811
ACH-000331,-0.21585537543699998
ACH-000332,-0.452304035709
ACH-000334,-0.535326748738
ACH-000335,-0.884086555297
ACH-000336,-0.9023802005399999
ACH-000337,-0.7552816797030001
ACH-000339,-0.9521823101260001
ACH-000341,-0.74463579957
ACH-000348,-0.37715581126100006
ACH-000350,-0.280616855121
ACH-000352,-0.61547353735
ACH-000356,-0.436702993401
ACH-000361,-0.34027732645000003
ACH-000362,-0.789779868265
ACH-000363,-0.0334900719997
ACH-000364,-0.195195517753
ACH-000365,-0.44254634337399995
ACH-000366,-0.751855336672
ACH-000368,-0.463261057465
ACH-000374,-0.2844962277
ACH-000375,-0.6548842373789999
ACH-000376,-0.421311520639
ACH-000381,-0.600206251935
ACH-000383,-0.475378254566
ACH-000387,-0.42134782625699996
ACH-000389,-0.0777085299833
ACH-000390,-0.7199209974680001
ACH-000393,-0.543676519649
ACH-000395,-0.719875525273
ACH-000397,-0.313502959636
ACH-000401,-1.01542821125
ACH-000402,-0.7081415165199999
ACH-000403,-0.17044621949299998
ACH-000404,-0.567991205205
ACH-000406,-0.709928543433
ACH-000407,-0.235501510088
ACH-000408,-0.7893169572259999
ACH-000410,-0.27779191509
ACH-000411,-0.769829707167
ACH-000414,-0.602157635782
ACH-000415,-0.303163147726
ACH-000416,-0.909218976362
ACH-000420,-0.2123024111
ACH-000421,-0.386015112416
ACH-000424,-0.315488412729
ACH-000425,-0.590837962445
ACH-000426,-0.482724728878
ACH-000427,-0.550431015829
ACH-000433,-0.00323257431013
ACH-000436,-0.249308371871
ACH-000444,-0.30868199231800003
ACH-000445,-0.372572209027
ACH-000448,-0.8337121226559999
ACH-000450,-0.539655096553
ACH-000452,-0.582386166117
ACH-000454,-1.1644890552399998
ACH-000458,-1.14296756433
ACH-000459,-1.2868021133499998
ACH-000460,-0.886431765112
ACH-000461,-0.529755238564
ACH-000463,-0.337754570176
ACH-000464,-0.719191713214
ACH-000466,-0.610130487786
ACH-000467,-0.300187296448
ACH-000468,-0.549772639718
ACH-000469,0.0676459664658
ACH-000470,-0.488644391782
ACH-000471,-0.7778701783499999
ACH-000472,-0.23464725716499998
ACH-000473,-0.102169349524
ACH-000475,-0.643601262179
ACH-000476,-0.115162111839
ACH-000477,-1.0104038314
ACH-000480,-0.067501798911
ACH-000481,-0.465812602369
ACH-000483,-0.502839138234
ACH-000484,-0.866114797916
ACH-000485,-0.271297425441
ACH-000486,-0.719546841655
ACH-000487,-0.590701975732
ACH-000488,-0.17337254350499998
ACH-000490,-0.348174417807
ACH-000491,-0.48516968491400003
ACH-000495,-0.613900283534
ACH-000496,-0.8755205064280001
ACH-000499,-0.416906222675
ACH-000500,-0.919350081365
ACH-000502,-0.6824813151369999
ACH-000503,-0.275745000267
ACH-000505,-0.548497241586
ACH-000507,-0.875611412217
ACH-000510,-0.536285463311
ACH-000511,-0.7139778890039999
ACH-000512,-0.9338942066689999
ACH-000516,-0.205955585631
ACH-000517,-0.321418843591
ACH-000518,-0.245498907178
ACH-000520,-0.694002601125
ACH-000521,-0.5086701676
ACH-000522,-0.801764211021
ACH-000524,-0.17934263897
ACH-000527,-0.261695244216
ACH-000528,0.05041069761519999
ACH-000537,-0.264473996662
ACH-000541,-0.436552985796
ACH-000542,-0.6885745154359999
ACH-000544,-0.45235207938
ACH-000545,-0.528755636806
ACH-000547,-0.355498993408
ACH-000548,-0.66536732568
ACH-000549,-0.49493608624700003
ACH-000550,-0.588777054951
ACH-000552,-0.657634843883
ACH-000556,-0.818284503708
ACH-000557,-0.19846050167999998
ACH-000570,-0.35572939664700004
ACH-000571,-0.654932554207
ACH-000573,-0.5547824795090001
ACH-000576,-0.322277140199
ACH-000580,-0.5478751977440001
ACH-000584,-0.872406221917
ACH-000585,-0.43472853863300004
ACH-000588,-0.659395859138
ACH-000589,-0.288472155936
ACH-000591,-0.676465371178
ACH-000593,-0.969107998176
ACH-000600,-0.288904130147
ACH-000601,-0.772046307844
ACH-000604,-0.0731110346122
ACH-000605,-0.528646958949
ACH-000606,-0.493622553319
ACH-000608,-0.565595135361
ACH-000614,-0.7705359863169999
ACH-000616,-0.441255766136
ACH-000618,-0.997412869741
ACH-000619,-0.7302181101430001
ACH-000620,-0.330569061796
ACH-000621,-0.45586600104599995
ACH-000622,-0.322772317879
ACH-000623,-0.313155105036
ACH-000624,-0.866136142443
ACH-000627,-0.457197402222
ACH-000630,-0.28322315078000004
ACH-000632,-0.493751579574
ACH-000633,-0.651046419091
ACH-000637,-0.373844704837
ACH-000638,-0.572863565517
ACH-000646,-0.47425854478999996
ACH-000647,-0.405411247745
ACH-000648,-0.947002319929
ACH-000649,-0.719255430625
ACH-000651,-0.637407744305
ACH-000652,-0.6815087483319999
ACH-000653,-0.45433562988799997
ACH-000657,-0.19979339598700002
ACH-000658,-0.347271514497
ACH-000661,-1.24618974303
ACH-000662,-0.460589265461
ACH-000663,-0.488544518857
ACH-000665,-0.558188148393
ACH-000671,-0.17474005060199999
ACH-000673,-0.364092277938
ACH-000676,-1.09006320726
ACH-000677,-0.37925182962
ACH-000681,-0.317817092731
ACH-000682,-0.32267982226799996
ACH-000683,-0.315615259466
ACH-000684,-0.917831215669
ACH-000688,-0.37579719716700005
ACH-000693,-0.639741181753
ACH-000694,-0.538829366638
ACH-000695,-0.141836537147
ACH-000696,-0.660926053998
ACH-000697,-0.300614759324
ACH-000699,-0.696520704196
ACH-000701,-0.40159266707900004
ACH-000706,-0.802446438078
ACH-000711,-0.6867632832739999
ACH-000713,-0.9797110129809999
ACH-000714,-0.2797734737
ACH-000718,-0.2346571057
ACH-000720,-0.312636383291
ACH-000721,-0.558114913341
ACH-000724,-0.7148081409810001
ACH-000725,-0.6594512605380001
ACH-000732,-0.375001114011
ACH-000734,-0.6385106187039999
ACH-000735,-0.6397274375399999
ACH-000736,-0.7898374852269999
ACH-000738,-0.251226577398
ACH-000746,-0.375050351169
ACH-000747,-0.842419786629
ACH-000748,-0.255231492407
ACH-000753,-0.907890668911
ACH-000756,-0.141475703393
ACH-000757,-0.364078601646
ACH-000758,-0.581224970789
ACH-000760,-0.513064118372
ACH-000763,-0.594366842034
ACH-000764,-0.7667170664759999
ACH-000765,-0.921146987328
ACH-000766,-0.6735920113320001
ACH-000767,-0.147366588603
ACH-000768,-0.994514580818
ACH-000769,-0.518172995669
ACH-000770,-0.482886836728
ACH-000771,-0.151030519241
ACH-000773,-0.208021749498
ACH-000776,-0.8973916849570001
ACH-000777,-0.756442305431
ACH-000778,-0.51602436349
ACH-000781,-0.9719632902259999
ACH-000782,-0.841712648849
ACH-000783,-0.202298068381
ACH-000784,-0.43151025459299996
ACH-000785,-0.895824253748
ACH-000787,-0.781436430926
ACH-000788,-0.410839982282
ACH-000791,-0.6777757142730001
ACH-000792,-0.275328507858
ACH-000794,-0.42577194221000003
ACH-000796,-0.185919586908
ACH-000799,-0.814746207923
ACH-000800,-0.6455176457549999
ACH-000802,-0.383443971068
ACH-000804,-0.743087539284
ACH-000805,-0.51134186128
ACH-000809,-0.718736165253
ACH-000810,-0.565011165501
ACH-000811,-0.374307364577
ACH-000817,-0.663498366664
ACH-000819,-0.310039218645
ACH-000820,-0.488483631001
ACH-000821,-0.5133746942149999
ACH-000822,-0.971438397359
ACH-000823,-0.761838045153
ACH-000824,-0.104994525384
ACH-000827,-0.8420827097660001
ACH-000829,-0.576508060886
ACH-000831,-0.737429539295
ACH-000832,-0.8606277663259999
ACH-000833,-0.620833327981
ACH-000834,-0.0730188980412
ACH-000835,-0.797343030702
ACH-000836,-0.751453758028
ACH-000837,-0.708758103151
ACH-000838,-0.242128895581
ACH-000839,-0.037847547537599995
ACH-000840,-0.44025388636999996
ACH-000841,-0.6943611144249999
ACH-000843,-1.1084464918799999
ACH-000846,-0.339463561782
ACH-000847,-0.425315063892
ACH-000848,-0.529023967129
ACH-000849,-0.854598801722
ACH-000851,-0.660091746676
ACH-000855,-0.48331702091300005
ACH-000856,-0.708798946731
ACH-000858,-0.102959948395
ACH-000859,-0.829204445325
ACH-000861,-0.400639943251
ACH-000862,-0.109195280249
ACH-000865,-0.417892286551
ACH-000866,-0.8523008177779999
ACH-000867,-0.805268666002
ACH-000869,-0.426187994884
ACH-000872,-0.8460370464679999
ACH-000873,-0.729131257703
ACH-000876,-1.0714409547900001
ACH-000878,-1.0717820942899998
ACH-000880,-0.727778853931
ACH-000881,-0.53957460415
ACH-000882,-0.914520864593
ACH-000884,-0.6276907252530001
ACH-000885,-0.367548760869
ACH-000887,-0.526449796422
ACH-000888,-0.7556443256209999
ACH-000889,-0.873583677587
ACH-000890,-0.613720296458
ACH-000896,-1.0444849812399999
ACH-000898,-0.167392942535
ACH-000900,-0.5035075865399999
ACH-000901,-0.31468350182300003
ACH-000905,-0.44380277632200005
ACH-000906,-0.530074999394
ACH-000907,-0.48203167807400005
ACH-000910,-0.949529188681
ACH-000911,-0.5576945307469999
ACH-000912,-0.7515987389990001
ACH-000913,-0.473705128997
ACH-000915,-0.638336810354
ACH-000916,-0.570983571073
ACH-000917,-0.7813107820199999
ACH-000921,-0.825495438221
ACH-000924,-0.722982703837
ACH-000926,-0.29611291136
ACH-000928,-0.740092118469
ACH-000929,-0.49504261575400005
ACH-000932,-0.812819309349
ACH-000935,-0.49214282368100004
ACH-000936,-0.8666028554970001
ACH-000937,-0.8032084518889999
ACH-000938,-0.419467846469
ACH-000939,-0.38275757276999994
ACH-000941,-0.593065793126
ACH-000943,-0.7195709340790001
ACH-000946,-0.747032406292
ACH-000947,-0.326976370053
ACH-000948,-0.805056914243
ACH-000950,-0.60676056626
ACH-000953,-0.08458960703230001
ACH-000957,-0.5818632679219999
ACH-000958,-0.56161405029
ACH-000960,-0.7305666081209999
ACH-000963,-0.377345328203
ACH-000968,-0.598542247683
ACH-000969,-0.141930684442
ACH-000973,-0.801413626571
ACH-000974,-0.665679125533
ACH-000975,-0.686868610933
ACH-000976,-0.9729673175700001
ACH-000978,-0.21078308600600001
ACH-000980,-0.559915307286
ACH-000984,-0.209737378815
ACH-000986,-0.83925539455
ACH-000988,-0.573065948973
ACH-000993,-0.6685740155709999
ACH-000994,-0.924259111178
ACH-000996,0.138342245102
ACH-001001,0.15667183334100002
ACH-001020,-0.413335556797
ACH-001028,-0.620886899447
ACH-001031,-0.5782966247119999
ACH-001038,-0.6286733139549999
ACH-001048,-0.8008400104729999
ACH-001050,-0.724536907861
ACH-001053,-0.69126338198
ACH-001054,-0.6861430525130001
ACH-001061,-0.876023519321
ACH-001067,-0.473374574601
ACH-001075,-0.768804742039
ACH-001096,-0.676879843319
ACH-001128,-1.02040878524
ACH-001134,-0.371396801325
ACH-001151,-0.750857765313
ACH-001163,-0.66970079158
ACH-001164,-0.617520957656
ACH-001173,-0.302530350292
ACH-001183,-0.10665321299000001
ACH-001184,-0.85501280054
ACH-001190,-0.48526241658999997
ACH-001192,-0.48274276226199997
ACH-001193,-0.36572225655199997
ACH-001196,-0.617309793586
ACH-001197,-0.663849787372
ACH-001205,-0.593467899077
ACH-001211,-0.368130559843
ACH-001212,-0.436468506995
ACH-001228,-0.434919050806
ACH-001232,-0.220849400216
ACH-001239,-0.591471075655
ACH-001274,-0.9901729395200001
ACH-001275,-0.378095939389
ACH-001277,-0.37240551629699997
ACH-001278,-0.637263381796
ACH-001280,-0.202532208433
ACH-001283,-0.130976600354
ACH-001289,-0.647846741363
ACH-001295,-0.159048526769
ACH-001300,-0.552350407709
ACH-001301,-0.08601901442099999
ACH-001302,-0.421828610981
ACH-001303,0.0485761720702
ACH-001306,-0.46930949477600004
ACH-001318,-0.269953158618
ACH-001322,-0.35515885026199995
ACH-001328,-0.310893340914
ACH-001332,-0.865447496734
ACH-001333,-0.235074424005
ACH-001336,-0.332616746648
ACH-001340,-0.444711819498
ACH-001346,-0.5094893808690001
ACH-001353,-0.678260531003
ACH-001354,-0.379923555089
ACH-001367,-0.949557012412
ACH-001368,-0.8335814563930001
ACH-001374,-0.226204799592
ACH-001375,-0.327818022943
ACH-001377,-0.18925927662
ACH-001380,-0.9916017243109999
ACH-001391,-0.371089985879
ACH-001407,-1.11830324833
ACH-001408,-0.421873962992
ACH-001413,0.215960586897
ACH-001430,-0.191483727871
ACH-001431,-0.885115588599
ACH-001450,-0.7310780686630001
ACH-001496,-0.617520767353
ACH-001500,-0.708321164929
ACH-001521,-0.518621566108
ACH-001523,-0.640453262738
ACH-001532,-0.442254514172
ACH-001536,-0.487868524445
ACH-001550,-0.5386041161999999
ACH-001552,-0.32518791902
ACH-001554,-0.645850321271
ACH-001645,0.0245111055778
ACH-001654,-0.19851955637200003
ACH-001715,-0.36001289647699997
ACH-001735,-0.661180701862
ACH-001736,-0.434619969404
ACH-001737,-0.425869322135
ACH-001740,-0.9351059629240001
ACH-001745,-0.730681540306
ACH-001750,-0.20067691982000002
ACH-001765,-0.727561818092
ACH-001956,-0.32247415133499996
ACH-001957,-0.27482827854200004
