,RBM22 (55696)
ACH-000004,-1.80374089809
ACH-000007,-1.47037757044
ACH-000009,-1.6117185706900001
ACH-000011,-1.55835641146
ACH-000012,-1.6677067975600002
ACH-000013,-1.49857130806
ACH-000014,-1.61169397512
ACH-000015,-1.7313380548299997
ACH-000017,-1.33862704016
ACH-000018,-1.3458591398299997
ACH-000019,-1.6528442454299999
ACH-000021,-1.6281458687900001
ACH-000022,-1.7128257887600002
ACH-000025,-1.43532739148
ACH-000028,-1.4286181396200002
ACH-000030,-1.5052696647
ACH-000035,-1.51179856016
ACH-000036,-1.66683311099
ACH-000037,-2.2283789151400004
ACH-000039,-1.31655295829
ACH-000040,-1.52623176792
ACH-000041,-1.5014996690399998
ACH-000042,-1.78584154165
ACH-000045,-1.6221677894600002
ACH-000047,-1.36167555639
ACH-000052,-1.5675128069
ACH-000053,-1.82404487126
ACH-000054,-1.6527948538100001
ACH-000055,-1.6784143736000001
ACH-000060,-1.51912822347
ACH-000067,-1.64969419458
ACH-000070,-1.6352419745
ACH-000075,-1.6086529057700003
ACH-000078,-1.99691372308
ACH-000082,-1.8874278208000002
ACH-000085,-1.3642533238299999
ACH-000086,-1.4820771695
ACH-000087,-1.70194143041
ACH-000092,-1.7569395199900002
ACH-000095,-1.8108023409799998
ACH-000097,-1.6296001296399998
ACH-000098,-1.52412058614
ACH-000099,-1.9595965758900002
ACH-000108,-1.82314449333
ACH-000113,-1.57415770893
ACH-000115,-1.9956638945099998
ACH-000116,-1.6917779909900001
ACH-000118,-1.55383472626
ACH-000120,-1.7228756398900003
ACH-000123,-1.7689814100799999
ACH-000127,-1.3821202686899998
ACH-000128,-1.52852199732
ACH-000132,-1.59451866591
ACH-000133,-1.76047488628
ACH-000137,-1.6792656870200002
ACH-000138,-1.66815820635
ACH-000142,-1.7708091475299998
ACH-000143,-1.5840232313299998
ACH-000146,-1.9257939870099998
ACH-000148,-1.55100808974
ACH-000150,-1.8371353587099999
ACH-000152,-1.4515673296899998
ACH-000153,-1.68620072604
ACH-000159,-1.7100130326299998
ACH-000160,-1.6731690512000001
ACH-000163,-1.6392439910799999
ACH-000167,-1.84604816807
ACH-000168,-1.59151745312
ACH-000169,-1.5388462260799998
ACH-000178,-1.5100300347
ACH-000182,-1.46953069637
ACH-000183,-1.7593012640999999
ACH-000188,-1.60985452399
ACH-000189,-1.8025818893
ACH-000190,-1.67872313497
ACH-000198,-1.6230268756400001
ACH-000204,-1.8512077126599997
ACH-000206,-1.29286976888
ACH-000207,-2.0691909429499997
ACH-000211,-1.4172522373199998
ACH-000215,-1.5875248197999998
ACH-000221,-1.49991158523
ACH-000222,-1.7471470047400002
ACH-000223,-1.4169779565399998
ACH-000226,-1.57038230292
ACH-000227,-2.15382341178
ACH-000228,-1.45987392692
ACH-000231,-1.7312190791
ACH-000232,-1.6538170865200001
ACH-000233,-1.57635946287
ACH-000234,-1.4223594856600001
ACH-000235,-1.8908307223199998
ACH-000237,-1.6333625279700001
ACH-000238,-1.74226186091
ACH-000243,-1.68645974421
ACH-000244,-1.8123852665
ACH-000246,-1.3010219783499999
ACH-000248,-1.35748316925
ACH-000250,-1.80733672164
ACH-000251,-1.41592493389
ACH-000253,-1.8427812671200001
ACH-000255,-1.5243321928100002
ACH-000256,-1.8150854676599997
ACH-000257,-2.01157064574
ACH-000258,-1.70579799211
ACH-000259,-1.4779493073199998
ACH-000260,-1.60316537014
ACH-000261,-1.69486815663
ACH-000262,-1.44339501574
ACH-000263,-2.05848051785
ACH-000264,-1.5282139082799997
ACH-000265,-1.58150223003
ACH-000266,-1.84290737498
ACH-000272,-1.68106318616
ACH-000273,-1.48063269268
ACH-000274,-1.9656930490900002
ACH-000277,-1.8569459710599998
ACH-000278,-1.57105754746
ACH-000279,-1.8083693216299999
ACH-000280,-1.74391024085
ACH-000281,-1.5849504981600002
ACH-000288,-1.43716902843
ACH-000291,-1.7716131276299998
ACH-000293,-1.65226986273
ACH-000294,-1.9102988333200002
ACH-000295,-1.4552717144799998
ACH-000296,-1.7742000835099998
ACH-000302,-1.75846163199
ACH-000304,-1.7908391096
ACH-000307,-1.56131541145
ACH-000308,-1.5925213795200002
ACH-000310,-1.9506901855
ACH-000311,-1.5930053530000001
ACH-000312,-1.79397242482
ACH-000315,-1.58998119128
ACH-000316,-1.60934747988
ACH-000317,-1.37306025115
ACH-000318,-1.55678280161
ACH-000319,-1.60420675283
ACH-000320,-1.75024084942
ACH-000322,-1.60586077612
ACH-000323,-1.7086297506299999
ACH-000324,-1.5613413506799998
ACH-000329,-1.93842264441
ACH-000330,-1.48101331254
ACH-000331,-1.4249903502
ACH-000332,-1.63896198257
ACH-000334,-1.7255790313
ACH-000335,-1.35961020822
ACH-000336,-1.4878855395700001
ACH-000337,-1.57476547269
ACH-000339,-1.6610555910799998
ACH-000341,-1.1720199193
ACH-000348,-1.6712574982799997
ACH-000350,-1.8582930132799997
ACH-000352,-1.71226879033
ACH-000356,-1.51052800295
ACH-000361,-1.6802067407499999
ACH-000362,-1.8152170815400002
ACH-000363,-1.7439515225599997
ACH-000364,-1.7217714435
ACH-000365,-1.70227716743
ACH-000366,-1.66315364296
ACH-000368,-1.6735598936000002
ACH-000374,-1.75352245512
ACH-000375,-1.9397465871200001
ACH-000376,-1.58353362486
ACH-000381,-1.6255537637600002
ACH-000383,-1.92054289752
ACH-000387,-1.61798686759
ACH-000389,-1.44350564063
ACH-000390,-1.64027155066
ACH-000393,-1.7416051593400002
ACH-000395,-1.90829703569
ACH-000397,-1.3703142653100002
ACH-000401,-1.8439052594099998
ACH-000402,-1.92165111675
ACH-000403,-1.8132292566
ACH-000404,-1.6370594529
ACH-000406,-1.81856688494
ACH-000407,-1.8066282873400004
ACH-000408,-1.57769567433
ACH-000410,-1.68503232912
ACH-000411,-1.47789478843
ACH-000414,-1.5182150063600002
ACH-000415,-1.43338820129
ACH-000416,-1.4930895801
ACH-000420,-1.61940200278
ACH-000421,-1.4396317904299998
ACH-000424,-1.5755614417299997
ACH-000425,-1.32273204867
ACH-000426,-1.52358414089
ACH-000427,-1.76804452875
ACH-000433,-1.41481374132
ACH-000436,-1.8950058383700001
ACH-000444,-1.70327390917
ACH-000445,-1.36341676882
ACH-000448,-1.5708256552200002
ACH-000450,-1.6148506678799999
ACH-000452,-1.40545124764
ACH-000454,-1.3352105091700002
ACH-000458,-1.3374122560500001
ACH-000459,-1.30584326394
ACH-000460,-1.4509918716499999
ACH-000461,-1.7101646662299999
ACH-000463,-1.70655572962
ACH-000464,-1.86727865849
ACH-000466,-1.77195155449
ACH-000467,-1.5725218821200002
ACH-000468,-1.9038697897299999
ACH-000469,-1.7878384139099996
ACH-000470,-1.6396267476100002
ACH-000471,-1.3952318662099998
ACH-000472,-1.64179692206
ACH-000473,-1.7139900743599998
ACH-000475,-1.50534802291
ACH-000476,-1.8444693775
ACH-000477,-2.05331610956
ACH-000480,-1.35072277246
ACH-000481,-1.9776693049599998
ACH-000483,-1.58271813629
ACH-000484,-1.6031058109099998
ACH-000485,-1.95878387284
ACH-000486,-1.5986681372799998
ACH-000487,-1.71179708732
ACH-000488,-1.61621386794
ACH-000490,-1.62404436791
ACH-000491,-1.9200255670599997
ACH-000495,-1.30669546958
ACH-000496,-1.60890453761
ACH-000499,-1.68833490581
ACH-000500,-2.00534057972
ACH-000502,-1.44701802264
ACH-000503,-1.06849636752
ACH-000505,-1.52931701291
ACH-000507,-1.4280691902399998
ACH-000510,-1.73930205965
ACH-000511,-1.77847557176
ACH-000512,-1.3502858763299999
ACH-000516,-1.56110778921
ACH-000517,-1.62634987238
ACH-000518,-1.50780286049
ACH-000520,-1.7003945419
ACH-000521,-1.59730929534
ACH-000522,-1.50305493865
ACH-000524,-1.53204043318
ACH-000527,-1.5263003791799998
ACH-000528,-1.48258958101
ACH-000537,-1.3924019593999999
ACH-000541,-2.14137391217
ACH-000542,-1.7321799011099996
ACH-000544,-1.50661704982
ACH-000545,-1.6239526342
ACH-000547,-1.1459266214100001
ACH-000548,-1.2191020038200002
ACH-000549,-1.72312756585
ACH-000550,-1.55015467667
ACH-000552,-1.7638640167900002
ACH-000556,-1.70105219525
ACH-000557,-1.91083216365
ACH-000570,-1.85667937528
ACH-000571,-1.95303197312
ACH-000573,-1.6423280964700002
ACH-000576,-1.6059973654799997
ACH-000580,-1.71178770257
ACH-000584,-1.6575404974799999
ACH-000585,-1.4312806642700002
ACH-000588,-1.4966845697799998
ACH-000589,-1.71072899158
ACH-000591,-1.7053887128
ACH-000593,-1.56338129921
ACH-000600,-1.69735639402
ACH-000601,-1.8638731455700002
ACH-000604,-1.46665274479
ACH-000605,-1.6677755310100002
ACH-000606,-1.46710815894
ACH-000608,-2.1419141598299998
ACH-000614,-1.66171942511
ACH-000616,-1.71599208705
ACH-000618,-1.6086138315399998
ACH-000619,-1.49292196989
ACH-000620,-1.3276917673200002
ACH-000621,-1.72376644283
ACH-000622,-2.05000294681
ACH-000623,-1.6889776913699999
ACH-000624,-1.5872790422100003
ACH-000627,-1.64751330365
ACH-000630,-1.7329670985299999
ACH-000632,-1.5348350799500001
ACH-000633,-1.6376739522
ACH-000637,-1.67303640521
ACH-000638,-1.4592470660799999
ACH-000646,-1.47412624396
ACH-000647,-1.55686719177
ACH-000648,-1.48597647968
ACH-000649,-1.7480898455
ACH-000651,-1.64705234545
ACH-000652,-1.4522432698899999
ACH-000653,-1.6224559274099999
ACH-000657,-1.73665102941
ACH-000658,-1.7543453269799998
ACH-000661,-1.7550136429700003
ACH-000662,-2.11585398181
ACH-000663,-1.7978629316799999
ACH-000665,-1.6350731311700002
ACH-000671,-1.64344611985
ACH-000673,-1.92293492037
ACH-000676,-1.5765201804299998
ACH-000677,-1.4541912381400002
ACH-000681,-1.32452629386
ACH-000682,-1.5874294342
ACH-000683,-1.68271926163
ACH-000684,-1.4394662005
ACH-000688,-2.00660122813
ACH-000693,-1.4658140071899999
ACH-000694,-1.5892167319600001
ACH-000695,-1.7217164520599997
ACH-000696,-1.51654912051
ACH-000697,-1.5917744924500001
ACH-000699,-1.8266977476700001
ACH-000701,-1.73122829473
ACH-000706,-1.43908416613
ACH-000711,-1.6644761604700002
ACH-000713,-1.36838869627
ACH-000714,-1.8569049908900002
ACH-000718,-2.06775307193
ACH-000720,-1.46981066238
ACH-000721,-1.8303218682700002
ACH-000724,-1.7467830715700001
ACH-000725,-1.7363986798700002
ACH-000732,-1.42542444201
ACH-000734,-1.57851955994
ACH-000735,-1.7587289027400002
ACH-000736,-1.44853818951
ACH-000738,-1.71624243415
ACH-000746,-1.89413169509
ACH-000747,-1.32654372033
ACH-000748,-1.4201433271700001
ACH-000753,-1.66087790004
ACH-000756,-1.7228907314
ACH-000757,-1.61201512632
ACH-000758,-1.32629773541
ACH-000760,-1.73009920375
ACH-000763,-1.9173746843200001
ACH-000764,-1.4753983280399998
ACH-000765,-1.49117124958
ACH-000766,-1.60704187811
ACH-000767,-1.68558361915
ACH-000768,-1.67537544272
ACH-000769,-1.67213072259
ACH-000770,-1.7644160229099999
ACH-000771,-1.5579802555200002
ACH-000773,-1.7288229057900002
ACH-000776,-1.5452640853
ACH-000777,-1.6092555156000001
ACH-000778,-1.6460753070899998
ACH-000781,-1.5928875463699999
ACH-000782,-1.5772510297600002
ACH-000783,-1.76884092026
ACH-000784,-1.6276022725100001
ACH-000785,-1.79739226817
ACH-000787,-1.7984987136000001
ACH-000788,-1.69205907789
ACH-000791,-1.71894823973
ACH-000792,-1.64623304057
ACH-000794,-1.61978967786
ACH-000796,-1.85363135224
ACH-000799,-1.8102635438299999
ACH-000800,-1.5478463332700003
ACH-000802,-1.56680764687
ACH-000804,-1.71197847069
ACH-000805,-1.38988085147
ACH-000809,-1.55026935246
ACH-000810,-1.18135972833
ACH-000811,-1.8651774137200001
ACH-000817,-1.71476696521
ACH-000819,-1.5225555560799997
ACH-000820,-1.50982195693
ACH-000821,-1.4853830387600002
ACH-000822,-2.03857886369
ACH-000823,-1.6054654292700001
ACH-000824,-1.7634594872999998
ACH-000827,-1.5184749340500001
ACH-000829,-1.71154917831
ACH-000831,-1.4165039628799998
ACH-000832,-1.53819980251
ACH-000833,-1.93758219537
ACH-000834,-1.3721744617200002
ACH-000835,-1.3319811861700002
ACH-000836,-1.70453673021
ACH-000837,-1.64656424337
ACH-000838,-1.51764209488
ACH-000839,-1.6636201336200003
ACH-000840,-1.5771690387700001
ACH-000841,-1.58960334724
ACH-000843,-1.4657191380599999
ACH-000846,-1.30606787888
ACH-000847,-1.52115622683
ACH-000848,-1.43579802367
ACH-000849,-1.71580643586
ACH-000851,-1.5614016146599998
ACH-000855,-1.4340999430799999
