,GNPNAT1 (64841)
ACH-000265,-0.575052509585
ACH-000266,-0.597571066548
ACH-000272,-0.6799579013439999
ACH-000273,-0.630405560589
ACH-000274,-0.53908675277
ACH-000277,-0.544376369959
ACH-000278,-0.44749440471999996
ACH-000279,-0.663536791077
ACH-000280,-0.47041614059500003
ACH-000281,-0.845187665361
ACH-000288,-0.44198316871699994
ACH-000291,-0.404973620394
ACH-000293,-0.41283193723000006
ACH-000294,-0.850335034899
ACH-000295,-0.809916663205
ACH-000296,-0.256698669552
ACH-000302,-0.145189502534
ACH-000304,-0.553898267603
ACH-000307,-0.7605916209520001
ACH-000308,-0.804491051954
ACH-000310,-0.6478530566640001
ACH-000311,-0.627411710243
ACH-000312,-0.37113021622000003
ACH-000315,-0.41389017989699994
ACH-000316,-0.326556817799
ACH-000317,-1.0856977712
ACH-000318,-0.366261950256
ACH-000319,-0.39590707773199996
ACH-000320,-0.6783595348639999
ACH-000322,-0.502736693622
ACH-000323,-0.401035922672
ACH-000324,-0.57909622025
ACH-000329,-0.400484441163
ACH-000330,-0.43050391995
ACH-000331,-0.25389642939199997
ACH-000332,-0.42709112134599997
ACH-000334,-0.589404920354
ACH-000335,-0.234965003803
ACH-000336,-0.174838194009
ACH-000337,-0.550247070809
ACH-000339,-0.7525591319760001
ACH-000341,-0.422870545724
ACH-000348,-0.36582233656400004
ACH-000350,-0.235602774313
ACH-000352,-0.307770366155
ACH-000356,-0.352506139627
ACH-000361,-0.496820906598
ACH-000362,-0.481777371174
ACH-000363,-0.5457162991510001
ACH-000364,-0.546776799419
ACH-000365,-0.44229167885399995
ACH-000366,-0.23848876684999998
ACH-000368,-0.32610266530000004
ACH-000374,-0.5861941435970001
ACH-000375,-0.41623985094599997
ACH-000376,-0.460692827079
ACH-000381,-0.440239750918
ACH-000383,-0.472552753685
ACH-000387,-0.8035712690260001
ACH-000389,-0.33956358438
ACH-000390,-0.4711804772
ACH-000393,-0.555711709726
ACH-000395,-0.36415383112599997
ACH-000397,-0.297777485224
ACH-000401,-1.08325036528
ACH-000402,-0.46465192774400005
ACH-000403,-0.41785398365000004
ACH-000404,-0.427698109894
ACH-000406,-0.7806297612180001
ACH-000407,-0.35714683829899996
ACH-000408,-0.649826006636
ACH-000410,-0.42223148423699997
ACH-000411,-0.5966382582590001
ACH-000414,-0.576414167343
ACH-000415,-0.427504549375
ACH-000416,-0.527353448265
ACH-000420,-0.204085534377
ACH-000421,-0.38285600552
ACH-000424,-0.4321405933
ACH-000425,-0.578895635765
ACH-000426,-0.486325832426
ACH-000427,-0.538998562922
ACH-000433,-0.41777709674099994
ACH-000436,-0.627777424558
ACH-000444,-0.310663155622
ACH-000445,-0.30258484529199997
ACH-000448,-0.6401230768199999
ACH-000450,-0.501211921554
ACH-000452,-0.347127205348
ACH-000454,-0.790364193275
ACH-000458,-0.3021884199
ACH-000459,-0.397647637831
ACH-000460,-0.870054960624
ACH-000461,-0.16715874287799998
ACH-000463,-0.385217320373
ACH-000464,-0.20952323998
ACH-000466,-0.397749046748
ACH-000467,-0.45658243293899997
ACH-000468,-0.374006582545
ACH-000469,-0.319974857042
ACH-000470,-0.453018627818
ACH-000471,-0.43850971843099995
ACH-000472,-0.404543173318
ACH-000473,-0.17926996634599998
ACH-000475,-0.294066865667
ACH-000476,-0.518277242779
ACH-000477,-0.728389362461
ACH-000480,-0.21958257549199997
ACH-000481,-0.471791112606
ACH-000483,-0.279852348962
ACH-000484,-0.647255499051
ACH-000485,-0.520345724311
ACH-000486,-0.48978539319200004
ACH-000487,-0.7003540805189999
ACH-000488,-0.33507289709000004
ACH-000490,-0.294118202577
ACH-000491,-0.433656886069
ACH-000495,-0.7989314956010001
ACH-000496,-0.410151225885
ACH-000499,-0.392961621557
ACH-000500,-0.08185620772369999
ACH-000502,-0.968410724065
ACH-000503,-0.47770569149
ACH-000505,-0.474727216611
ACH-000507,-0.37763740056199996
ACH-000510,-0.372164458125
ACH-000511,-0.39328437849500003
ACH-000512,-0.671470598972
ACH-000516,-0.503136221254
ACH-000517,-0.176972428077
ACH-000518,-0.40309716554799996
ACH-000520,-0.532292684893
ACH-000521,-0.659038048355
ACH-000522,-0.495668790293
ACH-000524,-0.396958855352
ACH-000527,-0.267117879542
ACH-000528,-0.295731167793
ACH-000537,-0.695125143853
ACH-000541,-0.486636781098
ACH-000542,-0.55371120292
ACH-000544,-0.414294134037
ACH-000545,-0.539606191861
ACH-000547,-0.41881590216700004
ACH-000548,-0.838509445572
ACH-000549,-0.49128188505099996
ACH-000550,-0.505343908261
ACH-000552,-0.616798322164
ACH-000556,-0.283598667658
ACH-000557,-0.725462083976
ACH-000570,-0.33832441960500004
ACH-000571,-0.492640645708
ACH-000573,-0.343306372251
ACH-000576,-0.565751638895
ACH-000580,-0.376989810682
ACH-000584,-0.7059405833300001
ACH-000585,-0.35371063082099996
ACH-000588,-1.0957606734899998
ACH-000589,-0.44946455432599997
ACH-000591,-0.365886411756
ACH-000593,-0.153983056721
ACH-000600,-0.411607024045
ACH-000601,-0.31275239452
ACH-000604,-0.081678571278
ACH-000605,-0.451199791796
ACH-000606,-0.444679728121
ACH-000608,-0.432700982497
ACH-000614,-0.632712168306
ACH-000616,-0.192834717454
ACH-000618,-0.90299201131
ACH-000619,-0.554671722814
ACH-000620,-0.501068450787
ACH-000621,-0.45193302577699995
ACH-000622,-0.36109566823100003
ACH-000623,-0.522719399183
ACH-000624,-0.492442193905
ACH-000627,-0.425743885692
ACH-000630,-0.495684602871
ACH-000632,-0.388562624484
ACH-000633,-0.591195340275
ACH-000637,-0.200261627558
ACH-000638,-0.675781233254
ACH-000646,-0.430669683368
ACH-000647,-0.405429238513
ACH-000648,-0.805284984331
ACH-000649,-0.694817111013
ACH-000651,-0.360960541659
ACH-000652,-1.08233869699
ACH-000653,-0.41442263534999996
ACH-000657,-0.40879447986999995
ACH-000658,-0.7453413071639999
ACH-000661,-0.429646016772
ACH-000662,-0.149939473372
ACH-000663,-0.640832481737
ACH-000665,-0.392971832703
ACH-000671,-0.20485166913199998
ACH-000673,-0.46248615243999996
ACH-000676,-0.8678993830380001
ACH-000677,-0.283048081185
ACH-000681,-0.371824089116
ACH-000682,-0.42295745803999996
ACH-000683,-0.203288873669
ACH-000684,-0.710258386504
ACH-000688,-0.43139056296499995
ACH-000693,-0.241830406164
ACH-000694,-0.377729604943
ACH-000695,-0.361612876988
ACH-000696,-0.513781228503
ACH-000697,-0.580437733042
ACH-000699,-0.8575728081470001
ACH-000701,-0.515730354738
ACH-000706,-0.466879563374
ACH-000711,-0.599559184607
ACH-000713,-0.951852007679
ACH-000714,-0.347532496882
ACH-000718,-0.605670915757
ACH-000720,-0.219950341697
ACH-000721,-0.40581390574299997
ACH-000724,-0.17336049391
ACH-000725,-0.385291405035
ACH-000732,-0.254770970842
ACH-000734,-0.4609162236
ACH-000735,-0.737718594144
ACH-000736,-0.7604202981460001
ACH-000738,-0.263092515189
ACH-000746,-0.282763903333
ACH-000747,-0.46646477943400005
ACH-000748,-0.13084123456
ACH-000753,-0.919937859965
ACH-000756,-0.203007953942
ACH-000757,-0.441202267698
ACH-000758,-0.471490705744
ACH-000760,-0.251339819989
ACH-000763,-0.39403766276600005
ACH-000764,-0.562979726568
ACH-000765,-0.616387710703
ACH-000766,-0.377233785318
ACH-000767,-0.301403386948
ACH-000768,-0.885930818267
ACH-000769,-0.674027620161
ACH-000770,-0.526920432345
ACH-000771,-0.444532434153
ACH-000773,-0.519266085821
ACH-000776,-0.187785517035
ACH-000777,-0.42110613748000003
ACH-000778,-0.353732992035
ACH-000781,-0.7174248620649999
ACH-000782,-0.5039089599759999
ACH-000783,-0.38321237873
ACH-000784,-0.24848350407400002
ACH-000785,-0.425249745092
ACH-000787,-0.35054417311399994
ACH-000788,-0.366545705866
ACH-000791,-0.47774767483999997
ACH-000792,-0.325443909949
ACH-000794,-0.7848782024490001
ACH-000796,-0.657506944046
ACH-000799,-0.6987681500249999
ACH-000800,-0.589210578213
ACH-000802,-0.35713911469099996
ACH-000804,-0.822910587344
ACH-000805,-0.56104533933
ACH-000809,-0.440458753428
ACH-000810,-0.564268463641
ACH-000811,-0.270115479794
ACH-000817,-0.953227392499
ACH-000819,-0.271051045453
ACH-000820,-0.424032589715
ACH-000821,-1.22525770076
ACH-000822,-0.7715871395649999
ACH-000823,-0.259281418561
ACH-000824,-0.521462907177
ACH-000827,-0.43266354370899995
ACH-000829,-0.500534008725
ACH-000831,-0.779572596949
ACH-000832,-0.730606367511
ACH-000833,-0.401688635865
ACH-000834,-0.140054596251
ACH-000835,-0.48111393151
ACH-000836,-0.808853242894
ACH-000837,-0.501813518639
ACH-000838,-0.755232068176
ACH-000839,-0.37147903538000004
ACH-000840,-0.417854102464
ACH-000841,-0.740694079915
ACH-000843,-0.8811083800700001
ACH-000846,-0.580016113212
ACH-000847,-0.668013541413
ACH-000848,-0.302753868441
ACH-000849,-1.05564993349
ACH-000851,-0.49333794753
ACH-000855,-0.29804883281800004
ACH-000856,-0.832465308645
ACH-000858,-0.325339494177
ACH-000859,-0.583922284699
ACH-000861,-0.40989934301200004
ACH-000862,-0.349972835149
ACH-000865,-0.183237038904
ACH-000866,-0.407444357512
ACH-000867,-0.22551352449
ACH-000869,-0.325538380201
ACH-000872,-0.495968903608
ACH-000873,-0.475010825279
ACH-000876,-0.104569658871
ACH-000878,-0.283165550807
ACH-000880,-0.6103446862749999
ACH-000881,-0.532935895669
ACH-000882,-0.48164486146700003
ACH-000884,-0.534239095314
ACH-000885,-0.666040771042
ACH-000887,-0.311063173076
ACH-000888,-0.474193340666
ACH-000889,-0.461938751082
ACH-000890,-0.5637594059059999
ACH-000896,-0.512407314846
ACH-000898,-0.286032868549
ACH-000900,-0.40620137231
ACH-000901,-0.28084768791700004
ACH-000905,-0.48990408281900005
ACH-000906,-0.33055386623300004
ACH-000907,-0.374565717483
ACH-000910,-0.39611385673199995
ACH-000911,-0.40458175644199995
ACH-000912,-0.569932349644
ACH-000913,-0.48236056722599996
ACH-000915,-0.587204925493
ACH-000916,-0.23416414593899998
ACH-000917,-0.436693196147
ACH-000921,-0.464409450227
ACH-000924,-0.267292788261
ACH-000926,-0.523536558514
ACH-000928,-0.377337120768
ACH-000929,-0.23374148971
ACH-000932,-0.7770061856280001
ACH-000935,-0.491060666189
ACH-000936,-0.449601132572
ACH-000937,-0.43866225575
ACH-000938,-0.7432264595229999
ACH-000939,-0.296116710445
ACH-000941,-0.557690157105
ACH-000943,-0.951561033069
ACH-000946,-0.577764166765
ACH-000947,-0.404932471387
ACH-000948,-0.539808137008
ACH-000950,-0.630552484706
ACH-000953,-0.281007324796
ACH-000957,-0.503525545252
ACH-000958,-0.355189811507
ACH-000960,-0.6099828220610001
ACH-000963,-0.63489844187
ACH-000968,-0.521011000774
ACH-000969,-0.410135017126
ACH-000973,-0.21331645537500002
ACH-000974,-0.525770976504
ACH-000975,-0.441958779771
ACH-000976,-0.630819654932
ACH-000978,-0.149042134894
ACH-000980,-0.17579193126899997
ACH-000984,-0.5455319161500001
ACH-000986,-0.634932769657
ACH-000988,-0.32563053466200004
ACH-000993,-0.478727219706
ACH-000994,0.0118898302746
ACH-000996,-0.609935647628
ACH-001001,-0.453434092054
ACH-001020,-0.306852219336
ACH-001028,-0.342602713621
ACH-001031,-0.5383989216839999
ACH-001038,-0.331640975038
ACH-001048,-0.922911040177
ACH-001050,-0.296181826378
ACH-001053,-0.581752352389
ACH-001054,-0.335206113677
ACH-001061,-0.386787559709
ACH-001067,-0.6771281385510001
ACH-001075,-0.46558739753999995
ACH-001096,-0.274838764861
ACH-001128,-0.656426136694
ACH-001134,-0.444291686955
ACH-001151,-0.697048389321
ACH-001163,-0.612492519598
ACH-001164,-0.608894391665
ACH-001173,-0.31562202123599997
ACH-001183,-0.26219984318000006
ACH-001184,-0.6949632071359999
ACH-001190,-0.479194946628
ACH-001192,-0.49518940309500004
ACH-001193,-0.20125638429499998
ACH-001196,-0.44525540354500004
ACH-001197,-0.294057646383
ACH-001205,-0.453643273976
ACH-001211,-0.474264120987
ACH-001212,-0.566423934011
ACH-001228,-0.246509056134
ACH-001232,-0.41047370427100005
ACH-001239,-0.415434711589
ACH-001274,-0.667843847637
ACH-001275,-0.42537715753399996
ACH-001277,-0.45034275124
ACH-001278,-0.22652685420899998
ACH-001280,-0.42717794976499995
ACH-001283,-0.237764695028
ACH-001289,-0.444955700336
ACH-001295,-0.20934581828499998
ACH-001300,-0.45642109338799997
ACH-001301,-0.37354890405999996
ACH-001302,-0.35699749579400003
ACH-001303,-0.5225281059019999
ACH-001306,-0.310796724501
ACH-001318,-0.403893612577
ACH-001322,-0.36659108480400004
ACH-001328,-0.328171554102
ACH-001332,-0.276408312605
ACH-001333,-0.309446481544
ACH-001336,-0.25846137930199997
ACH-001340,-0.46783626064499995
ACH-001346,-0.38288542073799997
ACH-001353,-0.679562146278
ACH-001354,-0.28573261596
ACH-001367,-0.577165641362
ACH-001368,-0.28387356063999997
ACH-001374,-0.685520944551
ACH-001375,-0.45969986786399997
ACH-001377,-0.45861937828999993
ACH-001380,-0.827058410379
ACH-001391,-0.27800376939800003
ACH-001407,-0.791838584932
ACH-001408,-0.295869804065
ACH-001413,-0.419767688714
ACH-001430,-0.568070098472
ACH-001431,-0.182374329846
ACH-001450,-0.522854828884
ACH-001496,-0.589498357191
ACH-001500,-0.368611736942
ACH-001521,-0.33081510949799997
ACH-001523,-0.468877870172
ACH-001532,-0.417163899002
ACH-001536,-0.368052566325
ACH-001550,-0.444801598856
ACH-001552,-0.625816198614
ACH-001554,-0.577779470951
ACH-001645,-0.342723939221
ACH-001654,-0.328851394665
ACH-001715,-0.673507955462
ACH-001735,-0.228583711705
ACH-001736,-0.151369651066
ACH-001737,-0.268284958802
ACH-001740,-0.35442745190999997
ACH-001745,-0.25878555985999996
ACH-001750,-0.268220926998
ACH-001765,-0.38862087651199995
ACH-001956,-0.39331523611599994
ACH-001957,-0.423731430229
